Date,Region,pm25,pm10,o3,no2,so2,co,aqi
2016-02-07,Central,11.0,21.0,59.0,10.0,3.0,0.45,47.0
2016-02-08,Central,17.0,34.0,49.0,15.0,4.0,0.42,57.0
2016-02-09,Central,18.12,34.29,51.79,7.71,3.08,0.44,57.88
2016-02-10,Central,15.5,26.88,34.04,12.46,3.0,0.45,54.67
2016-02-11,Central,7.83,15.21,24.54,15.88,3.08,0.39,32.79
2016-02-12,Central,9.35,19.8,19.65,21.45,4.0,0.36,39.0
2016-02-13,Central,11.33,20.12,19.12,13.0,4.83,0.39,47.46
2016-02-14,Central,9.04,16.12,23.96,13.83,4.0,0.28,37.71
2016-02-15,Central,11.75,19.5,24.96,14.46,4.0,0.35,49.5
2016-02-16,Central,12.26,22.65,23.17,13.13,4.74,0.31,50.74
2016-02-17,Central,14.58,29.5,36.04,18.04,5.0,0.32,53.71
2016-02-18,Central,17.17,32.58,31.38,23.42,5.0,0.37,56.71
2016-02-19,Central,11.08,19.96,13.38,24.96,4.46,0.49,43.79
2016-02-20,Central,7.55,14.45,10.8,31.9,4.0,0.57,31.4
2016-02-21,Central,12.62,24.83,27.62,18.38,4.0,0.46,51.46
2016-02-22,Central,12.38,26.04,31.92,21.38,4.79,0.46,50.88
2016-02-23,Central,12.0,25.67,22.17,18.83,7.38,0.41,49.17
2016-02-24,Central,11.8,23.45,13.2,32.95,5.35,0.64,48.05
2016-02-25,Central,9.62,19.25,23.38,21.54,4.17,0.48,40.67
2016-02-26,Central,13.21,28.29,28.21,27.08,5.83,0.21,51.92
2016-02-27,Central,12.41,28.24,27.94,19.82,6.53,0.33,50.59
2016-02-29,Central,11.71,27.07,30.29,16.14,5.0,0.24,48.36
2016-03-01,Central,11.92,27.42,28.17,23.25,5.0,0.38,49.92
2016-03-02,Central,12.0,27.44,26.94,17.39,3.61,1.94,48.17
2016-03-03,Central,14.07,30.0,24.33,22.2,4.8,0.36,53.27
2016-03-04,Central,13.57,28.29,18.21,23.29,5.0,0.38,52.43
2016-03-05,Central,10.4,22.0,17.4,23.13,5.0,0.61,43.4
2016-03-06,Central,10.9,22.6,28.3,13.8,5.0,0.51,45.8
2016-03-07,Central,10.0,19.25,24.62,21.25,5.0,0.55,41.75
2016-03-08,Central,13.93,23.6,18.33,37.93,5.67,0.51,53.0
2016-03-09,Central,12.25,21.96,26.46,25.25,6.08,0.33,50.0
2016-03-10,Central,12.0,22.09,29.87,38.13,7.3,0.36,48.0
2016-03-11,Central,14.43,23.33,27.29,23.76,4.29,0.46,53.38
2016-03-12,Central,12.17,19.71,30.04,26.71,3.0,0.41,50.04
2016-03-13,Central,13.65,22.0,24.04,26.96,3.0,0.45,52.43
2016-03-14,Central,13.33,23.25,26.0,22.92,3.38,0.56,51.83
2016-03-15,Central,15.0,24.29,28.42,15.25,3.71,0.4,54.38
2016-03-16,Central,16.25,24.21,33.12,31.17,4.08,0.76,55.71
2016-03-17,Central,16.42,24.0,36.75,28.12,4.5,0.32,55.75
2016-03-18,Central,18.04,26.25,44.58,27.88,3.42,0.36,57.79
2016-03-19,Central,20.61,30.0,54.87,29.43,4.22,0.35,60.65
2016-03-20,Central,21.38,30.38,51.38,27.67,3.46,0.37,61.42
2016-03-21,Central,22.67,32.79,43.38,43.67,3.54,0.4,63.04
2016-03-22,Central,21.54,31.29,38.54,47.88,4.04,0.41,61.75
2016-03-23,Central,21.5,31.27,32.41,49.55,4.91,0.45,61.73
2016-03-24,Central,18.83,26.83,55.52,24.22,4.78,0.44,58.52
2016-03-25,Central,21.42,28.62,63.54,5.62,4.71,0.76,61.54
2016-03-26,Central,19.32,27.64,37.23,4.0,5.0,0.68,59.05
2016-03-27,Central,19.42,31.71,34.96,5.12,3.62,0.21,59.29
2016-03-28,Central,22.54,35.5,38.92,13.29,3.17,0.35,62.79
2016-03-29,Central,25.38,43.62,53.96,33.54,4.04,0.67,66.12
2016-03-30,Central,37.62,57.67,49.12,16.75,5.62,0.66,79.83
2016-03-31,Central,31.25,47.54,43.38,27.38,4.46,0.65,72.75
2016-04-01,Central,35.45,49.27,36.23,24.77,2.41,0.73,77.36
2016-04-02,Central,21.14,31.24,38.24,22.29,3.57,0.6,61.19
2016-04-03,Central,16.91,26.13,29.17,21.17,4.35,0.59,56.48
2016-04-04,Central,15.0,22.29,33.29,9.05,4.38,0.52,54.33
2016-04-05,Central,14.38,23.12,32.67,24.33,3.96,0.68,53.46
2016-04-06,Central,14.87,24.33,16.6,26.13,4.87,0.67,54.13
2016-04-12,Central,29.2,38.27,40.33,34.2,19.67,0.63,70.4
2016-04-13,Central,21.5,29.54,38.38,39.79,8.71,0.56,61.67
2016-04-14,Central,24.0,32.46,18.25,36.04,18.29,0.67,64.46
2016-04-15,Central,19.21,26.58,20.92,52.25,25.67,0.53,58.96
2016-04-16,Central,15.33,22.21,23.67,51.71,30.79,0.57,54.54
2016-04-17,Central,15.42,21.96,31.62,30.33,7.88,0.57,54.58
2016-04-18,Central,16.17,22.83,32.62,43.71,18.92,0.66,55.42
2016-04-19,Central,20.96,29.17,36.04,12.46,10.42,0.67,61.0
2016-04-20,Central,22.62,30.75,19.71,40.38,4.83,0.89,62.83
2016-04-21,Central,17.96,27.04,33.92,29.79,6.29,0.75,57.54
2016-04-22,Central,18.17,26.21,27.38,38.83,4.5,0.62,57.83
2016-04-23,Central,15.41,22.41,8.59,35.88,7.0,0.37,54.65
2016-04-25,Central,9.8,16.2,21.47,51.27,7.47,0.36,41.0
2016-04-26,Central,14.79,21.04,26.25,53.17,11.33,0.67,54.04
2016-04-27,Central,22.46,30.71,26.29,62.62,13.79,1.1,62.75
2016-04-28,Central,22.42,31.25,18.83,65.92,9.08,0.45,62.58
2016-04-29,Central,22.79,30.62,14.75,60.88,7.29,0.45,63.04
2016-04-30,Central,31.25,41.62,36.25,70.04,10.42,0.57,72.58
2016-05-01,Central,32.29,40.46,26.71,42.83,15.38,0.51,73.88
2016-05-02,Central,13.12,19.42,21.5,36.75,7.92,0.3,49.42
2016-05-03,Central,16.33,23.92,17.71,39.17,6.38,0.43,55.67
2016-05-04,Central,10.38,16.5,32.46,23.46,7.5,0.61,41.08
2016-05-05,Central,12.38,19.25,29.25,40.75,5.62,1.01,46.25
2016-05-06,Central,18.42,26.83,21.38,41.0,6.08,0.81,58.21
2016-05-07,Central,16.86,24.38,11.43,40.62,7.24,1.2,56.29
2016-05-08,Central,19.46,28.17,17.38,43.42,11.62,1.23,59.46
2016-05-09,Central,21.38,28.71,16.71,51.92,8.54,1.04,61.62
2016-05-10,Central,10.38,17.33,20.0,31.96,7.96,0.78,40.71
2016-05-11,Central,8.58,15.33,19.08,51.25,8.71,0.84,35.71
2016-05-12,Central,16.83,24.0,15.04,40.88,13.5,0.8,56.46
2016-05-13,Central,14.54,21.58,7.58,28.54,8.12,0.77,53.83
2016-05-14,Central,16.0,22.92,9.12,42.83,18.04,0.65,55.33
2016-05-15,Central,15.54,23.17,21.0,38.0,21.62,0.64,54.79
2016-05-16,Central,15.52,22.43,32.09,36.61,13.3,0.48,54.87
2016-05-17,Central,20.33,27.92,26.29,65.0,13.12,0.9,60.33
2016-05-18,Central,26.96,34.5,19.29,45.83,17.17,0.66,67.71
2016-05-19,Central,15.17,22.67,11.21,44.83,10.04,0.66,54.54
2016-05-20,Central,11.75,18.62,18.62,37.88,15.42,0.37,47.71
2016-05-21,Central,13.75,21.83,21.04,29.25,15.62,0.39,52.79
2016-05-22,Central,8.79,15.29,32.42,38.0,17.33,0.32,36.38
2016-05-23,Central,12.92,19.79,30.62,39.0,29.71,0.42,50.54
2016-05-24,Central,10.42,17.54,23.83,34.75,11.62,0.34,43.54
2016-05-25,Central,9.96,15.83,24.12,33.42,13.88,0.32,41.42
2016-05-26,Central,9.46,16.04,17.08,36.88,20.92,0.4,39.08
2016-05-27,Central,7.33,13.12,18.5,30.21,17.38,0.52,31.04
2016-05-28,Central,8.0,14.41,11.41,34.35,8.24,0.36,33.24
2016-06-01,Central,19.75,27.38,18.5,57.25,16.0,0.32,59.75
2016-06-02,Central,16.55,24.18,18.45,51.18,9.45,0.46,56.09
2016-06-03,Central,21.0,29.17,19.0,53.38,8.67,0.74,61.12
2016-06-04,Central,20.73,30.45,7.14,69.18,11.0,0.64,60.77
2016-06-05,Central,18.46,26.79,27.42,42.83,13.17,0.59,58.25
2016-06-06,Central,15.88,23.33,29.25,38.0,16.0,0.29,55.17
2016-06-07,Central,11.08,18.54,25.71,39.62,7.75,0.26,45.96
2016-06-08,Central,21.75,30.54,9.67,53.54,12.08,0.56,62.0
2016-06-09,Central,23.35,31.04,13.13,50.48,16.57,0.65,63.65
2016-06-10,Central,20.75,27.9,11.95,53.15,12.45,0.48,60.8
2016-06-11,Central,15.5,22.25,16.71,40.42,13.58,0.44,54.79
2016-06-12,Central,8.71,14.46,19.29,30.04,7.42,0.36,36.25
2016-06-13,Central,7.38,13.71,19.67,30.71,8.83,0.41,30.83
2016-06-14,Central,12.35,19.78,16.43,37.3,11.48,0.48,48.65
2016-06-15,Central,13.52,20.43,12.3,45.35,16.22,0.45,52.57
2016-06-16,Central,13.17,19.42,11.17,36.5,17.21,0.5,51.75
2016-06-17,Central,8.36,14.32,7.73,33.64,13.14,0.51,35.14
2016-06-18,Central,8.04,14.25,14.38,43.21,10.58,0.55,33.79
2016-06-19,Central,16.0,24.46,26.25,35.96,4.92,0.61,55.46
2016-06-20,Central,12.59,20.0,33.14,34.73,9.14,0.58,50.55
2016-06-21,Central,11.67,18.83,23.75,48.29,11.04,0.55,47.83
2016-06-22,Central,16.5,24.18,13.32,48.95,14.36,0.6,55.86
2016-06-23,Central,13.52,21.17,19.83,17.61,9.26,0.37,52.57
2016-06-24,Central,10.88,17.33,16.21,35.42,7.67,0.36,45.25
2016-06-25,Central,11.52,17.24,16.86,31.71,9.33,0.44,47.48
2016-06-26,Central,8.71,14.46,20.21,30.96,7.46,0.35,36.12
2016-06-27,Central,10.33,16.92,18.17,32.17,7.96,0.33,43.5
2016-06-28,Central,8.68,16.95,23.32,37.73,11.95,0.36,35.73
2016-06-29,Central,13.76,25.33,23.24,38.14,20.81,0.46,52.71
2016-06-30,Central,15.52,27.43,26.7,39.26,17.09,0.45,54.87
2016-07-01,Central,16.2,28.35,34.95,30.65,9.3,0.43,55.6
2016-07-02,Central,16.42,29.83,34.96,25.04,7.25,0.5,56.04
2016-07-03,Central,15.42,31.42,35.12,20.29,8.12,0.47,54.67
2016-07-04,Central,12.54,26.0,35.0,23.92,6.83,0.45,51.04
2016-07-05,Central,11.39,21.65,21.39,17.91,8.78,0.38,47.91
2016-07-06,Central,9.62,17.92,20.29,23.38,8.08,0.44,40.71
2016-07-07,Central,13.48,21.39,17.65,27.61,15.04,0.48,51.3
2016-07-08,Central,10.5,18.42,14.75,31.88,10.21,0.28,43.08
2016-07-09,Central,9.88,18.0,21.67,26.46,11.96,0.32,41.54
2016-07-10,Central,8.5,16.25,22.5,26.92,8.75,0.31,35.29
2016-07-11,Central,9.58,16.67,10.67,35.92,13.17,0.38,40.08
2016-07-12,Central,10.21,17.29,19.58,32.79,12.96,0.37,42.5
2016-07-13,Central,9.62,16.79,11.83,36.21,12.12,0.42,40.17
2016-07-14,Central,14.54,22.15,6.46,35.85,22.23,0.6,53.85
2016-07-15,Central,12.75,18.5,13.0,33.75,9.5,0.38,51.25
2016-07-16,Central,13.29,20.21,25.58,43.92,16.17,0.59,51.54
2016-07-17,Central,14.79,21.21,43.46,34.92,17.0,0.47,53.92
2016-07-18,Central,15.43,22.39,13.0,54.43,9.17,0.64,54.61
2016-07-19,Central,12.17,19.43,25.57,26.78,11.09,0.41,47.26
2016-07-20,Central,9.58,15.75,16.25,45.88,12.88,0.44,39.54
2016-07-21,Central,15.17,22.54,18.5,42.71,20.25,0.37,54.54
2016-07-22,Central,17.57,25.19,5.05,56.14,18.62,0.63,57.24
2016-07-23,Central,13.54,20.96,12.12,37.17,14.38,0.5,50.5
2016-07-24,Central,8.46,14.88,10.88,33.88,7.88,0.48,35.46
2016-07-25,Central,9.29,16.86,7.9,45.48,13.1,0.54,38.71
2016-07-26,Central,14.3,23.57,5.7,39.0,20.87,0.38,53.3
2016-07-27,Central,15.25,23.96,16.92,40.79,11.04,0.43,54.62
2016-07-28,Central,17.55,25.36,19.05,39.36,9.14,0.34,57.27
2016-07-29,Central,15.4,22.4,19.65,40.35,13.4,0.34,54.7
2016-07-30,Central,11.81,18.38,12.25,33.56,11.75,0.27,48.75
2016-07-31,Central,11.58,19.0,17.84,35.63,9.32,0.33,47.95
2016-08-01,Central,15.62,23.04,16.04,54.08,14.38,0.41,54.71
2016-08-02,Central,15.29,21.58,28.79,37.75,30.92,0.23,54.54
2016-08-03,Central,15.21,21.12,22.58,37.0,18.75,0.29,54.54
2016-08-04,Central,12.48,19.67,23.52,32.43,12.38,0.22,50.29
2016-08-05,Central,12.74,20.04,28.04,34.7,10.22,0.3,50.48
2016-08-06,Central,14.96,22.75,23.5,42.88,9.46,0.45,54.46
2016-08-07,Central,17.91,28.22,28.48,24.87,9.26,0.28,57.48
2016-08-08,Central,21.22,32.0,36.78,31.83,12.78,0.34,61.3
2016-08-09,Central,23.12,31.83,26.33,42.08,19.29,0.63,63.58
2016-08-10,Central,15.61,22.13,23.91,30.35,17.57,0.38,54.17
2016-08-11,Central,12.39,19.17,17.5,43.83,11.94,0.55,49.89
2016-08-12,Central,14.54,21.33,14.96,35.75,13.79,0.52,53.75
2016-08-13,Central,17.5,25.79,26.54,47.96,11.71,0.46,57.12
2016-08-14,Central,20.17,28.29,26.58,36.17,20.04,0.46,60.21
2016-08-15,Central,16.04,22.54,26.0,32.79,20.62,0.32,55.12
2016-08-16,Central,8.75,15.12,17.12,27.62,10.88,0.22,36.5
2016-08-17,Central,9.54,17.71,16.04,30.54,8.5,0.45,39.38
2016-08-18,Central,10.65,21.09,13.65,24.0,9.78,0.33,44.96
2016-08-19,Central,9.0,17.42,16.96,22.71,9.17,0.21,37.46
2016-08-20,Central,9.25,16.15,16.9,28.05,10.05,0.2,38.9
2016-08-21,Central,9.79,16.04,16.92,25.79,11.08,0.22,40.42
2016-08-22,Central,9.21,15.17,17.75,32.79,11.42,0.35,38.92
2016-08-23,Central,19.12,26.92,20.29,32.96,18.92,0.54,59.0
2016-08-24,Central,18.5,26.32,14.45,27.59,20.82,0.3,58.36
2016-08-25,Central,9.92,15.96,20.38,29.46,17.67,0.23,41.0
2016-08-26,Central,28.83,34.78,35.26,44.61,20.52,0.99,67.52
2016-08-27,Central,50.46,58.12,20.75,43.0,18.88,0.94,94.67
2016-08-28,Central,30.78,38.96,19.26,37.61,19.13,0.72,72.22
2016-08-29,Central,34.42,42.38,23.46,31.54,10.62,0.79,76.21
2016-08-30,Central,13.43,19.7,16.13,29.83,12.91,0.53,49.96
2016-08-31,Central,16.25,21.75,11.38,20.83,23.67,0.28,55.54
2016-09-01,Central,16.46,22.62,7.29,30.92,11.38,0.55,55.92
2016-09-02,Central,14.25,21.0,15.67,34.88,14.21,0.43,53.58
2016-09-03,Central,15.12,23.21,15.83,39.33,17.33,0.75,54.46
2016-09-04,Central,17.21,24.58,18.17,43.75,16.62,0.38,56.83
2016-09-05,Central,29.92,37.83,17.75,62.42,22.21,0.46,71.17
2016-09-06,Central,19.92,27.62,24.25,44.38,26.21,0.49,59.67
2016-09-07,Central,12.54,18.46,15.88,31.04,16.88,0.25,49.96
2016-09-08,Central,12.48,19.38,15.1,29.9,10.38,0.37,49.9
2016-09-09,Central,12.21,19.92,14.38,32.25,10.83,0.45,50.29
2016-09-10,Central,17.5,27.12,10.5,36.33,9.62,0.55,57.17
2016-09-11,Central,13.95,21.24,16.81,29.86,10.81,0.37,52.62
2016-09-12,Central,12.58,19.5,14.17,40.38,14.54,0.27,49.96
2016-09-13,Central,15.52,23.1,13.14,36.0,11.76,0.46,54.9
2016-09-14,Central,9.67,16.42,11.17,37.21,11.96,0.45,40.17
2016-09-15,Central,12.92,19.5,13.67,32.0,13.08,0.29,50.29
2016-09-16,Central,13.46,19.96,17.71,38.67,15.71,0.52,52.46
2016-09-17,Central,12.04,19.38,23.5,28.88,16.75,0.8,49.54
2016-09-18,Central,16.75,23.42,28.46,42.17,11.67,0.32,56.21
2016-09-19,Central,15.21,21.71,18.88,37.33,21.38,0.3,54.54
2016-09-20,Central,10.38,16.88,18.62,27.5,16.79,0.5,43.83
2016-09-21,Central,8.57,15.39,19.96,27.65,8.22,0.6,36.04
2016-09-22,Central,16.55,24.91,25.0,39.45,7.32,0.78,55.68
2016-09-23,Central,15.67,25.0,26.83,36.42,9.71,0.31,54.96
2016-09-24,Central,18.78,30.28,17.78,48.56,21.11,0.25,58.56
2016-09-25,Central,16.27,23.8,46.67,40.6,26.4,0.21,55.6
2016-09-26,Central,20.62,29.75,34.38,49.12,20.25,0.3,60.88
2016-09-27,Central,28.75,41.2,28.9,61.1,19.4,0.35,69.8
2016-09-28,Central,27.21,38.67,37.08,31.21,18.88,0.34,68.12
2016-09-29,Central,17.94,27.44,30.62,41.56,7.06,0.28,57.69
2016-09-30,Central,16.75,26.25,24.94,53.44,4.94,0.49,56.31
2016-10-01,Central,21.54,30.21,21.17,47.67,10.12,0.57,61.75
2016-10-02,Central,15.92,23.83,38.04,31.54,11.0,0.55,55.33
2016-10-03,Central,19.89,27.84,21.63,42.84,11.89,0.57,59.79
2016-10-04,Central,21.28,29.89,34.39,43.61,13.28,0.55,61.44
2016-10-05,Central,30.31,41.88,25.38,60.62,19.38,0.59,71.62
2016-10-06,Central,29.47,39.89,22.37,33.95,21.74,0.63,70.68
2016-10-07,Central,25.36,33.36,5.55,34.09,17.18,0.34,66.14
2016-10-08,Central,13.42,19.75,17.25,28.21,11.12,0.28,51.67
2016-10-09,Central,15.12,21.83,18.12,37.46,15.58,0.41,54.42
2016-10-10,Central,16.21,23.12,26.79,32.21,16.33,0.4,55.88
2016-10-11,Central,13.88,22.42,31.62,23.29,4.71,0.28,52.92
2016-10-12,Central,9.46,17.62,38.21,17.33,4.0,0.31,39.17
2016-10-13,Central,8.71,17.17,25.54,21.38,4.79,0.47,36.29
2016-10-14,Central,10.21,17.46,17.5,31.79,9.04,0.19,42.12
2016-10-15,Central,13.0,19.96,17.38,29.88,13.79,0.31,50.92
2016-10-16,Central,10.42,17.38,17.0,26.29,14.04,0.36,43.38
2016-10-17,Central,8.83,14.58,16.88,28.04,13.62,0.34,36.83
2016-10-18,Central,10.46,17.46,17.88,22.21,11.96,0.48,43.88
2016-10-19,Central,10.58,17.96,17.38,29.71,11.83,0.62,44.25
2016-10-20,Central,15.5,23.42,21.29,38.17,21.92,0.71,54.83
2016-10-21,Central,17.33,25.12,24.33,45.25,16.33,0.27,56.88
2016-10-22,Central,15.05,22.35,21.0,30.45,12.6,0.27,53.25
2016-10-23,Central,13.46,20.08,41.33,31.79,4.92,0.21,50.25
2016-10-24,Central,26.0,33.79,16.62,49.25,7.88,0.32,66.75
2016-10-25,Central,24.0,35.21,21.21,52.46,9.5,0.55,64.46
2016-10-26,Central,15.17,23.67,17.33,34.92,10.08,0.21,54.38
2016-10-27,Central,14.12,21.96,11.5,28.88,15.92,0.27,53.25
2016-10-28,Central,15.17,22.46,12.54,54.75,7.96,0.28,54.5
2016-10-29,Central,26.22,34.17,11.35,43.22,14.0,0.54,67.04
2016-10-30,Central,13.17,18.96,14.5,31.58,17.25,0.3,49.04
2016-10-31,Central,13.42,19.0,16.17,36.46,14.5,0.27,51.33
2016-11-01,Central,14.83,20.92,14.54,35.96,20.38,0.32,54.12
2016-11-02,Central,13.0,19.25,20.96,38.54,9.88,0.66,51.38
2016-11-03,Central,11.46,18.88,15.38,28.92,6.5,0.67,47.46
2016-11-04,Central,7.62,14.25,13.25,33.04,6.96,0.36,31.75
2016-11-05,Central,11.25,18.29,10.17,34.04,9.42,0.53,47.08
2016-11-06,Central,8.25,16.21,17.0,19.54,10.38,0.18,34.62
2016-11-07,Central,12.91,20.91,11.59,38.91,8.41,0.43,47.55
2016-11-08,Central,16.83,25.54,13.62,31.67,19.54,0.85,56.38
2016-11-09,Central,19.96,27.25,36.29,40.54,24.33,0.74,59.92
2016-11-10,Central,17.42,26.67,20.0,40.75,15.38,0.6,56.96
2016-11-11,Central,16.79,24.17,14.38,40.12,9.54,1.33,56.46
2016-11-12,Central,13.29,21.08,20.04,37.5,5.17,1.13,52.0
2016-11-13,Central,13.17,20.88,16.5,34.08,6.54,0.67,51.79
2016-11-14,Central,10.29,17.25,5.17,37.29,7.62,0.48,43.54
2016-11-15,Central,9.96,16.38,17.17,28.79,5.62,0.55,41.96
2016-11-16,Central,10.96,17.74,9.0,34.74,10.74,0.65,45.39
2016-11-17,Central,13.5,20.12,17.29,43.25,15.38,0.39,52.5
2016-11-18,Central,15.46,24.08,19.75,46.25,6.62,0.57,54.88
2016-11-19,Central,18.17,25.57,13.22,51.0,6.3,1.1,57.91
2016-11-20,Central,19.42,25.71,20.96,43.54,8.79,0.76,59.25
2016-11-21,Central,13.12,19.42,24.71,28.29,9.5,0.61,49.46
2016-11-22,Central,11.54,19.21,15.33,39.5,19.08,0.62,46.33
2016-11-23,Central,13.17,19.38,9.5,30.46,25.75,0.49,50.33
2016-11-24,Central,10.08,16.46,16.83,37.54,18.54,0.83,42.0
2016-11-25,Central,13.38,21.96,28.33,42.17,13.21,0.7,52.42
2016-11-26,Central,13.25,21.62,15.38,36.33,5.83,0.92,52.12
2016-11-27,Central,13.0,19.33,16.04,23.58,4.12,1.06,51.21
2016-11-28,Central,5.92,10.88,16.88,19.96,3.21,0.57,24.08
2016-11-29,Central,6.38,12.42,11.83,22.71,2.29,0.62,26.79
2016-11-30,Central,7.5,14.59,18.41,15.45,2.64,0.56,30.5
2016-12-01,Central,6.48,13.0,16.0,29.35,4.35,0.59,27.22
2016-12-02,Central,7.22,13.61,19.7,26.43,6.78,0.65,30.39
2016-12-03,Central,8.7,15.04,17.48,36.87,10.52,0.7,35.83
2016-12-04,Central,16.75,24.25,23.12,38.83,23.33,0.86,56.42
2016-12-05,Central,10.67,17.05,22.14,23.52,11.67,0.81,44.1
2016-12-06,Central,13.22,21.04,25.83,40.0,11.83,0.91,50.13
2016-12-07,Central,16.0,25.4,22.65,35.6,10.75,0.73,54.95
2016-12-08,Central,9.85,18.9,29.65,25.5,4.9,0.71,41.15
2016-12-09,Central,9.55,16.95,21.55,30.5,3.0,0.74,39.1
2016-12-10,Central,9.26,15.87,24.43,19.26,3.0,0.64,38.22
2016-12-11,Central,8.09,15.04,27.61,17.57,3.0,0.63,33.96
2016-12-12,Central,6.95,13.89,34.26,17.42,3.84,0.59,28.37
2016-12-13,Central,11.43,18.65,44.61,28.83,4.65,0.69,44.91
2016-12-14,Central,14.5,22.64,35.86,33.73,5.0,0.73,53.82
2016-12-15,Central,15.1,23.5,32.55,23.9,4.95,0.7,54.4
2016-12-16,Central,23.3,32.0,37.13,46.39,8.61,0.73,63.7
2016-12-17,Central,23.26,31.84,22.0,43.53,9.47,0.77,63.68
2016-12-18,Central,13.04,19.78,22.09,25.48,3.96,0.71,49.52
2016-12-19,Central,8.43,15.38,32.76,23.76,3.57,0.72,34.95
2016-12-20,Central,8.22,14.89,31.28,16.83,3.78,0.66,33.72
2016-12-21,Central,5.65,11.9,43.1,22.75,3.75,0.62,23.65
2016-12-22,Central,8.32,15.36,22.73,36.73,4.0,0.7,34.5
2016-12-23,Central,9.94,17.44,8.5,27.75,4.0,0.9,41.94
2016-12-24,Central,6.77,12.68,18.09,26.45,3.68,0.65,28.64
2016-12-25,Central,6.05,11.91,20.0,14.77,3.18,0.6,25.0
2016-12-26,Central,5.21,11.0,19.54,12.96,3.0,0.58,21.46
2016-12-27,Central,4.73,10.14,20.27,19.05,3.0,0.6,19.82
2016-12-28,Central,7.0,13.54,12.46,33.08,3.15,0.67,29.38
2016-12-29,Central,14.33,28.62,28.96,34.92,4.0,0.7,53.12
2016-12-30,Central,10.91,22.27,39.68,24.14,3.0,0.67,44.64
2016-12-31,Central,6.3,12.83,22.7,25.22,3.0,0.66,26.26
2017-01-01,Central,8.0,15.09,16.7,20.22,3.0,0.78,33.43
2017-01-02,Central,8.04,16.91,15.09,25.96,3.61,0.79,33.96
2017-01-03,Central,8.48,16.26,11.04,28.26,4.04,0.83,35.13
2017-01-04,Central,6.89,14.26,17.11,25.84,4.74,0.54,28.21
2017-01-05,Central,7.5,15.05,19.6,23.05,5.25,0.57,31.15
2017-01-06,Central,9.27,17.59,23.45,40.77,8.41,0.69,38.5
2017-01-07,Central,12.18,20.23,27.95,38.14,20.05,0.73,50.36
2017-01-08,Central,12.04,20.67,32.88,26.62,16.88,0.73,49.0
2017-01-09,Central,11.15,19.55,40.1,25.15,10.75,0.73,46.95
2017-01-10,Central,13.29,25.24,32.76,27.62,8.43,0.73,52.05
2017-01-11,Central,14.79,25.47,20.37,37.37,6.95,0.78,53.95
2017-01-12,Central,15.17,25.06,26.44,30.17,8.56,0.7,54.56
2017-01-13,Central,17.04,26.71,32.62,41.92,8.75,0.58,56.62
2017-01-14,Central,18.67,28.12,31.67,41.04,12.83,0.6,58.38
2017-01-15,Central,17.29,27.58,37.67,27.83,12.42,0.59,56.79
2017-01-16,Central,12.83,21.38,43.08,28.92,6.33,0.68,49.79
2017-01-17,Central,13.62,26.38,39.79,42.96,9.12,0.85,52.21
2017-01-18,Central,12.08,21.71,28.92,37.83,8.5,0.74,49.29
2017-01-19,Central,9.96,17.25,21.46,37.21,4.62,0.82,41.96
2017-01-20,Central,10.42,17.67,13.17,38.25,6.67,0.91,43.29
2017-01-21,Central,11.0,19.05,12.68,38.86,15.41,0.73,45.86
2017-01-22,Central,6.08,13.08,19.29,18.92,5.08,0.7,25.46
2017-01-23,Central,6.21,14.75,10.67,27.17,4.79,0.77,25.5
2017-01-24,Central,5.25,13.67,7.58,26.25,4.17,0.9,22.0
2017-01-25,Central,5.0,10.75,17.79,22.58,4.0,0.73,20.79
2017-01-26,Central,8.21,16.62,15.88,18.83,4.0,0.6,33.67
2017-01-27,Central,9.62,20.17,24.25,21.17,4.88,0.71,40.5
2017-01-28,Central,10.75,22.92,31.25,19.29,4.92,0.66,44.42
2017-01-29,Central,7.54,16.33,30.75,16.08,4.0,0.64,31.71
2017-01-30,Central,7.17,15.08,21.71,19.83,4.0,0.66,29.38
2017-01-31,Central,7.92,15.83,16.33,24.38,4.58,0.67,33.58
2017-02-01,Central,10.29,19.96,21.79,25.42,5.0,0.62,42.67
2017-02-02,Central,15.96,27.04,38.04,32.54,5.62,0.62,55.42
2017-02-03,Central,16.46,25.29,31.33,27.54,9.12,0.62,55.38
2017-02-04,Central,8.3,14.96,22.83,26.09,5.78,0.52,34.26
2017-02-05,Central,9.33,15.88,27.58,22.54,5.62,0.56,38.58
2017-02-06,Central,7.38,14.21,26.67,22.58,6.46,0.57,30.5
2017-02-07,Central,8.12,15.29,25.33,33.88,4.96,0.71,33.79
2017-02-08,Central,11.62,19.08,30.58,40.71,5.75,0.83,47.5
2017-02-09,Central,18.04,26.71,38.17,42.42,6.83,0.9,57.75
2017-02-10,Central,15.54,24.12,52.25,25.38,4.46,0.65,54.83
2017-02-11,Central,13.75,25.71,47.62,24.83,3.92,0.55,52.71
2017-02-12,Central,13.0,28.0,50.0,30.5,3.5,0.62,52.0
2017-02-14,Central,14.7,30.4,51.4,27.8,3.1,0.48,53.7
2017-02-15,Central,9.21,20.33,39.29,30.62,2.42,0.53,38.12
2017-02-16,Central,10.0,21.83,38.83,32.38,2.21,0.5,41.79
2017-02-17,Central,13.04,29.04,35.21,29.38,3.0,0.5,52.17
2017-02-18,Central,11.88,24.67,27.75,26.71,3.17,0.55,49.58
