Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Malaysia,PetalingJaya,2014-04-07,26.35,85.16,9.69
Malaysia,PetalingJaya,2014-04-08,26.06,86.97,9.75
Malaysia,PetalingJaya,2014-04-09,25.94,88.82,9.73
Malaysia,PetalingJaya,2014-04-10,25.68,89.84,10.70
Malaysia,PetalingJaya,2014-04-11,26.36,86.05,11.25
Malaysia,PetalingJaya,2014-04-12,25.92,87.75,11.87
Malaysia,PetalingJaya,2014-04-13,26.16,87.91,12.39
Malaysia,PetalingJaya,2014-04-14,26.19,88.77,10.37
Malaysia,PetalingJaya,2014-04-15,26.01,87.37,10.83
Malaysia,PetalingJaya,2014-04-16,25.78,89.21,10.04
Malaysia,PetalingJaya,2014-04-17,26.33,86.62,9.75
Malaysia,PetalingJaya,2014-04-18,25.91,88.55,9.39
Malaysia,PetalingJaya,2014-04-19,26.43,86.87,8.67
Malaysia,PetalingJaya,2014-04-20,25.71,90.98,7.99
Malaysia,PetalingJaya,2014-04-21,26.11,88.22,8.59
Malaysia,PetalingJaya,2014-04-22,26.33,87.90,9.75
Malaysia,PetalingJaya,2014-04-23,26.15,88.87,10.14
Malaysia,PetalingJaya,2014-04-24,24.97,92.88,9.93
Malaysia,PetalingJaya,2014-04-25,26.83,86.53,10.24
Malaysia,PetalingJaya,2014-04-26,26.30,89.89,8.71
Malaysia,PetalingJaya,2014-04-27,25.65,91.07,10.25
Malaysia,PetalingJaya,2014-04-28,25.88,92.80,9.47
Malaysia,PetalingJaya,2014-04-29,26.32,89.84,9.90
Malaysia,PetalingJaya,2014-04-30,26.38,90.64,8.71
Malaysia,PetalingJaya,2014-05-01,26.35,89.25,8.37
Malaysia,PetalingJaya,2014-05-02,26.66,90.47,7.90
Malaysia,PetalingJaya,2014-05-03,26.13,89.43,9.11
Malaysia,PetalingJaya,2014-05-04,26.69,87.68,8.40
Malaysia,PetalingJaya,2014-05-05,26.40,89.97,8.71
