Date,AQI
30/08/2016,38
31/08/2016,48
01/09/2016,41
02/09/2016,42
03/09/2016,41
04/09/2016,43
05/09/2016,37
06/09/2016,29
07/09/2016,31
08/09/2016,36
09/09/2016,32
10/09/2016,41
11/09/2016,53
12/09/2016,61
13/09/2016,51
14/09/2016,58
15/09/2016,57
16/09/2016,52
17/09/2016,31
18/09/2016,31
19/09/2016,37
20/09/2016,38
21/09/2016,48
22/09/2016,42
23/09/2016,48
24/09/2016,53
25/09/2016,56
26/09/2016,55
27/09/2016,56
28/09/2016,49
29/09/2016,48
30/09/2016,48
01/10/2016,53
02/10/2016,54
03/10/2016,44
04/10/2016,41
05/10/2016,44
06/10/2016,40
07/10/2016,37
08/10/2016,35
09/10/2016,38
10/10/2016,41
11/10/2016,42
12/10/2016,43
13/10/2016,42
14/10/2016,39
15/10/2016,41
16/10/2016,40
17/10/2016,30
18/10/2016,34
19/10/2016,35
20/10/2016,37
21/10/2016,40
22/10/2016,36
23/10/2016,43
24/10/2016,39
27/10/2016,60
28/10/2016,53
29/10/2016,44
30/10/2016,31
31/10/2016,26
01/11/2016,26
02/11/2016,32
03/11/2016,37
04/11/2016,36
05/11/2016,25
06/11/2016,25
07/11/2016,25
08/11/2016,35
09/11/2016,34
10/11/2016,31
11/11/2016,30
12/11/2016,36
13/11/2016,40
14/11/2016,36
15/11/2016,32
16/11/2016,37
17/11/2016,41
18/11/2016,34
19/11/2016,37
20/11/2016,32
21/11/2016,33
22/11/2016,40
23/11/2016,36
24/11/2016,33
25/11/2016,32
26/11/2016,34
27/11/2016,38
28/11/2016,39
29/11/2016,37
30/11/2016,36
01/12/2016,36
02/12/2016,22
03/12/2016,24
04/12/2016,27
05/12/2016,29
06/12/2016,32
07/12/2016,33
08/12/2016,38
09/12/2016,35
10/12/2016,29
11/12/2016,39
12/12/2016,49
13/12/2016,52
14/12/2016,55
15/12/2016,63
16/12/2016,50
17/12/2016,28
18/12/2016,32
19/12/2016,38
20/12/2016,31
21/12/2016,27
22/12/2016,26
23/12/2016,30
24/12/2016,29
25/12/2016,37
26/12/2016,40
27/12/2016,45
28/12/2016,49
29/12/2016,50
30/12/2016,46
31/12/2016,37
01/01/2017,25
02/01/2017,30
03/01/2017,25
04/01/2017,22
05/01/2017,28
06/01/2017,31
07/01/2017,30
08/01/2017,21
09/01/2017,22
10/01/2017,27
11/01/2017,37
12/01/2017,38
13/01/2017,37
14/01/2017,44
15/01/2017,45
16/01/2017,37
17/01/2017,36
18/01/2017,31
19/01/2017,31
20/01/2017,34
21/01/2017,28
22/01/2017,39
23/01/2017,47
24/01/2017,47
25/01/2017,43
26/01/2017,39
27/01/2017,42
28/01/2017,51
29/01/2017,55
30/01/2017,57
31/01/2017,51
01/02/2017,42
02/02/2017,49
03/02/2017,48
04/02/2017,40
05/02/2017,38
06/02/2017,40
07/02/2017,51
08/02/2017,53
09/02/2017,52
10/02/2017,53
11/02/2017,49
12/02/2017,53
13/02/2017,57
14/02/2017,53
15/02/2017,53
16/02/2017,47
17/02/2017,51
18/02/2017,43
19/02/2017,35
20/02/2017,44
21/02/2017,50
22/02/2017,46
23/02/2017,48
24/02/2017,36
25/02/2017,35
26/02/2017,38
27/02/2017,35
28/02/2017,42
01/03/2017,45
02/03/2017,44
03/03/2017,47
04/03/2017,45
05/03/2017,55
06/03/2017,56
07/03/2017,58
08/03/2017,59
09/03/2017,58
10/03/2017,53
11/03/2017,54
12/03/2017,52
13/03/2017,51
14/03/2017,56
15/03/2017,51
16/03/2017,51
17/03/2017,55
18/03/2017,53
19/03/2017,52
20/03/2017,43
21/03/2017,37
22/03/2017,39
23/03/2017,40
24/03/2017,41
25/03/2017,44
26/03/2017,44
27/03/2017,39
28/03/2017,37
29/03/2017,33
30/03/2017,31
31/03/2017,34
01/04/2017,35
02/04/2017,47
03/04/2017,33
04/04/2017,28
05/04/2017,32
06/04/2017,36
07/04/2017,31
08/04/2017,32
09/04/2017,35
10/04/2017,29
11/04/2017,30
12/04/2017,33
13/04/2017,35
14/04/2017,36
07/07/2017,16
08/07/2017,16
09/07/2017,16
10/07/2017,19
11/07/2017,14
12/07/2017,12
13/07/2017,15
14/07/2017,15
15/07/2017,12
16/07/2017,24
