Date,AQI
26/04/2014,37
27/04/2014,49
28/04/2014,40
29/04/2014,45
30/04/2014,42
01/05/2014,38
02/05/2014,37
03/05/2014,57
04/05/2014,47
05/05/2014,40
06/05/2014,41
07/05/2014,47
08/05/2014,36
09/05/2014,48
10/05/2014,45
11/05/2014,40
12/05/2014,40
13/05/2014,49
14/05/2014,33
15/05/2014,34
16/05/2014,37
17/05/2014,34
18/05/2014,42
19/05/2014,39
20/05/2014,36
21/05/2014,46
22/05/2014,41
23/05/2014,41
24/05/2014,48
25/05/2014,41
26/05/2014,36
27/05/2014,38
28/05/2014,40
29/05/2014,35
30/05/2014,32
31/05/2014,25
01/06/2014,39
02/06/2014,36
03/06/2014,37
04/06/2014,43
05/06/2014,35
06/06/2014,30
07/06/2014,31
08/06/2014,26
09/06/2014,33
10/06/2014,52
11/06/2014,51
12/06/2014,49
13/06/2014,45
14/06/2014,39
15/06/2014,43
16/06/2014,49
17/06/2014,54
18/06/2014,55
19/06/2014,64
20/06/2014,81
21/06/2014,64
22/06/2014,82
23/06/2014,79
24/06/2014,87
25/06/2014,93
26/06/2014,60
27/06/2014,58
28/06/2014,77
29/06/2014,68
30/06/2014,39
01/07/2014,36
02/07/2014,42
03/07/2014,44
04/07/2014,38
05/07/2014,30
06/07/2014,29
07/07/2014,40
08/07/2014,47
09/07/2014,64
10/07/2014,56
11/07/2014,34
12/07/2014,55
13/07/2014,57
14/07/2014,50
15/07/2014,51
16/07/2014,55
17/07/2014,61
18/07/2014,54
19/07/2014,61
20/07/2014,79
21/07/2014,91
22/07/2014,87
23/07/2014,64
24/07/2014,59
25/07/2014,68
26/07/2014,77
27/07/2014,79
28/07/2014,89
29/07/2014,102
30/07/2014,66
31/07/2014,42
01/08/2014,56
02/08/2014,54
03/08/2014,50
04/08/2014,57
05/08/2014,60
06/08/2014,55
07/08/2014,41
08/08/2014,47
09/08/2014,34
10/08/2014,34
11/08/2014,34
12/08/2014,34
13/08/2014,30
14/08/2014,31
15/08/2014,30
16/08/2014,30
17/08/2014,41
18/08/2014,42
19/08/2014,42
20/08/2014,38
21/08/2014,38
22/08/2014,35
23/08/2014,45
24/08/2014,37
25/08/2014,29
26/08/2014,33
27/08/2014,28
28/08/2014,31
29/08/2014,46
30/08/2014,57
31/08/2014,54
01/09/2014,46
02/09/2014,50
03/09/2014,57
04/09/2014,48
05/09/2014,50
06/09/2014,38
07/09/2014,42
08/09/2014,38
09/09/2014,45
10/09/2014,45
11/09/2014,56
12/09/2014,57
13/09/2014,68
14/09/2014,70
15/09/2014,40
16/09/2014,49
17/09/2014,68
18/09/2014,66
19/09/2014,57
20/09/2014,48
21/09/2014,27
22/09/2014,41
23/09/2014,58
24/09/2014,57
25/09/2014,48
26/09/2014,38
27/09/2014,51
28/09/2014,50
29/09/2014,56
30/09/2014,62
01/10/2014,62
02/10/2014,62
03/10/2014,69
04/10/2014,60
05/10/2014,29
06/10/2014,32
07/10/2014,56
08/10/2014,72
09/10/2014,86
10/10/2014,96
11/10/2014,80
12/10/2014,88
13/10/2014,67
14/10/2014,54
15/10/2014,61
16/10/2014,58
17/10/2014,55
18/10/2014,40
19/10/2014,49
20/10/2014,64
21/10/2014,57
22/10/2014,53
23/10/2014,42
24/10/2014,37
25/10/2014,52
26/10/2014,59
27/10/2014,46
28/10/2014,45
29/10/2014,52
30/10/2014,59
31/10/2014,53
01/11/2014,45
02/11/2014,41
03/11/2014,50
04/11/2014,66
05/11/2014,74
06/11/2014,55
07/11/2014,33
08/11/2014,26
09/11/2014,34
10/11/2014,36
11/11/2014,49
12/11/2014,51
13/11/2014,37
14/11/2014,31
15/11/2014,44
16/11/2014,34
17/11/2014,36
18/11/2014,35
19/11/2014,40
20/11/2014,43
21/11/2014,45
22/11/2014,46
23/11/2014,32
24/11/2014,27
25/11/2014,32
26/11/2014,32
27/11/2014,39
28/11/2014,37
29/11/2014,29
30/11/2014,32
01/12/2014,60
02/12/2014,43
03/12/2014,50
04/12/2014,48
05/12/2014,54
06/12/2014,54
07/12/2014,44
08/12/2014,23
09/12/2014,35
10/12/2014,47
11/12/2014,36
12/12/2014,45
13/12/2014,47
14/12/2014,47
15/12/2014,44
16/12/2014,40
17/12/2014,44
18/12/2014,47
19/12/2014,41
20/12/2014,52
21/12/2014,52
22/12/2014,32
23/12/2014,23
24/12/2014,29
25/12/2014,44
26/12/2014,31
27/12/2014,29
28/12/2014,30
01/01/2015,45
02/01/2015,39
03/01/2015,50
04/01/2015,46
05/01/2015,42
06/01/2015,51
07/01/2015,44
08/01/2015,29
09/01/2015,24
10/01/2015,36
11/01/2015,30
12/01/2015,27
13/01/2015,29
14/01/2015,29
15/01/2015,34
16/01/2015,44
17/01/2015,53
18/01/2015,58
19/01/2015,49
20/01/2015,41
21/01/2015,51
22/01/2015,51
23/01/2015,54
24/01/2015,57
25/01/2015,62
26/01/2015,56
27/01/2015,55
28/01/2015,57
29/01/2015,58
30/01/2015,54
31/01/2015,41
01/02/2015,41
02/02/2015,39
03/02/2015,40
04/02/2015,28
05/02/2015,25
06/02/2015,34
07/02/2015,41
08/02/2015,32
09/02/2015,30
10/02/2015,38
11/02/2015,48
12/02/2015,66
13/02/2015,63
14/02/2015,61
15/02/2015,60
16/02/2015,59
17/02/2015,55
18/02/2015,50
19/02/2015,39
20/02/2015,37
21/02/2015,34
22/02/2015,45
23/02/2015,40
24/02/2015,50
25/02/2015,58
26/02/2015,53
27/02/2015,67
28/02/2015,59
01/03/2015,55
02/03/2015,53
03/03/2015,56
04/03/2015,57
05/03/2015,52
06/03/2015,53
07/03/2015,54
08/03/2015,48
09/03/2015,39
10/03/2015,33
11/03/2015,46
12/03/2015,51
13/03/2015,56
14/03/2015,52
15/03/2015,52
16/03/2015,52
17/03/2015,60
18/03/2015,63
19/03/2015,60
20/03/2015,59
21/03/2015,67
22/03/2015,59
23/03/2015,58
24/03/2015,66
25/03/2015,57
26/03/2015,53
27/03/2015,46
28/03/2015,45
29/03/2015,45
30/03/2015,45
31/03/2015,45
01/04/2015,45
02/04/2015,39
04/04/2015,43
05/04/2015,52
06/04/2015,47
07/04/2015,48
08/04/2015,54
09/04/2015,53
10/04/2015,46
11/04/2015,50
12/04/2015,46
13/04/2015,41
14/04/2015,50
15/04/2015,43
16/04/2015,33
17/04/2015,57
18/04/2015,51
19/04/2015,53
20/04/2015,49
21/04/2015,53
22/04/2015,46
23/04/2015,37
24/04/2015,38
25/04/2015,41
26/04/2015,36
27/04/2015,32
28/04/2015,36
29/04/2015,46
30/04/2015,53
01/05/2015,36
02/05/2015,25
03/05/2015,29
04/05/2015,29
05/05/2015,32
06/05/2015,44
07/05/2015,42
08/05/2015,44
09/05/2015,49
10/05/2015,47
11/05/2015,45
12/05/2015,56
13/05/2015,53
14/05/2015,43
15/05/2015,47
16/05/2015,42
17/05/2015,44
18/05/2015,41
19/05/2015,48
20/05/2015,49
21/05/2015,43
22/05/2015,50
23/05/2015,48
24/05/2015,56
25/05/2015,55
26/05/2015,50
27/05/2015,44
28/05/2015,41
29/05/2015,50
30/05/2015,49
31/05/2015,48
01/06/2015,49
02/06/2015,55
03/06/2015,53
04/06/2015,51
05/06/2015,47
06/06/2015,53
07/06/2015,44
08/06/2015,36
09/06/2015,43
10/06/2015,42
11/06/2015,45
12/06/2015,41
13/06/2015,35
14/06/2015,29
15/06/2015,29
16/06/2015,39
17/06/2015,43
18/06/2015,54
19/06/2015,50
20/06/2015,52
21/06/2015,44
22/06/2015,49
23/06/2015,56
24/06/2015,56
25/06/2015,59
26/06/2015,63
27/06/2015,57
28/06/2015,58
29/06/2015,62
30/06/2015,68
01/07/2015,72
02/07/2015,66
03/07/2015,64
04/07/2015,52
05/07/2015,41
06/07/2015,51
07/07/2015,61
08/07/2015,61
09/07/2015,58
10/07/2015,52
11/07/2015,48
12/07/2015,63
13/07/2015,67
14/07/2015,61
15/07/2015,54
16/07/2015,56
17/07/2015,54
18/07/2015,37
19/07/2015,33
20/07/2015,38
21/07/2015,39
22/07/2015,46
23/07/2015,54
24/07/2015,50
25/07/2015,45
26/07/2015,45
27/07/2015,55
28/07/2015,60
29/07/2015,48
30/07/2015,48
31/07/2015,59
01/08/2015,60
02/08/2015,55
03/08/2015,53
04/08/2015,38
05/08/2015,48
06/08/2015,56
07/08/2015,50
08/08/2015,42
09/08/2015,36
10/08/2015,41
11/08/2015,48
12/08/2015,43
13/08/2015,34
14/08/2015,42
15/08/2015,52
16/08/2015,55
17/08/2015,50
18/08/2015,53
20/08/2015,63
21/08/2015,48
22/08/2015,37
23/08/2015,44
24/08/2015,66
25/08/2015,70
26/08/2015,88
27/08/2015,68
28/08/2015,59
29/08/2015,62
30/08/2015,66
31/08/2015,67
01/09/2015,73
02/09/2015,83
03/09/2015,93
04/09/2015,68
05/09/2015,58
06/09/2015,50
07/09/2015,66
08/09/2015,83
09/09/2015,71
10/09/2015,36
11/09/2015,83
12/09/2015,136
13/09/2015,134
14/09/2015,146
15/09/2015,140
16/09/2015,90
17/09/2015,94
18/09/2015,79
19/09/2015,88
20/09/2015,66
21/09/2015,50
22/09/2015,58
23/09/2015,59
24/09/2015,80
25/09/2015,64
26/09/2015,76
27/09/2015,179
28/09/2015,97
29/09/2015,71
30/09/2015,97
01/10/2015,106
02/10/2015,89
03/10/2015,123
04/10/2015,203
05/10/2015,105
06/10/2015,94
07/10/2015,71
08/10/2015,70
09/10/2015,64
10/10/2015,67
11/10/2015,74
12/10/2015,74
13/10/2015,75
14/10/2015,69
15/10/2015,63
16/10/2015,65
17/10/2015,65
18/10/2015,95
19/10/2015,128
20/10/2015,140
21/10/2015,172
22/10/2015,115
23/10/2015,95
24/10/2015,118
25/10/2015,104
26/10/2015,64
27/10/2015,60
28/10/2015,65
29/10/2015,46
30/10/2015,43
31/10/2015,32
01/11/2015,31
02/11/2015,28
03/11/2015,32
04/11/2015,31
05/11/2015,34
06/11/2015,30
07/11/2015,23
08/11/2015,24
09/11/2015,30
10/11/2015,47
11/11/2015,37
12/11/2015,32
13/11/2015,26
14/11/2015,33
15/11/2015,22
16/11/2015,19
17/11/2015,24
18/11/2015,27
19/11/2015,40
20/11/2015,33
21/11/2015,20
22/11/2015,18
23/11/2015,25
24/11/2015,36
25/11/2015,25
26/11/2015,32
27/11/2015,27
28/11/2015,35
29/11/2015,41
30/11/2015,21
01/12/2015,24
02/12/2015,28
03/12/2015,32
04/12/2015,45
05/12/2015,49
06/12/2015,43
07/12/2015,21
08/12/2015,25
09/12/2015,34
10/12/2015,43
11/12/2015,20
12/12/2015,26
13/12/2015,21
14/12/2015,22
15/12/2015,20
16/12/2015,43
17/12/2015,48
18/12/2015,42
19/12/2015,46
20/12/2015,37
21/12/2015,31
22/12/2015,40
23/12/2015,40
24/12/2015,37
25/12/2015,46
26/12/2015,32
27/12/2015,31
28/12/2015,24
29/12/2015,28
30/12/2015,28
04/01/2016,47
05/01/2016,46
06/01/2016,45
07/01/2016,38
08/01/2016,48
09/01/2016,45
10/01/2016,50
11/01/2016,52
12/01/2016,46
13/01/2016,54
14/01/2016,43
15/01/2016,34
16/01/2016,38
17/01/2016,38
18/01/2016,34
19/01/2016,40
20/01/2016,37
21/01/2016,35
22/01/2016,39
23/01/2016,42
24/01/2016,29
25/01/2016,23
26/01/2016,23
27/01/2016,25
28/01/2016,39
29/01/2016,35
30/01/2016,32
31/01/2016,36
01/02/2016,24
02/02/2016,36
03/02/2016,33
04/02/2016,27
05/02/2016,29
06/02/2016,26
07/02/2016,21
08/02/2016,33
09/02/2016,38
10/02/2016,37
11/02/2016,41
12/02/2016,41
13/02/2016,38
14/02/2016,33
15/02/2016,30
16/02/2016,36
17/02/2016,36
18/02/2016,46
19/02/2016,41
20/02/2016,38
21/02/2016,42
22/02/2016,59
23/02/2016,49
24/02/2016,45
25/02/2016,40
26/02/2016,41
27/02/2016,41
28/02/2016,35
29/02/2016,29
01/03/2016,38
02/03/2016,46
03/03/2016,39
04/03/2016,45
05/03/2016,47
06/03/2016,48
07/03/2016,48
08/03/2016,55
09/03/2016,66
10/03/2016,57
11/03/2016,60
12/03/2016,59
13/03/2016,56
14/03/2016,60
15/03/2016,52
16/03/2016,55
17/03/2016,59
18/03/2016,59
19/03/2016,62
20/03/2016,60
21/03/2016,54
22/03/2016,45
23/03/2016,42
24/03/2016,54
25/03/2016,61
26/03/2016,51
27/03/2016,42
28/03/2016,42
29/03/2016,48
30/03/2016,59
31/03/2016,63
01/04/2016,70
02/04/2016,67
03/04/2016,53
04/04/2016,51
05/04/2016,51
06/04/2016,51
07/04/2016,61
08/04/2016,80
09/04/2016,77
10/04/2016,67
11/04/2016,47
12/04/2016,34
13/04/2016,42
14/04/2016,39
15/04/2016,43
16/04/2016,45
17/04/2016,45
18/04/2016,49
19/04/2016,52
20/04/2016,62
21/04/2016,72
22/04/2016,77
23/04/2016,90
24/04/2016,67
25/04/2016,56
26/04/2016,59
27/04/2016,57
28/04/2016,58
29/04/2016,65
30/04/2016,52
01/05/2016,60
02/05/2016,56
03/05/2016,52
04/05/2016,49
05/05/2016,54
06/05/2016,36
07/05/2016,37
08/05/2016,34
09/05/2016,43
10/05/2016,50
11/05/2016,42
12/05/2016,41
13/05/2016,35
14/05/2016,44
15/05/2016,33
16/05/2016,26
17/05/2016,44
18/05/2016,36
19/05/2016,34
20/05/2016,53
21/05/2016,41
22/05/2016,27
23/05/2016,40
24/05/2016,50
25/05/2016,49
26/05/2016,50
27/05/2016,45
28/05/2016,43
29/05/2016,34
30/05/2016,26
31/05/2016,40
01/06/2016,50
02/06/2016,45
03/06/2016,51
04/06/2016,40
05/06/2016,47
06/06/2016,53
07/06/2016,54
08/06/2016,48
09/06/2016,41
10/06/2016,42
11/06/2016,40
12/06/2016,32
13/06/2016,34
14/06/2016,40
15/06/2016,47
16/06/2016,40
17/06/2016,32
18/06/2016,24
19/06/2016,39
20/06/2016,29
21/06/2016,38
22/06/2016,34
23/06/2016,41
24/06/2016,37
25/06/2016,34
26/06/2016,33
27/06/2016,31
28/06/2016,45
29/06/2016,55
30/06/2016,63
01/07/2016,63
02/07/2016,66
03/07/2016,64
04/07/2016,59
05/07/2016,57
07/07/2016,45
08/07/2016,36
09/07/2016,30
10/07/2016,40
11/07/2016,49
12/07/2016,43
13/07/2016,55
14/07/2016,46
15/07/2016,47
16/07/2016,49
17/07/2016,35
18/07/2016,19
19/07/2016,23
20/07/2016,26
21/07/2016,32
22/07/2016,35
23/07/2016,52
24/07/2016,33
25/07/2016,28
26/07/2016,45
27/07/2016,48
28/07/2016,53
29/07/2016,51
30/07/2016,51
31/07/2016,49
01/08/2016,49
02/08/2016,45
03/08/2016,51
04/08/2016,48
05/08/2016,50
06/08/2016,49
07/08/2016,49
08/08/2016,50
09/08/2016,60
10/08/2016,61
11/08/2016,57
12/08/2016,45
13/08/2016,45
14/08/2016,31
15/08/2016,43
16/08/2016,60
17/08/2016,68
18/08/2016,51
19/08/2016,59
20/08/2016,65
21/08/2016,61
22/08/2016,50
23/08/2016,40
24/08/2016,28
25/08/2016,34
26/08/2016,35
27/08/2016,44
28/08/2016,56
29/08/2016,58
30/08/2016,79
31/08/2016,39
01/09/2016,38
02/09/2016,38
03/09/2016,39
04/09/2016,39
05/09/2016,34
06/09/2016,38
07/09/2016,31
08/09/2016,33
09/09/2016,38
10/09/2016,38
11/09/2016,48
12/09/2016,39
13/09/2016,36
14/09/2016,45
15/09/2016,50
16/09/2016,46
17/09/2016,39
18/09/2016,36
19/09/2016,29
20/09/2016,36
21/09/2016,40
22/09/2016,43
23/09/2016,45
24/09/2016,46
25/09/2016,48
26/09/2016,51
27/09/2016,53
28/09/2016,43
29/09/2016,34
30/09/2016,37
01/10/2016,45
02/10/2016,45
03/10/2016,40
04/10/2016,42
05/10/2016,43
06/10/2016,41
07/10/2016,41
08/10/2016,34
09/10/2016,46
10/10/2016,42
11/10/2016,42
12/10/2016,38
13/10/2016,34
14/10/2016,34
15/10/2016,35
16/10/2016,34
17/10/2016,25
18/10/2016,34
19/10/2016,47
20/10/2016,50
21/10/2016,42
22/10/2016,47
23/10/2016,39
24/10/2016,31
25/10/2016,38
26/10/2016,38
27/10/2016,46
28/10/2016,42
29/10/2016,45
30/10/2016,30
31/10/2016,28
01/11/2016,25
02/11/2016,33
03/11/2016,29
04/11/2016,27
05/11/2016,24
06/11/2016,23
07/11/2016,24
08/11/2016,34
09/11/2016,37
10/11/2016,36
11/11/2016,28
12/11/2016,32
13/11/2016,32
14/11/2016,25
15/11/2016,33
16/11/2016,37
17/11/2016,32
18/11/2016,30
19/11/2016,29
20/11/2016,25
21/11/2016,16
22/11/2016,32
23/11/2016,30
24/11/2016,44
25/11/2016,44
26/11/2016,39
27/11/2016,34
28/11/2016,23
29/11/2016,26
30/11/2016,27
01/12/2016,37
02/12/2016,27
03/12/2016,20
04/12/2016,36
05/12/2016,41
06/12/2016,39
07/12/2016,38
08/12/2016,36
09/12/2016,40
10/12/2016,34
11/12/2016,21
12/12/2016,20
13/12/2016,26
14/12/2016,31
15/12/2016,40
16/12/2016,52
17/12/2016,49
18/12/2016,54
19/12/2016,35
20/12/2016,25
21/12/2016,25
22/12/2016,35
23/12/2016,51
24/12/2016,38
25/12/2016,41
26/12/2016,36
27/12/2016,33
28/12/2016,36
29/12/2016,48
30/12/2016,51
31/12/2016,46
01/01/2017,42
02/01/2017,24
03/01/2017,37
04/01/2017,29
05/01/2017,26
06/01/2017,32
07/01/2017,25
08/01/2017,29
09/01/2017,45
10/01/2017,65
11/01/2017,64
12/01/2017,65
13/01/2017,60
14/01/2017,48
15/01/2017,33
16/01/2017,22
17/01/2017,31
18/01/2017,37
19/01/2017,39
20/01/2017,45
21/01/2017,44
22/01/2017,29
23/01/2017,25
24/01/2017,27
25/01/2017,34
26/01/2017,31
27/01/2017,31
28/01/2017,45
29/01/2017,50
30/01/2017,46
31/01/2017,33
01/02/2017,41
02/02/2017,49
03/02/2017,53
05/02/2017,61
06/02/2017,43
07/02/2017,37
08/02/2017,37
09/02/2017,38
10/02/2017,44
11/02/2017,42
12/02/2017,35
13/02/2017,28
14/02/2017,26
15/02/2017,27
16/02/2017,28
17/02/2017,31
18/02/2017,47
19/02/2017,43
20/02/2017,42
21/02/2017,37
22/02/2017,40
23/02/2017,43
24/02/2017,43
25/02/2017,44
26/02/2017,31
27/02/2017,22
28/02/2017,27
01/03/2017,36
02/03/2017,35
03/03/2017,31
04/03/2017,36
05/03/2017,47
06/03/2017,35
07/03/2017,37
08/03/2017,53
09/03/2017,51
10/03/2017,53
11/03/2017,57
12/03/2017,51
13/03/2017,40
14/03/2017,48
15/03/2017,53
16/03/2017,51
17/03/2017,50
18/03/2017,43
19/03/2017,44
20/03/2017,46
21/03/2017,38
22/03/2017,32
23/03/2017,39
24/03/2017,51
25/03/2017,48
26/03/2017,41
27/03/2017,39
28/03/2017,38
29/03/2017,31
30/03/2017,38
31/03/2017,40
01/04/2017,52
02/04/2017,20
03/04/2017,14
04/04/2017,22
05/04/2017,19
06/04/2017,22
07/04/2017,26
08/04/2017,28
09/04/2017,41
10/04/2017,29
11/04/2017,38
12/04/2017,46
13/04/2017,35
14/04/2017,31
07/07/2017,31
09/07/2017,31
10/07/2017,42
11/07/2017,42
12/07/2017,24
13/07/2017,22
14/07/2017,20
15/07/2017,23
16/07/2017,35
17/07/2017,31
18/07/2017,35
28/08/2017,20
29/08/2017,24
30/08/2017,26
31/08/2017,34
01/09/2017,31
02/09/2017,23
03/09/2017,28
04/09/2017,32
05/09/2017,28
06/09/2017,23
11/09/2017,20
12/09/2017,27
13/09/2017,44
14/09/2017,32
15/09/2017,23
16/09/2017,16
05/10/2017,30
06/10/2017,34
07/10/2017,40
08/10/2017,24
09/10/2017,19
10/10/2017,22
11/10/2017,24
12/10/2017,27
13/10/2017,25
14/10/2017,26
15/10/2017,30
16/10/2017,31
17/10/2017,42
18/10/2017,53
19/10/2017,44
20/10/2017,38
21/10/2017,31
22/10/2017,26
23/10/2017,25
24/10/2017,28
25/10/2017,36
26/10/2017,31
27/10/2017,34
28/10/2017,25
12/12/2017,36
13/12/2017,43
14/12/2017,34
15/12/2017,36
16/12/2017,34
17/12/2017,33
18/12/2017,26
19/12/2017,24
20/12/2017,34
21/12/2017,41
22/12/2017,34
23/12/2017,49
24/12/2017,33
25/12/2017,22
26/12/2017,19
27/12/2017,21
28/12/2017,28
29/12/2017,34
30/12/2017,33
01/01/2018,20
02/01/2018,24
03/01/2018,26
04/01/2018,31
05/01/2018,36
06/01/2018,31
07/01/2018,33
08/01/2018,36
09/01/2018,29
10/01/2018,21
11/01/2018,19
12/01/2018,21
13/01/2018,28
14/01/2018,40
15/01/2018,31
16/01/2018,38
17/01/2018,46
18/01/2018,50
19/01/2018,36
20/01/2018,32
21/01/2018,40
22/01/2018,31
23/01/2018,33
24/01/2018,26
25/01/2018,24
26/01/2018,31
27/01/2018,30
28/01/2018,32
29/01/2018,27
30/01/2018,26
31/01/2018,30
01/02/2018,28
02/02/2018,34
03/02/2018,34
04/02/2018,31
05/02/2018,21
06/02/2018,28
07/02/2018,37
08/02/2018,44
09/02/2018,50
10/02/2018,54
11/02/2018,50
12/02/2018,43
15/02/2018,29
16/02/2018,41
17/02/2018,33
18/02/2018,38
19/02/2018,38
20/02/2018,36
21/02/2018,38
22/02/2018,47
24/02/2018,35
25/02/2018,27
26/02/2018,25
27/02/2018,47
28/02/2018,45
01/03/2018,43
02/03/2018,44
03/03/2018,53
04/03/2018,41
05/03/2018,34
06/03/2018,40
07/03/2018,46
08/03/2018,36
09/03/2018,36
10/03/2018,25
11/03/2018,26
12/03/2018,35
13/03/2018,31
14/03/2018,44
15/03/2018,45
16/03/2018,45
17/03/2018,49
18/03/2018,51
19/03/2018,42
20/03/2018,50
23/03/2018,45
24/03/2018,36
25/03/2018,40
26/03/2018,42
27/03/2018,32
28/03/2018,31
29/03/2018,44
30/03/2018,47
31/03/2018,33
01/04/2018,43
02/04/2018,34
03/04/2018,41
04/04/2018,45
05/04/2018,50
06/04/2018,53
07/04/2018,46
08/04/2018,40
09/04/2018,28
10/04/2018,33
11/04/2018,35
12/04/2018,42
13/04/2018,54
14/04/2018,42
15/04/2018,38
16/04/2018,26
17/04/2018,33
18/04/2018,37
19/04/2018,32
20/04/2018,39
21/04/2018,33
22/04/2018,41
23/04/2018,38
24/04/2018,33
25/04/2018,34
26/04/2018,24
27/04/2018,31
28/04/2018,34
29/04/2018,32
30/04/2018,28
01/05/2018,36
02/05/2018,32
03/05/2018,32
04/05/2018,35
05/05/2018,29
06/05/2018,35
07/05/2018,31
08/05/2018,39
09/05/2018,37
10/05/2018,32
11/05/2018,29
12/05/2018,28
13/05/2018,28
14/05/2018,28
15/05/2018,31
16/05/2018,39
17/05/2018,38
18/05/2018,33
19/05/2018,39
20/05/2018,28
21/05/2018,24
22/05/2018,35
23/05/2018,38
24/05/2018,32
25/05/2018,33
26/05/2018,42
27/05/2018,27
28/05/2018,30
29/05/2018,35
31/05/2018,28
01/06/2018,22
02/06/2018,29
03/06/2018,29
04/06/2018,33
05/06/2018,44
06/06/2018,40
07/06/2018,39
08/06/2018,40
09/06/2018,43
10/06/2018,38
11/06/2018,33
12/06/2018,40
13/06/2018,36
14/06/2018,30
15/06/2018,31
16/06/2018,21
17/06/2018,23
18/06/2018,25
19/06/2018,20
20/06/2018,28
21/06/2018,31
22/06/2018,35
23/06/2018,31
24/06/2018,21
25/06/2018,21
26/06/2018,32
27/06/2018,28
28/06/2018,27
29/06/2018,24
30/06/2018,28
01/07/2018,25
02/07/2018,19
03/07/2018,35
04/07/2018,49
05/07/2018,35
06/07/2018,30
07/07/2018,40
08/07/2018,39
09/07/2018,33
10/07/2018,31
11/07/2018,33
12/07/2018,47
13/07/2018,42
14/07/2018,40
15/07/2018,34
16/07/2018,36
17/07/2018,49
18/07/2018,47
19/07/2018,44
20/07/2018,32
21/07/2018,33
22/07/2018,43
23/07/2018,33
24/07/2018,39
25/07/2018,31
26/07/2018,31
27/07/2018,41
28/07/2018,42
29/07/2018,40
30/07/2018,26
31/07/2018,29
01/08/2018,29
02/08/2018,24
03/08/2018,30
04/08/2018,46
05/08/2018,48
06/08/2018,33
07/08/2018,34
08/08/2018,30
09/08/2018,33
10/08/2018,33
11/08/2018,32
12/08/2018,31
13/08/2018,37
14/08/2018,50
15/08/2018,40
16/08/2018,58
17/08/2018,81
18/08/2018,80
19/08/2018,72
20/08/2018,68
21/08/2018,69
22/08/2018,67
23/08/2018,56
24/08/2018,59
25/08/2018,60
26/08/2018,68
27/08/2018,73
28/08/2018,68
29/08/2018,59
30/08/2018,56
31/08/2018,60
01/09/2018,56
02/09/2018,56
03/09/2018,57
04/09/2018,58
05/09/2018,57
06/09/2018,65
07/09/2018,59
08/09/2018,60
09/09/2018,58
10/09/2018,56
11/09/2018,59
12/09/2018,60
13/09/2018,59
14/09/2018,65
15/09/2018,67
16/09/2018,64
17/09/2018,65
18/09/2018,73
19/09/2018,81
20/09/2018,62
21/09/2018,55
22/09/2018,55
23/09/2018,56
24/09/2018,65
25/09/2018,69
26/09/2018,70
27/09/2018,64
28/09/2018,64
29/09/2018,69
30/09/2018,79
01/10/2018,76
02/10/2018,70
03/10/2018,63
04/10/2018,65
05/10/2018,65
06/10/2018,69
07/10/2018,64
08/10/2018,58
09/10/2018,57
10/10/2018,54
11/10/2018,55
12/10/2018,47
13/10/2018,50
14/10/2018,42
15/10/2018,47
16/10/2018,57
17/10/2018,57
18/10/2018,52
19/10/2018,52
20/10/2018,53
21/10/2018,57
22/10/2018,59
23/10/2018,63
24/10/2018,60
25/10/2018,56
26/10/2018,58
27/10/2018,58
28/10/2018,56
