Date,AQI
13/06/2015,30
14/06/2015,31
15/06/2015,36
16/06/2015,36
17/06/2015,34
18/06/2015,50
19/06/2015,46
20/06/2015,47
21/06/2015,50
22/06/2015,43
23/06/2015,48
24/06/2015,57
25/06/2015,55
26/06/2015,55
27/06/2015,57
28/06/2015,56
29/06/2015,57
30/06/2015,52
01/07/2015,50
02/07/2015,49
03/07/2015,56
04/07/2015,74
05/07/2015,54
06/07/2015,54
07/07/2015,58
08/07/2015,57
09/07/2015,52
10/07/2015,43
11/07/2015,40
12/07/2015,54
13/07/2015,59
14/07/2015,41
15/07/2015,42
16/07/2015,60
17/07/2015,61
18/07/2015,58
19/07/2015,55
20/07/2015,47
21/07/2015,43
22/07/2015,50
23/07/2015,42
24/07/2015,43
25/07/2015,38
26/07/2015,35
27/07/2015,31
28/07/2015,32
29/07/2015,39
30/07/2015,25
31/07/2015,30
01/08/2015,25
02/08/2015,26
03/08/2015,26
04/08/2015,28
05/08/2015,28
06/08/2015,30
07/08/2015,31
08/08/2015,32
09/08/2015,41
10/08/2015,45
11/08/2015,49
12/08/2015,43
13/08/2015,40
14/08/2015,39
15/08/2015,38
16/08/2015,46
17/08/2015,47
18/08/2015,39
20/08/2015,35
21/08/2015,49
22/08/2015,51
23/08/2015,66
24/08/2015,73
25/08/2015,59
26/08/2015,57
27/08/2015,45
28/08/2015,46
29/08/2015,48
30/08/2015,34
31/08/2015,34
01/09/2015,43
02/09/2015,37
03/09/2015,32
04/09/2015,36
05/09/2015,35
06/09/2015,45
07/09/2015,29
08/09/2015,36
09/09/2015,53
10/09/2015,67
11/09/2015,63
12/09/2015,54
13/09/2015,71
14/09/2015,81
15/09/2015,72
16/09/2015,66
17/09/2015,59
18/09/2015,56
19/09/2015,51
20/09/2015,51
21/09/2015,44
22/09/2015,44
23/09/2015,59
24/09/2015,65
25/09/2015,55
26/09/2015,53
27/09/2015,30
30/09/2015,65
01/10/2015,76
02/10/2015,40
03/10/2015,22
04/10/2015,25
05/10/2015,23
06/10/2015,27
07/10/2015,25
08/10/2015,22
09/10/2015,26
10/10/2015,34
11/10/2015,30
12/10/2015,30
13/10/2015,17
14/10/2015,24
15/10/2015,22
16/10/2015,23
17/10/2015,20
18/10/2015,23
19/10/2015,37
20/10/2015,53
21/10/2015,61
22/10/2015,47
23/10/2015,47
24/10/2015,47
25/10/2015,50
26/10/2015,42
27/10/2015,27
28/10/2015,30
29/10/2015,26
30/10/2015,20
31/10/2015,18
