date,temperature_2m,relative_humidity_2m,wind_speed_10m
2020-02-24,26.271082,83.606064,16.544542
2020-02-25,26.341917,82.59203,13.577611
2020-02-26,27.033583,80.36521,14.106864
2020-02-27,27.0065,79.455826,14.336492
2020-02-28,26.883583,79.90063,14.693761
2020-02-29,26.714834,77.18639,12.601106
2020-03-01,27.179419,77.809616,11.797128
2020-03-02,27.354416,78.47265,11.575208
2020-03-03,27.354416,80.86768,11.8999405
2020-03-04,27.858583,78.99995,10.292752
2020-03-05,26.53775,87.246574,7.4041004
2020-03-06,26.644,87.107544,7.9859734
2020-03-07,26.810667,87.412964,6.9454274
2020-03-08,26.619001,87.68636,5.589788
2020-03-09,27.241915,86.12156,5.13317
2020-03-10,27.67525,85.35544,6.563643
2020-03-11,27.452333,85.74947,6.5554585
2020-03-12,26.904417,82.704506,10.08516
2020-03-13,27.700249,82.3868,7.0999126
2020-03-14,27.854416,81.72283,10.889909
2020-03-15,28.30025,77.86087,13.310455
2020-03-16,27.302332,80.61135,12.359383
2020-03-17,27.404417,73.84415,12.744217
2020-03-18,27.558584,78.3063,9.417445
2020-03-19,27.208582,78.30872,7.171713
2020-03-20,27.30025,79.12353,7.42506
2020-03-21,26.621084,86.368286,7.728228
2020-03-22,26.321083,89.048744,5.752828
2020-03-23,26.066917,89.565094,4.682733
2020-03-24,27.014833,84.920265,9.469697
2020-03-25,27.304415,83.717476,8.682098
2020-03-26,27.333582,85.98641,8.621489
2020-03-27,27.352333,86.13732,6.61442
2020-03-28,27.333582,83.79011,6.336945
2020-03-29,27.3315,79.52699,8.993426
2020-03-30,27.012749,84.4603,6.832889
2020-03-31,27.283585,81.68776,5.20896
2020-04-01,27.996084,81.04823,5.879139
2020-04-02,27.5065,86.09278,4.1180654
2020-04-03,27.025251,86.41256,4.872868
2020-04-04,27.316917,85.94217,7.6440682
2020-04-05,27.556501,85.79362,6.246139
2020-04-06,25.775251,90.36466,4.1900554
2020-04-07,25.650251,88.984436,4.0272503
2020-04-08,26.769,88.53671,5.971167
2020-04-09,26.73775,83.62968,8.923647
2020-04-10,27.621084,79.22529,6.723249
2020-04-11,27.28775,85.078575,6.792158
2020-04-12,27.431501,87.033485,5.57666
2020-04-13,26.931501,88.47871,6.5010276
2020-04-14,27.129417,81.84467,8.273502
2020-04-15,26.796083,83.917915,8.343135
2020-04-16,27.42525,84.136475,8.136295
2020-04-17,27.744001,83.20064,6.6846924
2020-04-18,27.552332,82.654366,6.377106
2020-04-19,28.046083,81.104294,8.058558
2020-04-20,28.4565,80.915474,8.485477
2020-04-21,27.22525,87.57067,8.014495
2020-04-22,27.525251,84.872536,6.4609013
2020-04-23,26.481499,90.64548,4.209514
2020-04-24,26.61275,90.526794,4.4758735
2020-04-25,26.194,90.829,3.9440882
2020-04-26,25.962751,91.883766,4.5318065
2020-04-27,26.462751,89.76533,5.410362
2020-04-28,26.654417,87.99392,5.4302845
2020-04-29,26.85025,87.71328,4.7915087
2020-04-30,26.22525,91.44474,3.9021378
2020-05-01,25.762749,92.81838,8.626053
2020-05-02,26.454416,88.202644,6.0679126
2020-05-03,26.794,90.2103,3.6027238
2020-05-04,26.431501,92.8757,4.6319604
2020-05-05,27.216917,88.70464,4.4050694
2020-05-06,27.433584,87.40305,6.1071944
2020-05-07,28.144,85.47062,6.590597
2020-05-08,27.914833,86.90613,8.650386
2020-05-09,28.573166,81.803505,8.276555
2020-05-10,27.473167,87.40749,7.1958365
2020-05-11,27.479416,87.82636,7.260999
2020-05-12,26.873167,90.406425,7.000338
2020-05-13,25.908583,90.56994,4.5394177
2020-05-14,27.310667,89.67933,4.8568916
2020-05-15,28.021082,84.67032,8.046485
2020-05-16,27.983583,88.67276,5.4162426
2020-05-17,26.87525,90.726204,6.256546
2020-05-18,27.556501,87.9408,6.4404583
2020-05-19,27.929415,88.00745,6.304527
2020-05-20,27.646082,87.10873,5.8894916
2020-05-21,27.914833,84.79169,3.785309
2020-05-22,26.694,89.35772,5.6726704
2020-05-23,25.977333,92.29743,5.000956
2020-05-24,27.673166,85.64523,6.1457653
2020-05-25,28.316917,86.74707,5.927649
2020-05-26,27.196083,89.898415,4.8744435
2020-05-27,27.204416,88.55564,6.4258666
2020-05-28,27.610666,85.7873,7.297253
2020-05-29,26.950249,88.55073,5.2764096
2020-05-30,27.604416,86.70651,5.3977814
2020-05-31,27.1565,91.19976,5.511396
2020-06-01,26.516916,87.65604,7.7274795
2020-06-02,27.891916,83.093666,6.3494334
2020-06-03,27.308584,88.239075,7.0375504
2020-06-04,26.329416,89.44094,8.639344
2020-06-05,26.227333,88.35669,10.163932
2020-06-06,26.210665,91.42487,5.1052585
2020-06-07,27.42525,86.03751,7.6556435
2020-06-08,27.339834,89.02296,4.287725
2020-06-09,27.923166,85.13804,9.502946
2020-06-10,27.548166,89.67069,6.9542785
2020-06-11,27.016916,90.28132,5.896385
2020-06-12,26.285667,90.50244,5.673514
2020-06-13,25.960669,88.967064,8.201234
2020-06-14,27.262749,87.447655,8.715831
2020-06-15,27.681501,86.143745,9.091594
2020-06-16,26.379417,91.399605,5.2718577
2020-06-17,26.114832,91.02543,5.188968
2020-06-18,26.498167,86.72055,4.891722
2020-06-19,26.085665,90.5761,5.939406
2020-06-20,25.666916,91.73019,8.174844
2020-06-21,25.939835,91.00231,9.266489
2020-06-22,25.908583,90.16033,9.650937
2020-06-23,25.260666,92.70368,9.571269
2020-06-24,25.085669,90.6836,11.1707945
2020-06-25,26.546083,86.87089,8.909524
2020-06-26,27.28775,85.05157,9.2501
2020-06-27,27.077333,86.8775,10.118697
2020-06-28,27.766916,82.62623,13.857568
2020-06-29,27.094,86.2337,9.690499
2020-06-30,27.152334,85.269424,11.165581
2020-07-01,26.291916,90.22071,7.2106133
2020-07-02,27.244001,85.87439,11.871213
2020-07-03,27.066917,86.45474,8.097882
2020-07-04,26.48775,88.3067,6.472389
2020-07-05,27.191917,85.47366,7.049036
2020-07-06,27.431501,82.09441,8.441237
2020-07-07,26.298166,88.876915,6.2743163
2020-07-08,25.708582,89.84428,6.557554
2020-07-09,24.887749,92.68247,9.052665
2020-07-10,26.191917,87.22929,5.136775
2020-07-11,25.95025,90.172874,7.221456
2020-07-12,25.923166,88.84257,9.281449
2020-07-13,25.121084,91.70524,8.976199
2020-07-14,25.235666,89.58965,9.025749
2020-07-15,26.527334,88.1775,6.969801
2020-07-16,26.769,87.834564,6.378155
2020-07-17,27.158583,86.01071,6.2354856
2020-07-18,26.3315,90.316345,6.5380673
2020-07-19,26.97525,86.12808,6.7030406
2020-07-20,27.258583,85.478905,8.001474
2020-07-21,27.154417,85.0903,7.8392024
2020-07-22,26.254417,90.88831,5.314306
2020-07-23,26.010666,89.861694,6.1642547
2020-07-24,26.421083,88.13088,6.7740707
2020-07-25,26.339834,89.51575,8.099474
2020-07-26,26.502333,86.5307,10.242435
2020-07-27,26.712751,85.39111,11.088323
2020-07-28,26.373167,86.56925,10.296646
2020-07-29,24.619001,94.0418,6.0766253
2020-07-30,26.858583,87.46793,8.033668
2020-07-31,26.337751,86.367645,9.0788965
2020-08-01,26.908585,84.96089,11.7040415
2020-08-02,27.5065,81.38505,11.575764
2020-08-03,27.479416,84.65679,9.2615
2020-08-04,26.860666,87.4535,7.4588227
2020-08-05,27.654417,84.203316,11.281367
2020-08-06,27.444,87.0796,8.226736
2020-08-07,27.894,85.66321,9.157598
2020-08-08,28.22525,86.506645,9.768157
2020-08-09,27.866915,87.16852,10.065302
2020-08-10,28.048166,86.15786,10.221555
2020-08-11,27.791916,85.840904,10.248684
2020-08-12,27.339834,87.064606,6.6166415
2020-08-13,26.933584,86.43729,7.3430233
2020-08-14,25.458582,87.694214,4.663669
2020-08-15,26.681501,87.653015,6.410876
2020-08-16,26.658583,87.29534,6.8168507
2020-08-17,26.17525,89.76173,7.372211
2020-08-18,26.554419,86.16811,8.390105
2020-08-19,26.460665,87.10083,5.4453187
2020-08-20,26.752333,85.58451,8.002703
2020-08-21,27.935667,80.611694,10.414078
2020-08-22,26.587751,86.57273,7.492911
2020-08-23,25.277334,91.07284,7.2540097
2020-08-24,26.816917,85.89832,8.224442
2020-08-25,26.254417,88.45461,7.9342976
2020-08-26,26.048166,87.431465,8.355833
2020-08-27,26.616915,86.536156,8.92993
2020-08-28,27.43775,80.699196,11.331417
2020-08-29,26.819,86.99841,8.611984
2020-08-30,27.221083,86.698586,9.308896
2020-08-31,27.691917,83.68371,11.010956
2020-09-01,26.360666,89.661,7.5266647
2020-09-02,26.494001,90.2428,5.4978776
2020-09-03,26.0815,89.3013,6.170114
2020-09-04,25.985666,89.75764,6.818413
2020-09-05,25.023165,91.2037,8.786927
2020-09-06,26.208582,86.20434,6.965443
2020-09-07,26.6565,85.88781,9.116876
2020-09-08,26.366919,90.14288,8.3812
2020-09-09,26.45025,89.30896,5.542942
2020-09-10,25.519,90.42602,9.294194
2020-09-11,26.114832,87.340614,7.0878987
2020-09-12,25.731499,87.145546,7.4377136
2020-09-13,25.00025,89.67606,6.988191
2020-09-14,25.423166,91.51826,7.529051
2020-09-15,26.527334,88.30352,8.298588
2020-09-16,25.82525,87.76614,8.975669
2020-09-17,26.894,86.43515,9.82809
2020-09-18,27.379417,85.016594,9.644622
2020-09-19,27.121084,85.103615,9.103572
2020-09-20,25.958582,90.518684,4.8776507
2020-09-21,25.7315,90.27224,4.7930484
2020-09-22,26.28775,89.44262,7.129988
2020-09-23,27.554419,84.51592,7.237469
2020-09-24,26.635666,87.5806,7.2585807
2020-09-25,26.479416,87.171165,6.4402995
2020-09-26,25.308584,88.13792,10.790133
2020-09-27,25.68775,85.97402,9.913773
2020-09-28,26.489832,87.923134,9.364286
2020-09-29,25.973167,90.32322,8.917048
2020-09-30,26.421083,88.424034,6.5244336
2020-10-01,26.091917,89.934746,4.7179723
2020-10-02,26.327333,87.622475,7.899935
2020-10-03,26.458582,80.09523,10.222495
2020-10-04,26.744001,84.54005,6.9912343
2020-10-05,27.137749,84.968254,6.153194
2020-10-06,26.841917,87.81378,9.468417
2020-10-07,26.543999,86.94639,9.407025
2020-10-08,26.306501,88.13437,11.892253
2020-10-09,26.389833,85.87554,9.860692
2020-10-10,25.823166,90.09741,9.124576
2020-10-11,26.61275,84.25023,12.083852
2020-10-12,27.019,79.83816,16.556181
2020-10-13,27.53775,78.27243,9.812463
2020-10-14,26.735666,88.19279,10.602802
2020-10-15,27.508583,82.2748,11.056423
2020-10-16,27.435667,83.554504,9.114943
2020-10-17,27.804415,86.45852,9.948248
2020-10-18,27.344,86.30285,8.8801365
2020-10-19,27.098167,85.64213,6.2569356
2020-10-20,26.789833,89.108116,4.531196
2020-10-21,26.683584,86.297905,5.249538
2020-10-22,25.73775,90.10516,9.844836
2020-10-23,26.869001,85.60429,5.9852767
2020-10-24,26.31275,88.0962,5.2840304
2020-10-25,26.783583,85.17339,8.440957
2020-10-26,25.933584,91.33502,7.2656174
2020-10-27,27.239832,83.67028,8.406142
2020-10-28,26.266916,90.5017,6.7935147
2020-10-29,26.650251,90.131325,6.226965
2020-10-30,26.75025,90.39535,4.822736
2020-10-31,26.308584,87.44501,5.0415893
2020-11-01,26.321083,90.12427,8.453435
2020-11-02,26.00025,89.27768,5.8181515
2020-11-03,25.802332,91.67489,4.5952497
2020-11-04,24.769,91.28826,4.5707846
2020-11-05,26.652334,84.25268,5.074164
2020-11-06,26.683584,86.48947,6.745245
2020-11-07,24.8815,93.93546,6.472031
2020-11-08,26.03775,88.796906,6.2715507
2020-11-09,25.483583,91.23724,5.304677
2020-11-10,25.98775,90.982506,5.243813
2020-11-11,27.48775,81.83697,8.719321
2020-11-12,27.473167,84.17839,9.874552
2020-11-13,26.98775,87.90448,8.924603
2020-11-14,26.708582,88.92523,8.363326
2020-11-15,25.741919,91.72284,8.967913
2020-11-16,26.373167,88.742615,9.031006
2020-11-17,26.039833,90.773895,6.2704296
2020-11-18,26.741915,85.8453,5.4168167
2020-11-19,26.25025,89.50291,4.3852563
2020-11-20,26.314833,87.865395,4.5248528
2020-11-21,25.104416,91.62446,7.0308757
2020-11-22,25.47525,90.58307,5.190254
2020-11-23,25.121084,91.32489,5.7331614
2020-11-24,24.935667,92.03623,7.0986004
2020-11-25,25.146082,93.43729,5.222713
2020-11-26,24.973167,92.796936,5.4481025
2020-11-27,25.681501,92.09512,6.4502544
2020-11-28,25.673166,87.3841,4.7765064
2020-11-29,25.837751,89.18973,6.4038043
2020-11-30,25.70025,90.1784,7.0613103
2020-12-01,26.914833,87.729645,6.6850247
2020-12-02,26.712751,88.88989,6.611164
2020-12-03,25.846083,90.13653,8.811105
2020-12-04,25.239832,90.466835,10.243323
2020-12-05,25.806501,84.70615,14.424324
2020-12-06,26.793999,81.63439,12.765471
2020-12-07,26.658583,84.424736,11.590305
2020-12-08,26.094,87.4914,11.221649
2020-12-09,26.366915,89.116974,7.6727867
2020-12-10,26.189833,87.39617,10.810563
2020-12-11,26.394,86.742096,9.824357
2020-12-12,25.941917,88.36312,9.8801565
2020-12-13,26.221085,86.94107,9.073516
2020-12-14,25.614832,90.36597,6.106727
2020-12-15,25.627333,89.47708,6.261997
2020-12-16,25.260666,90.93085,6.88533
2020-12-17,25.369001,90.48165,9.595508
2020-12-18,24.275251,93.556694,7.491228
2020-12-19,24.858583,90.154976,9.4714155
2020-12-20,25.171083,88.528786,11.76534
2020-12-21,25.335665,89.3681,5.8514137
2020-12-22,26.212751,83.94534,9.464196
2020-12-23,26.052332,88.25064,7.9596334
2020-12-24,25.275251,92.54458,5.487751
2020-12-25,26.558584,86.261665,7.524982
2020-12-26,26.035667,88.7954,7.3344684
2020-12-27,25.946083,87.132225,8.493034
2020-12-28,25.962751,87.86267,7.251388
2020-12-29,25.923166,87.07946,7.100822
2020-12-30,26.141916,83.832954,8.491532
2020-12-31,25.383583,87.87717,10.240875
