timestamp,reading_type,station_name,reading_value
2021-01-01,DBT 1M F,Singapore_National,24.30025
2021-01-02,DBT 1M F,Singapore_National,23.352333
2021-01-03,DBT 1M F,Singapore_National,24.260666
2021-01-04,DBT 1M F,Singapore_National,24.78775
2021-01-05,DBT 1M F,Singapore_National,25.733583
2021-01-06,DBT 1M F,Singapore_National,25.191917
2021-01-07,DBT 1M F,Singapore_National,24.410667
2021-01-08,DBT 1M F,Singapore_National,24.783585
2021-01-09,DBT 1M F,Singapore_National,24.7815
2021-01-10,DBT 1M F,Singapore_National,23.566917
2021-01-11,DBT 1M F,Singapore_National,24.433584
2021-01-12,DBT 1M F,Singapore_National,24.289833
2021-01-13,DBT 1M F,Singapore_National,24.173166
2021-01-14,DBT 1M F,Singapore_National,24.60025
2021-01-15,DBT 1M F,Singapore_National,24.97525
2021-01-16,DBT 1M F,Singapore_National,25.833582
2021-01-17,DBT 1M F,Singapore_National,25.535667
2021-01-18,DBT 1M F,Singapore_National,24.712751
2021-01-19,DBT 1M F,Singapore_National,24.994001
2021-01-20,DBT 1M F,Singapore_National,25.041916
2021-01-21,DBT 1M F,Singapore_National,25.5065
2021-01-22,DBT 1M F,Singapore_National,25.433584
2021-01-23,DBT 1M F,Singapore_National,25.244001
2021-01-24,DBT 1M F,Singapore_National,25.916916
2021-01-25,DBT 1M F,Singapore_National,25.952333
2021-01-26,DBT 1M F,Singapore_National,25.716917
2021-01-27,DBT 1M F,Singapore_National,25.91275
2021-01-28,DBT 1M F,Singapore_National,24.869001
2021-01-29,DBT 1M F,Singapore_National,25.48775
2021-01-30,DBT 1M F,Singapore_National,25.2315
2021-01-31,DBT 1M F,Singapore_National,25.577333
2021-02-01,DBT 1M F,Singapore_National,25.779417
2021-02-02,DBT 1M F,Singapore_National,25.754417
2021-02-03,DBT 1M F,Singapore_National,25.589834
2021-02-04,DBT 1M F,Singapore_National,25.344
2021-02-05,DBT 1M F,Singapore_National,25.973167
2021-02-06,DBT 1M F,Singapore_National,26.235666
2021-02-07,DBT 1M F,Singapore_National,26.5815
2021-02-08,DBT 1M F,Singapore_National,26.4815
2021-02-09,DBT 1M F,Singapore_National,26.783583
2021-02-10,DBT 1M F,Singapore_National,26.56275
2021-02-11,DBT 1M F,Singapore_National,26.685667
2021-02-12,DBT 1M F,Singapore_National,26.400251
2021-02-13,DBT 1M F,Singapore_National,26.258583
2021-02-14,DBT 1M F,Singapore_National,26.027334
2021-02-15,DBT 1M F,Singapore_National,25.869001
2021-02-16,DBT 1M F,Singapore_National,25.9065
2021-02-17,DBT 1M F,Singapore_National,25.766916
2021-02-18,DBT 1M F,Singapore_National,26.387749
2021-02-19,DBT 1M F,Singapore_National,26.354416
2021-02-20,DBT 1M F,Singapore_National,25.9565
2021-02-21,DBT 1M F,Singapore_National,25.935667
2021-02-22,DBT 1M F,Singapore_National,26.352333
2021-02-23,DBT 1M F,Singapore_National,26.677332
2021-02-24,DBT 1M F,Singapore_National,26.319
2021-02-25,DBT 1M F,Singapore_National,26.883583
2021-02-26,DBT 1M F,Singapore_National,26.898165
2021-02-27,DBT 1M F,Singapore_National,27.296083
2021-02-28,DBT 1M F,Singapore_National,27.379417
2021-03-01,DBT 1M F,Singapore_National,27.47525
2021-03-02,DBT 1M F,Singapore_National,27.12525
2021-03-03,DBT 1M F,Singapore_National,27.88775
2021-03-04,DBT 1M F,Singapore_National,27.72525
2021-03-05,DBT 1M F,Singapore_National,27.87525
2021-03-06,DBT 1M F,Singapore_National,27.619001
2021-03-07,DBT 1M F,Singapore_National,25.102333
2021-03-08,DBT 1M F,Singapore_National,26.308584
2021-03-09,DBT 1M F,Singapore_National,26.066917
2021-03-10,DBT 1M F,Singapore_National,26.804419
2021-03-11,DBT 1M F,Singapore_National,26.698166
2021-03-12,DBT 1M F,Singapore_National,25.316917
2021-03-13,DBT 1M F,Singapore_National,25.929419
2021-03-14,DBT 1M F,Singapore_National,26.402334
2021-03-15,DBT 1M F,Singapore_National,26.423166
2021-03-16,DBT 1M F,Singapore_National,26.231499
2021-03-17,DBT 1M F,Singapore_National,26.077333
2021-03-18,DBT 1M F,Singapore_National,26.219
2021-03-19,DBT 1M F,Singapore_National,26.741919
2021-03-20,DBT 1M F,Singapore_National,26.619001
2021-03-21,DBT 1M F,Singapore_National,26.983583
2021-03-22,DBT 1M F,Singapore_National,26.673166
2021-03-23,DBT 1M F,Singapore_National,25.594
2021-03-24,DBT 1M F,Singapore_National,25.51275
2021-03-25,DBT 1M F,Singapore_National,25.06275
2021-03-26,DBT 1M F,Singapore_National,26.481499
2021-03-27,DBT 1M F,Singapore_National,26.110666
2021-03-28,DBT 1M F,Singapore_National,26.735666
2021-03-29,DBT 1M F,Singapore_National,25.85025
2021-03-30,DBT 1M F,Singapore_National,26.944
2021-03-31,DBT 1M F,Singapore_National,27.233583
2021-04-01,DBT 1M F,Singapore_National,27.150251
2021-04-02,DBT 1M F,Singapore_National,27.10025
2021-04-03,DBT 1M F,Singapore_National,26.441917
2021-04-04,DBT 1M F,Singapore_National,26.150251
2021-04-05,DBT 1M F,Singapore_National,26.346083
2021-04-06,DBT 1M F,Singapore_National,26.55025
2021-04-07,DBT 1M F,Singapore_National,26.75025
2021-04-08,DBT 1M F,Singapore_National,26.460665
2021-04-09,DBT 1M F,Singapore_National,25.93775
2021-04-10,DBT 1M F,Singapore_National,27.004417
2021-04-11,DBT 1M F,Singapore_National,27.071083
2021-04-12,DBT 1M F,Singapore_National,26.902334
2021-04-13,DBT 1M F,Singapore_National,27.085665
2021-04-14,DBT 1M F,Singapore_National,26.414833
2021-04-15,DBT 1M F,Singapore_National,26.573166
2021-04-16,DBT 1M F,Singapore_National,26.744001
2021-04-17,DBT 1M F,Singapore_National,25.50025
2021-04-18,DBT 1M F,Singapore_National,26.604416
2021-04-19,DBT 1M F,Singapore_National,26.431501
2021-04-20,DBT 1M F,Singapore_National,27.096083
2021-04-21,DBT 1M F,Singapore_National,27.033583
2021-04-22,DBT 1M F,Singapore_National,25.998167
2021-04-23,DBT 1M F,Singapore_National,27.329416
2021-04-24,DBT 1M F,Singapore_National,25.543999
2021-04-25,DBT 1M F,Singapore_National,27.564833
2021-04-26,DBT 1M F,Singapore_National,26.7565
2021-04-27,DBT 1M F,Singapore_National,26.296083
2021-04-28,DBT 1M F,Singapore_National,26.783583
2021-04-29,DBT 1M F,Singapore_National,26.962751
2021-04-30,DBT 1M F,Singapore_National,26.004417
2021-05-01,DBT 1M F,Singapore_National,26.594
2021-05-02,DBT 1M F,Singapore_National,27.67525
2021-05-03,DBT 1M F,Singapore_National,26.854416
2021-05-04,DBT 1M F,Singapore_National,26.514833
2021-05-05,DBT 1M F,Singapore_National,26.123167
2021-05-06,DBT 1M F,Singapore_National,25.727333
2021-05-07,DBT 1M F,Singapore_National,26.614832
2021-05-08,DBT 1M F,Singapore_National,26.144
2021-05-09,DBT 1M F,Singapore_National,26.554415
2021-05-10,DBT 1M F,Singapore_National,27.962751
2021-05-11,DBT 1M F,Singapore_National,26.981499
2021-05-12,DBT 1M F,Singapore_National,26.05025
2021-05-13,DBT 1M F,Singapore_National,27.383583
2021-05-14,DBT 1M F,Singapore_National,26.929415
2021-05-15,DBT 1M F,Singapore_National,26.604416
2021-05-16,DBT 1M F,Singapore_National,26.87525
2021-05-17,DBT 1M F,Singapore_National,25.810667
2021-05-18,DBT 1M F,Singapore_National,25.946083
2021-05-19,DBT 1M F,Singapore_National,25.825249
2021-05-20,DBT 1M F,Singapore_National,27.046083
2021-05-21,DBT 1M F,Singapore_National,27.033585
2021-05-22,DBT 1M F,Singapore_National,26.433584
2021-05-23,DBT 1M F,Singapore_National,27.791916
2021-05-24,DBT 1M F,Singapore_National,28.141916
2021-05-25,DBT 1M F,Singapore_National,27.954416
2021-05-26,DBT 1M F,Singapore_National,27.891916
2021-05-27,DBT 1M F,Singapore_National,26.871084
2021-05-28,DBT 1M F,Singapore_National,27.423166
2021-05-29,DBT 1M F,Singapore_National,26.873167
2021-05-30,DBT 1M F,Singapore_National,27.573166
2021-05-31,DBT 1M F,Singapore_National,27.329416
2021-06-01,DBT 1M F,Singapore_National,27.577333
2021-06-02,DBT 1M F,Singapore_National,27.252333
2021-06-03,DBT 1M F,Singapore_National,27.704416
2021-06-04,DBT 1M F,Singapore_National,27.616915
2021-06-05,DBT 1M F,Singapore_National,27.066917
2021-06-06,DBT 1M F,Singapore_National,27.998167
2021-06-07,DBT 1M F,Singapore_National,27.114832
2021-06-08,DBT 1M F,Singapore_National,27.50025
2021-06-09,DBT 1M F,Singapore_National,27.458582
2021-06-10,DBT 1M F,Singapore_National,26.864832
2021-06-11,DBT 1M F,Singapore_National,27.231499
2021-06-12,DBT 1M F,Singapore_National,27.158583
2021-06-13,DBT 1M F,Singapore_National,27.023165
2021-06-14,DBT 1M F,Singapore_National,26.594
2021-06-15,DBT 1M F,Singapore_National,25.929415
2021-06-16,DBT 1M F,Singapore_National,26.75025
2021-06-17,DBT 1M F,Singapore_National,27.616915
2021-06-18,DBT 1M F,Singapore_National,25.429415
2021-06-19,DBT 1M F,Singapore_National,26.473167
2021-06-20,DBT 1M F,Singapore_National,26.671083
2021-06-21,DBT 1M F,Singapore_National,27.387749
2021-06-22,DBT 1M F,Singapore_National,26.869001
2021-06-23,DBT 1M F,Singapore_National,27.171083
2021-06-24,DBT 1M F,Singapore_National,26.519
2021-06-25,DBT 1M F,Singapore_National,25.854416
2021-06-26,DBT 1M F,Singapore_National,26.452333
2021-06-27,DBT 1M F,Singapore_National,26.03775
2021-06-28,DBT 1M F,Singapore_National,26.92525
2021-06-29,DBT 1M F,Singapore_National,25.091917
2021-06-30,DBT 1M F,Singapore_National,26.571083
2021-07-01,DBT 1M F,Singapore_National,26.127335
2021-07-02,DBT 1M F,Singapore_National,26.446083
2021-07-03,DBT 1M F,Singapore_National,26.196083
2021-07-04,DBT 1M F,Singapore_National,26.373167
2021-07-05,DBT 1M F,Singapore_National,26.637749
2021-07-06,DBT 1M F,Singapore_National,26.556501
2021-07-07,DBT 1M F,Singapore_National,26.55025
2021-07-08,DBT 1M F,Singapore_National,26.973167
2021-07-09,DBT 1M F,Singapore_National,26.327333
2021-07-10,DBT 1M F,Singapore_National,25.239832
2021-07-11,DBT 1M F,Singapore_National,25.085665
2021-07-12,DBT 1M F,Singapore_National,25.68775
2021-07-13,DBT 1M F,Singapore_National,24.498167
2021-07-14,DBT 1M F,Singapore_National,24.996084
2021-07-15,DBT 1M F,Singapore_National,26.910667
2021-07-16,DBT 1M F,Singapore_National,27.164833
2021-07-17,DBT 1M F,Singapore_National,27.521082
2021-07-18,DBT 1M F,Singapore_National,27.079416
2021-07-19,DBT 1M F,Singapore_National,26.637749
2021-07-20,DBT 1M F,Singapore_National,27.606499
2021-07-21,DBT 1M F,Singapore_National,28.016916
2021-07-22,DBT 1M F,Singapore_National,27.839834
2021-07-23,DBT 1M F,Singapore_National,26.994001
2021-07-24,DBT 1M F,Singapore_National,27.556501
2021-07-25,DBT 1M F,Singapore_National,28.03775
2021-07-26,DBT 1M F,Singapore_National,27.673166
2021-07-27,DBT 1M F,Singapore_National,27.760666
2021-07-28,DBT 1M F,Singapore_National,28.214834
2021-07-29,DBT 1M F,Singapore_National,28.148165
2021-07-30,DBT 1M F,Singapore_National,27.837751
2021-07-31,DBT 1M F,Singapore_National,27.073166
2021-08-01,DBT 1M F,Singapore_National,26.835665
2021-08-02,DBT 1M F,Singapore_National,27.046083
2021-08-03,DBT 1M F,Singapore_National,27.06275
2021-08-04,DBT 1M F,Singapore_National,26.596083
2021-08-05,DBT 1M F,Singapore_National,27.594
2021-08-06,DBT 1M F,Singapore_National,27.046083
2021-08-07,DBT 1M F,Singapore_National,27.0065
2021-08-08,DBT 1M F,Singapore_National,25.983583
2021-08-09,DBT 1M F,Singapore_National,27.319
2021-08-10,DBT 1M F,Singapore_National,26.946083
2021-08-11,DBT 1M F,Singapore_National,26.808584
2021-08-12,DBT 1M F,Singapore_National,27.043999
2021-08-13,DBT 1M F,Singapore_National,26.379417
2021-08-14,DBT 1M F,Singapore_National,26.36275
2021-08-15,DBT 1M F,Singapore_National,26.144
2021-08-16,DBT 1M F,Singapore_National,26.366915
2021-08-17,DBT 1M F,Singapore_National,25.102333
2021-08-18,DBT 1M F,Singapore_National,24.80025
2021-08-19,DBT 1M F,Singapore_National,25.43775
2021-08-20,DBT 1M F,Singapore_National,24.454416
2021-08-21,DBT 1M F,Singapore_National,26.104416
2021-08-22,DBT 1M F,Singapore_National,25.027334
2021-08-23,DBT 1M F,Singapore_National,25.973167
2021-08-24,DBT 1M F,Singapore_National,25.789833
2021-08-25,DBT 1M F,Singapore_National,25.61275
2021-08-26,DBT 1M F,Singapore_National,25.966917
2021-08-27,DBT 1M F,Singapore_National,26.450249
2021-08-28,DBT 1M F,Singapore_National,26.543999
2021-08-29,DBT 1M F,Singapore_National,26.179415
2021-08-30,DBT 1M F,Singapore_National,25.85025
2021-08-31,DBT 1M F,Singapore_National,26.196083
2021-09-01,DBT 1M F,Singapore_National,25.960665
2021-09-02,DBT 1M F,Singapore_National,24.658583
2021-09-03,DBT 1M F,Singapore_National,26.277334
2021-09-04,DBT 1M F,Singapore_National,26.448166
2021-09-05,DBT 1M F,Singapore_National,26.985666
2021-09-06,DBT 1M F,Singapore_National,26.935667
2021-09-07,DBT 1M F,Singapore_National,26.754417
2021-09-08,DBT 1M F,Singapore_National,26.5065
2021-09-09,DBT 1M F,Singapore_National,27.048166
2021-09-10,DBT 1M F,Singapore_National,26.394
2021-09-11,DBT 1M F,Singapore_National,27.348167
2021-09-12,DBT 1M F,Singapore_National,27.102333
2021-09-13,DBT 1M F,Singapore_National,25.646082
2021-09-14,DBT 1M F,Singapore_National,26.635666
2021-09-15,DBT 1M F,Singapore_National,27.244001
2021-09-16,DBT 1M F,Singapore_National,27.096083
2021-09-17,DBT 1M F,Singapore_National,27.404417
2021-09-18,DBT 1M F,Singapore_National,26.952333
2021-09-19,DBT 1M F,Singapore_National,25.802332
2021-09-20,DBT 1M F,Singapore_National,27.077333
2021-09-21,DBT 1M F,Singapore_National,26.808584
2021-09-22,DBT 1M F,Singapore_National,27.377333
2021-09-23,DBT 1M F,Singapore_National,27.129417
2021-09-24,DBT 1M F,Singapore_National,26.981499
2021-09-25,DBT 1M F,Singapore_National,26.9065
2021-09-26,DBT 1M F,Singapore_National,27.191917
2021-09-27,DBT 1M F,Singapore_National,25.98775
2021-09-28,DBT 1M F,Singapore_National,26.38775
