timestamp,reading_type,station_name,reading_value
2018-01-01,DBT 1M F,Singapore_National,23.983583
2018-01-02,DBT 1M F,Singapore_National,24.76275
2018-01-03,DBT 1M F,Singapore_National,24.939833
2018-01-04,DBT 1M F,Singapore_National,25.744001
2018-01-05,DBT 1M F,Singapore_National,25.3315
2018-01-06,DBT 1M F,Singapore_National,26.606499
2018-01-07,DBT 1M F,Singapore_National,26.041916
2018-01-08,DBT 1M F,Singapore_National,25.960665
2018-01-09,DBT 1M F,Singapore_National,25.573166
2018-01-10,DBT 1M F,Singapore_National,24.1315
2018-01-11,DBT 1M F,Singapore_National,22.873167
2018-01-12,DBT 1M F,Singapore_National,22.525251
2018-01-13,DBT 1M F,Singapore_National,22.535667
2018-01-14,DBT 1M F,Singapore_National,22.798166
2018-01-15,DBT 1M F,Singapore_National,24.054415
2018-01-16,DBT 1M F,Singapore_National,25.056501
2018-01-17,DBT 1M F,Singapore_National,25.729416
2018-01-18,DBT 1M F,Singapore_National,25.939833
2018-01-19,DBT 1M F,Singapore_National,25.594
2018-01-20,DBT 1M F,Singapore_National,25.460669
2018-01-21,DBT 1M F,Singapore_National,26.0315
2018-01-22,DBT 1M F,Singapore_National,25.998167
2018-01-23,DBT 1M F,Singapore_National,25.704416
2018-01-24,DBT 1M F,Singapore_National,25.398165
2018-01-25,DBT 1M F,Singapore_National,25.910667
2018-01-26,DBT 1M F,Singapore_National,25.610666
2018-01-27,DBT 1M F,Singapore_National,26.146082
2018-01-28,DBT 1M F,Singapore_National,26.160667
2018-01-29,DBT 1M F,Singapore_National,26.621084
2018-01-30,DBT 1M F,Singapore_National,26.323166
2018-01-31,DBT 1M F,Singapore_National,26.473167
2018-02-01,DBT 1M F,Singapore_National,26.2815
2018-02-02,DBT 1M F,Singapore_National,25.389833
2018-02-03,DBT 1M F,Singapore_National,25.591917
2018-02-04,DBT 1M F,Singapore_National,25.677332
2018-02-05,DBT 1M F,Singapore_National,25.2065
2018-02-06,DBT 1M F,Singapore_National,25.021082
2018-02-07,DBT 1M F,Singapore_National,24.804415
2018-02-08,DBT 1M F,Singapore_National,24.785667
2018-02-09,DBT 1M F,Singapore_National,24.821083
2018-02-10,DBT 1M F,Singapore_National,25.064833
2018-02-11,DBT 1M F,Singapore_National,25.244001
2018-02-12,DBT 1M F,Singapore_National,25.233583
2018-02-13,DBT 1M F,Singapore_National,25.327333
2018-02-14,DBT 1M F,Singapore_National,25.477333
2018-02-15,DBT 1M F,Singapore_National,26.400251
2018-02-16,DBT 1M F,Singapore_National,26.8315
2018-02-17,DBT 1M F,Singapore_National,25.994001
2018-02-18,DBT 1M F,Singapore_National,26.185667
2018-02-19,DBT 1M F,Singapore_National,26.348167
2018-02-20,DBT 1M F,Singapore_National,26.93775
2018-02-21,DBT 1M F,Singapore_National,26.854416
2018-02-22,DBT 1M F,Singapore_National,27.325249
2018-02-23,DBT 1M F,Singapore_National,25.771082
2018-02-24,DBT 1M F,Singapore_National,25.973167
2018-02-25,DBT 1M F,Singapore_National,26.227333
2018-02-26,DBT 1M F,Singapore_National,25.825249
2018-02-27,DBT 1M F,Singapore_National,26.429415
2018-02-28,DBT 1M F,Singapore_National,26.919
2018-03-01,DBT 1M F,Singapore_National,26.650251
2018-03-02,DBT 1M F,Singapore_National,27.066917
2018-03-03,DBT 1M F,Singapore_National,26.681501
2018-03-04,DBT 1M F,Singapore_National,26.614832
2018-03-05,DBT 1M F,Singapore_National,26.869001
2018-03-06,DBT 1M F,Singapore_National,26.766916
2018-03-07,DBT 1M F,Singapore_National,26.239832
2018-03-08,DBT 1M F,Singapore_National,26.4065
2018-03-09,DBT 1M F,Singapore_National,26.969
2018-03-10,DBT 1M F,Singapore_National,25.929415
2018-03-11,DBT 1M F,Singapore_National,26.583582
2018-03-12,DBT 1M F,Singapore_National,25.894
2018-03-13,DBT 1M F,Singapore_National,26.210665
2018-03-14,DBT 1M F,Singapore_National,27.119001
2018-03-15,DBT 1M F,Singapore_National,27.7065
2018-03-16,DBT 1M F,Singapore_National,27.266916
2018-03-17,DBT 1M F,Singapore_National,27.056501
2018-03-18,DBT 1M F,Singapore_National,27.041916
2018-03-19,DBT 1M F,Singapore_National,27.535667
2018-03-20,DBT 1M F,Singapore_National,26.9565
2018-03-21,DBT 1M F,Singapore_National,26.823166
2018-03-22,DBT 1M F,Singapore_National,27.183584
2018-03-23,DBT 1M F,Singapore_National,27.12525
2018-03-24,DBT 1M F,Singapore_National,27.746084
2018-03-25,DBT 1M F,Singapore_National,26.241915
2018-03-26,DBT 1M F,Singapore_National,25.994001
2018-03-27,DBT 1M F,Singapore_National,24.946083
2018-03-28,DBT 1M F,Singapore_National,26.219
2018-03-29,DBT 1M F,Singapore_National,26.37525
2018-03-30,DBT 1M F,Singapore_National,26.248167
2018-03-31,DBT 1M F,Singapore_National,26.308584
2018-04-01,DBT 1M F,Singapore_National,26.05025
2018-04-02,DBT 1M F,Singapore_National,26.441917
2018-04-03,DBT 1M F,Singapore_National,26.614832
2018-04-04,DBT 1M F,Singapore_National,26.854416
2018-04-05,DBT 1M F,Singapore_National,26.814833
2018-04-06,DBT 1M F,Singapore_National,26.710669
2018-04-07,DBT 1M F,Singapore_National,26.741915
2018-04-08,DBT 1M F,Singapore_National,26.333582
2018-04-09,DBT 1M F,Singapore_National,26.637749
2018-04-10,DBT 1M F,Singapore_National,26.646082
2018-04-11,DBT 1M F,Singapore_National,27.1315
2018-04-12,DBT 1M F,Singapore_National,26.966917
2018-04-13,DBT 1M F,Singapore_National,26.519
2018-04-14,DBT 1M F,Singapore_National,26.229416
2018-04-15,DBT 1M F,Singapore_National,26.360666
2018-04-16,DBT 1M F,Singapore_National,25.366919
2018-04-17,DBT 1M F,Singapore_National,26.10025
2018-04-18,DBT 1M F,Singapore_National,26.460665
2018-04-19,DBT 1M F,Singapore_National,26.319
2018-04-20,DBT 1M F,Singapore_National,26.489832
2018-04-21,DBT 1M F,Singapore_National,26.17525
2018-04-22,DBT 1M F,Singapore_National,26.727333
2018-04-23,DBT 1M F,Singapore_National,26.385666
2018-04-24,DBT 1M F,Singapore_National,26.679415
2018-04-25,DBT 1M F,Singapore_National,27.514833
2018-04-26,DBT 1M F,Singapore_National,26.852333
2018-04-27,DBT 1M F,Singapore_National,26.002333
2018-04-28,DBT 1M F,Singapore_National,27.17525
2018-04-29,DBT 1M F,Singapore_National,27.637749
2018-04-30,DBT 1M F,Singapore_National,26.946083
2018-05-01,DBT 1M F,Singapore_National,26.12525
2018-05-02,DBT 1M F,Singapore_National,26.777334
2018-05-03,DBT 1M F,Singapore_National,27.166916
2018-05-04,DBT 1M F,Singapore_National,27.064833
2018-05-05,DBT 1M F,Singapore_National,27.046083
2018-05-06,DBT 1M F,Singapore_National,27.410667
2018-05-07,DBT 1M F,Singapore_National,27.564833
2018-05-08,DBT 1M F,Singapore_National,28.164833
2018-05-09,DBT 1M F,Singapore_National,27.771082
2018-05-10,DBT 1M F,Singapore_National,27.056501
2018-05-11,DBT 1M F,Singapore_National,27.114832
2018-05-12,DBT 1M F,Singapore_National,26.771082
2018-05-13,DBT 1M F,Singapore_National,26.429415
2018-05-14,DBT 1M F,Singapore_National,26.652334
2018-05-15,DBT 1M F,Singapore_National,26.471083
2018-05-16,DBT 1M F,Singapore_National,26.694
2018-05-17,DBT 1M F,Singapore_National,27.004417
2018-05-18,DBT 1M F,Singapore_National,26.583582
2018-05-19,DBT 1M F,Singapore_National,26.431501
2018-05-20,DBT 1M F,Singapore_National,26.304419
2018-05-21,DBT 1M F,Singapore_National,26.883583
2018-05-22,DBT 1M F,Singapore_National,26.523169
2018-05-23,DBT 1M F,Singapore_National,26.173166
2018-05-24,DBT 1M F,Singapore_National,27.310667
2018-05-25,DBT 1M F,Singapore_National,26.856499
2018-05-26,DBT 1M F,Singapore_National,26.373167
2018-05-27,DBT 1M F,Singapore_National,26.216917
2018-05-28,DBT 1M F,Singapore_National,27.127333
2018-05-29,DBT 1M F,Singapore_National,27.033583
2018-05-30,DBT 1M F,Singapore_National,26.873167
2018-05-31,DBT 1M F,Singapore_National,26.635666
2018-06-01,DBT 1M F,Singapore_National,26.485666
2018-06-02,DBT 1M F,Singapore_National,26.385666
2018-06-03,DBT 1M F,Singapore_National,27.585665
2018-06-04,DBT 1M F,Singapore_National,27.852333
2018-06-05,DBT 1M F,Singapore_National,27.352333
2018-06-06,DBT 1M F,Singapore_National,28.189833
2018-06-07,DBT 1M F,Singapore_National,27.841917
2018-06-08,DBT 1M F,Singapore_National,27.354416
2018-06-09,DBT 1M F,Singapore_National,28.302332
2018-06-10,DBT 1M F,Singapore_National,28.110666
2018-06-11,DBT 1M F,Singapore_National,27.623167
2018-06-12,DBT 1M F,Singapore_National,28.071083
2018-06-13,DBT 1M F,Singapore_National,26.808584
2018-06-14,DBT 1M F,Singapore_National,27.133583
2018-06-15,DBT 1M F,Singapore_National,27.1565
2018-06-16,DBT 1M F,Singapore_National,27.61275
2018-06-17,DBT 1M F,Singapore_National,27.1315
2018-06-18,DBT 1M F,Singapore_National,27.00025
2018-06-19,DBT 1M F,Singapore_National,27.60025
2018-06-20,DBT 1M F,Singapore_National,26.848167
2018-06-21,DBT 1M F,Singapore_National,26.344
2018-06-22,DBT 1M F,Singapore_National,26.858583
2018-06-23,DBT 1M F,Singapore_National,25.846083
2018-06-24,DBT 1M F,Singapore_National,26.269
2018-06-25,DBT 1M F,Singapore_National,25.641916
2018-06-26,DBT 1M F,Singapore_National,25.877333
2018-06-27,DBT 1M F,Singapore_National,25.908585
2018-06-28,DBT 1M F,Singapore_National,25.81275
2018-06-29,DBT 1M F,Singapore_National,25.435667
2018-06-30,DBT 1M F,Singapore_National,26.53775
2018-07-01,DBT 1M F,Singapore_National,26.291916
2018-07-02,DBT 1M F,Singapore_National,26.279417
2018-07-03,DBT 1M F,Singapore_National,25.791916
2018-07-04,DBT 1M F,Singapore_National,26.856499
2018-07-05,DBT 1M F,Singapore_National,27.271082
2018-07-06,DBT 1M F,Singapore_National,27.094
2018-07-07,DBT 1M F,Singapore_National,26.566917
2018-07-08,DBT 1M F,Singapore_National,27.293999
2018-07-09,DBT 1M F,Singapore_National,26.606499
2018-07-10,DBT 1M F,Singapore_National,26.866915
2018-07-11,DBT 1M F,Singapore_National,26.87525
2018-07-12,DBT 1M F,Singapore_National,27.289833
2018-07-13,DBT 1M F,Singapore_National,26.958582
2018-07-14,DBT 1M F,Singapore_National,26.866915
2018-07-15,DBT 1M F,Singapore_National,26.494001
2018-07-16,DBT 1M F,Singapore_National,27.254417
2018-07-17,DBT 1M F,Singapore_National,27.673166
2018-07-18,DBT 1M F,Singapore_National,27.648165
2018-07-19,DBT 1M F,Singapore_National,27.2315
2018-07-20,DBT 1M F,Singapore_National,27.377335
2018-07-21,DBT 1M F,Singapore_National,27.408585
2018-07-22,DBT 1M F,Singapore_National,27.710665
2018-07-23,DBT 1M F,Singapore_National,27.219
2018-07-24,DBT 1M F,Singapore_National,27.4565
2018-07-25,DBT 1M F,Singapore_National,26.752333
2018-07-26,DBT 1M F,Singapore_National,27.67525
2018-07-27,DBT 1M F,Singapore_National,27.877333
2018-07-28,DBT 1M F,Singapore_National,27.610666
