timestamp,reading_type,station_name,reading_value
2024-01-01,DBT 1M F,Singapore_National,25.346083
2024-01-02,DBT 1M F,Singapore_National,25.754417
2024-01-03,DBT 1M F,Singapore_National,25.479416
2024-01-04,DBT 1M F,Singapore_National,24.769
2024-01-05,DBT 1M F,Singapore_National,25.164833
2024-01-06,DBT 1M F,Singapore_National,25.200249
2024-01-07,DBT 1M F,Singapore_National,23.685667
2024-01-08,DBT 1M F,Singapore_National,25.885666
2024-01-09,DBT 1M F,Singapore_National,25.004417
2024-01-10,DBT 1M F,Singapore_National,24.902334
2024-01-11,DBT 1M F,Singapore_National,26.12525
2024-01-12,DBT 1M F,Singapore_National,24.527334
2024-01-13,DBT 1M F,Singapore_National,25.769
2024-01-14,DBT 1M F,Singapore_National,25.85025
2024-01-15,DBT 1M F,Singapore_National,25.473167
2024-01-16,DBT 1M F,Singapore_National,25.216917
2024-01-17,DBT 1M F,Singapore_National,25.308584
2024-01-18,DBT 1M F,Singapore_National,25.421083
2024-01-19,DBT 1M F,Singapore_National,25.356499
2024-01-20,DBT 1M F,Singapore_National,23.854416
2024-01-21,DBT 1M F,Singapore_National,25.691917
2024-01-22,DBT 1M F,Singapore_National,26.358583
2024-01-23,DBT 1M F,Singapore_National,25.856499
2024-01-24,DBT 1M F,Singapore_National,24.964834
2024-01-25,DBT 1M F,Singapore_National,25.335669
2024-01-26,DBT 1M F,Singapore_National,26.027334
2024-01-27,DBT 1M F,Singapore_National,26.11275
2024-01-28,DBT 1M F,Singapore_National,25.927332
2024-01-29,DBT 1M F,Singapore_National,25.821083
2024-01-30,DBT 1M F,Singapore_National,26.052332
2024-01-31,DBT 1M F,Singapore_National,26.341917
2024-02-01,DBT 1M F,Singapore_National,26.150251
2024-02-02,DBT 1M F,Singapore_National,26.408583
2024-02-03,DBT 1M F,Singapore_National,25.97525
2024-02-04,DBT 1M F,Singapore_National,26.619001
2024-02-05,DBT 1M F,Singapore_National,26.208582
2024-02-06,DBT 1M F,Singapore_National,26.704416
2024-02-07,DBT 1M F,Singapore_National,26.329416
2024-02-08,DBT 1M F,Singapore_National,26.604416
2024-02-09,DBT 1M F,Singapore_National,25.771082
2024-02-10,DBT 1M F,Singapore_National,25.86275
2024-02-11,DBT 1M F,Singapore_National,26.61275
2024-02-12,DBT 1M F,Singapore_National,25.241919
2024-02-13,DBT 1M F,Singapore_National,25.929415
2024-02-14,DBT 1M F,Singapore_National,26.72525
2024-02-15,DBT 1M F,Singapore_National,26.121084
2024-02-16,DBT 1M F,Singapore_National,26.002333
2024-02-17,DBT 1M F,Singapore_National,26.141916
