timestamp,reading_type,station_name,reading_value
2015-01-01,DBT 1M F,Singapore_National,24.621584
2015-01-02,DBT 1M F,Singapore_National,25.48825
2015-01-03,DBT 1M F,Singapore_National,25.882002
2015-01-04,DBT 1M F,Singapore_National,25.804916
2015-01-05,DBT 1M F,Singapore_National,26.06325
2015-01-06,DBT 1M F,Singapore_National,25.511168
2015-01-07,DBT 1M F,Singapore_National,25.686167
2015-01-08,DBT 1M F,Singapore_National,24.511168
2015-01-09,DBT 1M F,Singapore_National,23.87575
2015-01-10,DBT 1M F,Singapore_National,25.26325
2015-01-11,DBT 1M F,Singapore_National,25.315332
2015-01-12,DBT 1M F,Singapore_National,26.034082
2015-01-13,DBT 1M F,Singapore_National,26.157
2015-01-14,DBT 1M F,Singapore_National,25.615334
2015-01-15,DBT 1M F,Singapore_National,25.577833
2015-01-16,DBT 1M F,Singapore_National,25.540335
2015-01-17,DBT 1M F,Singapore_National,25.532
2015-01-18,DBT 1M F,Singapore_National,25.552834
2015-01-19,DBT 1M F,Singapore_National,25.41117
2015-01-20,DBT 1M F,Singapore_National,25.63825
2015-01-21,DBT 1M F,Singapore_National,25.315332
2015-01-22,DBT 1M F,Singapore_National,25.434084
2015-01-23,DBT 1M F,Singapore_National,25.279917
2015-01-24,DBT 1M F,Singapore_National,25.415335
2015-01-25,DBT 1M F,Singapore_National,24.87575
2015-01-26,DBT 1M F,Singapore_National,25.552834
2015-01-27,DBT 1M F,Singapore_National,25.852835
2015-01-28,DBT 1M F,Singapore_National,26.26325
2015-01-29,DBT 1M F,Singapore_National,25.590334
2015-01-30,DBT 1M F,Singapore_National,25.546583
2015-01-31,DBT 1M F,Singapore_National,25.546585
2015-02-01,DBT 1M F,Singapore_National,25.350752
2015-02-02,DBT 1M F,Singapore_National,25.196585
2015-02-03,DBT 1M F,Singapore_National,24.192415
2015-02-04,DBT 1M F,Singapore_National,24.067415
2015-02-05,DBT 1M F,Singapore_National,24.848665
2015-02-06,DBT 1M F,Singapore_National,24.709084
2015-02-07,DBT 1M F,Singapore_National,25.021584
2015-02-08,DBT 1M F,Singapore_National,25.271584
2015-02-09,DBT 1M F,Singapore_National,25.171583
2015-02-10,DBT 1M F,Singapore_National,24.915335
2015-02-11,DBT 1M F,Singapore_National,24.81325
2015-02-12,DBT 1M F,Singapore_National,24.94242
2015-02-13,DBT 1M F,Singapore_National,25.225752
2015-02-14,DBT 1M F,Singapore_National,25.340334
2015-02-15,DBT 1M F,Singapore_National,25.711166
2015-02-16,DBT 1M F,Singapore_National,26.057
2015-02-17,DBT 1M F,Singapore_National,26.040335
2015-02-18,DBT 1M F,Singapore_National,25.90075
2015-02-19,DBT 1M F,Singapore_National,25.065332
2015-02-20,DBT 1M F,Singapore_National,25.840334
2015-02-21,DBT 1M F,Singapore_National,25.898666
2015-02-22,DBT 1M F,Singapore_National,26.402834
2015-02-23,DBT 1M F,Singapore_National,26.459084
2015-02-24,DBT 1M F,Singapore_National,26.234083
2015-02-25,DBT 1M F,Singapore_National,26.296583
2015-02-26,DBT 1M F,Singapore_National,26.336166
2015-02-27,DBT 1M F,Singapore_National,26.782
2015-02-28,DBT 1M F,Singapore_National,26.9195
2015-03-01,DBT 1M F,Singapore_National,26.357
2015-03-02,DBT 1M F,Singapore_National,26.134085
2015-03-03,DBT 1M F,Singapore_National,26.596582
2015-03-04,DBT 1M F,Singapore_National,26.97367
2015-03-05,DBT 1M F,Singapore_National,26.819502
2015-03-06,DBT 1M F,Singapore_National,27.021584
2015-03-07,DBT 1M F,Singapore_National,26.936167
2015-03-08,DBT 1M F,Singapore_National,26.507002
2015-03-09,DBT 1M F,Singapore_National,26.502832
2015-03-10,DBT 1M F,Singapore_National,26.046583
2015-03-11,DBT 1M F,Singapore_National,25.32575
2015-03-12,DBT 1M F,Singapore_National,25.954918
2015-03-13,DBT 1M F,Singapore_National,26.432
2015-03-14,DBT 1M F,Singapore_National,26.744501
2015-03-15,DBT 1M F,Singapore_National,26.338251
2015-03-16,DBT 1M F,Singapore_National,26.767418
2015-03-17,DBT 1M F,Singapore_National,26.932
2015-03-18,DBT 1M F,Singapore_National,27.109083
2015-03-19,DBT 1M F,Singapore_National,26.521584
2015-03-20,DBT 1M F,Singapore_National,26.802834
2015-03-21,DBT 1M F,Singapore_National,26.6445
2015-03-22,DBT 1M F,Singapore_National,26.304916
2015-03-23,DBT 1M F,Singapore_National,26.936167
2015-03-24,DBT 1M F,Singapore_National,26.811167
2015-03-25,DBT 1M F,Singapore_National,26.650751
2015-03-26,DBT 1M F,Singapore_National,26.71325
2015-03-27,DBT 1M F,Singapore_National,26.765333
2015-03-28,DBT 1M F,Singapore_National,26.336166
2015-03-29,DBT 1M F,Singapore_National,26.119501
2015-03-30,DBT 1M F,Singapore_National,26.190332
2015-03-31,DBT 1M F,Singapore_National,26.427834
2015-04-01,DBT 1M F,Singapore_National,26.12992
2015-04-02,DBT 1M F,Singapore_National,26.146584
2015-04-03,DBT 1M F,Singapore_National,26.717417
2015-04-04,DBT 1M F,Singapore_National,27.015333
2015-04-05,DBT 1M F,Singapore_National,26.11325
2015-04-06,DBT 1M F,Singapore_National,26.636168
2015-04-07,DBT 1M F,Singapore_National,26.694502
2015-04-08,DBT 1M F,Singapore_National,27.00075
2015-04-09,DBT 1M F,Singapore_National,26.686167
2015-04-10,DBT 1M F,Singapore_National,26.617416
2015-04-11,DBT 1M F,Singapore_National,26.386168
2015-04-12,DBT 1M F,Singapore_National,26.846582
2015-04-13,DBT 1M F,Singapore_National,27.069502
2015-04-14,DBT 1M F,Singapore_National,27.342417
2015-04-15,DBT 1M F,Singapore_National,27.002832
2015-04-16,DBT 1M F,Singapore_National,27.496584
2015-04-17,DBT 1M F,Singapore_National,27.240334
2015-04-18,DBT 1M F,Singapore_National,27.23825
2015-04-19,DBT 1M F,Singapore_National,26.569502
