timestamp,reading_type,station_name,reading_value
2016-01-01,DBT 1M F,Singapore_National,25.598665
2016-01-02,DBT 1M F,Singapore_National,25.396584
2016-01-03,DBT 1M F,Singapore_National,25.917418
2016-01-04,DBT 1M F,Singapore_National,26.7945
2016-01-05,DBT 1M F,Singapore_National,26.721582
2016-01-06,DBT 1M F,Singapore_National,26.692415
2016-01-07,DBT 1M F,Singapore_National,26.742416
2016-01-08,DBT 1M F,Singapore_National,27.02575
2016-01-09,DBT 1M F,Singapore_National,26.3445
2016-01-10,DBT 1M F,Singapore_National,26.557001
2016-01-11,DBT 1M F,Singapore_National,26.921583
2016-01-12,DBT 1M F,Singapore_National,27.069502
2016-01-13,DBT 1M F,Singapore_National,26.704918
2016-01-14,DBT 1M F,Singapore_National,26.471582
2016-01-15,DBT 1M F,Singapore_National,26.009085
2016-01-16,DBT 1M F,Singapore_National,26.538252
2016-01-17,DBT 1M F,Singapore_National,26.273666
2016-01-18,DBT 1M F,Singapore_National,26.62575
2016-01-19,DBT 1M F,Singapore_National,26.552834
2016-01-20,DBT 1M F,Singapore_National,26.92575
2016-01-21,DBT 1M F,Singapore_National,27.040335
2016-01-22,DBT 1M F,Singapore_National,26.51325
2016-01-23,DBT 1M F,Singapore_National,27.179916
2016-01-24,DBT 1M F,Singapore_National,26.723665
2016-01-25,DBT 1M F,Singapore_National,26.086166
2016-01-26,DBT 1M F,Singapore_National,25.77575
2016-01-27,DBT 1M F,Singapore_National,26.332
2016-01-28,DBT 1M F,Singapore_National,26.477835
2016-01-29,DBT 1M F,Singapore_National,26.390333
2016-01-30,DBT 1M F,Singapore_National,26.73825
2016-01-31,DBT 1M F,Singapore_National,26.4195
2016-02-01,DBT 1M F,Singapore_National,26.68825
2016-02-02,DBT 1M F,Singapore_National,26.740334
2016-02-03,DBT 1M F,Singapore_National,26.452833
2016-02-04,DBT 1M F,Singapore_National,25.798668
2016-02-05,DBT 1M F,Singapore_National,26.232
2016-02-06,DBT 1M F,Singapore_National,25.93825
2016-02-07,DBT 1M F,Singapore_National,25.63825
2016-02-08,DBT 1M F,Singapore_National,25.011168
2016-02-09,DBT 1M F,Singapore_National,25.163252
