timestamp,reading_type,station_name,reading_value
2020-01-01,DBT 1M F,Singapore_National,26.291916
2020-01-02,DBT 1M F,Singapore_National,26.12525
2020-01-03,DBT 1M F,Singapore_National,26.2815
2020-01-04,DBT 1M F,Singapore_National,26.18775
2020-01-05,DBT 1M F,Singapore_National,26.3815
2020-01-06,DBT 1M F,Singapore_National,25.721083
2020-01-07,DBT 1M F,Singapore_National,25.5315
2020-01-08,DBT 1M F,Singapore_National,26.056501
2020-01-09,DBT 1M F,Singapore_National,26.139833
2020-01-10,DBT 1M F,Singapore_National,25.962751
2020-01-11,DBT 1M F,Singapore_National,26.085669
2020-01-12,DBT 1M F,Singapore_National,25.989832
2020-01-13,DBT 1M F,Singapore_National,26.098167
2020-01-14,DBT 1M F,Singapore_National,26.571083
2020-01-15,DBT 1M F,Singapore_National,26.348167
2020-01-16,DBT 1M F,Singapore_National,26.304415
2020-01-17,DBT 1M F,Singapore_National,26.552332
2020-01-18,DBT 1M F,Singapore_National,26.535667
2020-01-19,DBT 1M F,Singapore_National,26.7065
2020-01-20,DBT 1M F,Singapore_National,25.871084
2020-01-21,DBT 1M F,Singapore_National,25.864832
2020-01-22,DBT 1M F,Singapore_National,26.7065
2020-01-23,DBT 1M F,Singapore_National,26.43775
2020-01-24,DBT 1M F,Singapore_National,26.396082
2020-01-25,DBT 1M F,Singapore_National,26.691917
2020-01-26,DBT 1M F,Singapore_National,27.310667
2020-01-27,DBT 1M F,Singapore_National,26.596083
2020-01-28,DBT 1M F,Singapore_National,26.8315
2020-01-29,DBT 1M F,Singapore_National,25.096083
2020-01-30,DBT 1M F,Singapore_National,26.341917
2020-01-31,DBT 1M F,Singapore_National,26.685667
2020-02-01,DBT 1M F,Singapore_National,26.514833
2020-02-02,DBT 1M F,Singapore_National,25.985666
2020-02-03,DBT 1M F,Singapore_National,26.158583
2020-02-04,DBT 1M F,Singapore_National,26.025251
2020-02-05,DBT 1M F,Singapore_National,26.410667
2020-02-06,DBT 1M F,Singapore_National,26.516916
2020-02-07,DBT 1M F,Singapore_National,26.198166
2020-02-08,DBT 1M F,Singapore_National,26.210665
2020-02-09,DBT 1M F,Singapore_National,25.496084
2020-02-10,DBT 1M F,Singapore_National,25.35025
2020-02-11,DBT 1M F,Singapore_National,25.575249
2020-02-12,DBT 1M F,Singapore_National,26.523165
2020-02-13,DBT 1M F,Singapore_National,26.810667
2020-02-14,DBT 1M F,Singapore_National,26.627333
2020-02-15,DBT 1M F,Singapore_National,27.344
2020-02-16,DBT 1M F,Singapore_National,26.981499
2020-02-17,DBT 1M F,Singapore_National,26.848167
2020-02-18,DBT 1M F,Singapore_National,25.310667
2020-02-19,DBT 1M F,Singapore_National,26.166916
2020-02-20,DBT 1M F,Singapore_National,26.171083
2020-02-21,DBT 1M F,Singapore_National,25.93775
2020-02-22,DBT 1M F,Singapore_National,26.148165
2020-02-23,DBT 1M F,Singapore_National,26.546083
2020-02-24,DBT 1M F,Singapore_National,26.271082
2020-02-25,DBT 1M F,Singapore_National,26.341917
2020-02-26,DBT 1M F,Singapore_National,27.033583
2020-02-27,DBT 1M F,Singapore_National,27.0065
2020-02-28,DBT 1M F,Singapore_National,26.883583
2020-02-29,DBT 1M F,Singapore_National,26.714834
2020-03-01,DBT 1M F,Singapore_National,27.179419
2020-03-02,DBT 1M F,Singapore_National,27.354416
2020-03-03,DBT 1M F,Singapore_National,27.354416
2020-03-04,DBT 1M F,Singapore_National,27.858583
2020-03-05,DBT 1M F,Singapore_National,26.53775
