Country,Region,Date,AQI,Temperature,RelativeHumidity,WindSpeed
Singapore,North-East,2017-07-27,59.44,27.46,81.78,13.11
Singapore,West,2017-07-28,58.62,27.78,81.58,10.58
Singapore,Central,2017-07-29,61.32,27.87,83.37,12.24
Singapore,East,2017-07-30,44.2,27.27,85.91,9.78
Singapore,North,2017-07-31,37.22,27.5,85.34,11.97
Singapore,North-East,2017-08-01,47.42,27.11,85.1,10.44
Singapore,West,2017-08-02,54.42,26.92,81.39,12.36
Singapore,Central,2017-08-03,56.6,27.33,78.25,14.53
Singapore,East,2017-08-04,54.37,27.71,79.06,13.7
Singapore,North,2017-08-05,54.1,27.6,81.86,13.13
Singapore,North-East,2017-08-06,52.92,26.95,86.41,9.84
Singapore,West,2017-08-07,45.05,26.69,86.89,9.33
Singapore,Central,2017-08-08,43.21,25.99,89.18,8.16
Singapore,East,2017-08-09,41.55,25.82,88.78,6.66
Singapore,North,2017-08-10,49.77,26.65,85.48,7.36
Singapore,North-East,2017-08-11,43.33,25.88,89.5,5.01
Singapore,West,2017-08-12,48.94,25.82,87.69,6.1
Singapore,Central,2017-08-13,43.25,25.64,89.51,7.16
Singapore,East,2017-08-14,42.15,26.6,84.4,9.88
Singapore,North,2017-08-15,39.42,25.63,90.33,6.39
Singapore,North-East,2017-08-16,43.65,26.04,87.4,6.16
Singapore,West,2017-08-17,55.87,25.97,87.2,6.73
Singapore,Central,2017-08-18,54.14,26.7,84.89,8.1
Singapore,East,2017-08-19,52.76,27.17,84.06,9.78
Singapore,North,2017-08-20,42.9,26.99,85.28,9.6
Singapore,North-East,2017-08-21,33.99,26.42,87.54,8.87
Singapore,West,2017-08-22,45.4,26.48,82.97,11.86
Singapore,Central,2017-08-23,49.01,27.13,84.76,11.07
Singapore,East,2017-08-24,53.85,27.04,86.28,10.27
Singapore,North,2017-08-25,48.97,26.94,84.81,11.2
Singapore,North-East,2017-08-26,36.58,26.6,86.3,9.63
Singapore,West,2017-08-27,33.31,26.75,84.12,10.88
Singapore,Central,2017-08-28,44.97,26.63,87.68,6.31
Singapore,East,2017-08-29,57.47,26.25,87.18,8.11
Singapore,North,2017-08-30,49.43,26.5,86.6,6.61
Singapore,North-East,2017-08-31,49.81,27.09,86.2,9.17
Singapore,West,2017-09-01,38.71,26.29,88.0,7.42
Singapore,Central,2017-09-02,57.76,27.49,82.94,9.0
Singapore,East,2017-09-03,57.92,27.0,85.22,8.6
Singapore,North,2017-09-04,51.08,26.81,85.92,8.64
Singapore,North-East,2017-09-05,52.46,26.4,87.98,7.56
Singapore,West,2017-09-06,52.02,26.26,88.66,7.86
Singapore,Central,2017-09-07,48.06,26.63,86.77,7.28
Singapore,East,2017-09-08,42.78,26.59,87.45,7.63
Singapore,North,2017-09-09,32.19,26.91,84.54,7.13
Singapore,North-East,2017-09-10,54.0,26.78,87.05,7.87
Singapore,West,2017-09-11,57.58,25.91,89.32,5.58
Singapore,Central,2017-09-12,62.6,27.34,84.97,6.5
Singapore,East,2017-09-13,69.97,27.6,82.72,6.41
Singapore,North,2017-09-14,60.64,26.59,86.46,7.47
Singapore,North-East,2017-09-15,59.78,26.4,88.69,8.67
Singapore,West,2017-09-16,57.37,26.94,85.16,8.93
Singapore,Central,2017-09-17,42.12,26.46,88.16,9.05
Singapore,East,2017-09-18,33.71,26.59,85.84,6.29
Singapore,North,2017-09-19,45.15,25.88,89.49,5.3
Singapore,North-East,2017-09-20,53.46,26.5,83.29,9.88
Singapore,West,2017-09-21,39.3,26.52,83.28,9.03
Singapore,Central,2017-09-22,42.31,27.17,83.96,9.64
Singapore,East,2017-09-23,57.59,27.1,83.83,8.85
Singapore,North,2017-09-24,56.7,27.51,82.76,7.82
Singapore,North-East,2017-09-25,54.69,27.01,88.02,6.06
Singapore,West,2017-09-26,53.53,26.56,88.84,4.71
Singapore,Central,2017-09-27,63.02,26.84,88.51,4.66
Singapore,East,2017-09-28,60.12,26.56,87.99,4.37
Singapore,North,2017-09-29,60.17,26.61,87.99,5.67
Singapore,North-East,2017-09-30,47.79,26.86,85.58,5.78
Singapore,West,2017-10-01,48.51,26.17,90.11,5.78
Singapore,Central,2017-10-02,54.17,26.86,85.65,6.44
Singapore,East,2017-10-03,59.1,26.37,86.58,6.06
Singapore,North,2017-10-04,56.44,25.58,90.02,7.06
Singapore,North-East,2017-10-05,48.66,26.21,88.63,6.68
Singapore,West,2017-10-06,54.92,26.81,87.62,4.57
Singapore,Central,2017-10-07,61.77,26.64,87.48,5.33
Singapore,East,2017-10-08,58.28,26.36,89.1,5.95
Singapore,North,2017-10-09,56.88,26.26,87.63,8.95
Singapore,North-East,2017-10-10,43.42,26.75,86.23,7.98
Singapore,West,2017-10-11,38.43,27.14,87.46,6.95
Singapore,Central,2017-10-12,41.87,26.44,88.51,4.77
Singapore,East,2017-10-13,48.43,26.14,84.76,5.87
Singapore,North,2017-10-14,47.32,27.26,83.05,6.54
Singapore,North-East,2017-10-15,62.23,27.32,87.01,5.75
Singapore,West,2017-10-16,60.78,27.34,87.42,7.86
Singapore,Central,2017-10-17,55.87,27.76,84.78,7.5
Singapore,East,2017-10-18,56.71,27.9,84.25,5.18
Singapore,North,2017-10-19,60.99,28.23,82.53,5.13
Singapore,North-East,2017-10-20,70.47,28.33,84.37,5.38
Singapore,West,2017-10-21,68.06,27.34,86.7,5.16
Singapore,Central,2017-10-22,71.29,26.5,90.83,6.52
Singapore,East,2017-10-23,63.11,26.8,88.55,6.92
Singapore,North,2017-10-24,68.01,26.69,89.09,4.99
Singapore,North-East,2017-10-25,72.47,26.88,86.81,5.1
Singapore,West,2017-10-26,63.78,26.32,88.65,6.68
Singapore,Central,2017-10-27,68.4,26.1,89.29,5.83
Singapore,East,2017-10-28,60.78,26.88,86.72,7.32
Singapore,North,2017-10-29,52.27,25.9,89.56,4.84
Singapore,North-East,2017-10-30,46.36,25.58,89.09,5.48
Singapore,West,2017-10-31,39.44,25.26,92.64,4.94
Singapore,Central,2017-11-01,59.69,26.44,87.68,5.04
Singapore,East,2017-11-02,60.0,26.91,85.2,7.49
Singapore,North,2017-11-03,57.19,26.46,88.83,7.09
Singapore,North-East,2017-11-04,47.91,26.67,85.4,8.81
Singapore,West,2017-11-05,47.85,26.7,86.77,7.51
Singapore,Central,2017-11-06,45.07,26.36,89.34,4.45
Singapore,East,2017-11-07,54.23,26.17,88.09,3.97
Singapore,North,2017-11-08,52.18,26.52,85.69,7.86
Singapore,North-East,2017-11-09,45.24,26.09,88.37,5.9
Singapore,West,2017-11-10,45.47,26.13,89.19,4.73
Singapore,Central,2017-11-11,47.61,26.16,90.44,6.82
Singapore,East,2017-11-12,52.9,26.33,90.41,6.83
Singapore,North,2017-11-13,44.97,26.14,87.78,5.22
Singapore,North-East,2017-11-14,55.97,25.06,93.03,5.05
Singapore,West,2017-11-15,44.8,26.38,87.43,5.16
Singapore,Central,2017-11-16,61.23,26.85,86.25,5.2
Singapore,East,2017-11-17,55.7,26.22,87.02,5.06
Singapore,North,2017-11-18,53.6,26.77,85.87,3.51
Singapore,North-East,2017-11-19,50.99,26.73,87.49,6.77
Singapore,West,2017-11-20,54.78,26.42,89.36,6.51
Singapore,Central,2017-11-21,56.17,25.67,90.7,5.26
Singapore,East,2017-11-22,59.12,26.92,83.43,5.05
Singapore,North,2017-11-23,50.1,25.75,89.49,7.5
Singapore,North-East,2017-11-24,32.39,25.35,91.28,7.6
Singapore,West,2017-11-25,35.42,26.43,86.78,7.54
Singapore,Central,2017-11-26,37.94,24.99,92.68,7.46
Singapore,East,2017-11-27,34.88,24.83,93.22,9.06
Singapore,North,2017-11-28,34.8,25.88,88.95,9.82
Singapore,North-East,2017-11-29,41.56,25.64,90.52,13.03
Singapore,West,2017-11-30,31.38,26.2,86.13,11.87
Singapore,Central,2017-12-01,41.31,26.36,88.06,8.4
Singapore,East,2017-12-02,40.33,27.15,85.96,6.7
Singapore,North,2017-12-03,46.15,26.93,87.85,5.47
Singapore,North-East,2017-12-04,48.81,26.57,88.6,4.06
Singapore,West,2017-12-05,57.9,27.1,87.31,6.53
Singapore,Central,2017-12-06,55.97,26.56,88.17,5.47
Singapore,East,2017-12-07,49.75,25.96,89.03,7.81
Singapore,North,2017-12-08,41.21,25.7,87.65,10.32
Singapore,North-East,2017-12-09,30.76,24.72,88.95,7.98
Singapore,West,2017-12-10,56.49,26.4,83.65,6.82
Singapore,Central,2017-12-11,56.97,25.96,85.12,6.73
Singapore,East,2017-12-12,57.17,25.08,89.77,7.4
Singapore,North,2017-12-13,56.61,25.2,89.79,6.16
Singapore,North-East,2017-12-14,56.26,25.89,86.85,7.42
Singapore,West,2017-12-15,59.06,25.65,87.34,5.81
Singapore,Central,2017-12-16,56.3,25.6,87.21,5.85
Singapore,East,2017-12-17,53.02,25.9,82.2,12.72
Singapore,North,2017-12-18,52.31,26.15,77.94,15.46
Singapore,North-East,2017-12-19,53.77,25.28,82.96,13.66
Singapore,West,2017-12-20,53.67,25.47,82.84,13.91
Singapore,Central,2017-12-21,58.27,26.0,82.46,12.29
Singapore,East,2017-12-22,57.08,26.24,83.83,9.73
Singapore,North,2017-12-23,47.17,26.17,86.27,11.78
Singapore,North-East,2017-12-24,37.6,25.15,90.59,8.67
Singapore,West,2017-12-25,35.31,26.13,86.81,7.5
Singapore,Central,2017-12-26,39.64,25.59,87.43,6.47
Singapore,East,2017-12-27,42.33,25.33,89.93,7.64
Singapore,North,2017-12-28,38.39,26.26,86.6,9.34
Singapore,North-East,2017-12-29,44.28,26.23,86.59,10.7
Singapore,West,2017-12-30,42.88,25.36,89.32,11.26
Singapore,Central,2017-12-31,39.94,24.54,92.35,10.27
Singapore,East,2018-01-01,26.39,23.98,94.94,6.68
Singapore,North,2018-01-02,22.58,24.76,90.68,8.8
Singapore,North-East,2018-01-03,40.82,24.94,90.36,7.93
Singapore,West,2018-01-04,44.31,25.74,88.24,6.94
Singapore,Central,2018-01-05,43.45,25.33,89.66,4.67
Singapore,East,2018-01-06,53.94,26.61,85.58,5.79
Singapore,North,2018-01-07,56.62,26.04,88.96,7.06
Singapore,North-East,2018-01-08,49.55,25.96,87.56,5.57
Singapore,West,2018-01-09,51.58,25.57,87.8,6.16
Singapore,Central,2018-01-10,49.39,24.13,91.59,9.99
Singapore,East,2018-01-11,32.17,22.87,91.7,12.56
Singapore,North,2018-01-12,23.03,22.53,93.06,13.8
Singapore,North-East,2018-01-13,22.5,22.54,92.68,9.26
Singapore,West,2018-01-14,31.17,22.8,88.86,11.77
Singapore,Central,2018-01-15,29.94,24.05,88.27,10.98
Singapore,East,2018-01-16,39.15,25.06,88.01,10.74
Singapore,North,2018-01-17,39.69,25.73,85.89,11.55
Singapore,North-East,2018-01-18,41.4,25.94,83.45,10.44
Singapore,West,2018-01-19,49.61,25.59,87.38,8.16
Singapore,Central,2018-01-20,50.47,25.46,88.82,7.0
Singapore,East,2018-01-21,48.15,26.03,85.85,8.08
Singapore,North,2018-01-22,38.62,26.0,87.2,9.36
Singapore,North-East,2018-01-23,45.01,25.7,88.33,9.57
Singapore,West,2018-01-24,41.15,25.4,88.92,8.8
Singapore,Central,2018-01-25,38.55,25.91,86.3,7.35
Singapore,East,2018-01-26,47.83,25.61,88.18,9.74
Singapore,North,2018-01-27,47.02,26.15,87.73,9.76
Singapore,North-East,2018-01-28,41.8,26.16,85.84,8.59
Singapore,West,2018-01-29,45.51,26.62,86.71,7.75
Singapore,Central,2018-01-30,48.56,26.32,85.61,10.84
Singapore,East,2018-01-31,52.97,26.47,84.98,11.52
Singapore,North,2018-02-01,49.27,26.28,85.0,11.38
Singapore,North-East,2018-02-02,41.38,25.39,87.42,12.75
Singapore,West,2018-02-03,42.75,25.59,82.27,16.1
Singapore,Central,2018-02-04,56.34,25.68,79.09,17.35
Singapore,East,2018-02-05,56.1,25.21,78.61,15.85
Singapore,North,2018-02-06,54.65,25.02,79.08,14.49
Singapore,North-East,2018-02-07,56.33,24.8,79.51,14.36
Singapore,West,2018-02-08,57.54,24.79,78.38,14.4
Singapore,Central,2018-02-09,65.23,24.82,75.98,13.48
Singapore,East,2018-02-10,64.99,25.06,78.6,13.81
Singapore,North,2018-02-11,61.94,25.24,76.78,15.58
Singapore,North-East,2018-02-12,66.34,25.23,77.85,13.14
Singapore,West,2018-02-13,54.91,25.33,82.23,12.81
Singapore,Central,2018-02-14,50.03,25.48,83.67,11.26
Singapore,East,2018-02-15,57.47,26.4,81.36,8.86
Singapore,North,2018-02-16,61.35,26.83,80.17,7.76
Singapore,North-East,2018-02-17,60.62,25.99,84.78,6.46
Singapore,West,2018-02-18,62.28,26.19,80.59,7.99
Singapore,Central,2018-02-19,62.03,26.35,79.88,11.35
Singapore,East,2018-02-20,51.72,26.94,77.82,10.5
Singapore,North,2018-02-21,54.84,26.85,78.05,10.31
Singapore,North-East,2018-02-22,52.19,27.33,76.54,9.7
Singapore,West,2018-02-23,49.99,25.77,85.49,9.61
Singapore,Central,2018-02-24,48.47,25.97,83.55,12.52
Singapore,East,2018-02-25,39.33,26.23,82.81,12.79
Singapore,North,2018-02-26,50.9,25.83,82.47,11.05
Singapore,North-East,2018-02-27,54.61,26.43,81.07,11.25
Singapore,West,2018-02-28,52.62,26.92,84.07,7.48
Singapore,Central,2018-03-01,50.77,26.65,84.33,6.33
Singapore,East,2018-03-02,42.96,27.07,82.71,6.76
Singapore,North,2018-03-03,42.39,26.68,84.54,5.54
Singapore,North-East,2018-03-04,49.14,26.61,84.94,5.68
Singapore,West,2018-03-05,44.27,26.87,82.82,6.75
Singapore,Central,2018-03-06,49.84,26.77,82.12,4.48
Singapore,East,2018-03-07,48.62,26.24,86.69,7.48
Singapore,North,2018-03-08,41.22,26.41,84.14,11.61
Singapore,North-East,2018-03-09,48.28,26.97,79.35,14.51
Singapore,West,2018-03-10,46.97,25.93,83.61,13.43
Singapore,Central,2018-03-11,53.48,26.58,80.97,13.37
Singapore,East,2018-03-12,55.03,25.89,85.61,9.66
Singapore,North,2018-03-13,55.69,26.21,84.55,9.28
Singapore,North-East,2018-03-14,54.29,27.12,81.19,8.99
Singapore,West,2018-03-15,55.52,27.71,79.74,6.63
Singapore,Central,2018-03-16,54.53,27.27,81.69,8.03
Singapore,East,2018-03-17,50.98,27.06,83.55,6.62
Singapore,North,2018-03-18,46.09,27.04,80.58,8.86
Singapore,North-East,2018-03-19,43.01,27.54,79.53,7.66
Singapore,West,2018-03-20,49.64,26.96,79.4,5.8
Singapore,Central,2018-03-21,58.7,26.82,82.66,6.24
Singapore,East,2018-03-22,56.12,27.18,78.94,10.62
Singapore,North,2018-03-23,49.86,27.13,75.64,9.8
Singapore,North-East,2018-03-24,50.21,27.75,73.97,9.82
Singapore,West,2018-03-25,56.01,26.24,83.27,7.27
Singapore,Central,2018-03-26,50.42,25.99,87.61,6.29
Singapore,East,2018-03-27,44.17,24.95,90.47,6.53
Singapore,North,2018-03-28,46.07,26.22,86.63,5.21
Singapore,North-East,2018-03-29,54.78,26.38,88.61,5.24
Singapore,West,2018-03-30,55.89,26.25,87.95,5.6
Singapore,Central,2018-03-31,62.35,26.31,86.14,6.89
Singapore,East,2018-04-01,65.97,26.05,85.77,6.0
Singapore,North,2018-04-02,66.92,26.44,85.67,6.45
Singapore,North-East,2018-04-03,62.58,26.61,82.91,5.38
Singapore,West,2018-04-04,62.02,26.85,81.6,8.24
Singapore,Central,2018-04-05,59.18,26.81,82.66,7.04
Singapore,East,2018-04-06,57.94,26.71,84.83,6.21
Singapore,North,2018-04-07,56.54,26.74,83.52,7.37
Singapore,North-East,2018-04-08,55.89,26.33,84.76,9.96
Singapore,West,2018-04-09,52.51,26.64,85.35,9.43
Singapore,Central,2018-04-10,54.18,26.65,88.07,6.41
Singapore,East,2018-04-11,55.46,27.13,84.11,7.76
Singapore,North,2018-04-12,52.86,26.97,88.0,5.56
Singapore,North-East,2018-04-13,45.86,26.52,88.1,9.36
Singapore,West,2018-04-14,47.83,26.23,88.23,5.2
Singapore,Central,2018-04-15,57.73,26.36,89.15,5.14
Singapore,East,2018-04-16,47.38,25.37,91.32,4.52
Singapore,North,2018-04-17,49.85,26.1,87.73,5.84
Singapore,North-East,2018-04-18,47.5,26.46,87.5,7.6
Singapore,West,2018-04-19,46.01,26.32,88.04,5.76
Singapore,Central,2018-04-20,50.81,26.49,88.2,5.42
Singapore,East,2018-04-21,46.73,26.18,89.75,4.84
Singapore,North,2018-04-22,55.58,26.73,88.75,5.47
Singapore,North-East,2018-04-23,54.65,26.39,88.69,4.56
Singapore,West,2018-04-24,55.53,26.68,88.0,6.9
Singapore,Central,2018-04-25,59.23,27.51,84.13,6.62
Singapore,East,2018-04-26,56.34,26.85,88.8,4.4
Singapore,North,2018-04-27,57.65,26.0,90.77,4.23
Singapore,North-East,2018-04-28,57.15,27.18,87.56,6.34
Singapore,West,2018-04-29,57.15,27.64,86.9,7.91
Singapore,Central,2018-04-30,43.44,26.95,88.0,7.61
Singapore,East,2018-05-01,52.88,26.13,89.3,4.72
Singapore,North,2018-05-02,55.46,26.78,87.21,4.07
Singapore,North-East,2018-05-03,63.35,27.17,85.71,3.99
Singapore,West,2018-05-04,64.6,27.06,85.61,5.25
Singapore,Central,2018-05-05,57.73,27.05,86.74,6.71
Singapore,East,2018-05-06,60.41,27.41,85.93,6.58
Singapore,North,2018-05-07,59.15,27.56,84.91,7.56
Singapore,North-East,2018-05-08,54.94,28.16,81.2,9.69
Singapore,West,2018-05-09,48.23,27.77,83.72,9.37
Singapore,Central,2018-05-10,39.63,27.06,86.23,6.89
Singapore,East,2018-05-11,44.05,27.11,85.96,4.84
Singapore,North,2018-05-12,46.47,26.77,86.89,6.54
Singapore,North-East,2018-05-13,43.73,26.43,87.6,7.51
Singapore,West,2018-05-14,42.59,26.65,87.96,5.81
Singapore,Central,2018-05-15,42.05,26.47,88.48,4.84
Singapore,East,2018-05-16,44.2,26.69,88.7,4.64
Singapore,North,2018-05-17,57.56,27.0,87.55,4.78
Singapore,North-East,2018-05-18,55.47,26.58,87.45,3.99
Singapore,West,2018-05-19,53.58,26.43,89.32,3.94
Singapore,Central,2018-05-20,71.25,26.3,87.53,3.61
Singapore,East,2018-05-21,67.8,26.88,87.35,6.23
Singapore,North,2018-05-22,58.28,26.52,90.44,4.4
Singapore,North-East,2018-05-23,59.94,26.17,89.06,4.94
Singapore,West,2018-05-24,49.81,27.31,83.7,5.49
Singapore,Central,2018-05-25,49.06,26.86,86.56,5.06
Singapore,East,2018-05-26,49.26,26.37,89.1,4.13
Singapore,North,2018-05-27,49.87,26.22,89.59,4.82
Singapore,North-East,2018-05-28,47.55,27.13,86.17,6.53
Singapore,West,2018-05-29,47.82,27.03,88.99,3.53
Singapore,Central,2018-05-30,55.21,26.87,88.42,8.07
Singapore,East,2018-05-31,56.3,26.64,87.07,5.91
Singapore,North,2018-06-01,55.41,26.49,86.95,6.99
Singapore,North-East,2018-06-02,55.07,26.39,90.14,4.33
Singapore,West,2018-06-03,67.01,27.59,85.23,6.42
Singapore,Central,2018-06-04,57.2,27.85,84.42,8.52
Singapore,East,2018-06-05,51.06,27.35,87.79,8.74
Singapore,North,2018-06-06,57.08,28.19,85.38,9.17
Singapore,North-East,2018-06-07,58.55,27.84,86.49,7.58
Singapore,West,2018-06-08,61.51,27.35,87.3,7.43
Singapore,Central,2018-06-09,61.28,28.3,81.81,10.9
Singapore,East,2018-06-10,65.11,28.11,83.56,13.02
Singapore,North,2018-06-11,57.55,27.62,85.3,10.61
Singapore,North-East,2018-06-12,57.22,28.07,82.98,12.52
Singapore,West,2018-06-13,53.1,26.81,90.27,7.14
Singapore,Central,2018-06-14,49.21,27.13,87.99,7.22
Singapore,East,2018-06-15,47.99,27.16,86.51,10.63
Singapore,North,2018-06-16,50.06,27.61,85.51,10.93
Singapore,North-East,2018-06-17,51.17,27.13,86.8,9.23
Singapore,West,2018-06-18,50.0,27.0,86.24,9.2
Singapore,Central,2018-06-19,46.02,27.6,82.91,12.18
Singapore,East,2018-06-20,49.95,26.85,87.85,7.79
Singapore,North,2018-06-21,55.22,26.34,90.64,5.14
Singapore,North-East,2018-06-22,60.8,26.86,85.86,7.56
Singapore,West,2018-06-23,44.08,25.85,90.02,6.06
Singapore,Central,2018-06-24,47.76,26.27,85.66,9.01
Singapore,East,2018-06-25,42.55,25.64,85.93,8.29
Singapore,North,2018-06-26,48.16,25.88,86.41,5.38
Singapore,North-East,2018-06-27,48.85,25.91,83.56,8.8
Singapore,West,2018-06-28,38.72,25.81,88.56,8.04
Singapore,Central,2018-06-29,33.12,25.44,89.26,8.33
Singapore,East,2018-06-30,35.25,26.54,85.1,10.79
Singapore,North,2018-07-01,37.69,26.29,87.95,10.04
Singapore,North-East,2018-07-02,41.83,26.28,87.59,8.44
Singapore,West,2018-07-03,40.64,25.79,89.19,8.13
Singapore,Central,2018-07-04,44.58,26.86,83.62,10.55
Singapore,East,2018-07-05,51.65,27.27,81.85,12.1
Singapore,North,2018-07-06,60.17,27.09,82.23,11.22
Singapore,North-East,2018-07-07,56.06,26.57,86.84,9.25
Singapore,West,2018-07-08,54.4,27.29,83.86,11.91
Singapore,Central,2018-07-09,51.82,26.61,87.83,10.68
Singapore,East,2018-07-10,44.68,26.87,84.42,10.17
Singapore,North,2018-07-11,44.29,26.88,83.84,8.11
Singapore,North-East,2018-07-12,49.1,27.29,84.31,10.73
Singapore,West,2018-07-13,60.34,26.96,84.99,13.3
Singapore,Central,2018-07-14,67.15,26.87,85.2,11.37
Singapore,East,2018-07-15,64.24,26.49,87.15,10.74
Singapore,North,2018-07-16,63.34,27.25,83.21,12.97
Singapore,North-East,2018-07-17,63.36,27.67,82.05,15.01
Singapore,West,2018-07-18,62.51,27.65,83.36,14.88
Singapore,Central,2018-07-19,64.18,27.23,84.06,12.41
Singapore,East,2018-07-20,62.12,27.38,86.49,9.33
Singapore,North,2018-07-21,60.09,27.41,84.53,9.18
Singapore,North-East,2018-07-22,53.01,27.71,84.81,12.09
Singapore,West,2018-07-23,58.59,27.22,87.07,8.81
Singapore,Central,2018-07-24,61.62,27.46,84.6,10.04
Singapore,East,2018-07-25,58.22,26.75,86.71,8.86
Singapore,North,2018-07-26,50.39,27.68,82.06,9.79
Singapore,North-East,2018-07-27,54.37,27.88,79.57,11.51
Singapore,West,2018-07-28,62.11,27.61,83.64,8.53
Singapore,Central,2018-07-29,64.26,26.8,86.77,8.98
Singapore,East,2018-07-30,59.66,26.39,87.38,7.17
Singapore,North,2018-07-31,58.65,26.29,87.93,6.06
Singapore,North-East,2018-08-01,56.53,25.59,89.77,7.01
Singapore,West,2018-08-02,43.87,26.54,84.82,11.38
Singapore,Central,2018-08-03,48.12,27.03,83.67,10.72
Singapore,East,2018-08-04,57.77,26.6,85.09,10.79
Singapore,North,2018-08-05,56.81,26.58,86.1,10.76
Singapore,North-East,2018-08-06,58.31,26.48,86.21,11.2
Singapore,West,2018-08-07,65.38,26.56,85.21,10.48
Singapore,Central,2018-08-08,59.35,26.01,88.69,7.44
Singapore,East,2018-08-09,57.32,26.94,85.85,11.09
Singapore,North,2018-08-10,57.65,27.37,85.96,11.29
Singapore,North-East,2018-08-11,61.48,27.14,87.01,11.95
Singapore,West,2018-08-12,62.04,27.46,85.59,11.78
Singapore,Central,2018-08-13,63.01,27.77,83.43,14.07
Singapore,East,2018-08-14,58.22,27.72,82.72,14.28
Singapore,North,2018-08-15,59.34,27.69,81.75,12.78
Singapore,North-East,2018-08-16,63.88,27.76,82.05,10.22
Singapore,West,2018-08-17,62.94,27.51,82.19,12.55
Singapore,Central,2018-08-18,60.71,27.6,79.87,14.39
Singapore,East,2018-08-19,65.61,27.55,80.51,12.93
Singapore,North,2018-08-20,60.85,27.7,82.03,9.95
Singapore,North-East,2018-08-21,57.7,27.37,83.57,11.26
Singapore,West,2018-08-22,57.12,26.66,85.83,9.12
Singapore,Central,2018-08-23,53.94,27.26,84.6,10.05
Singapore,East,2018-08-24,52.93,26.97,85.69,8.46
Singapore,North,2018-08-25,52.94,26.69,86.24,8.66
Singapore,North-East,2018-08-26,37.06,27.85,81.12,10.62
Singapore,West,2018-08-27,54.05,27.17,84.88,8.82
Singapore,Central,2018-08-28,61.83,26.78,86.68,8.47
Singapore,East,2018-08-29,61.89,26.37,84.41,9.42
Singapore,North,2018-08-30,51.99,27.32,81.35,7.8
Singapore,North-East,2018-08-31,46.73,26.11,88.63,7.07
Singapore,West,2018-09-01,53.36,27.02,84.89,5.36
Singapore,Central,2018-09-02,61.73,26.46,85.65,6.88
Singapore,East,2018-09-03,54.61,26.4,86.54,10.12
Singapore,North,2018-09-04,49.17,25.63,88.26,6.83
Singapore,North-East,2018-09-05,58.86,26.36,85.12,7.39
Singapore,West,2018-09-06,59.2,26.62,85.74,5.69
Singapore,Central,2018-09-07,66.85,26.23,87.78,8.66
Singapore,East,2018-09-08,62.99,25.31,89.84,9.23
Singapore,North,2018-09-09,55.09,26.12,88.18,9.18
Singapore,North-East,2018-09-10,52.95,25.94,88.95,6.55
Singapore,West,2018-09-11,61.37,25.78,89.19,6.22
Singapore,Central,2018-09-12,49.07,26.48,85.67,10.64
Singapore,East,2018-09-13,51.59,26.98,80.15,8.68
Singapore,North,2018-09-14,60.38,27.1,83.41,9.76
Singapore,North-East,2018-09-15,62.72,26.74,81.61,9.36
Singapore,West,2018-09-16,63.04,26.96,75.63,11.94
Singapore,Central,2018-09-17,60.61,27.04,79.29,10.85
Singapore,East,2018-09-18,57.31,26.43,88.49,5.41
Singapore,North,2018-09-19,60.58,26.39,85.46,5.25
Singapore,North-East,2018-09-20,62.78,26.26,87.61,4.57
Singapore,West,2018-09-21,52.44,26.03,88.83,4.87
Singapore,Central,2018-09-22,48.89,26.72,85.77,6.02
Singapore,East,2018-09-23,53.13,27.36,82.6,9.05
Singapore,North,2018-09-24,58.52,27.15,84.72,8.01
Singapore,North-East,2018-09-25,59.76,27.23,82.88,7.8
Singapore,West,2018-09-26,58.44,27.22,82.86,7.54
Singapore,Central,2018-09-27,59.88,27.32,85.05,8.51
Singapore,East,2018-09-28,58.35,27.72,78.64,9.82
Singapore,North,2018-09-29,61.76,27.97,79.22,9.43
Singapore,North-East,2018-09-30,59.79,27.92,80.42,9.48
Singapore,West,2018-10-01,58.81,27.43,83.93,8.1
Singapore,Central,2018-10-02,59.17,27.48,84.27,6.3
Singapore,East,2018-10-03,63.54,27.64,83.61,6.25
Singapore,North,2018-10-04,60.77,27.45,84.98,8.03
Singapore,North-East,2018-10-05,60.73,27.45,81.57,8.98
Singapore,West,2018-10-06,60.95,26.61,85.64,8.42
Singapore,Central,2018-10-07,53.45,26.15,89.19,7.1
Singapore,East,2018-10-08,51.32,26.21,88.83,4.28
Singapore,North,2018-10-09,56.67,25.63,89.54,4.04
Singapore,North-East,2018-10-10,57.43,25.57,89.9,4.59
Singapore,West,2018-10-11,54.11,25.42,90.05,6.09
Singapore,Central,2018-10-12,40.08,25.6,89.01,9.52
Singapore,East,2018-10-13,37.27,25.54,89.64,6.67
Singapore,North,2018-10-14,52.65,24.92,93.46,4.42
Singapore,North-East,2018-10-15,51.07,26.35,84.23,6.03
Singapore,West,2018-10-16,61.4,25.7,90.52,5.68
Singapore,Central,2018-10-17,61.36,26.03,89.14,7.48
Singapore,East,2018-10-18,55.67,26.2,85.08,6.84
Singapore,North,2018-10-19,47.59,26.45,84.7,8.49
Singapore,North-East,2018-10-20,49.33,26.98,86.01,6.91
Singapore,West,2018-10-21,57.72,26.49,87.79,5.45
Singapore,Central,2018-10-22,63.01,26.71,85.87,5.61
Singapore,East,2018-10-23,53.74,26.03,89.84,4.64
Singapore,North,2018-10-24,54.31,25.99,90.18,5.82
Singapore,North-East,2018-10-25,61.57,26.36,88.32,4.07
