Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Singapore,East,2024-01-01,25.35,91.86,7.43
Singapore,North,2024-01-02,25.75,90.69,8.39
Singapore,North-East,2024-01-03,25.48,91.2,8.7
Singapore,West,2024-01-04,24.77,92.71,8.83
Singapore,Central,2024-01-05,25.16,91.14,12.03
Singapore,East,2024-01-06,25.2,92.01,6.68
Singapore,North,2024-01-07,23.69,96.32,7.24
Singapore,North-East,2024-01-08,25.89,90.05,9.86
Singapore,West,2024-01-09,25.0,93.5,6.74
Singapore,Central,2024-01-10,24.9,93.25,8.3
Singapore,East,2024-01-11,26.13,87.26,10.55
Singapore,North,2024-01-12,24.53,93.37,7.85
Singapore,North-East,2024-01-13,25.77,89.68,8.53
Singapore,West,2024-01-14,25.85,87.15,11.52
Singapore,Central,2024-01-15,25.47,91.0,9.53
Singapore,East,2024-01-16,25.22,91.42,10.13
Singapore,North,2024-01-17,25.31,90.84,10.36
Singapore,North-East,2024-01-18,25.42,90.71,10.12
Singapore,West,2024-01-19,25.36,90.46,9.51
Singapore,Central,2024-01-20,23.85,94.75,8.19
Singapore,East,2024-01-21,25.69,88.97,8.76
Singapore,North,2024-01-22,26.36,84.99,7.4
Singapore,North-East,2024-01-23,25.86,91.53,7.61
Singapore,West,2024-01-24,24.96,92.48,7.74
Singapore,Central,2024-01-25,25.34,91.64,10.32
Singapore,East,2024-01-26,26.03,86.73,14.08
Singapore,North,2024-01-27,26.11,85.47,14.08
Singapore,North-East,2024-01-28,25.93,85.74,14.19
Singapore,West,2024-01-29,25.82,85.55,11.51
Singapore,Central,2024-01-30,26.05,84.89,10.85
Singapore,East,2024-01-31,26.34,85.54,10.0
Singapore,North,2024-02-01,26.15,88.07,9.37
Singapore,North-East,2024-02-02,26.41,87.83,8.46
Singapore,West,2024-02-03,25.98,89.02,9.3
Singapore,Central,2024-02-04,26.62,83.45,9.57
Singapore,East,2024-02-05,26.21,86.81,8.34
Singapore,North,2024-02-06,26.7,86.12,9.1
Singapore,North-East,2024-02-07,26.33,88.07,8.11
Singapore,West,2024-02-08,26.6,87.95,7.05
Singapore,Central,2024-02-09,25.77,87.92,9.39
Singapore,East,2024-02-10,25.86,83.68,11.23
Singapore,North,2024-02-11,26.61,78.82,16.28
Singapore,North-East,2024-02-12,25.24,87.84,15.11
Singapore,West,2024-02-13,25.93,86.82,13.84
Singapore,Central,2024-02-14,26.73,84.08,12.83
Singapore,East,2024-02-15,26.12,85.96,11.49
Singapore,North,2024-02-16,26.0,85.93,13.3
Singapore,North-East,2024-02-17,26.14,85.45,11.2
Singapore,West,2024-02-18,26.76,82.82,10.09
Singapore,Central,2024-02-19,26.86,86.29,9.43
Singapore,East,2024-02-20,27.04,86.25,8.36
Singapore,North,2024-02-21,26.64,87.83,6.66
Singapore,North-East,2024-02-22,26.93,87.5,5.94
Singapore,West,2024-02-23,26.84,85.62,9.35
Singapore,Central,2024-02-24,26.66,81.66,9.6
Singapore,East,2024-02-25,27.3,80.31,11.74
Singapore,North,2024-02-26,27.25,80.18,14.23
Singapore,North-East,2024-02-27,26.1,85.15,11.5
Singapore,West,2024-02-28,27.09,75.01,13.19
Singapore,Central,2024-02-29,27.79,78.09,12.92
Singapore,East,2024-03-01,27.02,84.49,9.58
Singapore,North,2024-03-02,26.68,85.67,12.05
Singapore,North-East,2024-03-03,26.11,89.91,9.28
Singapore,West,2024-03-04,26.59,88.31,7.38
Singapore,Central,2024-03-05,25.83,91.78,6.4
Singapore,East,2024-03-06,26.92,89.07,5.01
Singapore,North,2024-03-07,26.38,90.22,5.95
Singapore,North-East,2024-03-08,25.96,90.74,6.11
Singapore,West,2024-03-09,27.01,83.25,8.08
Singapore,Central,2024-03-10,26.45,83.77,9.3
Singapore,East,2024-03-11,27.08,80.73,10.13
Singapore,North,2024-03-12,26.76,82.5,10.67
Singapore,North-East,2024-03-13,26.82,81.41,12.22
Singapore,West,2024-03-14,26.76,83.07,10.68
Singapore,Central,2024-03-15,26.78,80.91,10.15
Singapore,East,2024-03-16,27.32,80.48,10.08
Singapore,North,2024-03-17,27.24,80.41,10.51
Singapore,North-East,2024-03-18,27.71,80.16,10.52
Singapore,West,2024-03-19,27.82,79.5,10.13
Singapore,Central,2024-03-20,27.04,80.79,12.29
Singapore,East,2024-03-21,26.75,82.02,10.51
Singapore,North,2024-03-22,27.11,79.41,10.33
Singapore,North-East,2024-03-23,27.98,76.79,7.81
Singapore,West,2024-03-24,28.32,78.29,8.54
Singapore,Central,2024-03-25,28.49,78.03,8.58
Singapore,East,2024-03-26,28.28,77.96,9.96
Singapore,North,2024-03-27,28.4,78.46,8.51
Singapore,North-East,2024-03-28,28.36,79.03,9.31
Singapore,West,2024-03-29,28.4,77.66,10.44
Singapore,Central,2024-03-30,27.92,80.92,7.81
Singapore,East,2024-03-31,27.73,84.77,4.8
Singapore,North,2024-04-01,27.25,87.8,5.16
Singapore,North-East,2024-04-02,27.8,86.94,4.77
Singapore,West,2024-04-03,27.14,87.9,4.74
Singapore,Central,2024-04-04,27.06,89.5,5.53
Singapore,East,2024-04-05,27.66,84.59,5.35
Singapore,North,2024-04-06,28.52,79.73,6.07
Singapore,North-East,2024-04-07,27.8,84.81,5.99
Singapore,West,2024-04-08,26.86,89.21,4.66
Singapore,Central,2024-04-09,27.85,85.17,5.8
Singapore,East,2024-04-10,26.19,91.85,6.59
Singapore,North,2024-04-11,26.8,86.32,10.07
Singapore,North-East,2024-04-12,24.44,96.6,6.27
Singapore,West,2024-04-13,26.88,89.07,7.17
Singapore,Central,2024-04-14,26.44,91.28,5.59
Singapore,East,2024-04-15,26.31,91.21,6.69
Singapore,North,2024-04-16,25.87,93.05,4.39
Singapore,North-East,2024-04-17,26.23,92.71,4.6
Singapore,West,2024-04-18,26.55,90.9,4.13
Singapore,Central,2024-04-19,26.66,91.92,3.98
