Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Singapore,East,2019-01-01,26.39,85.19,10.57
Singapore,North,2019-01-02,26.7,83.52,13.73
Singapore,North-East,2019-01-03,27.71,80.7,18.62
Singapore,West,2019-01-04,27.24,83.3,11.17
Singapore,Central,2019-01-05,26.79,87.83,7.71
Singapore,East,2019-01-06,26.52,86.4,9.6
Singapore,North,2019-01-07,26.77,86.17,11.87
Singapore,North-East,2019-01-08,25.77,90.41,7.72
Singapore,West,2019-01-09,26.12,88.48,10.86
Singapore,Central,2019-01-10,26.66,82.77,11.53
Singapore,East,2019-01-11,26.35,81.94,11.47
Singapore,North,2019-01-12,26.7,82.04,8.53
Singapore,North-East,2019-01-13,26.74,83.53,10.73
Singapore,West,2019-01-14,25.94,87.62,8.21
Singapore,Central,2019-01-15,26.45,84.97,8.01
Singapore,East,2019-01-16,26.23,84.78,10.87
Singapore,North,2019-01-17,25.33,90.07,10.61
Singapore,North-East,2019-01-18,25.26,86.74,11.26
Singapore,West,2019-01-19,26.28,82.38,12.34
Singapore,Central,2019-01-20,26.48,83.86,11.59
Singapore,East,2019-01-21,26.08,84.18,10.61
Singapore,North,2019-01-22,25.7,83.76,11.05
Singapore,North-East,2019-01-23,26.03,83.36,14.05
Singapore,West,2019-01-24,26.09,77.22,14.11
Singapore,Central,2019-01-25,26.07,78.43,12.95
Singapore,East,2019-01-26,25.92,79.81,13.77
Singapore,North,2019-01-27,26.27,83.16,12.58
Singapore,North-East,2019-01-28,25.39,88.69,11.63
Singapore,West,2019-01-29,26.13,83.64,13.46
Singapore,Central,2019-01-30,26.14,82.53,13.04
Singapore,East,2019-01-31,26.22,83.24,9.95
Singapore,North,2019-02-01,26.56,82.23,12.97
Singapore,North-East,2019-02-02,26.52,84.65,10.5
Singapore,West,2019-02-03,26.43,87.37,10.38
Singapore,Central,2019-02-04,26.82,84.6,8.39
Singapore,East,2019-02-05,26.05,84.44,10.21
Singapore,North,2019-02-06,26.22,79.87,10.3
Singapore,North-East,2019-02-07,26.69,80.61,9.8
Singapore,West,2019-02-08,26.98,82.08,6.4
Singapore,Central,2019-02-09,26.86,85.2,5.5
Singapore,East,2019-02-10,26.57,80.71,11.75
Singapore,North,2019-02-11,26.33,72.73,13.49
Singapore,North-East,2019-02-12,27.28,76.02,10.53
Singapore,West,2019-02-13,27.2,79.62,14.46
Singapore,Central,2019-02-14,27.09,76.24,14.93
Singapore,East,2019-02-15,26.95,74.86,13.47
Singapore,North,2019-02-16,27.5,73.72,10.27
Singapore,North-East,2019-02-17,26.94,80.09,6.47
Singapore,West,2019-02-18,26.35,82.24,5.43
Singapore,Central,2019-02-19,27.33,80.94,8.07
Singapore,East,2019-02-20,27.34,80.09,7.53
Singapore,North,2019-02-21,27.74,74.71,12.7
Singapore,North-East,2019-02-22,27.39,77.57,9.56
Singapore,West,2019-02-23,27.73,69.75,10.88
Singapore,Central,2019-02-24,27.82,72.48,10.19
Singapore,East,2019-02-25,28.08,73.69,12.12
Singapore,North,2019-02-26,27.24,79.94,15.55
Singapore,North-East,2019-02-27,28.01,71.44,14.31
Singapore,West,2019-02-28,27.83,73.33,12.73
Singapore,Central,2019-03-01,27.48,72.08,13.59
Singapore,East,2019-03-02,27.93,66.61,10.02
Singapore,North,2019-03-03,27.72,69.25,9.53
Singapore,North-East,2019-03-04,27.88,72.08,8.88
Singapore,West,2019-03-05,27.64,76.86,6.73
Singapore,Central,2019-03-06,27.49,80.27,8.87
Singapore,East,2019-03-07,27.59,81.01,5.99
Singapore,North,2019-03-08,28.02,77.4,8.65
Singapore,North-East,2019-03-09,28.01,77.77,8.27
Singapore,West,2019-03-10,27.62,78.07,6.52
Singapore,Central,2019-03-11,27.12,81.44,4.42
Singapore,East,2019-03-12,27.4,81.32,6.18
Singapore,North,2019-03-13,27.57,80.63,7.54
Singapore,North-East,2019-03-14,27.66,72.83,10.07
Singapore,West,2019-03-15,27.43,69.13,10.69
Singapore,Central,2019-03-16,27.66,74.62,9.74
Singapore,East,2019-03-17,27.72,67.46,10.94
Singapore,North,2019-03-18,28.24,63.92,10.99
Singapore,North-East,2019-03-19,28.94,65.33,12.3
Singapore,West,2019-03-20,28.87,67.59,9.52
Singapore,Central,2019-03-21,27.35,79.28,9.63
Singapore,East,2019-03-22,27.33,83.8,5.2
Singapore,North,2019-03-23,27.17,86.22,3.56
Singapore,North-East,2019-03-24,27.15,84.56,5.63
Singapore,West,2019-03-25,27.48,82.99,5.62
Singapore,Central,2019-03-26,27.95,80.34,9.97
Singapore,East,2019-03-27,28.91,70.76,7.14
Singapore,North,2019-03-28,26.89,86.71,4.15
Singapore,North-East,2019-03-29,27.37,83.75,7.51
Singapore,West,2019-03-30,26.11,90.53,4.18
Singapore,Central,2019-03-31,26.11,90.51,5.2
Singapore,East,2019-04-01,25.87,90.9,5.32
Singapore,North,2019-04-02,26.06,86.43,5.7
Singapore,North-East,2019-04-03,25.71,89.09,5.73
Singapore,West,2019-04-04,26.77,87.07,6.62
Singapore,Central,2019-04-05,27.22,81.0,6.82
Singapore,East,2019-04-06,26.65,79.26,9.08
Singapore,North,2019-04-07,27.32,80.1,5.58
Singapore,North-East,2019-04-08,27.08,85.67,5.45
