Country,Region,Date,Temperature,RelativeHumidity,WindSpeed
Singapore,East,2015-01-01,24.62,88.69,11.65
Singapore,North,2015-01-02,25.49,78.11,14.05
Singapore,North-East,2015-01-03,25.88,79.3,13.74
Singapore,West,2015-01-04,25.8,80.06,12.01
Singapore,Central,2015-01-05,26.06,82.75,9.49
Singapore,East,2015-01-06,25.51,88.12,9.45
Singapore,North,2015-01-07,25.69,86.49,9.5
Singapore,North-East,2015-01-08,24.51,90.77,8.65
Singapore,West,2015-01-09,23.88,92.62,9.79
Singapore,Central,2015-01-10,25.26,87.28,11.79
Singapore,East,2015-01-11,25.32,87.26,11.11
Singapore,North,2015-01-12,26.03,82.21,14.86
Singapore,North-East,2015-01-13,26.16,81.46,16.37
Singapore,West,2015-01-14,25.62,85.64,13.66
Singapore,Central,2015-01-15,25.58,81.36,15.69
Singapore,East,2015-01-16,25.54,77.78,14.98
Singapore,North,2015-01-17,25.53,74.9,15.71
Singapore,North-East,2015-01-18,25.55,77.37,15.23
Singapore,West,2015-01-19,25.41,77.28,14.35
Singapore,Central,2015-01-20,25.64,76.9,13.22
Singapore,East,2015-01-21,25.32,83.44,12.38
Singapore,North,2015-01-22,25.43,78.34,15.9
Singapore,North-East,2015-01-23,25.28,79.8,13.74
Singapore,West,2015-01-24,25.42,78.14,12.47
Singapore,Central,2015-01-25,24.88,83.03,10.31
Singapore,East,2015-01-26,25.55,77.95,13.47
Singapore,North,2015-01-27,25.85,76.21,12.27
Singapore,North-East,2015-01-28,26.26,75.84,11.81
Singapore,West,2015-01-29,25.59,83.97,12.16
Singapore,Central,2015-01-30,25.55,85.99,12.34
Singapore,East,2015-01-31,25.55,77.48,16.73
Singapore,North,2015-02-01,25.35,73.55,15.9
Singapore,North-East,2015-02-02,25.2,80.22,12.98
Singapore,West,2015-02-03,24.19,83.21,13.24
Singapore,Central,2015-02-04,24.07,90.9,13.29
Singapore,East,2015-02-05,24.85,85.99,15.79
Singapore,North,2015-02-06,24.71,88.42,14.05
Singapore,North-East,2015-02-07,25.02,83.19,15.85
Singapore,West,2015-02-08,25.27,79.5,16.41
Singapore,Central,2015-02-09,25.17,78.98,18.16
Singapore,East,2015-02-10,24.92,75.24,16.65
Singapore,North,2015-02-11,24.81,76.53,14.01
Singapore,North-East,2015-02-12,24.94,76.9,14.21
Singapore,West,2015-02-13,25.23,77.21,14.31
Singapore,Central,2015-02-14,25.34,78.55,12.41
Singapore,East,2015-02-15,25.71,78.84,11.21
Singapore,North,2015-02-16,26.06,80.05,11.78
Singapore,North-East,2015-02-17,26.04,82.06,12.62
Singapore,West,2015-02-18,25.9,82.95,10.61
Singapore,Central,2015-02-19,25.07,87.95,9.5
Singapore,East,2015-02-20,25.84,81.68,11.57
Singapore,North,2015-02-21,25.9,80.33,13.0
Singapore,North-East,2015-02-22,26.4,77.67,13.21
Singapore,West,2015-02-23,26.46,78.71,9.03
Singapore,Central,2015-02-24,26.23,80.83,9.68
Singapore,East,2015-02-25,26.3,81.41,9.67
Singapore,North,2015-02-26,26.34,80.51,9.9
Singapore,North-East,2015-02-27,26.78,76.73,11.78
Singapore,West,2015-02-28,26.92,79.52,11.81
Singapore,Central,2015-03-01,26.36,82.69,9.47
Singapore,East,2015-03-02,26.13,80.87,9.0
Singapore,North,2015-03-03,26.6,81.15,8.68
Singapore,North-East,2015-03-04,26.97,77.91,6.38
Singapore,West,2015-03-05,26.82,77.08,6.25
Singapore,Central,2015-03-06,27.02,74.74,6.98
Singapore,East,2015-03-07,26.94,77.63,7.0
Singapore,North,2015-03-08,26.51,82.81,7.53
Singapore,North-East,2015-03-09,26.5,83.23,8.28
Singapore,West,2015-03-10,26.05,84.89,11.07
Singapore,Central,2015-03-11,25.33,87.3,11.42
Singapore,East,2015-03-12,25.95,78.9,11.17
Singapore,North,2015-03-13,26.43,72.62,11.98
Singapore,North-East,2015-03-14,26.74,76.66,11.29
Singapore,West,2015-03-15,26.34,81.9,8.34
Singapore,Central,2015-03-16,26.77,80.11,7.36
Singapore,East,2015-03-17,26.93,81.18,8.83
Singapore,North,2015-03-18,27.11,81.45,7.32
Singapore,North-East,2015-03-19,26.52,85.98,3.69
Singapore,West,2015-03-20,26.8,83.79,3.61
Singapore,Central,2015-03-21,26.64,83.83,5.66
Singapore,East,2015-03-22,26.3,85.46,4.59
Singapore,North,2015-03-23,26.94,79.89,7.35
Singapore,North-East,2015-03-24,26.81,79.91,8.18
Singapore,West,2015-03-25,26.65,83.25,10.36
Singapore,Central,2015-03-26,26.71,83.92,10.68
Singapore,East,2015-03-27,26.77,83.62,12.52
Singapore,North,2015-03-28,26.34,85.62,10.51
Singapore,North-East,2015-03-29,26.12,86.13,8.58
Singapore,West,2015-03-30,26.19,87.61,7.77
Singapore,Central,2015-03-31,26.43,86.94,7.58
Singapore,East,2015-04-01,26.13,86.91,5.39
Singapore,North,2015-04-02,26.15,87.26,6.86
Singapore,North-East,2015-04-03,26.72,85.24,3.71
Singapore,West,2015-04-04,27.02,85.2,5.99
Singapore,Central,2015-04-05,26.11,89.3,4.93
Singapore,East,2015-04-06,26.64,86.66,6.81
Singapore,North,2015-04-07,26.69,86.64,5.83
Singapore,North-East,2015-04-08,27.0,85.97,8.11
Singapore,West,2015-04-09,26.69,85.63,10.09
Singapore,Central,2015-04-10,26.62,85.12,6.74
Singapore,East,2015-04-11,26.39,87.89,6.18
Singapore,North,2015-04-12,26.85,86.11,6.11
Singapore,North-East,2015-04-13,27.07,82.92,7.71
Singapore,West,2015-04-14,27.34,79.78,8.78
Singapore,Central,2015-04-15,27.0,82.7,7.89
Singapore,East,2015-04-16,27.5,80.59,9.59
Singapore,North,2015-04-17,27.24,84.21,6.21
Singapore,North-East,2015-04-18,27.24,84.86,3.53
Singapore,West,2015-04-19,26.57,86.98,4.23
Singapore,Central,2015-04-20,27.43,85.03,5.23
Singapore,East,2015-04-21,26.75,85.03,5.58
Singapore,North,2015-04-22,26.27,86.37,5.63
Singapore,North-East,2015-04-23,26.48,85.14,5.53
Singapore,West,2015-04-24,26.14,86.03,5.46
Singapore,Central,2015-04-25,26.27,87.05,6.69
Singapore,East,2015-04-26,26.2,87.43,6.21
Singapore,North,2015-04-27,26.18,86.48,5.01
Singapore,North-East,2015-04-28,26.7,87.2,4.91
Singapore,West,2015-04-29,26.53,86.27,6.06
Singapore,Central,2015-04-30,26.66,86.64,6.71
Singapore,East,2015-05-01,26.56,86.62,4.86
Singapore,North,2015-05-02,26.12,87.39,8.23
Singapore,North-East,2015-05-03,26.64,83.33,6.83
Singapore,West,2015-05-04,27.17,84.01,5.2
Singapore,Central,2015-05-05,26.89,86.31,3.55
Singapore,East,2015-05-06,27.0,85.16,5.78
Singapore,North,2015-05-07,26.38,88.44,5.6
Singapore,North-East,2015-05-08,26.23,86.14,6.65
Singapore,West,2015-05-09,27.18,84.1,8.41
Singapore,Central,2015-05-10,26.74,88.73,7.16
Singapore,East,2015-05-11,27.4,83.84,6.83
Singapore,North,2015-05-12,26.61,89.19,6.29
Singapore,North-East,2015-05-13,26.83,87.35,6.45
Singapore,West,2015-05-14,26.44,88.02,4.51
Singapore,Central,2015-05-15,27.2,84.75,6.03
