time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,city
2014-01-01,28.0,24.8,32.8,,,,11.2,,,,Nilai
2014-01-02,28.6,24.8,33.0,,,,11.1,,,,Nilai
2014-01-03,26.7,23.8,31.8,,,,10.3,,,,Nilai
2014-01-04,25.4,23.4,30.8,,,,5.0,,,,Nilai
2014-01-05,26.5,23.8,30.8,,,,4.5,,,,Nilai
2014-01-06,26.2,23.7,30.8,,,,6.7,,,,Nilai
2014-01-07,26.5,24.3,30.0,,,,6.6,,,,Nilai
2014-01-08,27.6,24.6,31.9,,,,6.5,,,,Nilai
2014-01-09,26.1,23.8,30.8,,,,3.8,,,,Nilai
2014-01-10,25.6,23.8,27.8,,,,6.8,,,,Nilai
2014-01-11,27.2,23.8,31.8,,,,7.8,,,,Nilai
2014-01-12,26.9,23.8,30.8,,,,7.7,,,,Nilai
2014-01-13,26.8,23.8,31.8,,,,8.0,,,,Nilai
2014-01-14,26.8,24.8,30.5,,,,10.5,,,,Nilai
2014-01-15,26.8,,,,,,8.1,,,,Nilai
2014-01-16,26.5,23.8,29.8,,,,10.7,,,,Nilai
2014-01-17,26.7,23.8,30.8,,,,12.7,,,,Nilai
2014-01-18,26.4,23.8,29.8,,,,17.6,,,,Nilai
2014-01-19,27.0,24.6,30.9,,,,13.1,,,,Nilai
2014-01-20,26.1,23.8,28.8,,,,9.4,,,,Nilai
2014-01-21,26.2,22.8,30.8,,,,8.8,,,,Nilai
2014-01-22,25.3,22.8,27.8,,,,8.1,,,,Nilai
2014-01-23,26.1,22.8,30.8,,,,10.7,,,,Nilai
2014-01-24,26.7,23.8,30.8,,,,9.5,,,,Nilai
2014-01-25,26.6,22.8,30.8,,,,8.3,,,,Nilai
2014-01-26,26.5,22.8,31.8,,,,5.8,,,,Nilai
2014-01-27,26.9,22.8,32.3,,,,7.3,,,,Nilai
2014-01-28,26.3,23.8,28.8,,,,9.6,,,,Nilai
2014-01-29,27.6,22.8,32.8,,,,11.6,,,,Nilai
2014-01-30,27.6,,,,,,13.8,,,,Nilai
2014-01-31,27.2,23.2,32.8,,,,10.2,,,,Nilai
2014-02-01,26.7,20.8,33.8,,,,6.7,,,,Nilai
2014-02-02,27.0,22.8,31.8,,,,7.5,,,,Nilai
2014-02-03,27.5,22.8,32.9,,,,8.5,,,,Nilai
2014-02-04,27.6,22.8,34.8,,,,6.5,,,,Nilai
2014-02-05,27.1,22.8,32.1,,,,7.6,,,,Nilai
2014-02-06,27.8,23.8,31.8,,,,7.3,,,,Nilai
2014-02-07,28.1,23.8,32.8,,,,6.6,,,,Nilai
2014-02-08,28.7,24.7,33.8,,,,6.1,,,,Nilai
2014-02-09,28.6,23.8,33.8,,,,7.1,,,,Nilai
2014-02-10,28.4,24.8,33.1,,,,6.9,,,,Nilai
2014-02-11,29.0,24.8,34.8,,,,6.8,,,,Nilai
2014-02-12,29.0,24.8,33.2,,,,6.8,,,,Nilai
2014-02-13,28.6,25.8,33.8,,,,9.7,,,,Nilai
2014-02-14,28.7,23.8,34.8,,,,10.6,,,,Nilai
2014-02-15,28.9,,,,,,11.1,,,,Nilai
2014-02-16,28.3,22.8,33.5,,,,9.8,,,,Nilai
2014-02-17,28.1,23.4,33.4,,,,8.3,,,,Nilai
2014-02-18,28.1,,,,,,6.5,,,,Nilai
2014-02-19,28.6,24.3,32.9,,,,6.1,,,,Nilai
2014-02-20,28.6,25.6,33.7,,,,14.0,,,,Nilai
2014-02-21,28.6,25.4,33.0,,,,12.3,,,,Nilai
2014-02-22,28.9,25.8,35.8,,,,13.6,,,,Nilai
2014-02-23,29.3,24.8,34.8,,,,14.0,,,,Nilai
2014-02-24,28.7,24.1,34.8,,,,11.6,,,,Nilai
2014-02-25,28.3,23.8,32.8,,,,7.0,,,,Nilai
2014-02-26,28.2,23.8,33.8,,,,8.0,,,,Nilai
2014-02-27,28.7,25.8,33.8,,,,12.3,,,,Nilai
2014-02-28,28.8,24.8,35.0,,,,10.1,,,,Nilai
2014-03-01,28.2,22.8,34.7,,,,6.8,,,,Nilai
2014-03-02,28.6,24.8,33.8,,,,8.0,,,,Nilai
2014-03-03,28.9,25.3,33.8,,,,6.1,,,,Nilai
2014-03-04,28.2,25.7,31.8,,,,6.5,,,,Nilai
2014-03-05,28.8,24.8,34.6,,,,6.5,,,,Nilai
2014-03-06,28.8,24.3,34.8,,,,10.3,,,,Nilai
2014-03-07,29.0,24.6,34.8,,,,9.0,,,,Nilai
2014-03-08,28.7,23.8,35.6,,,,6.3,,,,Nilai
2014-03-09,28.6,24.6,33.8,,,,8.2,,,,Nilai
2014-03-10,28.6,24.7,34.1,,,,8.5,,,,Nilai
2014-03-11,29.6,25.8,36.8,,,,15.2,,,,Nilai
2014-03-12,29.1,25.8,33.8,,,,12.3,,,,Nilai
2014-03-13,28.7,24.5,33.7,,,,6.4,,,,Nilai
2014-03-14,29.0,24.8,32.8,,,,6.0,,,,Nilai
2014-03-15,28.7,25.8,35.8,,,,11.6,,,,Nilai
2014-03-16,26.7,24.7,30.8,,,,8.2,,,,Nilai
2014-03-17,26.4,24.5,32.6,,,,3.8,,,,Nilai
2014-03-18,25.8,24.6,30.1,,,,3.5,,,,Nilai
2014-03-19,28.1,23.8,32.9,,,,6.2,,,,Nilai
2014-03-20,26.5,24.5,32.2,,,,6.4,,,,Nilai
2014-03-21,27.1,24.6,31.2,,,,7.2,,,,Nilai
2014-03-22,28.3,24.5,33.8,,,,6.7,,,,Nilai
2014-03-23,29.4,25.6,34.8,,,,11.8,,,,Nilai
2014-03-24,29.2,24.8,35.8,,,,10.4,,,,Nilai
2014-03-25,29.6,24.8,34.9,,,,9.6,,,,Nilai
2014-03-26,29.1,24.8,34.8,,,,9.5,,,,Nilai
2014-03-27,29.5,25.8,34.8,,,,6.5,,,,Nilai
2014-03-28,28.7,25.6,34.2,,,,5.5,,,,Nilai
2014-03-29,27.2,24.8,32.4,,,,6.6,,,,Nilai
2014-03-30,27.9,23.8,33.1,,,,6.0,,,,Nilai
2014-03-31,28.6,25.2,33.8,,,,6.3,,,,Nilai
2014-04-01,28.5,25.6,32.8,,,,5.9,,,,Nilai
2014-04-02,28.5,25.8,32.8,,,,7.0,,,,Nilai
2014-04-03,27.8,23.8,30.8,,,,6.8,,,,Nilai
2014-04-04,27.4,24.5,32.8,,,,5.8,,,,Nilai
2014-04-05,25.8,23.8,28.0,,,,6.2,,,,Nilai
2014-04-06,27.2,23.8,32.8,,,,6.5,,,,Nilai
2014-04-07,27.5,23.8,32.8,,,,7.9,,,,Nilai
2014-04-08,27.3,24.5,33.1,,,,6.2,,,,Nilai
2014-04-09,27.5,24.8,32.8,,,,6.7,,,,Nilai
2014-04-10,26.4,24.6,31.8,,,,4.9,,,,Nilai
2014-04-11,28.2,23.8,32.8,,,,6.7,,,,Nilai
2014-04-12,26.7,23.7,30.8,,,,7.5,,,,Nilai
2014-04-13,27.5,24.5,31.8,,,,6.8,,,,Nilai
2014-04-14,28.0,25.4,31.9,,,,7.6,,,,Nilai
2014-04-15,27.5,24.8,32.8,,,,7.4,,,,Nilai
2014-04-16,27.2,24.8,30.8,,,,6.2,,,,Nilai
2014-04-17,28.2,23.8,31.8,,,,5.5,,,,Nilai
2014-04-18,27.9,25.8,30.8,,,,5.2,,,,Nilai
2014-04-19,28.5,24.8,32.8,,,,6.7,,,,Nilai
2014-04-20,27.4,25.6,30.8,,,,7.1,,,,Nilai
2014-04-21,27.0,24.7,31.8,,,,5.7,,,,Nilai
2014-04-22,27.5,24.8,34.1,,,,6.8,,,,Nilai
2014-04-23,28.0,24.8,32.8,,,,6.7,,,,Nilai
2014-04-24,25.8,22.9,27.8,,,,6.6,,,,Nilai
2014-04-25,28.0,23.8,33.0,,,,5.4,,,,Nilai
2014-04-26,28.4,24.8,32.8,,,,6.4,,,,Nilai
2014-04-27,28.4,26.1,31.8,,,,7.8,,,,Nilai
2014-04-28,27.8,25.8,31.8,,,,5.8,,,,Nilai
2014-04-29,28.2,25.8,31.8,,,,6.4,,,,Nilai
2014-04-30,27.5,24.8,31.8,,,,6.2,,,,Nilai
2014-05-01,27.9,,,,,,5.8,,,,Nilai
2014-05-02,28.7,25.8,31.8,,,,5.3,,,,Nilai
2014-05-03,28.9,26.6,32.8,,,,6.7,,,,Nilai
2014-05-04,29.0,25.8,32.8,,,,6.2,,,,Nilai
2014-05-05,28.7,24.6,33.8,,,,6.2,,,,Nilai
2014-05-06,28.9,,,,,,6.1,,,,Nilai
2014-05-07,28.4,,,,,,8.6,,,,Nilai
2014-05-08,27.0,24.5,30.8,,,,5.3,,,,Nilai
2014-05-09,28.7,25.6,32.8,,,,6.4,,,,Nilai
2014-05-10,27.6,25.6,31.3,,,,8.2,,,,Nilai
2014-05-11,28.2,24.8,32.0,,,,5.7,,,,Nilai
2014-05-12,27.7,,,,,,6.8,,,,Nilai
2014-05-13,28.7,24.8,32.8,,,,5.8,,,,Nilai
2014-05-14,26.6,23.8,30.8,,,,5.5,,,,Nilai
2014-05-15,28.0,23.8,32.8,,,,4.3,,,,Nilai
2014-05-16,27.9,24.6,31.8,,,,5.5,,,,Nilai
2014-05-17,26.5,23.2,28.8,,,,3.8,,,,Nilai
2014-05-18,26.4,24.8,28.8,,,,4.9,,,,Nilai
2014-05-19,27.6,,,,,,5.7,,,,Nilai
2014-05-20,26.6,24.4,30.8,,,,8.4,,,,Nilai
2014-05-21,27.8,24.5,32.2,,,,6.1,,,,Nilai
2014-05-22,28.3,25.6,31.8,,,,7.4,,,,Nilai
2014-05-23,27.0,24.6,30.0,,,,6.5,,,,Nilai
2014-05-24,28.5,24.8,32.8,,,,6.1,,,,Nilai
2014-05-25,29.1,25.7,32.8,,,,7.4,,,,Nilai
2014-05-26,29.0,26.6,32.0,,,,6.8,,,,Nilai
2014-05-27,26.4,23.8,28.8,,,,4.9,,,,Nilai
2014-05-28,27.9,24.8,32.8,,,,6.9,,,,Nilai
2014-05-29,27.8,25.8,30.4,,,,6.6,,,,Nilai
2014-05-30,28.0,24.8,31.4,,,,6.8,,,,Nilai
2014-05-31,28.1,24.8,31.8,,,,5.0,,,,Nilai
2014-06-01,28.3,24.8,30.8,,,,6.4,,,,Nilai
2014-06-02,28.3,24.8,31.8,,,,7.7,,,,Nilai
2014-06-03,27.3,24.9,30.2,,,,6.6,,,,Nilai
2014-06-04,27.3,24.8,29.8,,,,7.4,,,,Nilai
2014-06-05,27.0,23.8,29.2,,,,5.8,,,,Nilai
2014-06-06,28.5,25.8,31.8,,,,9.0,,,,Nilai
2014-06-07,29.0,25.8,31.9,,,,13.2,,,,Nilai
2014-06-08,29.9,26.8,32.8,,,,11.9,,,,Nilai
2014-06-09,29.8,26.8,33.0,,,,8.9,,,,Nilai
2014-06-10,29.1,24.8,33.0,,,,4.4,,,,Nilai
2014-06-11,29.6,27.5,32.2,,,,6.3,,,,Nilai
2014-06-12,29.6,,,,,,7.3,,,,Nilai
2014-06-13,29.0,,,,,,7.3,,,,Nilai
2014-06-14,28.8,25.8,31.8,,,,6.2,,,,Nilai
2014-06-15,29.1,26.8,31.9,,,,7.7,,,,Nilai
2014-06-16,29.7,26.7,33.8,,,,7.1,,,,Nilai
2014-06-17,29.3,25.8,32.8,,,,6.0,,,,Nilai
2014-06-18,29.0,24.8,32.8,,,,6.8,,,,Nilai
2014-06-19,29.1,26.7,32.8,,,,7.8,,,,Nilai
2014-06-20,29.6,25.8,33.4,,,,7.6,,,,Nilai
2014-06-21,30.0,25.8,33.8,,,,6.0,,,,Nilai
2014-06-22,29.7,26.8,33.8,,,,6.5,,,,Nilai
2014-06-23,29.2,25.8,32.9,,,,5.9,,,,Nilai
2014-06-24,29.4,26.8,33.8,,,,4.7,,,,Nilai
2014-06-25,29.3,26.8,32.8,,,,9.2,,,,Nilai
2014-06-26,29.8,26.7,33.8,,,,8.0,,,,Nilai
2014-06-27,28.2,24.8,31.8,,,,7.5,,,,Nilai
2014-06-28,28.4,25.8,31.8,,,,6.1,,,,Nilai
2014-06-29,27.4,24.6,32.8,,,,5.6,,,,Nilai
2014-06-30,28.6,24.8,32.8,,,,6.0,,,,Nilai
2014-07-01,28.0,25.8,31.8,,,,6.6,,,,Nilai
2014-07-02,28.3,24.8,32.0,,,,7.3,,,,Nilai
2014-07-03,28.2,24.4,32.8,,,,6.8,,,,Nilai
2014-07-04,29.0,24.8,32.8,,,,8.8,,,,Nilai
2014-07-05,27.6,23.8,31.6,,,,9.3,,,,Nilai
2014-07-06,27.7,23.8,31.0,,,,6.5,,,,Nilai
2014-07-07,28.7,,,,,,6.9,,,,Nilai
2014-07-08,28.1,,,,,,7.2,,,,Nilai
2014-07-09,28.7,25.8,31.8,,,,6.3,,,,Nilai
2014-07-10,27.8,24.8,30.8,,,,8.2,,,,Nilai
2014-07-11,26.8,23.8,30.9,,,,6.2,,,,Nilai
2014-07-12,27.3,,,,,,5.4,,,,Nilai
2014-07-13,,,,,,,,,,,Nilai
2014-07-14,29.0,25.8,31.9,,,,7.4,,,,Nilai
2014-07-15,29.4,25.8,32.9,,,,7.3,,,,Nilai
2014-07-16,28.5,25.8,31.8,,,,4.9,,,,Nilai
2014-07-17,28.3,25.8,31.8,,,,6.0,,,,Nilai
2014-07-18,28.9,24.8,32.8,,,,6.8,,,,Nilai
2014-07-19,28.8,24.8,32.8,,,,6.3,,,,Nilai
2014-07-20,28.7,23.8,33.8,,,,5.2,,,,Nilai
2014-07-21,28.6,24.8,32.8,,,,5.7,,,,Nilai
2014-07-22,28.9,25.6,32.8,,,,8.6,,,,Nilai
2014-07-23,29.2,25.8,32.8,,,,9.3,,,,Nilai
2014-07-24,29.4,26.8,32.8,,,,10.5,,,,Nilai
2014-07-25,29.4,25.8,32.8,,,,6.7,,,,Nilai
2014-07-26,29.5,25.8,33.8,,,,6.5,,,,Nilai
2014-07-27,29.2,26.5,32.8,,,,6.4,,,,Nilai
2014-07-28,28.6,24.8,32.8,,,,5.3,,,,Nilai
2014-07-29,26.1,23.8,28.1,,,,7.0,,,,Nilai
2014-07-30,27.3,24.8,30.8,,,,6.8,,,,Nilai
2014-07-31,28.2,24.8,31.8,,,,6.7,,,,Nilai
2014-08-01,28.3,24.8,32.8,,,,6.0,,,,Nilai
2014-08-02,29.1,25.8,32.8,,,,9.9,,,,Nilai
2014-08-03,28.8,25.8,31.8,,,,10.1,,,,Nilai
2014-08-04,28.6,23.8,33.8,,,,7.4,,,,Nilai
2014-08-05,28.3,24.8,32.4,,,,12.3,,,,Nilai
2014-08-06,27.3,24.6,30.8,,,,8.9,,,,Nilai
2014-08-07,27.5,23.8,31.8,,,,7.4,,,,Nilai
2014-08-08,27.2,24.8,30.6,,,,8.3,,,,Nilai
2014-08-09,28.5,24.8,32.5,,,,14.3,,,,Nilai
2014-08-10,28.6,26.0,31.8,,,,9.6,,,,Nilai
2014-08-11,27.1,24.6,31.8,,,,6.8,,,,Nilai
2014-08-12,26.3,23.8,29.9,,,,6.5,,,,Nilai
2014-08-13,26.0,23.8,28.5,,,,4.0,,,,Nilai
2014-08-14,26.7,24.3,31.0,,,,7.2,,,,Nilai
2014-08-15,26.8,23.4,30.8,,,,7.4,,,,Nilai
2014-08-16,26.9,22.8,30.8,,,,6.2,,,,Nilai
2014-08-17,27.4,22.8,31.0,,,,6.4,,,,Nilai
2014-08-18,27.7,23.8,30.9,,,,7.3,,,,Nilai
2014-08-19,26.8,23.8,30.8,,,,6.7,,,,Nilai
2014-08-20,27.7,23.8,30.9,,,,7.3,,,,Nilai
2014-08-21,27.2,23.6,31.0,,,,6.2,,,,Nilai
2014-08-22,27.9,24.8,31.8,,,,10.8,,,,Nilai
2014-08-23,27.4,23.8,32.3,,,,9.0,,,,Nilai
2014-08-24,26.8,24.6,30.2,,,,6.1,,,,Nilai
2014-08-25,26.6,24.4,29.8,,,,5.1,,,,Nilai
2014-08-26,26.9,23.8,30.9,,,,7.3,,,,Nilai
2014-08-27,27.5,24.5,30.8,,,,9.0,,,,Nilai
2014-08-28,25.7,22.8,27.9,,,,4.2,,,,Nilai
2014-08-29,26.7,24.8,29.8,,,,6.2,,,,Nilai
2014-08-30,28.1,24.8,31.9,,,,9.4,,,,Nilai
2014-08-31,27.6,23.8,31.8,,,,8.3,,,,Nilai
2014-09-01,28.3,24.5,32.4,,,,7.5,,,,Nilai
2014-09-02,27.9,24.8,31.8,,,,7.0,,,,Nilai
2014-09-03,27.3,23.8,31.8,,,,8.4,,,,Nilai
2014-09-04,28.1,23.8,32.8,,,,5.8,,,,Nilai
2014-09-05,26.8,23.8,32.8,,,,6.3,,,,Nilai
2014-09-06,27.2,24.8,30.4,,,,5.8,,,,Nilai
2014-09-07,28.9,24.6,33.0,0.3,,,5.6,,,,Nilai
2014-09-08,27.8,,,,,,4.4,,,,Nilai
2014-09-09,26.8,24.7,30.8,,,,6.1,,,,Nilai
2014-09-10,27.1,24.6,31.8,,,,4.3,,,,Nilai
2014-09-11,27.2,22.8,30.8,,,,6.7,,,,Nilai
2014-09-12,27.6,24.8,30.8,,,,4.7,,,,Nilai
2014-09-13,26.5,22.8,30.1,,,,6.3,,,,Nilai
2014-09-14,26.0,22.8,28.8,,,,5.5,,,,Nilai
2014-09-15,27.8,24.8,31.8,,,,6.4,,,,Nilai
2014-09-16,28.3,26.3,30.8,,,,7.8,,,,Nilai
2014-09-17,28.2,25.8,31.2,,,,10.1,,,,Nilai
2014-09-18,28.9,25.8,32.8,,,,11.3,,,,Nilai
2014-09-19,27.9,24.8,32.1,,,,6.1,,,,Nilai
2014-09-20,26.4,23.7,29.8,,,,8.3,,,,Nilai
2014-09-21,26.6,23.7,30.8,,,,4.5,,,,Nilai
2014-09-22,27.9,24.8,31.0,,,,6.9,,,,Nilai
2014-09-23,28.0,24.8,31.8,,,,10.1,,,,Nilai
2014-09-24,27.8,24.8,31.8,,,,8.5,,,,Nilai
2014-09-25,26.3,24.8,29.8,,,,6.5,,,,Nilai
2014-09-26,27.1,23.8,31.8,,,,5.2,,,,Nilai
2014-09-27,27.7,25.5,32.2,,,,7.5,,,,Nilai
2014-09-28,28.2,24.5,32.8,,,,5.4,,,,Nilai
2014-09-29,27.8,25.6,31.8,,,,6.6,,,,Nilai
2014-09-30,27.4,,,,,,5.9,,,,Nilai
2014-10-01,28.2,,,,,,6.8,,,,Nilai
2014-10-02,,,,,,,,,,,Nilai
2014-10-03,27.9,24.8,31.9,,,,6.2,,,,Nilai
2014-10-04,25.7,23.8,28.8,,,,6.0,,,,Nilai
2014-10-05,25.7,22.3,29.1,,,,6.0,,,,Nilai
2014-10-06,28.1,24.8,31.8,,,,7.6,,,,Nilai
2014-10-07,27.9,23.8,31.0,,,,9.7,,,,Nilai
2014-10-08,26.9,23.8,30.2,,,,4.6,,,,Nilai
2014-10-09,28.5,25.8,31.8,,,,4.6,,,,Nilai
2014-10-10,28.9,25.8,32.9,,,,6.0,,,,Nilai
2014-10-11,28.5,25.8,31.8,,,,6.7,,,,Nilai
2014-10-12,28.2,23.8,33.3,,,,7.3,,,,Nilai
2014-10-13,27.0,23.7,33.6,,,,8.6,,,,Nilai
2014-10-14,27.8,24.8,31.2,,,,5.6,,,,Nilai
2014-10-15,28.2,24.3,32.3,,,,5.4,,,,Nilai
2014-10-16,27.5,24.3,32.8,,,,6.4,,,,Nilai
2014-10-17,26.3,23.3,31.8,,,,5.4,,,,Nilai
2014-10-18,26.7,23.8,30.8,,,,6.0,,,,Nilai
2014-10-19,27.4,23.8,31.3,,,,4.3,,,,Nilai
2014-10-20,28.3,25.8,31.8,,,,6.2,,,,Nilai
2014-10-21,25.7,22.5,30.8,,,,6.1,,,,Nilai
2014-10-22,25.9,23.6,30.8,,,,6.5,,,,Nilai
2014-10-23,27.1,23.5,31.8,,,,7.7,,,,Nilai
2014-10-24,27.3,24.8,31.8,,,,6.2,,,,Nilai
2014-10-25,28.0,24.6,31.8,,,,5.6,,,,Nilai
2014-10-26,28.2,24.8,31.8,,,,7.9,,,,Nilai
2014-10-27,26.3,24.8,31.8,,,,6.1,,,,Nilai
2014-10-28,27.0,23.8,31.8,,,,5.8,,,,Nilai
2014-10-29,27.2,24.8,31.8,,,,5.8,,,,Nilai
2014-10-30,26.8,24.8,30.8,,,,5.8,,,,Nilai
2014-10-31,26.8,24.8,31.8,,,,6.4,,,,Nilai
2014-11-01,26.8,24.8,29.8,,,,5.3,,,,Nilai
2014-11-02,28.4,25.3,32.3,,,,5.5,,,,Nilai
2014-11-03,28.8,25.8,32.8,,,,5.2,,,,Nilai
2014-11-04,28.9,24.8,33.0,,,,6.7,,,,Nilai
2014-11-05,27.5,24.8,32.8,,,,7.1,,,,Nilai
2014-11-06,25.7,21.8,32.2,,,,7.2,,,,Nilai
2014-11-07,25.3,23.5,29.8,,,,6.1,,,,Nilai
2014-11-08,26.1,23.6,29.5,,,,8.3,,,,Nilai
2014-11-09,26.8,23.8,29.8,,,,6.4,,,,Nilai
2014-11-10,27.3,24.6,31.8,,,,7.0,,,,Nilai
2014-11-11,27.7,24.6,32.8,,,,5.6,,,,Nilai
2014-11-12,27.4,24.8,31.8,,,,6.2,,,,Nilai
2014-11-13,26.9,24.7,30.8,,,,7.0,,,,Nilai
2014-11-14,26.2,23.8,31.8,,,,4.7,,,,Nilai
2014-11-15,26.0,23.7,30.8,,,,5.6,,,,Nilai
2014-11-16,25.6,23.8,29.0,,,,3.0,,,,Nilai
2014-11-17,27.0,23.8,30.8,,,,8.4,,,,Nilai
2014-11-18,27.0,24.8,29.8,,,,3.6,,,,Nilai
2014-11-19,28.4,24.8,32.8,,,,8.7,,,,Nilai
2014-11-20,27.7,24.4,32.1,,,,6.2,,,,Nilai
2014-11-21,27.0,24.5,31.8,,,,2.4,,,,Nilai
2014-11-22,27.1,24.8,30.8,,,,4.6,,,,Nilai
2014-11-23,26.6,23.8,30.8,,,,6.3,,,,Nilai
2014-11-24,25.6,23.8,31.3,,,,5.8,,,,Nilai
2014-11-25,26.1,23.8,31.8,,,,4.6,,,,Nilai
2014-11-26,26.3,,,,,,8.0,,,,Nilai
2014-11-27,26.8,24.6,31.8,,,,6.7,,,,Nilai
2014-11-28,26.9,24.6,32.2,,,,7.1,,,,Nilai
2014-11-29,25.9,23.6,31.8,,,,6.6,,,,Nilai
2014-11-30,26.2,23.8,29.8,,,,6.0,,,,Nilai
2014-12-01,26.4,24.6,28.8,,,,6.4,,,,Nilai
2014-12-02,27.2,24.8,30.8,,,,4.5,,,,Nilai
2014-12-03,27.6,24.8,31.7,,,,8.0,,,,Nilai
2014-12-04,26.9,24.8,28.9,,,,5.1,,,,Nilai
2014-12-05,28.2,24.8,32.8,,,,4.7,,,,Nilai
2014-12-06,27.3,24.3,31.8,,,,6.8,,,,Nilai
2014-12-07,27.7,24.5,33.3,,,,8.5,,,,Nilai
2014-12-08,25.7,23.8,29.8,,,,5.8,,,,Nilai
2014-12-09,27.5,23.8,33.6,,,,7.6,,,,Nilai
2014-12-10,27.4,23.8,32.8,,,,7.9,,,,Nilai
2014-12-11,26.0,,,,,,5.8,,,,Nilai
2014-12-12,27.5,23.8,32.8,,,,4.8,,,,Nilai
2014-12-13,27.2,24.2,32.8,,,,6.0,,,,Nilai
2014-12-14,26.4,23.8,30.9,,,,4.8,,,,Nilai
2014-12-15,27.1,24.8,30.8,,,,5.3,,,,Nilai
2014-12-16,26.1,23.8,29.8,,,,4.8,,,,Nilai
2014-12-17,25.8,23.8,27.8,,,,4.4,,,,Nilai
2014-12-18,27.9,24.7,31.8,,,,11.6,,,,Nilai
2014-12-19,27.0,24.8,28.9,,,,5.1,,,,Nilai
2014-12-20,26.7,24.8,30.8,,,,5.4,,,,Nilai
2014-12-21,25.8,23.8,30.8,,,,4.7,,,,Nilai
2014-12-22,25.3,23.8,29.3,,,,5.3,,,,Nilai
2014-12-23,25.0,23.8,28.2,,,,4.7,,,,Nilai
2014-12-24,26.2,24.8,29.8,,,,5.2,,,,Nilai
2014-12-25,26.9,25.5,29.8,,,,7.2,,,,Nilai
2014-12-26,25.0,24.6,26.8,,,,4.9,,,,Nilai
2014-12-27,26.0,23.8,30.8,,,,5.8,,,,Nilai
2014-12-28,25.8,24.5,29.9,,,,7.1,,,,Nilai
2014-12-29,24.1,23.8,24.8,,,,8.3,,,,Nilai
2014-12-30,25.8,22.8,28.8,,,,7.6,,,,Nilai
2014-12-31,26.8,23.8,30.8,,,,8.5,,,,Nilai
2015-01-01,26.6,23.8,30.8,,,,4.1,,,,Nilai
2015-01-02,26.2,23.8,30.8,,,,6.9,,,,Nilai
2015-01-03,26.5,22.8,31.8,,,,6.4,,,,Nilai
2015-01-04,26.2,23.8,29.8,,,,5.8,,,,Nilai
2015-01-05,27.2,24.8,30.8,,,,5.2,,,,Nilai
2015-01-06,26.0,24.5,29.8,,,,4.6,,,,Nilai
2015-01-07,25.8,24.5,30.8,,,,6.6,,,,Nilai
2015-01-08,25.1,23.3,29.8,,,,7.5,,,,Nilai
2015-01-09,25.3,21.8,28.9,,,,6.5,,,,Nilai
2015-01-10,27.4,23.8,31.9,,,,5.9,,,,Nilai
2015-01-11,26.0,23.1,30.8,,,,5.9,,,,Nilai
2015-01-12,28.3,25.5,32.8,,,,11.5,,,,Nilai
2015-01-13,28.7,25.3,32.8,,,,13.2,,,,Nilai
2015-01-14,28.8,25.8,33.8,,,,17.0,,,,Nilai
2015-01-15,28.6,24.8,32.8,,,,12.0,,,,Nilai
2015-01-16,27.7,23.8,32.8,,,,9.8,,,,Nilai
2015-01-17,27.2,23.8,31.8,,,,7.3,,,,Nilai
2015-01-18,27.9,24.7,32.0,,,,8.7,,,,Nilai
2015-01-19,28.1,24.5,32.8,,,,11.1,,,,Nilai
2015-01-20,27.6,23.6,31.8,,,,11.4,,,,Nilai
2015-01-21,27.4,23.8,31.8,,,,7.1,,,,Nilai
2015-01-22,26.4,23.4,30.8,,,,7.5,,,,Nilai
2015-01-23,27.0,23.8,31.6,,,,7.5,,,,Nilai
2015-01-24,27.0,23.8,30.8,,,,7.3,,,,Nilai
2015-01-25,27.2,22.8,31.8,,,,5.9,,,,Nilai
2015-01-26,27.3,23.8,32.0,,,,7.1,,,,Nilai
2015-01-27,26.7,23.6,29.9,,,,6.6,,,,Nilai
2015-01-28,27.5,23.8,32.3,,,,7.2,,,,Nilai
2015-01-29,27.7,24.2,32.1,,,,7.2,,,,Nilai
2015-01-30,27.6,23.8,32.8,,,,8.9,,,,Nilai
2015-01-31,27.4,23.8,32.8,,,,7.4,,,,Nilai
2015-02-01,27.6,23.8,32.8,,,,13.9,,,,Nilai
2015-02-02,27.4,22.8,32.6,,,,11.2,,,,Nilai
2015-02-03,27.3,24.4,31.8,,,,9.9,,,,Nilai
2015-02-04,27.8,24.5,31.8,,,,11.1,,,,Nilai
2015-02-05,28.4,25.8,33.0,,,,15.5,,,,Nilai
2015-02-06,28.3,25.8,32.1,,,,11.3,,,,Nilai
2015-02-07,28.1,24.8,32.8,,,,11.0,,,,Nilai
2015-02-08,28.3,24.8,33.4,,,,18.3,,,,Nilai
2015-02-09,28.4,24.8,33.8,,,,14.9,,,,Nilai
2015-02-10,27.9,24.8,33.1,,,,13.6,,,,Nilai
2015-02-11,26.3,23.2,30.8,,,,7.8,,,,Nilai
2015-02-12,27.3,22.5,32.8,,,,6.6,,,,Nilai
2015-02-13,27.5,23.4,31.8,,,,6.8,,,,Nilai
2015-02-14,27.6,23.8,31.8,,,,6.1,,,,Nilai
2015-02-15,28.3,24.8,32.8,,,,8.4,,,,Nilai
2015-02-16,28.6,24.4,32.9,,,,6.3,,,,Nilai
2015-02-17,28.3,23.8,33.1,,,,6.8,,,,Nilai
2015-02-18,28.3,25.8,32.8,,,,11.4,,,,Nilai
