date, pm25, pm10, o3, no2, so2, co
2022/1/7, 99, 52, 24, , , 
2022/1/8, 81, 52, 33, , , 
2022/1/9, 72, 57, 32, , , 
2022/1/10, 92, 63, 31, , 1, 
2022/1/11, 115, 54, 27, , 1, 
2022/1/12, 79, 47, 23, , , 
2022/1/13, 71, 48, 25, , 1, 
2022/1/14, 73, 53, 31, , , 
2022/1/15, 83, 55, 30, , , 
2022/1/16, 82, 63, 35, , , 
2022/1/17, 99, 66, 30, , , 
2022/1/18, 111, 52, 28, , , 
2022/1/19, 69, 53, 25, , , 
2022/1/20, 82, 29, 23, , , 
2022/1/21, 47, 32, 16, , , 
2022/1/22, 53, 25, 12, , , 
2022/1/23, 33, 38, 18, , , 
2022/1/24, 51, 45, 28, , , 
2022/1/25, 81, 46, 16, , , 
2022/1/26, 56, 41, 14, , , 
2022/1/27, 56, 50, 15, , , 
2022/1/28, 72, 42, 14, , , 
2022/1/29, 72, 39, 16, , 1, 
2022/1/30, 70, 36, 15, , , 
2022/1/31, 54, 40, 19, , , 
2022/2/1, 64, 33, 13, , , 
2022/2/2, 46, 37, 9, , , 
2022/2/3, 53, 43, 14, , , 
2022/2/4, 64, 51, 19, , , 
2022/2/5, 81, 52, 27, , , 
2022/2/6, 86, 62, 32, , , 
2022/2/7, 118, 64, 29, , , 
2022/2/8, 112, 66, 11, , , 
2022/2/9, 85, 40, 8, , , 
2022/2/10, 56, 46, 8, , , 
2022/2/11, 72, 41, 10, , , 
2022/2/12, 55, 40, 15, , , 
2022/2/13, 61, 39, 7, , , 
2022/2/14, 69, 46, 9, , , 
2022/2/15, 78, 57, 11, , , 
2022/2/16, 85, 41, 7, , , 
2022/2/17, 67, 30, 6, , , 
2022/2/18, 43, 23, 7, , , 
2022/2/19, 22, 25, 7, , , 
2022/2/20, 39, 31, 8, , , 
2022/2/21, 38, 37, 14, , , 
2022/2/22, 60, 43, 21, , , 
2022/2/23, 65, 48, 23, , 1, 
2022/2/24, 67, 49, 21, , , 
2022/2/25, 72, 53, 24, , , 
2022/2/26, 84, 56, 26, , , 
2022/2/27, 86, 61, 31, , , 
2022/2/28, 105, 54, 26, , , 
2022/3/1, 92, 39, 13, , , 
2022/3/2, 59, 44, 11, , , 
2022/3/3, 65, 42, 12, , , 
2022/3/4, 60, 37, 13, , 1, 
2022/3/5, 55, 38, 14, , , 
2022/3/6, 60, 41, 9, , 1, 
2022/3/7, 53, 42, 12, , , 
2022/3/8, 82, 56, 25, , , 
2022/3/9, 91, 50, 14, , , 
2022/3/10, 83, 41, 16, , , 
2022/3/11, 57, 45, 17, , , 
2022/3/12, 72, 50, 18, , , 
2022/3/13, 73, 46, 15, , 1, 
2022/3/14, 75, 32, 12, , 1, 
2022/3/15, 39, 29, 9, , , 
2022/3/16, 63, 38, 14, , 1, 
2022/3/17, 50, 32, 10, , , 
2022/3/18, 57, 42, 18, , 1, 
2022/3/19, 66, 40, 9, , , 
2022/3/20, 70, 24, 8, , , 
2022/3/21, 23, 28, 8, , , 
2022/3/22, 29, 30, 4, , 1, 
2022/3/23, 46, 36, 5, , 1, 
2022/3/24, 49, 40, 9, , , 
2022/3/25, 44, 32, 8, , 2, 
2022/3/26, 39, 26, 7, , , 
2022/3/27, 35, 32, 9, , , 
2022/3/28, 44, 33, 7, , , 
2022/3/29, 45, 41, 7, , , 
2022/3/30, 56, 45, 23, , , 
2022/3/31, 58, 41, , , , 
2021/10/1, 52, 25, 12, , 1, 
2021/10/2, 38, 31, 15, , , 
2021/10/3, 46, 30, 15, , , 
2021/10/4, 54, 41, 26, , , 
2021/10/5, 69, 36, 17, , , 
2021/10/6, 59, 29, 10, , , 
2021/10/7, 44, 38, 11, , , 
2021/10/8, 59, 24, 6, , , 
2021/10/9, 24, 20, 7, , , 
2021/10/10, 23, 22, 6, , , 
2021/10/11, 30, 19, 8, , , 
2021/10/12, 26, 20, 7, , , 
2021/10/13, 25, 19, 7, , , 
2021/10/14, 20, 22, 6, , , 
2021/10/15, 29, 25, 7, , , 
2021/10/16, 40, 15, 11, , , 
2021/10/17, 25, 17, 12, , , 
2021/10/18, 32, 32, 21, , , 
2021/10/19, 48, 42, 20, , , 
2021/10/20, 56, 43, 18, , , 
2021/10/21, 79, 27, 11, , , 
2021/10/22, 40, 18, 8, , , 
2021/10/23, 39, 20, 14, , , 
2021/10/24, 26, 20, 17, , , 
2021/10/25, 36, 32, 20, , , 
2021/10/26, 59, 33, 18, , , 
2021/10/27, 54, 28, 13, , , 
2021/10/28, 54, 29, 20, , , 
2021/10/29, 36, 38, 11, , , 
2021/10/30, 66, 24, 8, , , 
2021/10/31, 48, 29, 8, , , 
2021/11/1, 35, 32, 10, , , 
2021/11/2, 43, 35, 13, , , 
2021/11/3, 59, 33, 11, , , 
2021/11/4, 52, 35, 19, , , 
2021/11/5, 54, 35, 15, , , 
2021/11/6, 54, 36, 17, , , 
2021/11/7, 52, 30, 7, , , 
2021/11/8, 53, 21, 10, , , 
2021/11/9, 27, 27, 17, , , 
2021/11/10, 52, 29, 19, , , 
2021/11/11, 52, 32, 17, , , 
2021/11/12, 57, 34, 15, , , 
2021/11/13, 60, 32, 18, , , 
2021/11/14, 56, 35, 21, , , 
2021/11/15, 61, 30, 12, , , 
2021/11/16, 52, 23, 12, , , 
2021/11/17, 34, 25, 11, , , 
2021/11/18, 40, 28, 14, , , 
2021/11/19, 46, 38, 15, , , 
2021/11/20, 53, 46, 15, , , 
2021/11/21, 79, 39, 11, , , 
2021/11/22, 69, 26, 9, , , 
2021/11/23, 49, 25, 16, , , 
2021/11/24, 39, 32, 19, , , 
2021/11/25, 47, 38, 21, , , 
2021/11/26, 64, 40, 21, , , 
2021/11/27, 61, 44, 25, , , 
2021/11/28, 79, 38, 22, , , 
2021/11/29, 67, 38, 22, , , 
2021/11/30, 68, 49, 22, , , 
2021/12/1, 79, 46, 23, , , 
2021/12/2, 79, 40, 23, , , 
2021/12/3, 66, 48, 25, , , 
2021/12/4, 76, 49, 29, , , 
2021/12/5, 83, 47, 27, , , 
2021/12/6, 74, 46, 30, , , 
2021/12/7, 71, 49, 29, , , 
2021/12/8, 80, 39, 22, , , 
2021/12/9, 50, 35, 17, , , 
2021/12/10, 52, 38, 20, , , 
2021/12/11, 56, 37, 22, , , 
2021/12/12, 61, 39, 22, , , 
2021/12/13, 51, 46, 24, , , 
2021/12/14, 74, 46, 27, , , 
2021/12/15, 72, 52, 26, , , 
2021/12/16, 85, 51, 23, , , 
2021/12/17, 79, 44, 20, , , 
2021/12/18, 61, 40, 23, , 1, 
2021/12/19, 60, 48, 29, , , 
2021/12/20, 69, 64, 30, , 2, 
2021/12/21, 122, 70, 35, , 1, 
2021/12/22, 119, 76, 39, , , 
2021/12/23, 129, 54, 23, , , 
2021/12/24, 99, 38, 16, , , 
2021/12/25, 66, 34, 13, , , 
2021/12/26, 52, 38, 18, , , 
2021/12/27, 57, 29, 19, , , 
2021/12/28, 41, 26, 18, , 1, 
2021/12/29, 37, 28, 18, , 1, 
2021/12/30, 42, 31, 20, , , 
2021/12/31, 55, 30, 20, , , 
2022/1/1, 57, 33, 20, , , 
2022/1/2, 54, 36, 21, , , 
2021/7/1, 35, 22, 14, , , 
2021/7/2, 24, 24, 17, , 2, 
2021/7/3, 32, 21, 15, , , 
2021/7/4, 29, 37, 19, , , 
2021/7/5, 34, 26, 9, , , 
2021/7/6, 33, 24, 11, , , 
2021/7/7, 35, 20, 12, , , 
2021/7/8, 24, 19, 10, , 1, 
2021/7/9, 26, 22, 13, , , 
2021/7/10, 28, 19, 10, , , 
2021/7/11, 19, 28, 11, , , 
2021/7/12, 36, 32, 12, , , 
2021/7/13, 41, 33, 10, , , 
2021/7/14, 39, 26, 11, , , 
2021/7/15, 32, 18, 15, , , 
2021/7/16, 14, 19, 13, , , 
2021/7/17, 24, 23, 10, , , 
2021/7/18, 25, 28, 11, , , 
2021/7/19, 23, 23, 12, , , 
2021/7/20, 24, 25, 12, , , 
2021/7/21, 30, 33, 10, , , 
2021/7/22, 42, 31, 7, , , 
2021/7/23, 37, 33, 5, , , 
2021/7/24, 48, 22, 7, , , 
2021/7/25, 33, 25, 9, , , 
2021/7/26, 33, 21, 7, , , 
2021/7/27, 17, 23, 8, , , 
2021/7/28, 29, 28, 7, , , 
2021/7/29, 33, 24, 9, , , 
2021/7/30, 28, 28, 8, , , 
2021/7/31, 39, 26, 8, , , 
2021/8/1, 36, 27, 9, , , 
2021/8/2, 32, 24, 8, , , 
2021/8/3, 27, 28, 8, , , 
2021/8/4, 39, 30, 7, , , 
2021/8/5, 35, 26, 7, , , 
2021/8/6, 37, 26, 8, , , 
2021/8/7, 25, 28, 8, , , 
2021/8/8, 39, 31, 10, , , 
2021/8/9, 44, 29, 6, , 1, 
2021/8/10, 30, 25, 7, , , 
2021/8/11, 21, 20, 9, , , 
2021/8/12, 25, 21, 8, , , 
2021/8/13, 14, 21, 7, , , 
2021/8/14, 19, 18, 6, , , 
2021/8/15, 25, 18, 10, , , 
2021/8/16, 14, 31, 13, , , 
2021/8/17, 53, 35, 14, , , 
2021/8/18, 55, 42, 9, , , 
2021/8/19, 67, 40, 12, , 1, 
2021/8/20, 68, 30, 10, , , 
2021/8/21, 57, 25, 7, , , 
2021/8/22, 36, 23, 8, , , 
2021/8/23, 22, 24, 8, , , 
2021/8/24, 36, 21, 6, , , 
2021/8/25, 24, 17, 8, , , 
2021/8/26, 17, 16, 5, , , 
2021/8/27, 20, 19, 3, , , 
2021/8/28, 32, 18, 7, , , 
2021/8/29, 20, 21, 7, , , 
2021/8/30, 28, 25, 6, , , 
2021/8/31, 31, 26, 13, , , 
2021/9/1, 35, 23, 11, , , 
2021/9/2, 29, 23, 6, , , 
2021/9/3, 34, 23, 8, , , 
2021/9/4, 17, 19, 2, , , 
2021/9/5, 29, 29, 11, , , 
2021/9/6, 33, 27, 5, , , 
2021/9/7, 35, 25, 19, , , 
2021/9/8, 40, 23, 6, , , 
2021/9/9, 29, 22, 6, , , 
2021/9/10, 23, 25, 6, , , 
2021/9/11, 35, 30, 6, , , 
2021/9/12, 49, 36, 10, , , 
2021/9/13, 56, 32, 5, , , 
2021/9/14, 50, 20, 6, , , 
2021/9/15, 24, 22, 6, , , 
2021/9/16, 27, 27, 8, , , 
2021/9/17, 21, 33, 16, , , 
2021/9/18, 48, 29, 6, , , 
2021/9/19, 46, 36, 3, , , 
2021/9/20, 41, 22, 9, , , 
2021/9/21, 36, 20, 6, , , 
2021/9/22, 20, 22, 7, , , 
2021/9/23, 26, 28, 5, , , 
2021/9/24, 39, 20, 4, , , 
2021/9/25, 28, 15, 8, , , 
2021/9/26, 25, 30, 6, , 1, 
2021/9/27, 40, 35, 21, , , 
2021/9/28, 59, 33, 23, , , 
2021/9/29, 61, 33, 9, , , 
2021/9/30, 56, 33, 8, , , 
2021/4/1, 35, 28, 10, 6, 1, 
2021/4/2, 27, 25, 11, 5, 1, 
2021/4/3, 35, 26, 8, 7, 2, 
2021/4/4, 45, 38, 4, 10, , 
2021/4/5, 58, 47, 10, 11, , 
2021/4/6, 69, 47, 12, 10, , 
2021/4/7, 73, 52, 15, 14, , 
2021/4/8, 81, 50, 9, 12, , 
2021/4/9, 70, 46, 15, 12, , 
2021/4/10, 73, 42, 14, 10, , 
2021/4/11, 77, 42, 10, 9, , 
2021/4/12, 63, 40, 10, 7, , 
2021/4/13, 58, 32, 6, 6, , 
2021/4/14, 58, 36, 9, 7, , 
2021/4/15, 55, 32, 7, 7, , 
2021/4/16, 53, 38, 12, 11, , 
2021/4/17, 58, 34, 7, 8, 1, 
2021/4/18, 47, 26, 3, 7, , 
2021/4/19, 35, 42, 7, 7, , 
2021/4/20, 19, 27, 7, 10, 1, 
2021/4/21, 7, 35, 9, 13, , 
2021/4/22, 52, 42, 7, 13, , 
2021/4/23, 69, 41, 8, 12, 1, 
2021/4/24, 59, 39, 8, 12, 1, 
2021/4/25, 70, 39, 8, 13, , 
2021/4/26, 66, 39, 6, 13, , 
2021/4/27, 64, 36, 13, 13, 1, 
2021/4/28, 59, 24, 4, 12, , 
2021/4/29, 41, 34, 7, 15, , 
2021/4/30, 46, 44, 14, 13, , 
2021/5/1, 74, 39, 16, 12, , 
2021/5/2, 70, 38, 16, 15, 1, 
2021/5/3, 63, 43, 14, 15, , 
2021/5/4, 61, 47, 20, 14, , 
2021/5/5, 62, 49, 15, , , 
2021/5/6, 45, 28, 9, , , 
2021/5/7, 44, 38, 17, , , 
2021/5/8, 65, 39, 11, , , 
2021/5/9, 62, 38, 9, , , 
2021/5/10, 59, 32, 8, , , 
2021/5/11, 41, 26, 9, , , 
2021/5/12, 49, 30, 6, , , 
2021/5/13, 42, 27, 14, , , 
2021/5/14, 40, 31, 9, , , 
2021/5/15, 47, 29, 11, , , 
2021/5/16, 56, 32, 7, , , 
2021/5/17, 56, 31, 3, , , 
2021/5/18, 40, 34, 14, , , 
2021/5/19, 52, 29, 17, , , 
2021/5/20, 43, 27, 6, , , 
2021/5/21, 41, 21, 14, , , 
2021/5/22, 37, 24, 15, , , 
2021/5/23, 36, 28, 12, , , 
2021/5/24, 36, 28, 12, , , 
2021/5/25, 33, 29, 16, , , 
2021/5/26, 46, 29, 13, , 1, 
2021/5/27, 51, 25, 12, , , 
2021/5/28, 35, 20, 13, , , 
2021/5/29, 34, 20, 15, , , 
2021/5/30, 23, 24, 15, , 1, 
2021/5/31, 31, 28, 16, , , 
2021/6/1, 46, 36, 13, , , 
2021/6/2, 53, 27, 15, , , 
2021/6/3, 48, 36, 12, , , 
2021/6/4, 54, 30, 12, , , 
2021/6/5, 50, 23, 13, , , 
2021/6/6, 36, 21, 12, , , 
2021/6/7, 27, 17, 15, , , 
2021/6/8, 17, 19, 13, , , 
2021/6/9, 16, 23, 11, , , 
2021/6/10, 29, 25, 12, , , 
2021/6/11, 25, 29, 10, , , 
2021/6/12, 51, 30, 10, , , 
2021/6/13, 38, 26, 10, , , 
2021/6/14, 35, 22, 11, , , 
2021/6/15, 38, 23, 12, , , 
2021/6/16, 26, 27, 13, , , 
2021/6/17, 41, 27, 8, , , 
2021/6/18, 40, 31, 19, , , 
2021/6/19, 46, 28, 15, , , 
2021/6/20, 38, 35, 13, , , 
2021/6/21, 59, 48, 12, , , 
2021/6/22, 40, 32, 14, , 1, 
2021/6/23, 52, 34, 17, , , 
2021/6/24, 43, 33, 14, , 1, 
2021/6/25, 50, 28, 15, , 1, 
2021/6/26, 37, 26, 14, , , 
2021/6/27, 42, 24, 12, , 1, 
2021/6/28, 40, 34, 10, , , 
2021/6/29, 46, 27, 12, , , 
2021/6/30, 29, 28, 19, , , 
2021/1/4, 64, 41, 8, 16, , 
2021/1/5, 76, 46, 8, 16, 1, 
2021/1/6, 85, 46, 6, 17, 1, 
2021/1/7, 84, 36, 4, 15, , 
2021/1/8, 58, 38, 6, 14, , 
2021/1/9, 64, 41, 6, 15, , 
2021/1/10, 69, 44, 6, 15, , 
2021/1/11, 77, 58, 5, 16, , 
2021/1/12, 78, 59, 8, 20, 1, 
2021/1/13, 102, 74, 9, 25, 2, 
2021/1/14, 127, 83, 18, 27, , 
2021/1/15, 142, 72, 9, 21, 1, 
2021/1/16, 127, 63, 7, 16, , 
2021/1/17, 122, 52, 7, 14, , 
2021/1/18, 82, 58, 9, 19, , 
2021/1/19, 105, 64, 8, 25, 1, 
2021/1/20, 114, 81, 29, 27, , 
2021/1/21, 146, 75, 29, 26, 1, 
2021/1/22, 160, 75, 24, 23, , 
2021/1/23, 156, 46, 14, 14, , 
2021/1/24, 124, 43, 8, 14, 1, 
2021/1/25, 113, 44, 11, 14, 1, 
2021/1/26, 118, 43, 12, 13, , 
2021/1/27, 107, 46, 14, 14, , 
2021/1/28, 84, 57, 39, 12, , 
2021/1/29, 83, 66, 20, 12, 1, 
2021/1/30, 129, 63, 26, 10, , 
2021/1/31, 104, 71, 27, 14, , 
2021/2/1, 135, 73, 31, 18, , 
2021/2/2, 136, 74, 26, 16, , 
2021/2/3, 127, 65, 23, 12, , 
2021/2/4, 108, 70, 21, 15, 1, 
2021/2/5, 112, 76, 27, 19, , 
2021/2/6, 136, 76, 27, 16, 1, 
2021/2/7, 134, 58, 18, 10, , 
2021/2/8, 94, 30, 11, 6, 1, 
2021/2/9, 60, 29, 17, 9, 2, 
2021/2/10, 56, 46, 21, 16, 1, 
2021/2/11, 74, 53, 27, 14, , 
2021/2/12, 91, 55, 24, 14, , 
2021/2/13, 98, 54, 23, 11, , 
2021/2/14, 73, 58, 22, 12, , 
2021/2/15, 77, 55, 21, 11, , 
2021/2/16, 90, 52, 18, 10, , 
2021/2/17, 86, 57, 21, 11, 2, 
2021/2/18, 102, 57, 20, 10, , 
2021/2/19, 102, 54, 25, 9, , 
2021/2/20, 96, 69, 34, 16, 1, 
2021/2/21, 134, 64, 22, 12, , 
2021/2/22, 115, 63, 23, 12, , 
2021/2/23, 109, 60, 23, 8, , 
2021/2/24, 101, 65, 24, 13, , 
2021/2/25, 107, 57, 29, 10, , 
2021/2/26, 108, 57, 24, 7, 2, 
2021/2/27, 110, 58, 17, 7, 3, 
2021/2/28, 110, 43, 12, 8, , 
2021/3/1, 72, 34, 10, 7, , 
2021/3/2, 52, 23, 5, 7, , 
2021/3/3, 36, 31, 9, 8, , 
2021/3/4, 59, 34, 10, 7, , 
2021/3/5, 56, 36, 17, 7, 1, 
2021/3/6, 69, 34, 16, 6, , 
2021/3/7, 66, 30, 10, 8, , 
2021/3/8, 59, 43, 12, 10, , 
2021/3/9, 53, 51, 15, 11, , 
2021/3/10, 49, 51, 15, 10, , 
2021/3/11, 48, 52, 17, 10, , 
2021/3/12, 55, 53, 15, 10, 1, 
2021/3/13, 51, 48, 14, 8, , 
2021/3/14, 43, 49, 19, 7, , 
2021/3/15, 44, 52, 14, 7, 1, 
2021/3/16, 46, 54, 20, 6, 1, 
2021/3/17, 52, 59, 22, 7, , 
2021/3/18, 71, 55, 19, 7, 1, 
2021/3/19, 50, 51, 21, 6, 1, 
2021/3/20, 51, 47, 22, 6, 2, 
2021/3/21, 42, 50, 13, 10, , 
2021/3/22, 58, 50, 21, 8, , 
2021/3/23, 45, 54, 36, 11, , 
2021/3/24, 55, 61, 24, 12, , 
2021/3/25, 73, 38, 11, 7, , 
2021/3/26, 21, 41, 14, 7, , 
2021/3/27, 59, 36, 14, 5, 1, 
2021/3/28, 48, 32, 3, 6, 1, 
2021/3/29, 40, 35, 11, 6, 1, 
2021/3/30, 48, 35, 9, 6, , 
2021/3/31, 62, 26, 9, 5, 1, 
2020/10/1, 36, 31, 3, 13, , 
2020/10/2, 52, 23, 3, 12, , 
2020/10/3, 47, 22, 3, 10, , 
2020/10/4, 32, 31, 3, 13, , 
2020/10/5, 52, 37, 3, 16, , 
2020/10/6, 64, 41, 5, 16, , 
2020/10/7, 66, 25, 4, 17, , 
2020/10/8, 44, 18, 3, 11, , 
2020/10/9, 34, 21, 4, 14, , 
2020/10/10, 40, 24, 5, 13, , 
2020/10/11, 44, 41, 5, 15, , 
2020/10/12, 67, 33, 3, 16, , 
2020/10/13, 52, 38, 5, 17, , 
2020/10/14, 54, 37, 5, 13, 1, 
2020/10/15, 51, 30, 2, 14, 2, 
2020/10/16, 58, 21, 1, 15, 1, 
2020/10/17, 47, 22, 4, 13, , 
2020/10/18, 37, 43, 4, 16, 2, 
2020/10/19, 55, 38, 4, 15, 2, 
2020/10/20, 68, 31, 7, 14, 1, 
2020/10/21, 50, 30, 5, 14, 2, 
2020/10/22, 51, 37, 9, 15, , 
2020/10/23, 63, 49, 9, 16, , 
2020/10/24, 81, 53, 11, 18, 1, 
2020/10/25, 89, 64, 13, 21, , 
2020/10/26, 98, 60, 7, 18, , 
2020/10/27, 102, 59, 6, 22, 1, 
2020/10/28, 94, 44, 3, 18, , 
2020/10/29, 65, 24, 2, 13, , 
2020/10/30, 38, 28, 3, 14, , 
2020/10/31, 53, 19, 4, 12, , 
2020/11/1, 35, 27, 5, 13, , 
2020/11/2, 49, , , , , 
2020/12/4, 56, , , , , 
2020/12/8, 61, , , , 1, 
2020/12/11, 106, 58, 14, 43, 1, 
2020/12/12, 102, 57, 15, 40, 1, 
2020/12/13, 119, 52, 10, 51, 1, 
2020/12/14, 93, 42, 4, 15, , 
2020/12/15, 74, 34, 3, 15, , 
2020/12/16, 53, 32, 5, 15, 1, 
2020/12/17, 51, 35, 6, 17, , 
2020/12/18, 57, 31, 5, 15, , 
2020/12/19, 52, 32, 5, 14, , 
2020/12/20, 52, 42, 6, 16, , 
2020/12/21, 59, 50, 7, 18, , 
2020/12/22, 81, 56, 10, 21, 1, 
2020/12/23, 101, 57, 8, 20, , 
2020/12/24, 97, 45, 6, 14, , 
2020/12/25, 66, 41, 9, 16, 1, 
2020/12/26, 68, 44, 10, 15, , 
2020/12/27, 81, 45, 8, 15, , 
2020/12/28, 80, 48, 10, 16, , 
2020/12/29, 78, 45, 6, 13, , 
2020/12/30, 79, 36, 10, 11, , 
2020/12/31, 63, 35, 9, 12, , 
2021/1/1, 60, 36, 9, 12, , 
2021/1/2, 66, 42, 10, 14, , 
2021/1/3, 81, 37, 8, 13, , 
2020/7/1, 59, 37, 3, 2, , 
2020/7/2, 59, 42, 4, 2, , 
2020/7/3, 53, 47, 3, 2, , 
2020/7/4, 65, 33, 4, 1, , 
2020/7/5, 52, 46, 9, 2, , 
2020/7/6, 65, 30, 4, 3, , 
2020/7/7, 63, 28, 7, 2, , 
2020/7/8, 53, 40, 4, 3, , 
2020/7/9, 57, 37, 5, 3, 2, 
2020/7/10, 58, 43, 5, 3, , 
2020/7/11, 61, 34, 4, 2, , 
2020/7/12, 65, 25, 4, 2, , 
2020/7/13, 58, 31, 5, 3, , 
2020/7/14, 53, 40, 9, 3, , 
2020/7/15, 68, 32, 8, 3, 1, 
2020/7/16, 53, 32, 9, 3, , 
2020/7/17, 55, 34, 6, 3, , 
2020/7/18, 70, 32, 5, 2, , 
2020/7/19, 63, 35, 5, 3, 1, 
2020/7/20, 58, 28, 5, 3, 1, 
2020/7/21, 48, 37, 5, 3, , 
2020/7/22, 60, 32, 6, 3, 1, 
2020/7/23, 59, 33, 4, 2, , 
2020/7/24, 53, 28, 7, 2, 2, 
2020/7/25, 33, 24, 7, 1, , 
2020/7/26, 39, 26, 6, 1, 1, 
2020/7/27, 35, 25, 4, 1, , 
2020/7/28, 47, 39, 8, 3, , 
2020/7/29, 53, 42, 6, 3, , 
2020/7/30, 55, 42, 38, 3, , 
2020/7/31, 45, 42, 2, 3, 4, 
2020/8/1, 54, 31, 2, 2, , 
2020/8/2, 48, 30, 2, 2, , 
2020/8/3, 37, 20, 4, 1, , 
2020/8/4, 31, 31, 2, 3, , 
2020/8/5, 42, 40, 4, 3, , 
2020/8/6, 53, 27, 4, 4, , 
2020/8/7, 45, 26, 4, 3, , 
2020/8/8, 44, 24, 5, 1, , 
2020/8/9, 41, 32, 4, 3, , 
2020/8/10, 37, 32, 4, 2, , 
2020/8/11, 41, 21, 5, 2, , 
2020/8/12, 34, 29, 6, 3, 6, 
2020/8/13, 41, 25, 6, 3, , 
2020/8/14, 49, 29, 3, 4, , 
2020/8/15, 54, 31, 4, 4, 2, 
2020/8/16, 54, 44, 3, 3, 1, 
2020/8/17, 63, 50, 2, 5, 1, 
2020/8/18, 72, 48, 10, 4, , 
2020/8/19, 73, 42, 6, 3, , 
2020/8/20, 61, 46, 5, 7, , 
2020/8/21, 63, 33, 4, 4, , 
2020/8/22, 58, 24, 5, 2, , 
2020/8/23, 37, 40, 5, 5, , 
2020/8/24, 61, 58, 6, 5, 1, 
2020/8/25, 73, 52, 5, 5, , 
2020/8/26, 59, 49, 5, 5, , 
2020/8/27, 111, 57, 3, 5, 1, 
2020/8/28, 105, 38, 7, 5, , 
2020/8/29, 80, 28, 9, 3, , 
2020/8/30, 67, 31, 5, 4, , 
2020/8/31, 74, 37, 4, 6, , 
2020/9/1, 90, 43, 2, 5, , 
2020/9/2, 93, 44, 7, 6, , 
2020/9/3, 97, 33, 10, 4, , 
2020/9/4, 79, 30, 3, 4, , 
2020/9/5, 74, 27, 5, 2, , 
2020/9/6, 66, 32, 4, 4, , 
2020/9/7, 76, 30, 5, 4, , 
2020/9/8, 75, 35, 5, 6, , 
2020/9/9, 86, 44, 3, 7, , 
2020/9/10, 75, 34, 8, 5, , 
2020/9/11, 49, 29, 4, 5, 3, 
2020/9/12, 52, 29, 5, 3, , 
2020/9/13, 45, 27, 5, 4, , 
2020/9/14, 52, 27, 3, 4, 1, 
2020/9/15, 39, 31, 6, 4, , 
2020/9/16, 45, 34, 5, 5, 2, 
2020/9/17, 41, 37, 4, 5, 4, 
2020/9/18, 54, 17, 4, 2, 1, 
2020/9/19, 25, 16, 2, 2, , 
2020/9/20, 26, 31, 4, 4, , 
2020/9/21, 41, 37, 7, 7, , 
2020/9/22, 66, 39, 6, 6, , 
2020/9/23, 64, 33, 2, 5, , 
2020/9/24, 14, 34, 4, 5, 2, 
2020/9/25, 38, 37, 3, 5, 3, 
2020/9/26, 57, 30, 6, 4, 3, 
2020/9/27, 44, 25, 3, 25, 1, 
2020/9/28, 44, 20, 5, 22, , 
2020/9/29, 21, 32, 2, 15, 3, 
2020/9/30, 19, 33, 2, 12, 2, 
2020/4/1, 23, 34, 16, 2, 1, 
2020/4/2, 51, 38, 6, 3, 2, 
2020/4/3, 69, 37, 12, 2, , 
2020/4/4, 62, 39, 12, 3, 1, 
2020/4/5, 74, 39, 13, 1, 2, 
2020/4/6, 69, 30, 10, 1, , 
2020/4/7, 56, 29, 11, 2, 1, 
2020/4/8, 57, 41, 12, 3, , 
2020/4/9, 58, 36, 13, 4, , 
2020/4/10, 62, 43, 15, 4, , 
2020/4/11, 80, 31, 10, 1, , 
2020/4/12, 67, 32, 11, 4, , 
2020/4/13, 65, 42, 17, 5, , 
2020/4/14, 67, 48, 23, 5, , 
2020/4/15, 87, 37, 13, 4, , 
2020/4/16, 66, 38, 10, 4, , 
2020/4/17, 62, 34, 17, 4, , 
2020/4/18, 52, 37, 12, 2, , 
2020/4/19, 69, 39, 13, 3, , 
2020/4/20, 67, 34, 19, 2, 1, 
2020/4/21, 60, 37, 10, 3, 1, 
2020/4/22, 62, 42, 12, 3, , 
2020/4/23, 69, 36, 18, 3, 1, 
2020/4/24, 65, 37, 14, 3, , 
2020/4/25, 69, 43, 18, 3, , 
2020/4/26, 67, 43, 10, 5, , 
2020/4/27, 78, 42, 23, 3, , 
2020/4/28, 70, 52, 18, 6, , 
2020/4/29, 84, 43, 11, 4, , 
2020/4/30, 70, 37, 9, 2, , 
2020/5/1, 83, 35, 10, 2, , 
2020/5/2, 58, 33, 8, 1, , 
2020/5/3, 56, 31, 15, 3, , 
2020/5/4, 57, 40, 10, 4, , 
2020/5/5, 65, 30, 9, 1, 1, 
2020/5/6, 55, 31, 10, 1, , 
2020/5/7, 68, 25, 8, 1, 1, 
2020/5/8, 41, 27, 12, 1, , 
2020/5/9, 52, 31, 8, , , 
2020/5/10, 49, 27, 6, 3, , 
2020/5/11, 51, 42, 18, 4, 1, 
2020/5/12, 65, 43, 11, 4, , 
2020/5/13, 74, 40, 16, 4, , 
2020/5/14, 67, 23, 3, 1, , 
2020/5/15, 41, 28, 9, 3, , 
2020/5/16, 55, 22, 7, 1, , 
2020/5/17, 48, 27, 6, 3, 1, 
2020/5/18, 57, 26, 5, 2, , 
2020/5/19, 44, 98, 21, 4, , 
2020/5/20, 47, 35, 7, 3, 27, 
2020/5/21, 74, 44, 11, 4, , 
2020/5/22, 86, 44, 6, 2, , 
2020/5/23, 89, 28, 7, 2, , 
2020/5/24, 65, 29, 3, 5, , 
2020/5/25, 70, 32, 4, 3, , 
