date, pm25, pm10, o3, no2, so2, co
2015/7/17, , 28, 16, 9, 1, 
2015/7/18, , 30, 15, 8, 1, 
2015/7/19, , 19, 16, 9, 1, 
2015/7/20, , 23, 19, 9, 1, 
2015/7/21, , 25, 20, 10, 1, 
2015/7/22, , 28, 20, 10, 2, 
2015/7/23, , 25, 23, 13, 5, 
2015/7/24, , 30, 20, 10, 3, 
2015/7/25, , 33, 17, 6, 1, 
2015/7/26, , 30, 14, 9, 3, 
2015/7/27, , 34, 15, 11, 1, 
2015/7/28, , 28, 17, 10, 1, 
2015/7/29, , 27, 25, 9, 4, 
2015/7/30, , 25, 22, 10, 2, 
2015/7/31, , 24, 17, 8, 4, 
2015/8/1, , 19, 18, 7, 1, 
2015/8/2, , 15, 15, 10, 2, 
2015/8/3, , 25, 16, 9, 9, 
2015/8/4, , 20, 19, 10, 11, 
2015/8/5, , 22, 19, 12, 6, 
2015/8/6, , 27, 20, 10, 13, 
2015/8/7, , 25, 20, 10, 23, 
2015/8/8, , 24, 20, 6, 10, 
2015/8/9, , 21, 17, 9, 8, 
2015/8/10, , 26, 19, 9, 5, 
2015/8/11, , 24, 21, 9, 4, 
2015/8/12, , 25, 14, 9, 6, 
2015/8/13, , 21, 19, 11, 2, 
2015/8/14, , 22, 16, 9, 3, 
2015/8/15, , 22, 19, 9, 2, 
2015/8/16, , 22, 20, 8, 2, 
2015/8/17, , 24, 28, 11, 4, 
2015/8/18, , 27, 28, 8, 9, 
2015/8/19, , 25, 26, 8, 2, 
2015/8/20, , 18, 15, 7, 6, 
2015/8/21, , 16, 17, 8, 5, 
2015/8/22, , 17, 19, 7, 12, 
2015/8/23, , 14, 19, 11, 10, 
2015/8/24, , 19, 14, 10, 8, 
2015/8/25, , 27, 16, 10, 6, 
2015/8/26, , 25, 13, 10, 8, 
2015/8/27, , 25, 14, 10, 4, 
2015/8/28, , 20, 14, 11, 5, 
2015/8/29, , 22, 15, 8, 8, 
2015/8/30, , 24, 15, 9, 7, 
2015/8/31, , 24, 13, 9, 3, 
2015/9/1, , 16, 13, 9, 6, 
2015/9/2, , 18, 59, 18, 2, 
2015/9/3, , 26, 19, 16, 3, 
2015/9/4, , 37, 15, 12, 2, 
2015/9/5, , 25, 25, 10, 8, 
2015/9/6, , 15, 27, 12, 2, 
2015/9/7, , 22, 31, 10, 7, 
2015/9/8, , 22, 25, 13, 27, 
2015/9/9, , 19, 23, 15, 8, 
2015/9/10, , 21, 17, 14, 5, 
2015/9/11, , 22, 28, 11, 5, 
2015/9/12, , 20, 34, 10, 4, 
2015/9/13, , 22, 37, 9, 2, 
2015/9/14, , 19, 17, 10, 1, 
2015/9/15, , 26, 44, 9, , 
2015/9/16, , 16, , , , 
2015/9/18, , 37, 39, 14, 4, 
2015/9/19, , 38, 75, 20, 3, 
2015/9/20, , 63, 43, 17, 4, 
2015/9/21, , 64, 14, 15, 2, 
2015/9/22, , 50, , , , 
2015/9/24, , 27, 19, 8, 6, 
2015/9/25, , 18, , , , 
2015/9/28, , 25, 27, 14, 2, 
2015/9/29, , 20, 24, 16, 1, 
2015/9/30, , 30, 14, 20, , 
2015/4/20, , 26, , , , 
2015/4/24, , 39, 48, 17, , 
2015/4/25, , 50, , , , 
2015/4/28, , 37, 20, 11, , 
2015/4/29, , 34, 21, 13, 1, 
2015/4/30, , 35, , , , 
2015/5/6, , 33, 21, 14, 2, 
2015/5/7, , 34, 7, 26, 2, 
2015/5/8, , 51, 22, 12, 2, 
2015/5/9, , 23, 11, 11, , 
2015/5/10, , 20, 24, 11, 2, 
2015/5/11, , 32, 19, 10, 2, 
2015/5/12, , 31, 25, 10, , 
2015/5/13, , 22, 25, 11, , 
2015/5/14, , 16, 25, 13, 2, 
2015/5/15, , 31, 23, 12, 7, 
2015/5/16, , 24, 23, 9, 3, 
2015/5/17, , 16, 21, 12, 5, 
2015/5/18, , 22, 19, 11, 4, 
2015/5/19, , 20, 20, 12, 3, 
2015/5/20, , 24, 21, 10, 7, 
2015/5/21, , 20, 18, 11, 4, 
2015/5/22, , 22, 25, 10, 2, 
2015/5/23, , 16, 30, 7, 3, 
2015/5/24, , 14, 25, 11, 3, 
2015/5/25, , 23, 28, 11, 2, 
2015/5/26, , 28, 29, 10, 3, 
2015/5/27, , 21, 28, 11, 5, 
2015/5/28, , 21, 26, 11, 6, 
2015/5/29, , 22, 23, 9, 4, 
2015/5/30, , 16, 25, 8, 4, 
2015/5/31, , 16, 23, 8, 3, 
2015/6/1, , 11, 24, 11, 3, 
2015/6/2, , 18, 16, 13, 22, 
2015/6/3, , 16, 22, 12, 9, 
2015/6/4, , 24, 22, 14, 5, 
2015/6/5, , 20, 24, 13, 4, 
2015/6/6, , 20, 21, 9, 3, 
2015/6/7, , 14, 19, 13, 2, 
2015/6/8, , 18, 21, 12, 3, 
2015/6/9, , 20, 24, 11, 6, 
2015/6/10, , 7, 19, 10, 4, 
2015/6/11, , 26, 18, 16, 2, 
2015/6/12, , 30, 12, 9, , 
2015/6/13, , 10, 14, 19, 4, 
2015/6/14, , 30, 34, 14, 5, 
2015/6/15, , 23, 19, 12, 1, 
2015/6/16, , 21, 17, 10, 8, 
2015/6/17, , 15, 19, 13, 8, 
2015/6/18, , 14, 20, 12, 8, 
2015/6/19, , 21, 30, 10, 8, 
2015/6/20, , 16, 25, 8, 13, 
2015/6/21, , 12, 17, 9, 9, 
2015/6/22, , 28, 18, 11, 13, 
2015/6/23, , 26, 18, 10, 12, 
2015/6/24, , 20, 15, 11, 7, 
2015/6/25, , 17, 17, 13, 3, 
2015/6/26, , 25, 19, 10, 4, 
2015/6/27, , 19, 20, 8, 5, 
2015/6/28, , 24, 21, 11, 4, 
2015/6/29, , 23, 23, 9, 6, 
2015/6/30, , 21, 17, 10, 7, 
2014/10/3, , 29, 24, , 11, 13
2014/10/5, , 31, , 4, 20, 2
2014/10/8, , 19, 13, 3, , 
2014/10/9, , 21, 7, 6, 8, 4
2014/10/10, , 35, 13, 4, 5, 10
2014/10/13, , 52, 30, 3, 8, 6
2014/10/14, , 46, 32, 1, 7, 4
2014/10/15, , 47, 44, 2, 8, 4
2014/10/16, , 54, 43, 3, 7, 6
2014/10/17, , 58, 20, 11, 10, 8
2014/10/20, , 21, 12, 1, 8, 6
2014/10/22, , 43, 8, 10, 7, 12
2014/10/24, , 28, 11, 5, 12, 11
2014/10/27, , 28, 4, 9, 11, 10
2014/10/28, , 25, 8, 6, 15, 6
2014/10/29, , 26, 10, 7, 15, 6
2014/10/30, , 44, 10, 4, 4, 5
2014/10/31, , 47, 21, 8, 2, 7
2014/11/4, , 27, 5, 5, , 8
2014/11/5, , 39, 9, 5, , 10
2014/11/6, , 47, 5, 6, 2, 7
2014/11/7, , 49, 7, 3, 2, 
2014/11/10, , 31, 12, 4, 5, 
2014/11/11, , 48, 12, 5, 15, 5
2014/11/12, , 51, 17, 13, 21, 13
2014/11/17, , 55, 16, 5, 10, 11
2014/11/18, , 63, 28, , 11, 
2014/11/19, , 47, 30, , , 
2014/11/20, , 60, 26, , , 
2014/11/26, , 54, 62, 12, 12, 1
2014/7/1, , 41, , , , 
2014/7/7, , 17, 14, 7, 21, 5
2014/7/8, , 19, 14, 10, 20, 4
2014/7/9, , 19, 11, 8, 10, 
2014/7/10, , 20, , , , 
2014/7/14, , 23, 4, , , 
2014/7/15, , 26, 4, 9, 22, 
2014/7/16, , 30, 14, 3, 20, 2
2014/7/17, , 21, 9, 2, 20, 3
2014/7/19, , 23, , , , 
2014/7/21, , 32, 4, 12, 11, 10
2014/7/22, , 38, 9, 10, 12, 1
2014/7/23, , 24, 12, 9, 12, 
2014/7/24, , 26, , , , 
2014/7/28, , 24, 6, 10, 4, 11
2014/7/29, , 35, 8, 9, 18, 12
2014/7/30, , 39, 4, 3, 4, 
2014/7/31, , 48, 8, 1, 1, 8
2014/8/1, , 46, , , , 
2014/8/4, , 33, 6, 1, 2, 
2014/8/5, , 20, 9, 1, 5, 1
2014/8/6, , 23, 8, 1, 5, 
2014/8/7, , 20, 6, 7, 1, 10
2014/8/8, , 21, 8, 5, 2, 20
2014/8/9, , 20, , , , 
2014/8/13, , 24, 7, 5, 5, 21
2014/8/14, , 23, 5, 6, 1, 5
2014/8/15, , 27, , , , 
2014/8/18, , 21, 8, 10, 7, 15
2014/8/19, , 35, 6, 9, 8, 2
2014/8/20, , 29, 4, 11, 5, 16
2014/8/21, , 40, , , , 
2014/8/23, , 41, , , , 
2014/8/25, , 32, 8, 2, 8, 13
2014/8/26, , 30, 5, 7, 11, 6
2014/8/27, , 30, 7, 2, 10, 3
2014/8/28, , 26, 4, 5, 11, 17
2014/8/29, , 23, , , , 
2014/9/1, , 28, 2, , 10, 6
2014/9/2, , 29, 6, 1, 17, 2
2014/9/3, , 21, 8, , 4, 2
2014/9/4, , 22, 3, 1, 7, 16
2014/9/5, , 30, , , , 
2014/9/8, , 20, 10, , 5, 3
2014/9/9, , 18, 6, 1, 10, 14
2014/9/10, , 25, 3, 2, 2, 6
2014/9/11, , 28, 4, 6, 12, 15
2014/9/12, , 27, 6, 5, 10, 16
2014/9/13, , 34, , , , 
2014/9/15, , 26, 8, 2, 17, 17
2014/9/16, , 27, 13, 2, 11, 17
2014/9/17, , 19, 5, 3, 12, 16
2014/9/18, , 23, 8, 2, 14, 17
2014/9/19, , 29, , , , 
2014/9/22, , 26, 6, 4, 7, 14
2014/9/23, , 40, 5, 1, 11, 16
2014/9/24, , 38, , , , 
2014/9/29, , 24, 16, , 12, 13
2014/9/30, , 29, 11, , 15, 16
2014/4/3, , 30, 14, 4, 10, 5
2014/4/4, , 30, 13, 6, , 
2014/4/6, , 37, 4, 5, 15, 2
2014/4/7, , 22, 10, 4, 17, 
2014/4/8, , 26, 12, 3, 5, 1
2014/4/9, , 50, 13, 8, 11, 13
2014/4/10, , 58, 11, 6, 11, 13
2014/4/12, , 56, 8, 4, 5, 
2014/4/13, , 56, 11, 6, 20, 
2014/4/14, , 40, , , , 
2014/4/16, , 33, 4, 4, , 1
2014/4/17, , 30, 6, , 5, 
2014/4/18, , 34, 10, , 10, 
2014/4/19, , 25, 12, , 11, 
2014/4/20, , 23, 9, 4, 10, 
2014/4/21, , 29, , , , 
2014/4/24, , 35, 18, 7, , 
2014/4/25, , 31, , , , 
2014/4/27, , 23, 18, 9, 8, 4
2014/4/28, , 26, 6, 15, 11, 1
2014/4/29, , 29, 15, 10, 24, 
2014/4/30, , 32, 18, 8, 5, 2
2014/5/1, , 30, , 15, 21, 6
2014/5/2, , 27, , , , 
2014/5/6, , 27, , 29, 2, 8
2014/5/7, , 34, , , 1, 22
2014/5/8, , 42, , , , 
2014/5/12, , 20, , , , 
2014/5/14, , 23, 12, 9, , 
2014/5/15, , 20, 13, , 7, 
2014/5/16, , 23, , , , 
2014/5/19, , 19, 3, , , 8
2014/5/20, , 20, 10, 10, , 
2014/5/21, , 20, 8, 8, 37, 17
2014/5/22, , 20, 12, 8, , 
2014/5/23, , 23, , , , 
2014/5/26, , 25, , 24, , 
2014/5/27, , 34, 12, 13, 28, 3
2014/5/28, , 22, , , , 
2014/5/30, , 20, , , , 
2014/6/2, , 18, 14, 7, 2, 14
2014/6/3, , 22, , , , 
2014/6/5, , 22, 17, 8, 5, 16
2014/6/6, , 20, , , , 
2014/6/9, , 22, 11, 7, 47, 15
2014/6/10, , 20, 12, 7, 7, 15
2014/6/11, , 21, 12, 16, 10, 16
2014/6/12, , 23, 23, 12, , 15
2014/6/13, , 22, , , , 
2014/6/16, , 23, 27, 12, 5, 11
2014/6/17, , 24, 9, 4, 2, 
2014/6/18, , 31, 10, 5, 15, 
2014/6/19, , 47, 11, , 5, 7
2014/6/20, , 52, , , , 
2014/6/23, , 35, 12, , 11, 4
2014/6/24, , 30, 12, 1, 14, 1
2014/6/25, , 29, 4, 5, 4, 1
2014/6/26, , 35, , , , 
2014/1/20, , 65, 39, 8, , 
2014/1/24, , 71, 3, 46, , 
2014/1/29, , 72, 20, 13, , 
2014/1/30, , 66, 20, 15, , 
2014/1/31, , 59, 15, 24, , 3
2014/2/3, , 44, 9, 26, 11, 17
2014/2/4, , 54, 13, 20, 12, 
2014/2/5, , 51, 19, 17, 11, 
2014/2/7, , 42, 4, 22, 10, 
2014/2/8, , 40, 15, 12, , 6
2014/2/10, , 35, 8, 19, 5, 8
2014/2/11, , 43, 9, 18, , 5
2014/2/12, , 40, 8, 19, , 
2014/2/13, , 50, 15, 12, , 
2014/2/14, , 42, 8, 11, , 7
2014/2/17, , 41, 20, 9, , 2
2014/2/18, , 46, 13, 16, , 3
2014/2/19, , 44, 20, 6, , 
2014/2/20, , 43, 19, 3, 2, 2
2014/2/21, , 51, 21, 6, 10, 
2014/2/22, , 50, 10, 16, , 
2014/2/25, , 43, 15, 14, 5, 
2014/2/26, , 45, 13, 13, 4, 
2014/2/27, , 47, 16, 13, 8, 
2014/2/28, , 41, 13, 12, , 
2014/3/1, , 39, 10, 14, 11, 2
2014/3/2, , 37, 21, 6, 5, 2
2014/3/3, , 39, 21, 9, 12, 1
2014/3/4, , 46, 18, 13, 8, 7
2014/3/5, , 45, 23, 11, 8, 3
2014/3/6, , 48, 11, 17, , 8
2014/3/7, , 42, 16, 11, 11, 3
2014/3/8, , 42, 14, 12, , 
2014/3/10, , 40, 18, 7, , 10
2014/3/11, , 44, 5, 13, , 3
2014/3/13, , 45, 16, 7, , 3
2014/3/14, , 47, 12, 10, , 1
2014/3/15, , 42, 9, 9, , 4
2014/3/17, , 42, 13, 16, , 5
2014/3/18, , 40, 8, 7, , 4
2014/3/19, , 32, 3, 10, 11, 
2014/3/20, , 38, 15, 3, 11, 
2014/3/21, , 43, 14, 7, , 
2014/3/24, , 45, 15, 8, 14, 
2014/3/25, , 44, 15, 9, 8, 1
2014/3/26, , 41, 15, 9, 8, 
2014/3/27, , 37, , 5, 5, 
2014/3/28, , 40, 17, 7, 5, 
2014/3/29, , 41, 15, 7, , 
2022/11/18, , , 3, , , 
2022/11/19, , , 2, , , 
2022/11/20, , , 3, , , 
2022/11/21, , , 3, , , 
2022/11/22, , , 3, , , 
2022/11/23, , , 3, , , 
2022/9/19, , , 4, , , 
2022/4/22, , , 3, , , 
2017/10/20, , , 13, 8, , 
2017/6/2, , , 9, 5, 1, 
2017/6/3, , , 9, 4, , 
2016/5/1, , , 27, 9, 2, 
2016/5/2, , , 24, 10, 6, 
2015/10/4, , , 16, 10, , 
2016/1/2, , , 60, 7, 2, 
2015/9/17, , , 19, 15, , 
2015/9/23, , , 16, 11, 5, 
2015/9/27, , , 14, 13, 1, 
2015/4/19, , , 32, 11, 1, 
2015/4/23, , , 27, 15, 1, 
2015/4/27, , , 15, 18, , 
2015/5/5, , , 23, 12, 2, 
2014/10/1, , , 6, 5, 7, 16
2014/10/2, , , 24, 5, 11, 13
2014/10/21, , , 9, 4, 11, 5
2014/11/13, , , 13, 2, 11, 14
2014/11/14, , , 21, , 10, 21
2014/12/12, , , 28, 1, 22, 6
2014/12/15, , , 33, 2, 15, 10
2014/12/16, , , 27, 2, 15, 10
2014/6/30, , , 9, 9, 1, 2
2014/7/6, , , 8, 10, 18, 3
2014/7/13, , , 10, , 22, 
2014/7/18, , , 5, 6, 21, 2
2014/7/20, , , 9, 1, 20, 6
2014/7/27, , , 11, 7, 7, 22
2014/8/3, , , 5, 4, 2, 1
2014/8/12, , , 7, 5, 4, 11
2014/8/17, , , 8, 7, 7, 3
2014/8/22, , , 4, 3, 7, 1
2014/8/24, , , 14, 2, 7, 3
2014/8/31, , , 5, , 5, 
2014/9/7, , , 8, , 5, 1
2014/9/14, , , 8, 2, 12, 17
2014/9/21, , , 4, 1, 8, 14
2014/9/28, , , 11, , 11, 14
2014/4/2, , , 14, 4, 5, 5
2014/4/11, , , 7, 6, 15, 
2014/4/15, , , 6, 4, 4, 1
2014/4/22, , , 16, , 28, 
2014/4/23, , , 18, 8, , 
2014/4/26, , , 15, , , 
2014/5/5, , , 6, , 1, 10
2014/5/11, , , 1, 10, 8, 7
2014/5/13, , , 1, 13, 7, 6
2014/5/18, , , 8, , , 4
2014/5/29, , , 13, 7, 10, 8
2014/6/1, , , 13, 8, , 8
2014/6/4, , , 8, 20, 7, 
2014/6/8, , , 13, 5, 10, 15
2014/6/15, , , 12, 5, , 5
2014/6/22, , , 12, , 8, 4
2014/1/14, , , 26, 5, , 7
2014/1/15, , , 31, 6, , 6
2014/1/16, , , 30, 10, , 4
2014/1/17, , , 33, 9, , 12
2014/1/27, , , 24, 32, , 1
2014/1/28, , , 20, 17, , 
2014/2/6, , , 12, 19, , 
2014/2/23, , , 22, 10, , 
2014/2/24, , , 14, 17, 7, 
2014/3/12, , , 10, 9, , 2
2014/3/16, , , 9, 5, , 1
2014/10/4, , , , 4, 20, 2
2014/4/5, , , , 5, , 
2014/5/25, , , , 18, , 
2014/1/23, , , , , 10, 
2014/1/26, , , , , 12, 
2014/2/2, , , , , 11, 
2014/2/9, , , , , 11, 
2014/3/9, , , , , 11, 
2014/3/23, , , , , 17, 
2020/11/29, , , , , , 
2020/11/30, , , , , , 
2020/12/1, , , , , , 
2020/12/2, , , , , , 
2020/12/3, , , , , , 
2019/7/6, , , , , , 
2018/12/2, , , , , , 
2018/12/3, , , , , , 
2018/12/4, , , , , , 
