Country,Region,Date,AQI,Temperature,RelativeHumidity,WindSpeed
Thailand,Bangkok,01/01/2014,204.32,23.05,63.54,5.19
Thailand,Bangkok,02/01/2014,176.34,23.2,65.25,5.27
Thailand,Bangkok,03/01/2014,159.45,24.29,67.21,5.97
Thailand,Bangkok,04/01/2014,73.77,25.38,69.83,4.07
Thailand,Bangkok,05/01/2014,176.34,25.48,68.12,6.43
Thailand,Bangkok,06/01/2014,126.34,25.85,72.08,5.07
Thailand,Bangkok,07/01/2014,176.34,26.58,73.71,5.3
Thailand,Bangkok,08/01/2014,126.34,27.11,72.38,2.57
Thailand,Bangkok,09/01/2014,96,27.5,64.29,8.67
Thailand,Bangkok,10/01/2014,126.34,26.29,57.96,10.18
Thailand,Bangkok,11/01/2014,176.34,25.95,57.92,8.25
Thailand,Bangkok,12/01/2014,66,26.02,55.33,8.76
Thailand,Bangkok,13/01/2014,96,25.38,55.58,9.78
Thailand,Bangkok,14/01/2014,76,23.61,55.17,10.97
Thailand,Bangkok,15/01/2014,96,22.41,51.33,9.46
Thailand,Bangkok,16/01/2014,176.34,21.5,50.5,8.23
Thailand,Bangkok,17/01/2014,96,22.34,53.12,9.12
Thailand,Bangkok,18/01/2014,109.45,22.28,55.04,13.17
Thailand,Bangkok,19/01/2014,143.24,21.28,55.67,9.64
Thailand,Bangkok,20/01/2014,126.34,21.88,53.67,9.68
Thailand,Bangkok,21/01/2014,143.24,22.29,49.42,12.99
Thailand,Bangkok,22/01/2014,193.24,20.47,46.33,12.02
Thailand,Bangkok,23/01/2014,217.61,20.05,49.79,8.64
Thailand,Bangkok,24/01/2014,277.41,20.52,55.58,5.18
Thailand,Bangkok,25/01/2014,76.74,21.43,60.38,5.63
Thailand,Bangkok,27/01/2014,159.45,24.48,66.58,5.41
Thailand,Bangkok,28/01/2014,176.34,25.04,63.42,5.15
Thailand,Bangkok,29/01/2014,193.24,25.73,64.75,4.82
Thailand,Bangkok,30/01/2014,143.24,25.83,63.21,5.08
Thailand,Bangkok,31/01/2014,159.45,25.2,62.17,6.22
Thailand,Bangkok,01/02/2014,96,25.27,68.79,6.49
Thailand,Bangkok,02/02/2014,109.45,25.93,69.96,8.56
Thailand,Bangkok,03/02/2014,96,26.95,70.54,8.35
Thailand,Bangkok,04/02/2014,86,26.92,75.96,11.45
Thailand,Bangkok,05/02/2014,86,27,77.54,14.18
Thailand,Bangkok,06/02/2014,76,26.98,74.5,12.58
Thailand,Bangkok,07/02/2014,76,26.66,76.92,14.04
Thailand,Bangkok,08/02/2014,76,26.51,74.71,13.33
Thailand,Bangkok,09/02/2014,96,26.48,67.96,7.8
Thailand,Bangkok,10/02/2014,86,26.45,69.92,6.63
Thailand,Bangkok,11/02/2014,76,25.98,69.5,10.58
Thailand,Bangkok,12/02/2014,76,26.59,74.54,11.68
Thailand,Bangkok,13/02/2014,76,26.7,76.21,10.91
Thailand,Bangkok,14/02/2014,45.45,27.04,75.29,9.31
Thailand,Bangkok,15/02/2014,86,26.98,74.75,9.66
Thailand,Bangkok,16/02/2014,86,27,76,12.6
Thailand,Bangkok,17/02/2014,86,27.2,75.08,12.81
Thailand,Bangkok,18/02/2014,86,27.36,73.58,12.38
Thailand,Bangkok,19/02/2014,126.34,27.7,73.58,9.83
Thailand,Bangkok,20/02/2014,159.45,25.06,66.42,13.48
Thailand,Bangkok,21/02/2014,193.24,24,68.21,7.83
Thailand,Bangkok,22/02/2014,109.45,26.22,70.08,5.22
Thailand,Bangkok,23/02/2014,96,27,75.08,8.54
Thailand,Bangkok,24/02/2014,86,27.09,75.42,10.72
Thailand,Bangkok,25/02/2014,96,27.14,74.75,11.52
Thailand,Bangkok,26/02/2014,86,26.97,75.83,11.33
Thailand,Bangkok,27/02/2014,86,27.47,73.12,13.74
Thailand,Bangkok,28/02/2014,76,27.29,72.38,12.43
Thailand,Bangkok,01/03/2014,76,27.33,71.75,12.28
Thailand,Bangkok,02/03/2014,96,27.58,72.17,11.14
Thailand,Bangkok,03/03/2014,76,27.6,74.58,11.42
Thailand,Bangkok,04/03/2014,76,27.52,74.04,11.73
Thailand,Bangkok,05/03/2014,66,27.64,72.58,13.04
Thailand,Bangkok,06/03/2014,56,27.82,74.5,15.53
Thailand,Bangkok,07/03/2014,66,28.17,71.46,14.81
Thailand,Bangkok,08/03/2014,66,28.17,69.58,13.93
Thailand,Bangkok,09/03/2014,76,28.35,70.33,12.13
Thailand,Bangkok,10/03/2014,76,28.05,74,14.9
Thailand,Bangkok,11/03/2014,66,28.49,68.58,11.39
Thailand,Bangkok,12/03/2014,96,28.33,71.29,12.6
Thailand,Bangkok,13/03/2014,86,28.97,68.62,12.26
Thailand,Bangkok,14/03/2014,96,29.11,71.08,11.97
Thailand,Bangkok,15/03/2014,66,29.36,73.88,8
Thailand,Bangkok,16/03/2014,126.34,29.55,75,5.06
Thailand,Bangkok,17/03/2014,86,29.66,71.92,9.4
Thailand,Bangkok,18/03/2014,86,30.09,67.79,11.23
Thailand,Bangkok,19/03/2014,86,29.98,72.62,12.64
Thailand,Bangkok,20/03/2014,96,30.35,70.79,12.94
Thailand,Bangkok,21/03/2014,86,29.87,75.21,11.23
Thailand,Bangkok,22/03/2014,126.34,27.01,82.67,9.46
Thailand,Bangkok,23/03/2014,109.45,27.36,74.71,6.31
Thailand,Bangkok,24/03/2014,86,28.42,71.25,6.5
Thailand,Bangkok,25/03/2014,86,28.92,73.12,6.65
Thailand,Bangkok,26/03/2014,86,29.52,70.5,8.99
Thailand,Bangkok,27/03/2014,86,29.95,70.25,12.82
Thailand,Bangkok,28/03/2014,86,29.69,74.12,15.02
Thailand,Bangkok,29/03/2014,66,29.73,73.83,14.64
Thailand,Bangkok,30/03/2014,66,30.08,69.62,15.23
Thailand,Bangkok,31/03/2014,76,30.25,69.08,13.75
Thailand,Bangkok,01/04/2014,76,30.4,72,13.48
Thailand,Bangkok,02/04/2014,76,30.43,71.17,13.17
Thailand,Bangkok,03/04/2014,76,30.46,70.62,14.28
Thailand,Bangkok,04/04/2014,76,29.58,71.96,9.42
Thailand,Bangkok,05/04/2014,66,27.55,80.58,6.03
Thailand,Bangkok,06/04/2014,56,28.98,74.75,5.67
Thailand,Bangkok,07/04/2014,76,29.9,71.17,10.84
Thailand,Bangkok,08/04/2014,86,30.21,63.79,9.4
Thailand,Bangkok,09/04/2014,96,30.06,64.92,9.33
Thailand,Bangkok,10/04/2014,96,30.42,64.79,12.51
Thailand,Bangkok,11/04/2014,96,30.38,67.88,8.21
Thailand,Bangkok,12/04/2014,96,29.35,75.04,6.14
Thailand,Bangkok,13/04/2014,86,29.32,76.04,5.53
Thailand,Bangkok,14/04/2014,86,29.62,75.62,6.85
Thailand,Bangkok,15/04/2014,76,28.99,75.33,6.39
Thailand,Bangkok,16/04/2014,76,29.69,74.38,8.78
Thailand,Bangkok,17/04/2014,76,30.07,71.25,8.17
Thailand,Bangkok,18/04/2014,66,30.68,69.96,9.87
Thailand,Bangkok,19/04/2014,66,30.9,68.25,11.3
Thailand,Bangkok,20/04/2014,66,31.07,64.92,13.4
Thailand,Bangkok,21/04/2014,66,31.31,62.5,12.56
Thailand,Bangkok,22/04/2014,86,31.5,62.08,10.85
Thailand,Bangkok,23/04/2014,76,31.59,68.54,10.16
Thailand,Bangkok,24/04/2014,76,31.08,71.92,13.97
Thailand,Bangkok,25/04/2014,66,31.22,68.42,9.89
Thailand,Bangkok,26/04/2014,56,31.54,63.75,13.31
Thailand,Bangkok,27/04/2014,76,31.68,59.5,12.37
Thailand,Bangkok,28/04/2014,86,31.27,65.83,10.3
Thailand,Bangkok,29/04/2014,66,29.51,75.38,8.46
Thailand,Bangkok,30/04/2014,66,29.52,75.67,8.05
Thailand,Bangkok,01/05/2014,86,30.1,74.75,13.05
Thailand,Bangkok,02/05/2014,56,30.36,73.17,9.7
Thailand,Bangkok,03/05/2014,76,29.8,73.75,10.92
Thailand,Bangkok,04/05/2014,86,29.49,74.33,6.49
Thailand,Bangkok,05/05/2014,96,30.31,73.12,6.89
Thailand,Bangkok,06/05/2014,109.45,29.22,80.5,5.59
Thailand,Bangkok,07/05/2014,96,28.02,83.17,4.77
Thailand,Bangkok,08/05/2014,56,29.52,76.92,7.68
Thailand,Bangkok,09/05/2014,66,30.56,72.29,10.41
Thailand,Bangkok,10/05/2014,76,30.76,71.79,8.88
Thailand,Bangkok,11/05/2014,66,30.73,70.54,9.79
Thailand,Bangkok,12/05/2014,56,30.71,71.12,8.59
Thailand,Bangkok,13/05/2014,76,29.92,75.62,8.85
Thailand,Bangkok,14/05/2014,56,30.31,69.96,8.76
Thailand,Bangkok,15/05/2014,66,30.68,68.17,10.15
Thailand,Bangkok,16/05/2014,66,30.84,67.46,7.58
Thailand,Bangkok,17/05/2014,76,30.58,71.12,7.6
Thailand,Bangkok,18/05/2014,86,29.86,77.33,6.83
Thailand,Bangkok,19/05/2014,76,28.99,75.71,6.82
Thailand,Bangkok,20/05/2014,66,30.12,71.25,9.24
Thailand,Bangkok,21/05/2014,66,30.35,69.54,10.86
Thailand,Bangkok,22/05/2014,56,29.75,71.08,10.67
Thailand,Bangkok,23/05/2014,66,29.22,74.25,9.81
Thailand,Bangkok,24/05/2014,76,30.2,70.96,7.76
Thailand,Bangkok,25/05/2014,86,31.06,69,5.52
Thailand,Bangkok,26/05/2014,76,30.97,70.29,4.1
Thailand,Bangkok,27/05/2014,76,29.4,78.17,8.15
Thailand,Bangkok,28/05/2014,66,28.53,81.08,6.18
Thailand,Bangkok,29/05/2014,76,29.62,77.08,6.82
Thailand,Bangkok,30/05/2014,66,30.1,71.71,7.13
Thailand,Bangkok,31/05/2014,76,30.08,73.38,8.12
Thailand,Bangkok,01/06/2014,76,29.84,76,10.24
Thailand,Bangkok,02/06/2014,66,30.38,72.04,6.52
Thailand,Bangkok,03/06/2014,76,30.78,71.92,6.85
Thailand,Bangkok,04/06/2014,76,30.35,72.83,10.05
Thailand,Bangkok,05/06/2014,66,29.22,78.38,10.07
Thailand,Bangkok,06/06/2014,66,29.15,75.04,9.72
Thailand,Bangkok,07/06/2014,76,29.42,72,12.85
Thailand,Bangkok,08/06/2014,76,29.58,73.21,11.98
Thailand,Bangkok,09/06/2014,66,29.5,72.67,11.05
Thailand,Bangkok,10/06/2014,66,28.97,77.33,10.28
Thailand,Bangkok,11/06/2014,66,29.45,76.25,10.28
Thailand,Bangkok,12/06/2014,56,28.61,78.88,12.84
Thailand,Bangkok,13/06/2014,45.45,27.46,86.88,12.89
Thailand,Bangkok,14/06/2014,56,28.18,81.92,15.1
Thailand,Bangkok,15/06/2014,56,28.37,81.21,12.58
Thailand,Bangkok,16/06/2014,56,27.14,87.33,15.33
Thailand,Bangkok,17/06/2014,66,28.3,79.83,12.38
Thailand,Bangkok,18/06/2014,56,27.73,83.25,13.41
Thailand,Bangkok,19/06/2014,56,28.69,76.58,10.15
Thailand,Bangkok,20/06/2014,66,29.08,77.04,11.36
Thailand,Bangkok,21/06/2014,66,28.86,76.88,10.39
Thailand,Bangkok,22/06/2014,76,28.78,76.04,10.94
Thailand,Bangkok,23/06/2014,66,28.58,74.21,12.87
Thailand,Bangkok,24/06/2014,66,28.01,76.96,11.78
Thailand,Bangkok,25/06/2014,76,27.73,81.75,12.39
Thailand,Bangkok,26/06/2014,143.24,27.68,82.29,8.33
Thailand,Bangkok,27/06/2014,76,28.68,76.83,9.57
Thailand,Bangkok,28/06/2014,76,29.76,67.5,14.33
Thailand,Bangkok,29/06/2014,76,30.02,65.21,14.87
Thailand,Bangkok,30/06/2014,76,28.9,69.75,11.36
Thailand,Bangkok,01/07/2014,76,28.89,73.12,8.81
Thailand,Bangkok,02/07/2014,76,29.11,70.67,9.59
Thailand,Bangkok,03/07/2014,66,29.68,69.04,10.09
Thailand,Bangkok,04/07/2014,56,29.58,71.25,10.88
Thailand,Bangkok,05/07/2014,66,30.23,66.75,10.74
Thailand,Bangkok,06/07/2014,66,30,68.21,12.27
Thailand,Bangkok,07/07/2014,76,29.71,68.54,12.94
Thailand,Bangkok,08/07/2014,56,27.96,78.25,12.83
Thailand,Bangkok,09/07/2014,66,26.98,84.58,13.7
Thailand,Bangkok,10/07/2014,66,27.45,80.88,13.1
Thailand,Bangkok,11/07/2014,56,28.36,75.75,11.7
Thailand,Bangkok,12/07/2014,66,28.42,76.67,12.08
Thailand,Bangkok,13/07/2014,86,28.29,78.96,9.72
Thailand,Bangkok,14/07/2014,76,27.18,86.08,6.97
Thailand,Bangkok,15/07/2014,86,27.38,84.04,10.48
Thailand,Bangkok,16/07/2014,76,27.99,79.88,7.33
Thailand,Bangkok,17/07/2014,76,28.2,77.92,10.11
Thailand,Bangkok,18/07/2014,76,27.73,76.75,12.41
Thailand,Bangkok,19/07/2014,76,26.58,83.17,11.68
Thailand,Bangkok,20/07/2014,76,27.69,80.17,10.19
Thailand,Bangkok,21/07/2014,66,28.06,78.42,7.96
Thailand,Bangkok,22/07/2014,76,27.94,77.67,9.48
Thailand,Bangkok,23/07/2014,76,27.49,76.25,11.18
Thailand,Bangkok,24/07/2014,76,28.15,74.96,11.12
Thailand,Bangkok,25/07/2014,66,28,78.33,12.17
Thailand,Bangkok,26/07/2014,76,28.02,79.29,10.32
Thailand,Bangkok,27/07/2014,96,27.72,77.25,9.85
Thailand,Bangkok,28/07/2014,109.45,27.03,80.21,8.58
Thailand,Bangkok,29/07/2014,109.45,27.82,81.08,8.66
Thailand,Bangkok,30/07/2014,126.34,28.4,79.21,8.2
Thailand,Bangkok,31/07/2014,96,28.88,73.96,9.92
Thailand,Bangkok,01/08/2014,86,28.59,73.67,11.52
Thailand,Bangkok,02/08/2014,86,26.66,83.12,8.9
Thailand,Bangkok,03/08/2014,96,27.9,77.25,9.68
Thailand,Bangkok,04/08/2014,76,28.09,76.58,10.91
Thailand,Bangkok,05/08/2014,86,26.88,85,9.92
Thailand,Bangkok,06/08/2014,76,26.85,83.38,10.64
Thailand,Bangkok,07/08/2014,76,27.07,82.04,12.52
Thailand,Bangkok,08/08/2014,66,26.93,83.25,11.38
Thailand,Bangkok,09/08/2014,76,27.19,80.21,10.42
Thailand,Bangkok,10/08/2014,76,27.82,76.92,9.56
Thailand,Bangkok,11/08/2014,66,28.35,78.08,10.12
Thailand,Bangkok,12/08/2014,66,28.16,75.42,9.37
Thailand,Bangkok,13/08/2014,76,28.31,76.21,10.68
Thailand,Bangkok,14/08/2014,76,28.02,80.04,8.49
Thailand,Bangkok,15/08/2014,86,28.49,78.54,9.28
Thailand,Bangkok,16/08/2014,66,28.22,80.04,5.08
Thailand,Bangkok,17/08/2014,86,28.72,78.62,7.58
Thailand,Bangkok,18/08/2014,66,28.95,78.92,6.09
Thailand,Bangkok,19/08/2014,76,28.65,78.88,7.34
Thailand,Bangkok,20/08/2014,76,27.92,82,6.77
Thailand,Bangkok,21/08/2014,109.45,27.5,82.96,6.32
Thailand,Bangkok,22/08/2014,76,27.59,84.83,5.87
Thailand,Bangkok,23/08/2014,66,28.5,82.04,3.87
Thailand,Bangkok,24/08/2014,76,28.64,77.33,4.89
Thailand,Bangkok,25/08/2014,76,28.18,81.54,4.5
Thailand,Bangkok,26/08/2014,96,27.81,84.38,5.78
Thailand,Bangkok,27/08/2014,86,27.7,82.83,5.33
Thailand,Bangkok,28/08/2014,76,26.9,84.92,5.85
Thailand,Bangkok,29/08/2014,76,27.33,80.54,6.93
Thailand,Bangkok,30/08/2014,76,25.95,86.25,6.63
Thailand,Bangkok,31/08/2014,86,26.6,81.33,8.41
Thailand,Bangkok,01/09/2014,76,26.83,79.21,9.06
Thailand,Bangkok,02/09/2014,96,26.09,85.67,9.18
Thailand,Bangkok,03/09/2014,86,26.99,83.04,7.59
Thailand,Bangkok,04/09/2014,76,27.55,81.12,8.29
Thailand,Bangkok,05/09/2014,56,27.44,76.71,9.67
Thailand,Bangkok,06/09/2014,56,27.11,79.92,9.26
Thailand,Bangkok,07/09/2014,76,26.24,82.92,8.75
Thailand,Bangkok,08/09/2014,66,27.22,77.38,12.06
Thailand,Bangkok,09/09/2014,76,27.6,75.17,11.04
Thailand,Bangkok,10/09/2014,86,27.85,75.71,7.99
Thailand,Bangkok,11/09/2014,66,27.17,82.75,5.89
Thailand,Bangkok,12/09/2014,76,27.26,83.92,7.32
Thailand,Bangkok,13/09/2014,56,27.54,81.08,9.15
Thailand,Bangkok,14/09/2014,66,27.69,79.58,8.45
Thailand,Bangkok,15/09/2014,86,26.9,84.17,9.25
Thailand,Bangkok,16/09/2014,176.34,27.11,80.71,11.32
Thailand,Bangkok,17/09/2014,56,27.48,76.46,15
Thailand,Bangkok,18/09/2014,76,27.72,78.58,10.01
Thailand,Bangkok,19/09/2014,66,28.39,76.79,6.31
Thailand,Bangkok,20/09/2014,45.45,29.13,73.58,7.68
Thailand,Bangkok,21/09/2014,76,29.05,73.62,8.19
Thailand,Bangkok,22/09/2014,56,29.2,74.08,7.24
Thailand,Bangkok,23/09/2014,86,28.2,77.46,6.76
Thailand,Bangkok,24/09/2014,126.34,27.42,83.46,5.2
Thailand,Bangkok,25/09/2014,76,27.12,86,4.6
Thailand,Bangkok,26/09/2014,76,27.35,85.5,4.2
Thailand,Bangkok,27/09/2014,96,28.28,82.83,3.51
Thailand,Bangkok,28/09/2014,86,28.15,83.5,3.35
Thailand,Bangkok,29/09/2014,96,27.57,85.25,4.55
Thailand,Bangkok,30/09/2014,126.34,26.81,87.08,3.12
Thailand,Bangkok,01/10/2014,86,27.33,85.38,3.8
Thailand,Bangkok,02/10/2014,143.24,27.1,85.71,4.68
Thailand,Bangkok,03/10/2014,193.24,27.65,81.42,4.2
Thailand,Bangkok,04/10/2014,176.34,28.09,81.54,4.14
Thailand,Bangkok,05/10/2014,159.45,27.25,86.17,5.07
Thailand,Bangkok,06/10/2014,143.24,25.67,87.25,9.55
Thailand,Bangkok,07/10/2014,96,25.3,86.71,11.17
Thailand,Bangkok,08/10/2014,126.34,25.12,90.83,9.1
Thailand,Bangkok,09/10/2014,86,25.97,88.54,3.33
Thailand,Bangkok,10/10/2014,96,27.45,81.58,5.52
Thailand,Bangkok,11/10/2014,126.34,26.67,82.29,4.03
Thailand,Bangkok,12/10/2014,193.24,26.73,84.46,5.41
Thailand,Bangkok,13/10/2014,143.24,26.81,76.83,8.84
Thailand,Bangkok,14/10/2014,143.24,27.2,74.25,9.81
Thailand,Bangkok,15/10/2014,159.45,26.95,72.75,8.81
Thailand,Bangkok,16/10/2014,176.34,27.14,70.83,7.53
Thailand,Bangkok,17/10/2014,176.34,27.68,73.5,8.24
Thailand,Bangkok,18/10/2014,96,27.47,75.17,8.34
Thailand,Bangkok,19/10/2014,109.45,27.06,79,6.94
Thailand,Bangkok,20/10/2014,176.34,26.39,87.54,4.86
Thailand,Bangkok,21/10/2014,176.34,26.67,84,6.31
Thailand,Bangkok,22/10/2014,96,26.87,85.12,7.4
Thailand,Bangkok,23/10/2014,126.34,26.52,86.29,7.43
Thailand,Bangkok,24/10/2014,109.45,26.4,86.42,3.68
Thailand,Bangkok,25/10/2014,76,26.34,86.67,3.55
Thailand,Bangkok,26/10/2014,159.45,26.41,86.79,3.71
Thailand,Bangkok,27/10/2014,109.45,27.02,86.29,4.12
Thailand,Bangkok,28/10/2014,126.34,26.82,85.67,4.75
Thailand,Bangkok,29/10/2014,193.24,26.36,86.88,4.46
Thailand,Bangkok,30/10/2014,176.34,27.5,84.12,3.92
Thailand,Bangkok,31/10/2014,126.34,27.56,83.04,5.86
Thailand,Bangkok,01/11/2014,126.34,27.45,85.5,5.81
Thailand,Bangkok,02/11/2014,96,27.25,85.33,5.7
Thailand,Bangkok,03/11/2014,176.34,26.78,85.21,7.15
Thailand,Bangkok,04/11/2014,176.34,25.54,91.58,4.99
Thailand,Bangkok,05/11/2014,176.34,25.45,90.04,4.56
Thailand,Bangkok,06/11/2014,204.32,27.27,81.88,5.96
Thailand,Bangkok,07/11/2014,126.34,27.3,84.38,3.95
Thailand,Bangkok,08/11/2014,204.32,27.52,81.17,7.32
Thailand,Bangkok,09/11/2014,176.34,27.28,83.42,6.03
Thailand,Bangkok,10/11/2014,159.45,27.4,79.08,6.73
Thailand,Bangkok,11/11/2014,126.34,27.82,78.71,4.9
Thailand,Bangkok,12/11/2014,109.45,27.91,80.71,5.69
Thailand,Bangkok,13/11/2014,126.34,27.41,75.5,8.56
Thailand,Bangkok,14/11/2014,143.24,26.7,73.75,9
Thailand,Bangkok,15/11/2014,109.45,27.1,73.12,7.14
Thailand,Bangkok,16/11/2014,143.24,27.31,70.96,9
Thailand,Bangkok,17/11/2014,96,27.04,70.04,9.12
Thailand,Bangkok,18/11/2014,109.45,26.49,65.04,12.34
Thailand,Bangkok,19/11/2014,126.34,25.39,65.83,10.06
Thailand,Bangkok,20/11/2014,126.34,25.22,66.5,7.53
Thailand,Bangkok,21/11/2014,109.45,25.92,70.67,6.95
Thailand,Bangkok,22/11/2014,109.45,27.23,68.67,6.87
Thailand,Bangkok,23/11/2014,143.24,27.59,69.38,7.68
Thailand,Bangkok,24/11/2014,126.34,27.79,66.67,7.16
Thailand,Bangkok,25/11/2014,96,28.33,66.33,7.56
Thailand,Bangkok,26/11/2014,76,28.54,69.04,6.21
Thailand,Bangkok,27/11/2014,217.61,27.55,82.12,5.13
Thailand,Bangkok,28/11/2014,230.9,27.62,83.62,4.24
Thailand,Bangkok,29/11/2014,58.42,28.42,77.12,5.42
Thailand,Bangkok,01/12/2014,143.24,28.44,66.71,7.43
Thailand,Bangkok,02/12/2014,193.24,27.38,70.62,7.19
Thailand,Bangkok,03/12/2014,193.24,27.3,72.17,6.24
Thailand,Bangkok,04/12/2014,126.34,27.38,78.12,4.55
Thailand,Bangkok,05/12/2014,126.34,26.63,77.54,7.74
Thailand,Bangkok,06/12/2014,159.45,27.18,74.58,5.2
Thailand,Bangkok,07/12/2014,143.24,27.71,75.25,3.99
Thailand,Bangkok,08/12/2014,143.24,27.66,68.88,8.07
Thailand,Bangkok,09/12/2014,143.24,26.49,65.75,7.69
Thailand,Bangkok,10/12/2014,109.45,26.65,65.12,8
Thailand,Bangkok,11/12/2014,126.34,26.88,57.08,9.52
Thailand,Bangkok,12/12/2014,109.45,27.37,55.67,10.21
Thailand,Bangkok,13/12/2014,109.45,24.95,55.04,11.28
Thailand,Bangkok,14/12/2014,159.45,25.72,54.42,9.95
Thailand,Bangkok,15/12/2014,109.45,26.25,56.75,7.89
Thailand,Bangkok,16/12/2014,86,26.33,59.17,12.68
Thailand,Bangkok,17/12/2014,176.34,23.83,50.62,15.44
Thailand,Bangkok,18/12/2014,176.34,23.64,51.88,10.1
Thailand,Bangkok,19/12/2014,176.34,24.77,50.75,10.56
Thailand,Bangkok,20/12/2014,176.34,25.25,53.42,9.67
Thailand,Bangkok,21/12/2014,126.34,25.38,52.83,10.42
Thailand,Bangkok,22/12/2014,143.24,24.01,51.67,12.13
Thailand,Bangkok,23/12/2014,109.45,23.28,53.71,11.28
Thailand,Bangkok,24/12/2014,109.45,24.83,52.67,11.64
Thailand,Bangkok,25/12/2014,126.34,26.87,56.38,11.47
Thailand,Bangkok,26/12/2014,176.34,27.8,61.08,8.04
Thailand,Bangkok,27/12/2014,109.45,27.83,70.75,5.92
Thailand,Bangkok,28/12/2014,37.04,26.82,72.83,8.68
Thailand,Bangkok,01/01/2015,86,23.22,55.67,10.7
Thailand,Bangkok,02/01/2015,109.45,22.67,53.21,9.37
Thailand,Bangkok,03/01/2015,159.45,23.3,56.42,7.41
Thailand,Bangkok,04/01/2015,176.34,24.32,63.21,6.95
Thailand,Bangkok,05/01/2015,143.24,25.49,68.21,6.12
Thailand,Bangkok,06/01/2015,96,26.72,67.42,5.8
Thailand,Bangkok,07/01/2015,126.34,27.14,70.83,7.03
Thailand,Bangkok,08/01/2015,96,25.72,82.38,7.64
Thailand,Bangkok,09/01/2015,143.24,26.05,72.75,8.06
Thailand,Bangkok,10/01/2015,176.34,25.25,77.42,6.58
Thailand,Bangkok,11/01/2015,193.24,23.5,67.83,13.8
Thailand,Bangkok,12/01/2015,159.45,22.42,61.33,12.96
Thailand,Bangkok,13/01/2015,193.24,23.36,54,10.07
Thailand,Bangkok,14/01/2015,176.34,22.9,47.25,9.25
Thailand,Bangkok,15/01/2015,210.97,22.79,48.96,7.6
Thailand,Bangkok,16/01/2015,126.34,22.97,50.62,7
Thailand,Bangkok,17/01/2015,176.34,22.55,52.88,8.49
Thailand,Bangkok,18/01/2015,176.34,23.56,57.46,8.29
Thailand,Bangkok,19/01/2015,193.24,23.89,55.08,8.95
Thailand,Bangkok,20/01/2015,210.97,24.17,60.92,4.8
Thailand,Bangkok,21/01/2015,237.54,24.82,63.17,5.27
Thailand,Bangkok,22/01/2015,176.34,25.81,58.17,6.34
Thailand,Bangkok,23/01/2015,109.45,25.78,63.96,5.3
Thailand,Bangkok,24/01/2015,96,25.57,69.17,7.23
Thailand,Bangkok,25/01/2015,109.45,25.52,74.75,6.63
Thailand,Bangkok,26/01/2015,159.45,25.96,75.12,4.82
Thailand,Bangkok,27/01/2015,126.34,26.24,73.33,5.09
Thailand,Bangkok,28/01/2015,126.34,26.58,72.96,4.98
Thailand,Bangkok,29/01/2015,96,26.77,77.92,7.03
Thailand,Bangkok,30/01/2015,143.24,27.28,77.83,6.68
Thailand,Bangkok,31/01/2015,176.34,27.18,78.29,7.26
Thailand,Bangkok,01/02/2015,204.32,26.75,65.5,7.82
Thailand,Bangkok,02/02/2015,204.32,26.12,56.88,8.94
Thailand,Bangkok,03/02/2015,224.26,27.17,55.25,8.25
Thailand,Bangkok,04/02/2015,159.45,27.24,56.79,5.3
Thailand,Bangkok,05/02/2015,176.34,26.84,49.96,9.39
Thailand,Bangkok,06/02/2015,217.61,25.67,50.04,11.53
Thailand,Bangkok,07/02/2015,210.97,25.71,55.46,5.33
Thailand,Bangkok,08/02/2015,193.24,26.2,59.21,7.56
Thailand,Bangkok,09/02/2015,193.24,26.2,55.54,9.98
Thailand,Bangkok,10/02/2015,224.26,25.6,57.25,6.26
Thailand,Bangkok,11/02/2015,176.34,26.07,64.5,5.61
Thailand,Bangkok,12/02/2015,159.45,26.44,73.88,10.82
Thailand,Bangkok,13/02/2015,109.45,27.21,70.88,14.08
Thailand,Bangkok,14/02/2015,109.45,27.56,68.92,14.01
Thailand,Bangkok,15/02/2015,143.24,26.95,73.17,12.21
Thailand,Bangkok,16/02/2015,193.24,27.37,73.58,10.11
Thailand,Bangkok,17/02/2015,86,27.35,72.83,9.62
Thailand,Bangkok,18/02/2015,109.45,27.92,71.33,9.78
Thailand,Bangkok,19/02/2015,109.45,27.3,75.08,11.19
Thailand,Bangkok,20/02/2015,76,26.63,78.5,7.69
Thailand,Bangkok,21/02/2015,159.45,27.55,74.92,10.54
Thailand,Bangkok,22/02/2015,109.45,27.66,74.38,11.75
Thailand,Bangkok,23/02/2015,143.24,27.7,72.92,9.84
Thailand,Bangkok,24/02/2015,96,28.03,72.33,10.37
Thailand,Bangkok,25/02/2015,126.34,28.29,71.12,11.91
Thailand,Bangkok,26/02/2015,86,28.59,67.67,13.57
Thailand,Bangkok,27/02/2015,86,28.71,68.46,10.6
Thailand,Bangkok,28/02/2015,159.45,29.22,70.83,10.28
Thailand,Bangkok,01/03/2015,159.45,29.64,69.38,8.19
Thailand,Bangkok,02/03/2015,96,28.44,77.21,9.69
Thailand,Bangkok,03/03/2015,86,29.15,73.54,13.38
Thailand,Bangkok,04/03/2015,96,29.6,71.29,11.78
Thailand,Bangkok,05/03/2015,96,29.77,72.04,11.28
Thailand,Bangkok,06/03/2015,86,29.43,74.58,16.46
Thailand,Bangkok,07/03/2015,76,29.25,70.67,15.61
Thailand,Bangkok,08/03/2015,96,29.29,68.25,14.83
