Date,Region,pm25,pm10,o3,no2,so2,co,aqi
2018-01-17,Central,9.33,25.54,29.04,43.46,2.0,0.49,38.75
2018-01-17,East,10.42,23.67,31.21,23.62,2.21,0.17,43.5
2018-01-17,National,10.42,26.88,50.33,44.12,4.25,0.49,43.5
2018-01-17,North,9.67,19.04,34.12,15.58,4.08,0.49,40.21
2018-01-17,South,8.92,26.42,29.88,29.21,3.0,0.44,37.08
2018-01-17,West,8.33,18.88,50.33,11.79,3.33,0.43,35.08
2018-01-18,Central,10.04,25.17,27.04,52.12,2.0,0.5,42.58
2018-01-18,East,10.88,25.88,32.79,22.92,2.0,0.26,45.92
2018-01-18,National,10.88,29.0,55.04,52.42,4.83,0.51,45.96
2018-01-18,North,9.5,19.33,36.42,15.5,4.0,0.5,39.92
2018-01-18,South,8.83,28.58,30.29,33.33,3.0,0.41,36.71
2018-01-18,West,8.88,20.67,55.04,8.46,4.58,0.43,37.33
2018-01-19,Central,12.62,24.67,29.71,48.33,2.0,0.51,50.79
2018-01-19,East,15.12,35.17,28.79,33.04,3.38,0.52,54.54
2018-01-19,National,15.12,35.17,54.62,49.83,4.21,0.56,54.54
2018-01-19,North,13.0,23.62,28.29,23.54,4.0,0.55,50.79
2018-01-19,South,11.88,29.0,29.33,35.79,3.5,0.46,47.62
2018-01-19,West,9.54,21.92,54.62,13.42,2.5,0.46,39.38
2018-01-20,Central,12.12,21.62,28.75,53.17,2.88,0.58,49.96
2018-01-20,East,15.29,32.79,31.71,39.46,5.88,0.55,54.75
2018-01-20,National,15.29,32.92,36.54,63.88,6.29,0.72,54.75
2018-01-20,North,13.71,26.79,24.25,24.62,2.88,0.71,52.25
2018-01-20,South,12.21,29.42,26.5,42.83,5.38,0.55,49.83
2018-01-20,West,9.92,21.38,35.62,15.42,5.12,0.5,41.29
2018-01-21,Central,10.58,19.58,32.25,39.29,3.62,0.56,44.17
2018-01-21,East,14.79,32.08,27.75,38.25,8.67,0.54,54.21
2018-01-21,National,14.79,33.17,37.33,45.33,9.33,0.6,54.21
2018-01-21,North,12.38,28.71,30.17,19.58,3.83,0.6,51.12
2018-01-21,South,11.54,31.96,27.17,27.92,8.33,0.52,47.29
2018-01-21,West,9.17,18.42,35.46,10.62,6.21,0.5,37.92
2018-01-22,Central,6.88,16.62,36.25,43.54,3.04,0.52,28.29
2018-01-22,East,11.75,22.88,34.04,33.75,10.33,0.48,49.21
2018-01-22,National,11.75,27.08,46.08,45.62,10.33,0.54,49.21
2018-01-22,North,10.04,25.33,33.17,21.58,4.0,0.53,41.96
2018-01-22,South,7.92,27.0,30.17,27.79,8.71,0.49,33.29
2018-01-22,West,6.71,15.17,45.75,10.04,6.71,0.43,29.79
2018-01-23,Central,10.38,21.04,26.08,38.33,2.08,0.52,42.79
2018-01-23,East,12.33,25.75,18.12,37.38,3.79,0.53,50.79
2018-01-23,National,12.46,30.5,34.5,43.46,4.08,0.56,51.0
2018-01-23,North,12.17,30.5,20.62,22.12,4.08,0.55,50.17
2018-01-23,South,9.5,27.17,19.33,29.21,2.12,0.51,39.38
2018-01-23,West,8.58,19.58,33.67,12.33,2.5,0.45,35.92
2018-01-24,Central,8.46,18.0,25.17,45.79,2.29,0.59,34.96
2018-01-24,East,11.96,25.58,17.12,35.08,4.12,0.6,49.58
2018-01-24,National,11.96,26.0,33.29,49.5,4.92,0.61,49.58
2018-01-24,North,10.08,25.79,24.0,19.29,4.54,0.54,42.08
2018-01-24,South,9.38,22.88,18.0,36.92,2.71,0.57,39.17
2018-01-24,West,7.58,17.08,33.12,10.88,2.96,0.48,31.54
2018-01-25,Central,8.21,18.92,20.21,28.21,3.04,0.57,33.88
2018-01-25,East,9.79,21.96,19.83,29.08,5.08,0.48,40.62
2018-01-25,National,10.54,25.58,29.71,40.0,6.46,0.59,43.79
2018-01-25,North,10.54,24.67,22.83,24.29,4.67,0.51,43.58
2018-01-25,South,9.12,23.92,15.96,35.79,6.46,0.55,38.42
2018-01-25,West,7.33,15.42,27.92,16.21,3.21,0.45,31.0
2018-01-26,Central,12.58,24.83,9.75,21.79,2.83,0.62,50.25
2018-01-26,East,11.62,29.46,15.96,28.46,5.46,0.3,47.92
2018-01-26,National,14.88,31.62,30.62,40.42,9.17,0.62,54.17
2018-01-26,North,14.83,31.46,17.25,22.29,6.25,0.5,54.08
2018-01-26,South,10.75,24.54,11.17,38.46,8.38,0.53,44.71
2018-01-26,West,8.62,20.0,30.38,15.17,6.38,0.48,35.88
2018-01-27,Central,13.41,28.59,11.24,17.41,2.18,0.68,52.41
2018-01-27,East,11.76,24.82,12.94,27.82,3.12,0.35,48.82
2018-01-27,National,13.41,28.76,21.94,29.65,6.65,0.68,52.41
2018-01-27,North,11.76,27.71,12.71,18.12,4.0,0.54,48.35
2018-01-27,South,9.41,21.65,13.18,26.47,3.12,0.51,39.35
2018-01-27,West,9.76,20.71,21.94,10.29,6.53,0.52,40.76
2018-01-28,Central,11.43,24.13,22.13,15.57,2.35,0.69,47.43
2018-01-28,East,9.96,20.35,22.65,27.3,3.87,0.27,41.48
2018-01-28,National,11.43,25.17,38.17,30.0,5.3,0.69,47.43
2018-01-28,North,9.7,24.83,25.52,17.43,5.09,0.5,40.43
2018-01-28,South,9.3,22.61,28.7,20.13,4.09,0.5,38.78
2018-01-28,West,8.43,18.78,37.57,13.78,4.17,0.51,35.22
2018-01-29,Central,12.5,23.67,28.0,17.5,2.0,0.83,51.08
2018-01-29,East,12.04,21.46,22.46,31.42,4.96,0.34,49.5
2018-01-29,National,12.54,32.75,32.71,36.71,7.46,0.83,51.17
2018-01-29,North,11.17,25.75,26.96,21.17,6.96,0.58,46.38
2018-01-29,South,8.71,29.12,20.92,30.38,3.5,0.59,40.62
2018-01-29,West,8.29,17.29,30.12,12.5,6.12,0.51,34.33
2018-01-30,Central,14.67,26.96,29.04,14.08,2.0,0.71,53.75
2018-01-30,East,12.96,23.96,33.88,32.67,8.75,0.29,50.79
2018-01-30,National,14.71,29.75,41.92,38.04,9.54,0.74,53.83
2018-01-30,North,13.79,29.75,37.71,24.58,6.92,0.55,52.42
2018-01-30,South,9.21,20.33,31.42,28.46,7.92,0.59,37.92
2018-01-30,West,10.67,20.88,38.62,17.62,5.62,0.52,42.62
2018-01-31,Central,16.42,30.83,12.88,19.42,2.0,0.63,56.25
2018-01-31,East,14.42,25.46,25.17,25.88,5.71,0.25,53.54
2018-01-31,National,17.12,34.21,35.54,30.12,9.08,0.63,56.75
2018-01-31,North,16.88,34.21,26.88,16.38,6.54,0.54,56.42
2018-01-31,South,9.58,18.75,32.42,22.54,8.67,0.55,38.62
2018-01-31,West,16.79,28.33,28.42,16.42,7.38,0.48,56.21
2018-02-01,Central,13.04,28.58,16.04,17.88,2.0,0.72,50.83
2018-02-01,East,11.5,20.79,27.29,24.38,3.71,0.29,47.38
2018-02-01,National,13.42,29.92,40.62,25.38,7.96,0.72,51.62
2018-02-01,North,12.08,29.67,31.33,14.42,5.0,0.54,48.83
2018-02-01,South,11.33,24.62,27.33,13.62,5.79,0.56,46.62
2018-02-01,West,13.17,24.58,40.54,7.71,7.67,0.62,50.33
2018-02-02,Central,13.21,30.33,9.71,31.08,2.0,0.76,51.83
2018-02-02,East,8.62,19.0,23.96,22.42,2.96,0.28,36.04
2018-02-02,National,13.21,30.33,31.79,32.42,4.17,0.76,51.83
2018-02-02,North,9.29,24.42,29.0,12.46,4.17,0.54,39.0
2018-02-02,South,9.62,22.71,16.38,17.96,2.21,0.52,40.21
2018-02-02,West,7.04,15.88,31.75,10.38,2.08,0.62,29.33
2018-02-03,Central,12.47,28.35,24.59,36.18,2.47,0.7,50.12
2018-02-03,East,9.47,20.41,30.0,23.65,2.0,0.37,38.82
2018-02-03,National,12.47,28.65,34.82,40.35,5.94,0.74,50.12
2018-02-03,North,10.59,25.47,27.18,21.88,5.94,0.63,43.71
2018-02-03,South,11.29,25.41,26.88,15.82,3.0,0.62,46.18
2018-02-03,West,6.53,16.59,33.47,9.59,2.0,0.74,27.53
2018-02-04,Central,18.33,45.04,59.79,21.75,3.0,0.67,57.96
2018-02-04,East,15.25,31.12,55.67,17.17,2.0,0.33,54.46
2018-02-04,National,18.33,76.79,72.71,22.5,8.83,0.68,65.04
2018-02-04,North,14.0,34.75,59.79,8.46,8.83,0.61,53.04
2018-02-04,South,16.79,76.79,58.0,10.17,3.0,0.58,64.62
2018-02-04,West,10.38,26.71,72.71,5.88,2.0,0.67,42.92
2018-02-05,Central,16.46,47.83,53.46,34.58,3.0,0.64,56.04
2018-02-05,East,14.92,32.92,54.79,20.54,2.0,0.32,54.29
2018-02-05,National,18.0,65.88,72.58,35.25,3.0,0.64,60.29
2018-02-05,North,15.08,35.33,63.46,11.29,2.29,0.59,54.38
2018-02-05,South,18.0,65.46,56.29,12.62,3.0,0.56,60.29
2018-02-05,West,12.71,29.67,72.58,7.33,2.0,0.62,51.29
2018-02-06,Central,17.54,51.0,47.67,45.75,3.0,0.62,57.29
2018-02-06,East,13.96,31.21,54.0,22.75,2.0,0.34,53.0
2018-02-06,National,17.71,51.5,78.21,45.88,3.0,0.62,57.5
2018-02-06,North,14.92,33.5,66.17,13.12,2.0,0.55,54.29
2018-02-06,South,16.21,47.96,59.04,16.5,2.21,0.54,55.58
2018-02-06,West,12.08,26.54,78.21,7.58,2.0,0.5,50.21
2018-02-07,Central,19.12,51.83,41.67,55.33,3.62,0.65,58.96
2018-02-07,East,15.62,32.71,57.33,23.04,2.0,0.36,55.21
2018-02-07,National,19.12,51.83,78.17,55.33,3.62,0.65,58.96
2018-02-07,North,16.29,33.25,66.75,14.08,2.0,0.6,55.67
2018-02-07,South,16.83,42.88,51.92,25.33,3.42,0.57,56.5
2018-02-07,West,13.62,27.88,78.17,9.96,2.0,0.55,52.67
2018-02-08,Central,21.04,47.83,53.83,42.71,4.0,0.65,61.04
2018-02-08,East,16.29,34.0,59.25,22.21,2.0,0.39,55.75
2018-02-08,National,21.04,47.83,77.71,43.12,4.0,0.65,61.04
2018-02-08,North,15.92,31.17,77.17,12.38,2.0,0.57,55.42
2018-02-08,South,17.58,42.38,62.96,14.04,4.0,0.59,57.12
2018-02-08,West,15.58,30.42,74.88,11.17,2.0,0.58,54.88
2018-02-09,Central,27.17,60.12,73.08,42.38,4.62,0.65,68.0
2018-02-09,East,22.79,39.12,73.79,19.88,2.0,0.37,63.21
2018-02-09,National,27.54,60.12,101.33,43.58,4.62,0.65,68.5
2018-02-09,North,23.08,34.92,93.75,12.67,2.0,0.59,63.46
2018-02-09,South,26.54,47.71,86.58,16.5,4.12,0.6,67.38
2018-02-09,West,20.83,34.08,100.17,11.75,2.12,0.56,60.83
2018-02-10,Central,26.62,56.58,54.08,46.46,4.96,0.6,67.46
2018-02-10,East,23.33,37.12,57.79,20.17,2.12,0.32,63.75
2018-02-10,National,27.21,56.58,87.25,46.46,4.96,0.6,68.12
2018-02-10,North,22.33,34.92,77.83,11.21,2.0,0.54,62.5
2018-02-10,South,26.12,47.42,66.29,15.71,4.12,0.56,66.96
2018-02-10,West,21.0,35.29,83.71,9.96,3.0,0.57,61.12
2018-02-11,Central,24.71,51.67,70.54,29.62,4.79,0.63,65.12
2018-02-11,East,20.29,33.79,64.04,18.75,2.0,0.38,60.25
2018-02-11,National,24.96,52.17,90.67,29.79,4.79,0.63,65.38
2018-02-11,North,19.92,32.33,83.83,9.04,2.0,0.58,59.88
2018-02-11,South,23.62,49.42,77.42,10.79,4.71,0.59,64.0
2018-02-11,West,17.08,31.83,86.58,8.79,3.0,0.58,57.0
2018-02-12,Central,27.46,53.25,63.54,34.75,5.33,0.63,68.5
2018-02-12,East,25.21,38.17,59.75,18.96,2.0,0.33,65.88
2018-02-12,National,28.25,53.79,80.29,34.88,5.33,0.63,69.25
2018-02-12,North,24.08,36.33,76.46,11.42,2.0,0.55,64.46
2018-02-12,South,27.75,46.21,67.17,13.33,4.88,0.56,68.58
2018-02-12,West,21.17,36.46,79.79,8.25,3.0,0.56,61.38
2018-02-13,Central,17.75,47.5,31.67,44.96,4.62,0.59,57.21
2018-02-13,East,14.0,27.71,38.96,20.54,2.0,0.27,52.58
2018-02-13,National,17.83,48.71,59.33,44.96,4.62,0.59,57.25
2018-02-13,North,14.42,27.04,48.92,11.58,2.25,0.51,53.71
2018-02-13,South,16.58,45.88,37.79,16.67,4.04,0.52,56.0
2018-02-13,West,13.83,32.25,59.33,9.0,2.54,0.52,52.71
2018-02-14,Central,14.5,39.88,33.5,35.46,4.33,0.54,53.79
2018-02-14,East,11.46,24.46,38.58,21.71,2.0,0.3,46.88
2018-02-14,National,14.5,41.04,56.42,37.42,4.33,0.58,53.83
2018-02-14,North,11.62,21.58,50.83,11.25,2.29,0.54,47.92
2018-02-14,South,14.38,40.54,35.33,17.96,4.12,0.55,53.62
2018-02-14,West,10.54,27.75,56.29,9.46,2.79,0.48,44.12
2018-02-15,Central,18.88,41.67,45.38,24.33,4.54,0.53,58.54
2018-02-15,East,16.25,33.33,36.67,22.29,2.0,0.34,55.71
2018-02-15,National,19.12,61.17,55.54,32.92,7.79,0.6,58.88
2018-02-15,North,16.54,29.75,44.46,12.67,4.92,0.59,56.21
2018-02-15,South,18.79,61.17,38.38,13.67,4.75,0.6,58.5
2018-02-15,West,17.38,32.58,54.46,16.0,5.67,0.5,56.96
2018-02-16,Central,23.08,39.21,57.33,35.04,8.67,0.62,63.38
2018-02-16,East,17.79,32.25,46.25,23.12,3.08,0.36,57.38
2018-02-16,National,23.08,40.25,69.96,39.12,19.79,0.67,63.38
2018-02-16,North,19.92,31.79,62.62,17.38,6.0,0.66,59.88
2018-02-16,South,23.08,40.25,50.33,22.12,9.38,0.63,63.38
2018-02-16,West,20.62,34.46,66.54,15.04,19.79,0.5,60.71
2018-02-17,Central,22.67,37.17,52.96,19.88,11.08,0.59,63.0
2018-02-17,East,16.04,27.0,42.92,19.21,4.79,0.37,55.33
2018-02-17,National,22.67,37.17,75.42,23.83,25.08,0.65,63.17
2018-02-17,North,19.33,28.67,52.88,8.29,6.92,0.61,59.17
2018-02-17,South,22.67,37.17,46.58,11.92,12.46,0.64,63.0
2018-02-17,West,19.67,31.92,75.38,13.46,25.08,0.5,60.04
2018-02-18,Central,23.79,37.46,48.08,23.54,5.17,0.66,64.12
2018-02-18,East,20.58,30.67,47.54,17.62,2.67,0.44,60.67
2018-02-18,National,23.79,37.46,70.0,27.08,31.96,0.7,64.12
2018-02-18,North,20.79,29.46,55.5,6.38,3.58,0.57,60.88
2018-02-18,South,23.79,37.46,51.29,13.75,5.38,0.7,64.12
2018-02-18,West,19.75,31.75,69.33,14.0,31.96,0.55,59.79
2018-02-19,Central,24.17,39.21,30.08,32.79,4.92,0.55,64.67
2018-02-19,East,19.83,30.42,37.08,18.67,2.0,0.31,59.79
2018-02-19,National,24.17,39.21,51.88,33.21,18.25,0.56,64.67
2018-02-19,North,19.88,27.21,43.79,9.58,3.25,0.46,59.67
2018-02-19,South,24.17,39.21,36.38,19.0,4.38,0.54,64.67
2018-02-19,West,19.0,31.21,50.71,9.92,18.12,0.45,58.71
2018-02-20,Central,16.55,34.4,31.1,29.2,5.05,0.54,56.05
2018-02-20,East,11.55,22.65,35.3,19.85,2.0,0.31,48.2
2018-02-20,National,16.55,34.4,55.4,29.2,5.05,0.54,56.05
2018-02-20,North,11.05,17.1,42.8,8.75,3.65,0.41,45.9
2018-02-20,South,16.55,34.4,34.4,15.35,4.0,0.44,56.05
2018-02-20,West,11.45,22.65,55.4,8.25,3.3,0.4,48.05
2018-02-21,Central,17.56,42.25,31.06,31.75,5.75,0.5,57.31
2018-02-21,East,12.62,21.0,37.56,19.69,2.0,0.21,51.56
2018-02-21,National,17.56,42.25,57.81,31.75,5.75,0.5,57.31
2018-02-21,North,14.0,20.81,42.81,10.12,4.0,0.41,53.19
2018-02-21,South,17.25,39.31,36.56,11.75,4.0,0.42,56.69
2018-02-21,West,13.94,26.06,57.81,11.5,3.94,0.4,53.0
2018-02-22,Central,15.5,42.54,29.67,29.83,5.67,0.53,54.83
2018-02-22,East,10.75,19.88,32.71,19.25,2.0,0.19,44.83
2018-02-22,National,16.12,42.54,52.83,32.33,9.88,0.53,55.42
2018-02-22,North,12.58,20.38,38.04,9.5,4.0,0.41,51.38
2018-02-22,South,14.83,29.92,30.83,11.88,4.79,0.44,53.79
2018-02-22,West,13.83,27.38,52.83,14.71,7.92,0.42,52.88
2018-02-23,Central,14.08,35.46,19.0,36.5,4.67,0.54,53.12
2018-02-23,East,9.75,19.29,25.29,24.62,2.0,0.33,40.71
2018-02-23,National,14.38,35.5,31.79,37.08,18.75,0.54,53.58
2018-02-23,North,12.46,21.08,26.21,18.71,4.67,0.46,51.17
2018-02-23,South,14.25,33.08,17.96,16.71,3.58,0.46,53.5
2018-02-23,West,11.79,23.88,31.42,16.88,18.75,0.41,47.88
2018-02-24,Central,13.17,28.21,14.0,30.79,4.58,0.62,51.54
2018-02-24,East,9.08,18.83,22.58,23.5,2.42,0.78,37.71
2018-02-24,National,15.58,33.33,23.67,32.88,10.04,0.8,54.92
2018-02-24,North,13.67,20.75,18.83,18.42,7.38,0.55,52.58
2018-02-24,South,15.58,33.33,14.38,15.08,3.75,0.55,54.92
2018-02-24,West,9.38,21.46,18.04,18.21,9.04,0.52,39.17
2018-02-25,Central,9.75,23.54,19.92,25.08,4.0,0.44,40.33
2018-02-25,East,8.46,19.04,22.33,23.21,2.0,0.44,35.21
2018-02-25,National,11.17,29.62,30.75,26.79,5.21,0.5,45.96
2018-02-25,North,10.96,18.17,23.83,13.96,5.21,0.49,45.0
2018-02-25,South,10.17,29.62,19.29,14.29,3.0,0.47,41.96
2018-02-25,West,6.54,17.33,30.75,12.88,3.08,0.43,27.54
2018-02-26,Central,15.12,36.25,21.75,33.29,4.0,0.45,54.29
2018-02-26,East,12.88,26.54,29.54,19.58,2.0,0.38,51.92
2018-02-26,National,15.71,40.62,42.67,33.29,5.0,0.47,54.92
2018-02-26,North,13.08,23.04,34.25,9.46,5.0,0.44,52.0
2018-02-26,South,15.71,40.42,23.96,13.29,3.0,0.46,54.92
2018-02-26,West,8.96,20.58,42.54,12.33,2.62,0.39,37.38
2018-02-27,Central,16.5,41.33,18.22,21.11,4.17,0.47,56.0
2018-02-27,East,14.5,26.89,28.56,19.61,2.0,0.4,53.61
2018-02-27,National,17.28,41.44,38.61,26.11,4.33,0.5,57.0
2018-02-27,North,15.67,27.11,33.72,8.44,4.06,0.49,55.22
2018-02-27,South,17.28,38.89,23.72,10.28,3.17,0.48,57.0
2018-02-27,West,11.83,22.72,38.0,12.72,2.89,0.45,48.83
2018-02-28,Central,12.2,26.8,14.8,14.0,2.3,0.45,48.1
2018-02-28,East,13.1,27.7,23.4,19.5,2.0,0.37,51.6
2018-02-28,National,15.6,35.9,32.9,29.6,4.8,0.49,55.0
2018-02-28,North,14.1,25.5,29.5,11.7,4.1,0.49,53.4
2018-02-28,South,15.6,35.9,23.7,14.3,3.7,0.47,55.0
2018-02-28,West,13.6,26.3,31.5,22.3,4.0,0.48,52.6
2018-03-01,Central,11.12,23.5,12.75,18.0,2.0,0.48,46.12
2018-03-01,East,10.38,23.0,21.12,23.12,2.0,0.42,43.38
2018-03-01,National,15.75,37.75,24.75,28.12,11.0,0.56,55.25
2018-03-01,North,12.5,21.5,21.88,11.5,5.0,0.53,50.88
2018-03-01,South,15.75,37.75,11.75,19.75,7.0,0.53,55.25
2018-03-01,West,14.5,32.88,17.5,26.25,11.0,0.56,53.75
2018-03-02,Central,9.25,21.0,14.25,29.5,2.75,0.36,38.5
2018-03-02,East,8.0,18.0,22.75,22.0,2.25,0.66,34.0
2018-03-02,National,12.25,31.0,40.25,36.5,9.5,0.66,49.5
2018-03-02,North,9.5,16.5,29.5,20.75,5.0,0.53,40.25
2018-03-02,South,12.0,31.0,20.25,22.0,3.75,0.51,48.5
2018-03-02,West,11.25,22.0,38.5,31.0,9.5,0.52,47.0
2018-03-03,Central,9.67,17.89,23.78,15.11,3.0,0.35,39.67
2018-03-03,East,6.67,13.67,34.22,12.89,3.78,0.47,28.0
2018-03-03,National,14.33,34.44,45.56,41.56,14.67,0.58,53.44
2018-03-03,North,9.78,16.0,33.78,33.89,5.56,0.56,41.22
2018-03-03,South,14.33,34.44,27.0,25.44,5.0,0.5,53.44
2018-03-03,West,9.22,20.67,44.56,31.56,14.67,0.44,38.56
2018-03-04,Central,10.12,20.21,19.25,28.92,3.46,0.46,42.04
2018-03-04,East,8.54,17.79,27.88,23.08,4.38,0.56,35.71
2018-03-04,National,15.71,34.17,43.79,40.71,16.75,0.73,55.08
