Date,Region,pm25,pm10,o3,no2,so2,co,aqi
2020-01-07,National,7.5,20.0,29.83,17.71,4.0,0.87,31.29
2020-01-07,North,5.58,12.25,28.67,11.96,3.0,0.35,23.25
2020-01-07,South,6.92,19.5,26.42,14.83,2.21,0.44,28.71
2020-01-07,West,5.5,16.29,20.92,7.92,4.0,0.47,23.25
2020-01-08,Central,7.96,15.79,29.67,13.25,2.0,0.36,33.62
2020-01-08,East,7.33,21.04,20.12,13.83,3.0,0.94,31.12
2020-01-08,National,7.96,21.5,29.88,18.71,4.0,0.94,33.67
2020-01-08,North,6.33,14.0,25.25,13.04,3.0,0.37,26.75
2020-01-08,South,6.75,21.17,26.38,16.33,3.0,0.43,27.88
2020-01-08,West,7.08,20.38,17.67,8.08,4.0,0.49,30.12
2020-01-09,Central,10.29,22.88,34.21,11.58,2.0,0.38,43.04
2020-01-09,East,9.42,26.17,24.92,10.58,3.38,0.89,38.92
2020-01-09,National,10.29,28.04,34.88,17.08,4.0,0.89,43.04
2020-01-09,North,8.71,18.29,34.62,7.46,3.0,0.41,35.67
2020-01-09,South,9.29,28.04,29.54,16.79,3.0,0.45,38.5
2020-01-09,West,7.58,25.71,20.62,8.17,4.0,0.53,32.08
2020-01-10,Central,12.04,24.88,26.79,18.46,2.0,0.4,49.38
2020-01-10,East,10.25,31.04,20.04,16.88,2.21,0.74,43.17
2020-01-10,National,12.04,31.12,26.79,24.0,4.0,0.74,49.38
2020-01-10,North,9.17,19.0,21.54,17.67,3.42,0.43,38.67
2020-01-10,South,10.75,29.33,22.46,19.5,3.0,0.45,44.29
2020-01-10,West,8.83,28.92,16.54,10.42,4.0,0.5,36.58
2020-01-11,Central,12.88,24.96,26.29,18.46,2.0,0.44,51.96
2020-01-11,East,11.33,33.12,20.17,17.42,2.0,0.67,47.21
2020-01-11,National,12.88,33.12,26.29,23.88,4.0,0.67,51.96
2020-01-11,North,11.29,19.71,20.21,14.75,4.0,0.46,47.25
2020-01-11,South,10.83,27.96,22.71,20.79,3.0,0.49,45.17
2020-01-11,West,9.12,28.67,19.17,5.79,4.0,0.45,37.88
2020-01-12,Central,13.92,24.75,41.83,21.46,2.0,0.43,53.12
2020-01-12,East,12.42,34.21,28.75,16.58,2.0,0.64,51.12
2020-01-12,National,13.92,34.21,41.83,29.96,4.75,0.64,53.12
2020-01-12,North,11.62,19.75,33.0,10.54,4.0,0.47,48.46
2020-01-12,South,12.38,30.46,36.92,26.42,3.29,0.48,50.29
2020-01-12,West,10.5,31.08,22.62,14.04,4.75,0.47,43.54
2020-01-13,Central,16.0,25.54,40.71,14.0,2.0,0.44,55.46
2020-01-13,East,14.5,33.88,32.21,12.0,2.0,0.66,53.71
2020-01-13,National,16.0,35.25,41.92,20.17,6.79,0.66,55.46
2020-01-13,North,12.17,20.71,39.42,10.83,4.0,0.48,50.38
2020-01-13,South,14.92,32.92,37.92,18.17,4.38,0.49,54.04
2020-01-13,West,14.29,34.92,25.58,7.17,6.79,0.52,53.33
2020-01-14,Central,12.71,24.54,39.08,12.08,2.0,0.4,51.0
2020-01-14,East,11.5,30.42,28.5,9.79,2.0,0.62,47.38
2020-01-14,National,12.71,31.92,39.08,17.71,4.0,0.62,51.0
2020-01-14,North,10.17,19.5,36.04,7.79,3.67,0.45,43.12
2020-01-14,South,11.25,28.42,32.04,17.54,3.0,0.42,47.04
2020-01-14,West,10.83,31.92,24.21,7.17,4.0,0.5,45.04
2020-01-15,Central,11.17,25.39,37.87,11.91,2.0,0.35,46.91
2020-01-15,East,10.91,31.22,28.3,11.0,2.0,0.63,45.96
2020-01-15,National,11.57,32.3,37.87,22.74,4.0,0.63,48.17
2020-01-15,North,9.74,19.22,33.52,8.52,3.04,0.49,40.04
2020-01-15,South,11.04,28.52,32.35,21.26,2.0,0.36,45.61
2020-01-15,West,11.22,32.22,20.57,14.7,4.0,0.49,47.0
2020-01-16,Central,15.46,28.04,39.54,17.21,2.21,0.37,54.58
2020-01-16,East,14.21,34.38,28.96,9.62,2.0,0.67,52.0
2020-01-16,National,15.83,36.0,39.83,26.29,4.67,0.67,55.12
2020-01-16,North,12.67,22.21,34.58,9.21,3.92,0.52,49.79
2020-01-16,South,15.46,35.42,31.83,24.62,2.21,0.33,54.75
2020-01-16,West,12.21,34.75,22.46,13.96,4.67,0.47,48.62
2020-01-17,Central,31.0,39.92,27.62,12.92,3.0,0.39,72.25
2020-01-17,East,26.88,46.83,19.0,9.67,2.0,0.68,67.67
2020-01-17,National,31.0,49.46,28.08,19.5,7.17,0.68,72.25
2020-01-17,North,22.17,30.79,23.67,7.67,4.0,0.51,62.54
2020-01-17,South,26.0,45.79,22.42,18.12,2.58,0.36,66.83
2020-01-17,West,22.83,49.33,16.5,14.29,7.17,0.48,63.17
2020-01-18,Central,20.29,27.88,27.04,14.62,3.0,0.38,60.29
2020-01-18,East,18.29,34.38,21.29,10.25,2.0,0.68,57.96
2020-01-18,National,20.29,38.33,27.12,22.75,5.0,0.68,60.29
2020-01-18,North,15.62,25.33,13.71,10.29,4.0,0.52,55.04
2020-01-18,South,17.33,35.67,23.21,18.29,2.0,0.35,56.83
2020-01-18,West,18.04,38.33,15.79,16.96,5.0,0.44,57.58
2020-01-19,Central,10.5,20.04,32.92,14.67,2.33,0.37,44.04
2020-01-19,East,10.29,22.83,26.08,7.79,2.0,0.66,42.58
2020-01-19,National,12.29,26.62,33.0,18.29,5.0,0.66,49.79
2020-01-19,North,10.21,22.0,2.71,4.88,4.0,0.5,42.42
2020-01-19,South,12.25,26.62,25.62,15.12,2.0,0.33,49.75
2020-01-19,West,8.46,23.62,20.62,9.54,5.0,0.42,35.17
2020-01-20,Central,14.04,25.79,28.83,16.12,2.88,0.37,52.79
2020-01-20,East,12.08,28.54,24.46,8.5,2.0,0.67,49.29
2020-01-20,National,14.38,29.83,28.83,20.42,5.0,0.67,53.5
2020-01-20,North,11.58,21.58,13.12,6.42,4.0,0.48,47.96
2020-01-20,South,14.33,29.29,23.54,17.96,2.0,0.35,53.42
2020-01-20,West,10.96,29.54,19.17,11.88,5.0,0.46,45.54
2020-01-21,Central,11.71,22.79,23.33,20.42,2.0,0.37,47.79
2020-01-21,East,8.88,23.42,19.21,12.92,2.0,0.68,36.96
2020-01-21,National,12.17,25.75,23.42,23.83,5.0,0.68,49.04
2020-01-21,North,8.17,15.88,19.17,9.67,3.33,0.41,33.62
2020-01-21,South,11.92,25.71,19.33,22.29,2.0,0.36,48.46
2020-01-21,West,8.17,23.33,14.29,10.71,5.0,0.47,33.92
2020-01-22,Central,12.17,25.79,31.75,16.08,2.0,0.39,50.12
2020-01-22,East,10.62,30.0,26.62,10.12,2.0,0.73,44.46
2020-01-22,National,15.92,32.29,31.92,19.5,5.0,0.73,55.38
2020-01-22,North,8.58,16.88,26.75,6.71,3.0,0.44,35.12
2020-01-22,South,15.92,32.29,25.04,19.21,2.0,0.39,55.38
2020-01-22,West,9.71,29.5,21.46,8.62,5.0,0.49,40.5
2020-01-23,Central,11.42,23.04,34.92,12.08,2.12,0.39,47.92
2020-01-23,East,9.92,26.29,26.08,9.33,2.0,0.75,41.08
2020-01-23,National,11.62,28.29,34.92,17.79,4.79,0.75,48.5
2020-01-23,North,8.54,16.92,27.17,6.54,3.75,0.46,35.67
2020-01-23,South,10.62,28.29,28.42,17.58,2.0,0.4,44.67
2020-01-23,West,8.29,27.5,20.67,8.92,4.79,0.5,34.67
2020-01-24,Central,10.08,21.75,41.67,9.21,3.0,0.38,41.38
2020-01-24,East,9.08,25.5,30.21,8.17,2.0,0.73,38.58
2020-01-24,National,10.88,27.33,42.04,15.75,4.0,0.73,45.67
2020-01-24,North,7.96,15.83,33.29,5.75,4.0,0.44,32.79
2020-01-24,South,10.79,26.58,36.04,15.67,2.0,0.35,45.42
2020-01-24,West,8.88,26.92,24.42,7.42,3.29,0.48,37.42
2020-01-25,Central,10.12,22.0,47.08,10.88,3.0,0.38,42.46
2020-01-25,East,8.92,24.58,36.17,6.42,2.0,0.67,36.75
2020-01-25,National,13.25,30.54,47.08,14.96,4.0,0.67,52.33
2020-01-25,North,8.12,16.08,39.25,4.79,4.0,0.43,34.08
2020-01-25,South,13.25,30.54,43.33,13.67,2.0,0.35,52.33
2020-01-25,West,9.25,27.38,32.21,6.67,3.0,0.49,38.29
2020-01-26,Central,10.29,21.96,50.25,10.92,3.0,0.4,43.04
2020-01-26,East,11.21,25.96,36.25,6.42,2.0,0.71,46.96
2020-01-26,National,14.33,32.75,50.29,20.67,5.04,0.71,53.88
2020-01-26,North,7.08,14.21,38.88,5.21,4.0,0.46,29.33
2020-01-26,South,14.33,32.75,43.04,17.79,2.0,0.35,53.88
2020-01-26,West,9.08,26.75,33.17,12.33,4.38,0.52,37.71
2020-01-27,Central,10.25,21.42,42.96,13.54,3.0,0.39,42.25
2020-01-27,East,9.29,21.42,32.62,8.33,2.0,0.7,38.96
2020-01-27,National,12.42,28.42,42.96,19.54,7.33,0.7,49.62
2020-01-27,North,7.21,14.29,31.25,8.46,4.0,0.49,30.04
2020-01-27,South,12.29,28.42,35.62,16.38,2.0,0.37,48.92
2020-01-27,West,9.12,26.42,26.42,14.12,7.33,0.52,38.12
2020-01-28,Central,11.42,20.46,39.67,18.12,3.0,0.32,47.46
2020-01-28,East,9.21,20.75,29.38,13.0,2.42,0.68,38.12
2020-01-28,National,11.42,27.46,40.38,23.83,4.62,0.68,47.46
2020-01-28,North,8.29,14.92,32.08,9.5,4.0,0.54,34.67
2020-01-28,South,10.0,27.0,33.33,19.67,2.0,0.37,41.21
2020-01-28,West,8.25,25.88,25.08,18.75,4.62,0.4,34.38
2020-01-29,Central,11.83,20.61,33.17,21.04,3.0,0.36,49.3
2020-01-29,East,8.83,18.7,29.61,16.35,2.35,0.56,36.09
2020-01-29,National,11.83,25.48,33.87,26.74,4.0,0.6,49.3
2020-01-29,North,8.26,15.0,25.65,14.61,4.0,0.57,34.65
2020-01-29,South,8.91,23.09,30.7,23.61,2.09,0.42,37.09
2020-01-29,West,8.96,25.35,16.09,16.26,4.0,0.52,37.35
2020-01-30,Central,6.96,12.38,29.12,20.29,3.0,0.36,29.08
2020-01-30,East,6.25,13.42,20.0,16.42,2.0,0.59,25.58
2020-01-30,National,7.62,20.54,29.71,23.0,4.0,0.59,31.67
2020-01-30,North,5.92,11.5,20.62,12.12,4.0,0.54,24.25
2020-01-30,South,7.5,20.46,26.88,21.62,2.0,0.44,31.04
2020-01-30,West,6.04,16.96,20.67,8.71,4.0,0.46,25.33
2020-01-31,Central,11.17,18.88,36.58,18.33,3.0,0.34,46.21
2020-01-31,East,7.54,17.71,32.71,9.5,2.12,0.5,30.75
2020-01-31,National,11.17,22.92,38.42,20.29,4.0,0.54,46.21
2020-01-31,North,7.08,13.17,33.92,8.29,4.0,0.54,29.5
2020-01-31,South,7.83,20.62,33.0,18.0,2.0,0.4,32.88
2020-01-31,West,7.46,22.92,25.38,10.83,4.0,0.45,31.08
2020-02-01,Central,11.91,24.65,48.57,16.17,3.0,0.4,49.35
2020-02-01,East,9.04,23.52,39.74,9.57,3.52,0.53,38.17
2020-02-01,National,11.91,28.09,49.87,16.3,4.0,0.64,49.35
2020-02-01,North,7.96,15.74,44.48,6.17,4.0,0.64,33.26
2020-02-01,South,9.0,24.04,47.74,12.0,2.0,0.49,37.61
2020-02-01,West,8.91,28.09,29.87,5.52,4.0,0.54,37.13
2020-02-02,Central,14.96,31.42,51.08,12.54,3.0,0.43,54.25
2020-02-02,East,13.67,33.71,41.29,7.5,2.25,0.58,50.42
2020-02-02,National,15.17,35.29,51.79,15.38,4.0,0.69,54.46
2020-02-02,North,11.21,20.38,46.04,5.33,4.0,0.69,46.46
2020-02-02,South,11.54,29.25,48.71,13.75,2.0,0.53,46.62
2020-02-02,West,10.08,33.54,37.54,4.92,4.0,0.57,41.88
2020-02-03,Central,15.33,30.92,55.88,12.33,3.0,0.38,54.79
2020-02-03,East,19.58,42.0,39.71,9.08,3.5,0.56,59.42
2020-02-03,National,19.58,42.0,55.88,17.42,4.0,0.62,59.42
2020-02-03,North,11.96,20.88,46.25,6.83,4.0,0.61,49.71
2020-02-03,South,13.92,33.75,46.17,17.12,2.0,0.5,53.0
2020-02-03,West,12.67,36.62,34.25,11.25,4.0,0.56,51.58
2020-02-04,Central,15.92,30.38,52.79,14.25,3.0,0.41,55.42
2020-02-04,East,16.75,37.12,34.04,13.33,2.96,0.7,56.38
2020-02-04,National,16.83,37.25,53.12,23.5,4.0,0.7,56.62
2020-02-04,North,12.0,23.29,38.5,12.33,4.0,0.63,50.42
2020-02-04,South,12.46,30.79,48.17,19.96,2.0,0.52,50.17
2020-02-04,West,14.21,35.96,32.62,13.42,4.0,0.56,53.29
2020-02-05,Central,15.21,27.79,44.71,13.75,3.0,0.4,54.42
2020-02-05,East,14.58,33.0,30.5,12.71,2.04,0.72,53.83
2020-02-05,National,15.33,36.54,44.83,23.54,4.67,0.72,54.62
2020-02-05,North,11.62,21.96,28.62,16.21,4.67,0.64,48.42
2020-02-05,South,13.29,34.46,39.25,17.79,2.0,0.51,52.5
2020-02-05,West,14.58,34.88,25.21,17.25,4.38,0.57,53.75
2020-02-06,Central,11.62,24.0,44.75,13.5,3.0,0.37,47.88
2020-02-06,East,11.21,27.88,32.62,11.88,2.0,0.65,46.75
2020-02-06,National,12.0,33.33,44.75,18.21,5.0,0.65,49.67
2020-02-06,North,9.25,19.21,36.17,7.25,4.29,0.5,39.04
2020-02-06,South,11.83,33.33,39.33,17.33,2.0,0.48,49.21
2020-02-06,West,11.5,30.92,29.58,10.42,5.0,0.53,47.08
2020-02-07,Central,12.08,25.46,45.04,10.79,3.0,0.36,49.54
2020-02-07,East,11.04,30.0,30.62,11.96,2.0,0.67,45.88
2020-02-07,National,12.08,32.54,45.04,17.67,5.0,0.67,49.58
2020-02-07,North,9.33,18.79,38.12,6.42,4.0,0.38,39.62
2020-02-07,South,10.21,31.92,37.96,16.96,2.0,0.48,42.92
2020-02-07,West,10.46,32.38,27.08,12.71,5.0,0.52,43.67
2020-02-08,Central,15.92,28.88,50.42,12.33,3.0,0.37,55.21
2020-02-08,East,12.96,32.88,34.0,13.42,2.0,0.67,51.96
2020-02-08,National,15.92,37.96,50.42,20.42,5.0,0.67,55.21
2020-02-08,North,12.83,22.17,42.08,9.83,4.71,0.41,51.67
2020-02-08,South,12.25,37.88,40.08,18.5,2.0,0.47,50.38
2020-02-08,West,12.96,34.71,29.0,10.58,5.0,0.52,51.62
2020-02-09,Central,13.42,24.38,27.38,16.75,3.0,0.39,52.17
2020-02-09,East,11.62,28.58,21.75,20.29,2.0,0.68,48.04
2020-02-09,National,13.42,31.67,28.04,21.75,5.0,0.68,52.17
2020-02-09,North,11.21,20.21,21.08,15.67,5.0,0.46,46.33
2020-02-09,South,10.67,29.0,26.5,16.67,2.0,0.52,44.38
2020-02-09,West,10.71,31.67,19.62,7.12,5.0,0.54,44.62
2020-02-10,Central,6.33,13.38,35.04,17.0,3.0,0.38,27.08
2020-02-10,East,7.08,15.67,24.46,19.12,2.0,0.7,29.33
2020-02-10,National,7.21,17.29,35.12,27.79,5.21,0.7,30.0
2020-02-10,North,5.92,12.54,27.12,14.12,4.08,0.47,24.12
2020-02-10,South,5.12,16.75,29.42,19.25,2.0,0.52,21.5
2020-02-10,West,5.21,16.04,22.62,16.29,5.21,0.48,21.58
2020-02-11,Central,9.08,16.58,17.38,23.46,3.0,0.38,37.38
2020-02-11,East,8.08,18.0,16.5,16.75,2.0,0.73,33.92
2020-02-11,National,9.08,20.5,19.58,25.54,5.75,0.73,37.5
2020-02-11,North,6.33,14.58,17.67,11.29,4.33,0.46,26.79
2020-02-11,South,7.29,20.25,19.25,20.62,2.79,0.5,30.04
2020-02-11,West,6.0,19.96,10.54,15.5,5.75,0.45,24.75
2020-02-12,Central,8.58,16.21,21.0,19.67,3.0,0.39,35.88
2020-02-12,East,8.83,22.88,17.33,17.21,2.0,0.79,36.96
2020-02-12,National,9.0,24.08,23.0,22.88,5.0,0.79,37.62
2020-02-12,North,7.04,15.38,16.17,13.21,4.04,0.49,29.71
2020-02-12,South,8.0,23.33,21.88,19.42,2.12,0.51,32.75
2020-02-12,West,6.42,20.71,16.25,15.04,5.0,0.46,26.21
2020-02-13,Central,12.04,26.83,26.33,19.96,3.0,0.39,49.42
2020-02-13,East,9.21,23.33,23.54,11.12,2.0,0.81,38.62
2020-02-13,National,12.04,32.42,28.25,22.67,5.0,0.81,49.42
2020-02-13,North,8.5,17.12,24.04,7.0,4.0,0.47,36.08
2020-02-13,South,9.88,32.42,26.54,18.54,2.0,0.49,40.88
2020-02-13,West,9.67,29.46,19.46,12.96,5.0,0.46,40.38
2020-02-14,Central,16.38,30.5,28.67,21.96,3.0,0.4,55.75
2020-02-14,East,9.92,24.62,28.67,10.58,2.0,0.79,40.83
2020-02-14,National,16.38,34.54,33.08,24.88,5.38,0.79,55.75
2020-02-14,North,9.04,20.38,27.0,13.58,4.0,0.44,37.83
2020-02-14,South,10.62,34.54,32.92,17.0,2.0,0.49,44.0
2020-02-14,West,10.08,31.54,21.92,13.62,5.38,0.5,42.08
2020-02-15,Central,12.54,25.79,40.21,26.12,3.17,0.4,50.42
2020-02-15,East,8.83,20.83,32.04,15.21,2.0,0.8,36.54
2020-02-15,National,12.67,35.38,42.54,32.96,6.08,0.8,50.67
2020-02-15,North,7.54,15.92,29.5,15.0,4.0,0.65,31.42
2020-02-15,South,11.17,35.12,41.04,27.88,2.46,0.51,46.08
2020-02-15,West,11.42,30.12,22.71,16.67,6.08,0.52,47.88
2020-02-16,Central,14.54,24.79,52.58,24.67,4.0,0.41,53.92
2020-02-16,East,10.33,22.38,40.88,14.96,2.33,0.81,42.96
2020-02-16,National,14.54,34.92,55.21,32.92,7.58,0.81,53.92
2020-02-16,North,7.75,14.79,43.12,18.12,4.0,0.72,32.33
2020-02-16,South,12.75,32.88,52.88,29.96,5.96,0.55,51.5
2020-02-16,West,12.67,31.96,31.33,15.96,7.42,0.57,50.12
2020-02-17,Central,15.33,22.62,31.54,19.08,3.96,0.44,53.62
2020-02-17,East,11.67,23.29,27.75,13.42,2.71,0.76,48.21
2020-02-17,National,15.79,34.92,33.38,22.38,7.96,0.79,54.92
2020-02-17,North,8.21,14.12,24.96,11.04,4.0,0.76,34.42
2020-02-17,South,11.17,29.46,31.12,20.42,7.12,0.54,45.67
2020-02-17,West,15.21,34.92,21.12,11.58,7.92,0.6,53.58
2020-02-18,Central,8.25,16.67,26.42,18.71,3.04,0.4,34.08
2020-02-18,East,10.0,21.58,14.5,11.96,2.38,0.28,41.42
2020-02-18,National,10.0,22.21,26.83,23.92,5.79,0.71,41.42
2020-02-18,North,5.58,11.62,20.96,8.58,4.0,0.71,23.25
2020-02-18,South,5.83,20.67,21.92,18.67,2.54,0.48,24.21
2020-02-18,West,7.42,20.29,16.08,17.0,5.79,0.54,31.12
2020-02-19,Central,10.79,24.46,33.08,16.25,3.0,0.43,45.12
2020-02-19,East,11.25,25.67,14.62,11.46,5.96,0.43,45.08
2020-02-19,National,11.58,32.0,33.08,20.79,6.0,0.69,46.12
2020-02-19,North,8.67,16.96,27.5,7.33,4.0,0.68,36.12
2020-02-19,South,9.88,32.0,29.0,17.92,2.92,0.49,41.42
2020-02-19,West,8.79,24.75,20.79,14.33,4.12,0.5,36.33
2020-02-20,Central,11.04,25.38,46.04,12.46,3.0,0.43,45.71
2020-02-20,East,12.92,27.67,26.5,12.92,2.42,0.57,51.83
2020-02-20,National,12.92,32.5,46.46,16.71,5.5,0.61,51.83
2020-02-20,North,9.62,18.67,40.08,6.08,4.0,0.43,39.67
2020-02-20,South,10.04,32.5,43.12,15.5,2.12,0.52,41.21
2020-02-20,West,8.42,28.38,29.29,11.12,5.5,0.51,35.33
2020-02-21,Central,10.62,23.5,35.62,15.5,3.0,0.45,43.71
2020-02-21,East,11.04,28.67,25.71,13.42,2.0,0.47,45.83
2020-02-21,National,11.04,31.21,35.67,24.62,4.46,0.55,45.88
2020-02-21,North,8.42,17.46,29.08,10.29,4.0,0.45,34.88
2020-02-21,South,8.75,30.67,31.92,17.92,2.0,0.51,36.58
2020-02-21,West,7.96,25.58,21.92,20.58,4.46,0.44,33.25
2020-02-22,Central,10.5,26.45,41.82,11.77,3.18,0.44,44.36
2020-02-22,East,13.73,32.73,25.95,9.32,2.59,0.24,52.23
2020-02-22,National,13.73,33.86,41.82,17.32,4.09,0.49,52.23
2020-02-22,North,9.64,17.91,35.27,6.09,4.0,0.44,39.86
2020-02-22,South,9.59,33.05,35.86,15.55,3.23,0.49,39.82
2020-02-22,West,8.59,30.68,27.73,15.0,4.09,0.42,35.64
2020-02-23,Central,11.0,27.96,46.71,8.79,4.0,0.43,45.75
2020-02-23,East,15.25,34.04,10.04,9.33,3.0,0.57,54.42
2020-02-23,National,15.25,37.75,46.71,14.17,5.0,0.59,54.42
2020-02-23,North,9.21,19.12,38.42,3.67,4.0,0.41,39.33
2020-02-23,South,10.71,37.75,40.67,12.46,4.0,0.46,44.5
2020-02-23,West,10.17,32.75,30.0,12.04,5.0,0.42,42.67
2020-02-24,Central,10.5,25.62,37.58,14.54,4.0,0.41,44.29
2020-02-24,East,14.58,29.58,9.75,13.04,2.92,0.56,53.83
2020-02-24,National,14.58,33.54,37.58,17.38,5.0,0.57,53.83
2020-02-24,North,9.83,20.33,31.29,7.42,4.0,0.44,41.29
2020-02-24,South,10.29,33.0,34.0,15.92,4.0,0.5,42.83
2020-02-24,West,9.83,31.08,25.08,6.04,5.0,0.45,40.46
2020-02-25,Central,12.96,30.33,40.79,14.12,3.88,0.33,51.79
2020-02-25,East,13.46,35.17,9.33,12.0,3.0,0.52,52.42
2020-02-25,National,13.46,41.58,41.33,19.21,5.0,0.59,52.42
2020-02-25,North,9.83,21.83,35.5,7.12,4.0,0.44,40.75
2020-02-25,South,12.62,41.58,37.75,18.5,4.0,0.59,51.25
2020-02-25,West,11.21,36.33,29.75,3.96,5.0,0.48,46.67
2020-02-26,Central,12.62,28.04,37.46,12.67,3.42,0.33,51.38
2020-02-26,East,12.54,30.17,16.42,11.79,3.0,0.47,51.46
2020-02-26,National,12.75,35.25,37.46,17.25,4.58,0.59,51.79
2020-02-26,North,9.62,19.08,29.46,6.46,4.0,0.44,40.21
2020-02-26,South,10.33,35.25,33.25,16.79,3.96,0.59,43.29
2020-02-26,West,10.92,32.0,23.46,6.0,4.58,0.48,45.38
2020-02-27,Central,9.75,23.33,34.08,17.58,4.0,0.31,41.04
2020-02-27,East,11.38,25.38,18.75,11.0,3.0,0.49,47.21
2020-02-27,National,11.42,29.92,35.46,21.54,4.0,0.57,47.79
2020-02-27,North,9.75,21.71,25.79,7.38,4.0,0.45,41.0
2020-02-27,South,9.08,29.38,32.62,17.54,3.29,0.57,37.96
2020-02-27,West,8.54,23.83,22.58,8.25,3.17,0.44,35.71
2020-02-28,Central,11.71,23.83,29.67,19.29,4.0,0.32,48.12
2020-02-28,East,11.04,25.71,13.79,10.04,2.29,0.39,45.92
2020-02-28,National,11.88,35.5,31.92,22.33,4.92,0.59,48.75
2020-02-28,North,9.92,27.29,26.54,5.96,4.0,0.44,41.79
2020-02-28,South,10.08,35.21,28.12,17.54,4.0,0.59,42.17
2020-02-28,West,8.71,27.62,23.33,8.62,4.92,0.44,36.29
2020-02-29,Central,13.75,27.29,37.29,18.17,4.0,0.34,52.79
2020-02-29,East,11.12,26.29,11.0,9.79,2.0,0.55,46.62
2020-02-29,National,13.79,36.0,40.58,19.46,5.33,0.66,52.83
2020-02-29,North,8.88,18.0,35.17,6.17,4.96,0.43,37.04
2020-02-29,South,12.5,36.0,39.58,17.17,4.0,0.66,50.62
2020-02-29,West,8.79,29.08,31.83,8.54,5.33,0.46,37.04
2020-03-01,Central,12.33,23.75,39.29,11.62,4.0,0.32,50.42
2020-03-01,East,12.92,27.67,8.42,11.08,2.92,0.59,51.88
2020-03-01,National,13.04,31.83,42.38,15.33,5.79,0.63,52.12
2020-03-01,North,9.62,19.21,33.21,7.33,5.0,0.45,39.79
2020-03-01,South,11.42,31.83,42.04,13.75,4.67,0.63,47.67
2020-03-01,West,11.5,29.83,28.0,6.17,5.79,0.48,47.71
2020-03-02,Central,8.71,18.38,36.33,13.08,4.0,0.32,36.92
2020-03-02,East,9.92,22.04,10.67,10.79,3.0,0.57,40.88
2020-03-02,National,9.92,26.33,36.42,17.96,5.5,0.6,40.92
2020-03-02,North,6.75,14.71,25.42,9.21,5.04,0.45,27.67
2020-03-02,South,8.62,26.12,31.29,16.62,4.46,0.56,35.96
2020-03-02,West,8.75,24.21,21.46,11.12,5.46,0.52,36.79
2020-03-03,Central,9.17,19.25,34.08,15.38,4.0,0.34,38.17
2020-03-03,East,10.42,21.79,25.0,10.92,3.0,0.67,42.62
2020-03-03,National,10.42,25.42,34.08,20.79,5.04,0.67,42.62
