Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,East,2023-01-31,20.12,8.01,0.56,27.36,3.64,33.01,33.2
Singapore,North,2023-02-01,20.16,8.42,0.53,28.75,3.75,26.42,34.93
Singapore,North-East,2023-02-02,19.46,7.7,0.48,28.54,3.82,28.47,32.19
Singapore,West,2023-02-03,19.78,8.47,0.56,37.56,3.74,23.01,35.19
Singapore,Central,2023-02-04,16.57,6.89,0.5,22.35,3.78,9.46,28.91
Singapore,East,2023-02-05,18.43,7.55,0.46,15.24,3.72,19.67,31.32
Singapore,North,2023-02-06,16.46,6.82,0.5,19.96,3.73,17.28,28.34
Singapore,North-East,2023-02-07,14.97,6.07,0.47,24.49,3.85,21.58,25.08
Singapore,West,2023-02-08,21.44,8.22,0.43,15.71,3.97,23.97,34.25
Singapore,Central,2023-02-09,20.97,8.42,0.43,14.31,3.9,22.56,34.92
Singapore,East,2023-02-10,21.14,8.78,0.45,19.69,4.21,22.09,36.55
Singapore,North,2023-02-11,18.07,7.16,0.42,12.92,4.99,21.15,29.96
Singapore,North-East,2023-02-12,16.65,6.64,0.44,18.15,3.81,19.4,27.48
Singapore,West,2023-02-13,18.61,7.92,0.54,23.43,3.78,17.61,32.95
Singapore,Central,2023-02-14,22.0,9.96,0.49,26.83,3.93,26.15,39.03
Singapore,East,2023-02-15,20.05,9.19,0.51,18.83,3.79,22.95,36.9
Singapore,North,2023-02-16,21.49,8.4,0.48,16.48,3.51,24.94,34.27
Singapore,North-East,2023-02-17,27.38,11.17,0.51,19.05,3.65,24.15,42.67
Singapore,West,2023-02-18,25.74,10.59,0.48,12.86,3.65,27.88,42.49
Singapore,Central,2023-02-19,21.39,9.45,0.51,10.35,3.29,30.71,37.76
Singapore,East,2023-02-20,20.32,8.48,0.54,16.32,3.41,35.21,35.38
Singapore,North,2023-02-21,21.86,9.08,0.5,13.31,3.32,44.82,37.85
Singapore,North-East,2023-02-22,25.01,9.89,0.5,12.64,3.22,53.06,40.49
Singapore,West,2023-02-23,24.44,9.83,0.55,11.98,3.0,55.19,41.25
Singapore,Central,2023-02-24,24.95,10.4,0.51,11.22,3.01,48.9,41.83
Singapore,East,2023-02-25,25.36,10.13,0.51,12.65,3.41,41.03,41.49
Singapore,North,2023-02-26,27.15,10.8,0.45,7.16,3.04,45.2,42.58
Singapore,North-East,2023-02-27,22.9,9.43,0.53,13.91,2.7,37.44,38.44
Singapore,West,2023-02-28,19.88,8.27,0.49,19.24,3.51,27.53,34.16
Singapore,Central,2023-03-01,10.47,4.61,0.45,15.9,3.67,19.68,19.31
Singapore,East,2023-03-02,10.92,4.51,0.5,20.42,3.88,16.38,19.02
Singapore,North,2023-03-03,13.19,6.02,0.56,22.48,4.06,12.66,25.07
Singapore,North-East,2023-03-04,14.81,6.96,0.56,16.71,4.06,15.05,28.89
Singapore,West,2023-03-05,15.88,7.74,0.52,11.33,3.44,27.76,31.58
Singapore,Central,2023-03-06,23.35,10.83,0.51,17.25,3.68,27.99,41.32
Singapore,East,2023-03-07,19.97,9.24,0.44,11.89,3.71,32.74,37.63
Singapore,North,2023-03-08,23.98,10.98,0.43,12.34,3.92,28.0,42.3
Singapore,North-East,2023-03-09,26.82,11.28,0.43,12.01,3.85,30.56,45.14
Singapore,West,2023-03-10,25.24,11.65,0.41,11.1,3.65,30.7,46.09
Singapore,Central,2023-03-11,27.15,11.03,0.42,11.82,3.81,30.26,44.02
Singapore,East,2023-03-12,23.86,10.79,0.46,11.41,4.19,34.47,43.68
Singapore,North,2023-03-13,21.82,10.26,0.43,10.72,4.17,38.01,41.95
Singapore,North-East,2023-03-14,28.31,12.68,0.46,13.59,4.01,38.09,47.07
Singapore,West,2023-03-15,30.53,13.56,0.47,14.15,4.06,41.56,48.28
Singapore,Central,2023-03-16,28.48,13.29,0.47,11.96,4.12,35.56,47.66
Singapore,East,2023-03-17,24.15,11.53,0.47,12.54,4.22,27.4,44.99
Singapore,North,2023-03-18,22.64,11.46,0.48,11.9,3.47,21.81,45.69
Singapore,North-East,2023-03-19,23.52,11.67,0.49,11.57,3.96,20.38,46.49
Singapore,West,2023-03-20,21.88,10.94,0.49,15.87,4.05,16.63,44.14
Singapore,Central,2023-03-21,19.53,9.77,0.57,22.26,4.26,20.38,40.62
Singapore,East,2023-03-22,17.26,8.72,0.45,23.01,4.38,20.76,36.57
Singapore,North,2023-03-23,18.95,9.24,0.44,18.94,4.9,20.7,38.52
Singapore,North-East,2023-03-24,17.47,8.98,0.47,28.38,5.04,22.58,37.27
Singapore,West,2023-03-25,20.79,11.47,0.63,32.46,5.08,13.28,46.38
Singapore,Central,2023-03-26,21.06,11.77,0.71,31.1,5.61,29.85,45.98
Singapore,East,2023-03-27,19.15,10.39,0.79,35.15,5.45,12.85,41.77
Singapore,North,2023-03-28,20.33,11.37,0.64,26.44,5.12,22.44,45.9
Singapore,North-East,2023-03-29,18.19,8.16,0.52,24.83,4.87,19.13,34.02
Singapore,West,2023-03-30,17.58,7.92,0.51,19.69,4.78,21.98,33.07
Singapore,Central,2023-03-31,19.19,8.93,0.65,27.72,5.06,19.58,36.93
Singapore,East,2023-04-01,23.34,11.47,0.86,25.29,4.59,24.74,44.05
Singapore,North,2023-04-02,22.17,10.58,0.88,42.77,5.2,34.15,42.25
Singapore,North-East,2023-04-03,22.85,11.34,0.72,38.14,6.24,26.81,43.53
Singapore,West,2023-04-04,21.81,10.01,0.59,30.98,5.3,41.13,41.17
Singapore,Central,2023-04-05,26.73,13.29,0.55,41.71,5.44,30.73,48.3
Singapore,East,2023-04-06,28.76,14.83,0.54,29.94,5.22,18.81,50.49
Singapore,North,2023-04-12,38.06,20.83,0.64,48.83,3.5,65.94,59.78
Singapore,North-East,2023-04-13,40.85,22.83,0.68,41.53,4.06,43.69,62.64
Singapore,West,2023-04-14,37.78,20.51,0.86,42.55,4.59,41.52,59.59
Singapore,Central,2023-04-15,39.3,21.01,0.65,27.77,4.71,58.88,63.95
Singapore,East,2023-04-16,38.44,21.74,0.66,44.65,4.53,41.07,61.41
Singapore,North,2023-04-17,29.42,14.9,0.55,39.73,5.92,39.6,51.01
Singapore,North-East,2023-04-18,31.65,15.81,0.56,34.65,5.19,44.47,54.87
Singapore,West,2023-04-19,28.58,13.41,0.54,36.06,4.62,24.22,49.01
Singapore,Central,2023-04-20,22.05,9.59,0.53,39.51,5.78,16.3,39.94
Singapore,East,2023-04-21,21.17,9.01,0.56,40.36,8.21,23.21,37.84
Singapore,North,2023-04-22,17.77,8.12,0.44,24.17,6.54,21.82,34.06
Singapore,North-East,2023-04-23,14.04,6.05,0.39,18.81,5.04,25.94,25.67
Singapore,West,2023-04-24,16.68,6.77,0.5,25.26,6.47,26.14,28.96
Singapore,Central,2023-04-25,18.79,7.9,0.48,22.76,3.96,29.12,33.38
Singapore,East,2023-04-26,20.85,9.67,0.63,25.92,4.25,26.37,40.02
Singapore,North,2023-04-27,21.22,8.45,0.54,23.06,4.35,21.65,35.2
Singapore,North-East,2023-04-28,20.86,8.6,0.69,26.44,3.88,16.38,36.15
Singapore,West,2023-04-29,24.48,10.74,0.74,27.38,4.33,26.98,42.53
Singapore,Central,2023-04-30,23.05,11.42,0.73,26.8,4.09,22.68,42.93
Singapore,East,2023-05-01,18.97,8.27,0.62,18.74,3.56,29.68,34.62
Singapore,North,2023-05-02,17.44,7.85,0.62,18.32,3.62,28.17,32.61
Singapore,North-East,2023-05-03,16.93,6.97,0.53,22.07,3.5,24.06,29.16
Singapore,West,2023-05-04,22.31,10.03,0.53,27.44,3.96,26.81,41.42
Singapore,Central,2023-05-05,25.38,12.15,0.71,47.03,4.98,25.51,44.55
Singapore,East,2023-05-06,25.72,12.97,0.51,35.23,10.24,27.22,45.86
Singapore,North,2023-05-07,14.66,6.91,0.55,21.92,10.02,20.12,28.6
Singapore,North-East,2023-05-08,12.34,5.01,0.52,20.42,4.94,20.6,20.65
Singapore,West,2023-05-09,14.39,4.98,0.45,26.32,6.6,25.3,21.34
Singapore,Central,2023-05-10,16.99,5.74,0.47,24.42,6.69,24.56,24.01
Singapore,East,2023-05-11,18.7,7.31,0.42,20.19,5.28,16.82,30.69
Singapore,East,2023-05-16,26.0,11.45,0.48,40.26,7.97,17.86,45.2
Singapore,North,2023-05-17,20.99,9.25,0.56,42.08,8.39,17.38,37.98
Singapore,North-East,2023-05-18,33.49,16.16,0.79,43.33,6.23,21.8,52.63
Singapore,West,2023-05-19,27.06,12.24,0.55,36.3,8.45,23.81,46.0
Singapore,Central,2023-05-20,22.4,9.57,0.53,25.6,9.1,25.38,39.47
Singapore,East,2023-05-21,22.36,10.4,0.58,38.26,5.63,22.31,41.71
Singapore,North,2023-05-22,21.95,11.35,0.65,32.21,8.65,25.45,44.65
Singapore,North-East,2023-05-23,22.62,10.84,0.6,36.23,7.24,22.51,44.01
Singapore,West,2023-05-24,22.29,9.61,0.58,27.76,7.51,23.85,40.25
Singapore,Central,2023-05-25,20.61,9.63,0.59,20.83,5.39,25.64,39.92
Singapore,East,2023-05-26,23.68,10.63,0.53,36.48,5.08,23.6,42.24
Singapore,North,2023-05-27,25.6,12.08,0.57,32.9,5.44,15.48,45.73
Singapore,North-East,2023-05-28,21.57,10.54,0.49,28.45,4.67,18.53,42.06
Singapore,West,2023-05-29,17.48,8.39,0.48,23.59,5.03,22.95,35.24
Singapore,Central,2023-05-30,19.13,9.5,0.45,26.99,5.91,24.12,39.38
Singapore,East,2023-05-31,18.39,9.01,0.42,17.6,4.61,30.28,37.74
Singapore,North,2023-06-01,20.85,10.03,0.5,26.67,4.86,24.42,40.09
Singapore,North-East,2023-06-02,17.13,7.69,0.54,27.1,5.32,24.52,31.75
Singapore,West,2023-06-03,24.19,11.44,0.55,27.49,5.17,26.67,42.98
Singapore,Central,2023-06-04,28.84,15.1,0.73,34.35,4.62,18.81,52.15
Singapore,East,2023-06-05,20.46,10.68,0.57,36.94,5.16,22.34,42.25
Singapore,North,2023-06-06,20.9,10.51,0.53,36.15,5.27,13.6,42.85
Singapore,North-East,2023-06-07,22.09,11.03,0.54,26.67,3.96,21.06,43.53
Singapore,West,2023-06-08,20.3,9.09,0.54,26.36,4.26,18.35,38.28
Singapore,Central,2023-06-09,17.03,7.08,0.42,22.49,4.89,19.78,29.44
Singapore,East,2023-06-10,16.18,5.94,0.38,23.47,5.6,17.47,24.91
Singapore,North,2023-06-11,17.15,6.78,0.33,17.89,4.85,17.6,28.51
Singapore,North-East,2023-06-12,18.38,7.72,0.37,27.92,4.81,12.43,32.28
Singapore,West,2023-06-13,21.52,9.27,0.58,29.44,4.37,11.67,38.47
Singapore,Central,2023-06-14,18.01,7.51,0.43,28.17,5.14,11.19,31.2
Singapore,East,2023-06-15,21.34,8.38,0.55,30.38,4.53,11.5,35.35
Singapore,North,2023-06-16,18.91,7.41,0.37,26.36,4.9,16.49,31.26
Singapore,North-East,2023-06-17,18.73,7.12,0.37,24.8,4.7,20.65,29.92
Singapore,West,2023-06-18,24.6,9.0,0.45,24.27,4.23,16.35,37.82
Singapore,Central,2023-06-19,28.81,13.03,0.52,33.76,4.14,27.69,45.9
Singapore,East,2023-06-20,25.35,10.64,0.46,27.11,4.26,29.28,41.48
Singapore,North,2023-06-21,21.37,8.8,0.42,18.37,5.83,22.86,36.95
Singapore,North-East,2023-06-22,20.46,8.35,0.38,24.55,5.53,23.12,35.44
Singapore,West,2023-06-23,27.39,10.77,0.41,26.85,5.54,19.26,43.98
Singapore,Central,2023-06-24,25.82,10.1,0.48,27.76,5.7,16.31,41.85
Singapore,East,2023-06-25,27.42,13.31,0.46,32.93,6.95,19.44,48.71
Singapore,North,2023-06-26,21.97,11.12,0.39,28.68,9.67,21.48,43.93
Singapore,North-East,2023-06-27,18.65,9.05,0.34,32.94,8.59,19.42,37.4
Singapore,West,2023-06-28,19.95,9.3,0.33,28.65,5.44,20.33,38.83
Singapore,Central,2023-06-29,23.4,13.17,0.35,18.51,5.6,25.28,49.06
Singapore,East,2023-06-30,22.53,12.01,0.32,27.51,5.49,20.43,47.29
Singapore,North,2023-07-01,19.21,9.4,0.31,20.15,6.97,15.95,38.42
Singapore,North-East,2023-07-02,14.13,6.15,0.33,19.92,5.24,18.49,25.75
Singapore,West,2023-07-03,16.67,7.77,0.35,25.85,4.38,20.67,32.21
Singapore,Central,2023-07-04,18.61,7.13,0.36,25.07,4.5,16.95,29.56
Singapore,East,2023-07-05,17.44,6.12,0.32,25.69,3.85,20.38,25.62
Singapore,North,2023-07-06,18.4,7.69,0.4,26.23,5.12,15.24,31.92
Singapore,North-East,2023-07-07,20.44,7.86,0.41,28.78,3.94,17.52,32.82
Singapore,West,2023-07-08,21.0,8.96,0.43,28.1,7.65,16.99,37.29
Singapore,Central,2023-07-09,17.6,7.35,0.38,22.97,3.96,19.18,30.49
Singapore,East,2023-07-10,20.53,9.55,0.51,29.65,3.5,10.24,39.17
Singapore,North,2023-07-11,16.14,7.04,0.36,23.9,3.53,9.1,29.33
Singapore,North-East,2023-07-12,16.38,6.78,0.46,26.83,3.42,12.11,28.65
Singapore,West,2023-07-13,22.91,9.84,0.52,23.88,3.85,18.15,39.61
Singapore,Central,2023-07-14,24.22,14.08,0.48,30.54,3.63,10.42,51.97
Singapore,East,2023-07-15,21.06,11.15,0.52,26.83,6.09,15.14,45.14
Singapore,North,2023-07-16,21.76,9.43,0.43,21.68,4.33,25.16,39.17
Singapore,North-East,2023-07-17,24.9,12.37,0.43,25.98,3.51,23.07,46.57
Singapore,West,2023-07-18,25.59,11.67,0.46,30.75,3.9,14.86,44.55
Singapore,Central,2023-07-19,21.35,8.92,0.4,26.56,3.81,13.88,36.85
Singapore,East,2023-07-20,23.32,9.51,0.45,31.67,3.78,10.66,39.67
Singapore,North,2023-07-21,28.19,13.92,0.47,22.42,3.57,26.08,49.48
Singapore,North-East,2023-07-22,27.64,13.13,0.39,21.4,5.09,28.06,48.63
Singapore,West,2023-07-23,29.21,13.22,0.39,23.05,3.93,33.57,48.31
Singapore,Central,2023-07-24,23.01,10.77,0.4,26.03,5.1,18.94,43.17
Singapore,East,2023-07-25,19.38,7.67,0.35,20.61,6.31,21.41,32.12
Singapore,North,2023-07-26,23.49,9.38,0.39,21.0,5.44,23.35,38.38
Singapore,North-East,2023-07-27,30.3,15.53,0.45,20.19,4.9,30.93,51.91
Singapore,West,2023-07-28,35.92,18.94,0.47,20.9,4.88,32.76,57.93
Singapore,Central,2023-07-29,41.27,20.22,0.45,17.28,5.45,41.62,59.49
Singapore,East,2023-07-30,34.35,14.58,0.38,14.92,4.82,36.79,51.05
Singapore,North,2023-07-31,28.62,10.28,0.37,17.29,4.9,35.02,42.16
Singapore,North-East,2023-08-01,30.61,11.01,0.41,18.49,4.11,30.82,44.53
Singapore,West,2023-08-02,31.18,13.53,0.46,19.91,5.08,29.15,49.61
Singapore,Central,2023-08-03,30.33,13.92,0.45,29.61,5.53,16.39,49.77
Singapore,East,2023-08-04,23.03,9.49,0.58,23.59,6.28,17.03,39.14
Singapore,North,2023-08-05,25.94,10.52,0.43,19.66,5.4,25.33,42.44
Singapore,North-East,2023-08-06,29.9,12.92,0.43,18.94,5.84,28.87,48.0
Singapore,West,2023-08-07,25.2,11.68,0.44,22.23,6.36,22.78,45.21
Singapore,Central,2023-08-08,22.49,9.25,0.41,17.69,5.24,19.32,38.47
Singapore,East,2023-08-09,21.23,8.56,0.42,14.19,4.44,22.24,35.34
Singapore,North,2023-08-10,27.58,10.85,0.42,16.94,4.88,32.91,44.1
Singapore,North-East,2023-08-11,29.9,13.56,0.49,22.15,5.44,26.38,49.69
Singapore,West,2023-08-12,31.8,15.26,0.48,17.78,5.37,36.24,53.87
Singapore,Central,2023-08-13,40.97,22.54,0.51,17.14,4.73,45.56,62.83
Singapore,East,2023-08-14,33.47,16.86,0.5,23.92,4.37,36.91,54.93
Singapore,North,2023-08-15,24.99,12.67,0.55,33.06,4.54,18.36,46.83
Singapore,North-East,2023-08-16,30.99,15.64,0.55,28.01,4.67,24.76,53.67
Singapore,West,2023-08-17,33.28,15.89,0.66,29.07,6.07,21.93,53.85
Singapore,Central,2023-08-18,35.61,18.31,0.64,38.95,10.75,12.75,56.07
Singapore,East,2023-08-19,28.12,14.69,0.51,28.12,7.15,16.55,51.5
Singapore,North,2023-08-20,23.46,11.98,0.43,15.79,4.8,28.86,45.71
Singapore,North-East,2023-08-21,23.62,12.6,0.43,25.76,4.79,23.95,46.33
Singapore,West,2023-08-22,30.67,13.71,0.54,23.52,6.06,20.62,49.65
Singapore,Central,2023-08-23,36.61,14.12,0.39,18.44,6.03,26.47,50.22
Singapore,East,2023-08-24,31.42,13.21,0.39,20.44,4.74,27.79,47.9
Singapore,North,2023-08-25,24.62,10.6,0.46,22.88,5.01,21.75,42.87
Singapore,North-East,2023-08-26,24.81,11.03,0.53,25.44,5.11,20.05,44.17
Singapore,West,2023-08-27,34.48,15.82,0.69,26.53,5.56,23.33,52.9
Singapore,Central,2023-08-28,25.15,12.85,0.49,24.51,5.56,25.04,47.8
Singapore,East,2023-08-29,31.83,17.65,0.55,24.61,4.56,28.08,56.66
Singapore,North,2023-08-30,31.76,16.15,0.56,24.42,3.92,26.11,54.69
Singapore,North-East,2023-08-31,32.26,15.97,0.5,21.03,5.08,34.76,52.65
Singapore,West,2023-09-01,34.37,17.32,0.51,17.13,4.81,36.94,54.99
Singapore,Central,2023-09-02,34.83,19.94,0.52,19.14,4.78,42.21,58.35
Singapore,East,2023-09-03,39.35,23.94,0.5,14.03,4.34,48.43,63.74
Singapore,North,2023-09-04,39.79,21.24,0.47,17.62,4.49,59.91,60.49
Singapore,North-East,2023-09-05,41.49,22.56,0.44,20.44,3.82,52.83,62.26
Singapore,West,2023-09-06,40.4,24.17,0.49,27.77,3.58,34.37,64.25
Singapore,Central,2023-09-07,23.78,13.02,0.51,36.5,4.92,25.69,47.92
Singapore,East,2023-09-08,23.31,12.49,0.44,21.31,5.5,29.17,48.19
Singapore,North,2023-09-09,28.48,15.71,0.43,23.9,4.25,25.87,53.83
Singapore,North-East,2023-09-10,26.04,14.1,0.48,27.71,4.21,16.81,51.4
Singapore,West,2023-09-11,30.99,17.92,0.55,28.83,4.49,24.95,57.24
Singapore,Central,2023-09-12,43.43,23.78,0.45,28.55,4.49,27.95,64.16
Singapore,East,2023-09-13,31.12,14.33,0.39,22.9,4.48,19.98,50.22
Singapore,North,2023-09-14,31.78,15.17,0.42,20.89,4.97,27.85,51.57
Singapore,North-East,2023-09-15,34.51,15.78,0.41,20.28,4.9,31.6,53.48
Singapore,West,2023-09-16,38.47,18.86,0.41,17.34,4.44,32.44,58.31
Singapore,Central,2023-09-17,36.56,17.83,0.46,18.82,4.0,27.74,55.51
Singapore,East,2023-09-18,25.23,12.32,0.47,24.03,4.4,17.93,47.54
Singapore,North,2023-09-19,25.2,11.53,0.38,21.95,6.88,20.16,45.47
Singapore,North-East,2023-09-20,21.45,8.92,0.52,29.52,7.22,13.02,37.33
Singapore,West,2023-09-21,22.69,10.48,0.62,31.64,4.96,17.32,41.72
Singapore,Central,2023-09-22,18.41,8.4,0.46,27.92,6.74,19.25,34.38
Singapore,East,2023-09-23,27.4,12.63,0.55,34.12,5.29,17.06,45.45
Singapore,North,2023-09-24,36.09,18.31,0.48,27.89,3.98,18.08,56.72
Singapore,North-East,2023-09-25,23.83,11.57,0.49,25.17,3.54,21.23,44.22
Singapore,West,2023-09-26,40.06,22.74,0.49,23.65,3.1,28.37,62.73
Singapore,Central,2023-09-27,38.78,18.44,0.44,20.62,3.26,39.04,57.08
Singapore,East,2023-09-28,40.13,18.61,0.43,18.1,3.87,42.85,58.12
Singapore,North,2023-09-29,49.23,26.51,0.51,22.4,3.93,38.08,67.35
Singapore,North-East,2023-09-30,51.0,28.8,0.57,30.21,4.35,18.11,69.88
Singapore,West,2023-10-01,48.45,28.26,0.59,24.56,4.05,23.48,69.24
Singapore,Central,2023-10-02,40.15,21.83,0.45,21.57,3.78,33.07,61.82
Singapore,East,2023-10-03,41.8,22.67,0.57,24.85,3.79,33.34,63.0
Singapore,North,2023-10-04,38.76,21.02,0.64,29.0,4.19,29.79,60.92
Singapore,North-East,2023-10-05,43.58,21.79,0.44,21.76,3.81,30.41,61.8
Singapore,West,2023-10-06,42.21,21.83,0.48,23.18,3.76,29.62,61.87
Singapore,Central,2023-10-07,61.03,37.86,0.68,20.09,3.52,26.95,80.26
Singapore,North,2023-10-09,45.48,24.26,0.55,37.13,6.1,44.23,64.77
Singapore,North-East,2023-10-10,53.51,31.47,0.63,31.86,7.93,30.11,72.9
Singapore,West,2023-10-11,54.91,31.91,0.67,34.96,4.98,24.4,73.46
Singapore,Central,2023-10-12,46.39,24.93,0.63,27.06,3.37,20.88,65.53
Singapore,East,2023-10-13,36.26,17.92,0.5,26.04,4.63,25.65,57.22
Singapore,North,2023-10-14,42.62,21.11,0.49,22.69,5.38,31.81,61.21
Singapore,North-East,2023-10-15,42.6,24.18,0.51,21.72,4.01,33.63,64.62
Singapore,West,2023-10-16,45.86,25.29,0.52,23.97,4.56,33.06,65.9
Singapore,Central,2023-10-17,40.81,20.55,0.45,21.62,5.38,30.41,60.51
Singapore,East,2023-10-18,37.13,19.01,0.49,30.14,4.39,19.88,58.71
Singapore,North,2023-10-19,35.27,17.05,0.62,32.11,3.95,22.92,54.99
Singapore,North-East,2023-10-20,32.08,15.85,0.49,31.99,3.29,24.55,53.2
Singapore,West,2023-10-21,29.72,14.23,0.56,35.94,3.74,17.71,51.41
Singapore,Central,2023-10-22,33.19,17.28,0.56,38.52,3.97,29.27,53.82
Singapore,East,2023-10-23,33.33,18.06,0.63,35.14,3.74,19.39,56.68
Singapore,North,2023-10-24,28.97,13.23,0.49,32.12,3.53,26.65,48.33
Singapore,North-East,2023-10-25,25.31,11.14,0.53,36.62,4.49,17.31,44.95
Singapore,West,2023-10-26,33.92,15.29,0.83,33.74,4.43,20.44,52.1
Singapore,Central,2023-10-27,34.97,16.99,0.67,32.4,4.04,23.91,55.73
Singapore,East,2023-10-28,32.02,14.78,0.56,30.84,4.28,10.48,52.84
Singapore,North,2023-10-29,28.57,12.96,0.61,28.05,3.19,26.91,48.34
Singapore,North-East,2023-10-30,27.65,14.62,0.58,38.93,4.28,42.6,50.94
Singapore,Central,2023-11-01,30.66,15.56,0.56,56.24,3.3,35.01,52.01
Singapore,East,2023-11-02,28.81,13.77,0.68,34.2,3.49,25.42,47.89
Singapore,North,2023-11-03,35.72,18.95,1.0,34.5,4.34,37.33,58.37
Singapore,North-East,2023-11-04,41.96,22.09,1.0,35.53,4.95,28.12,62.34
Singapore,West,2023-11-05,35.61,16.61,1.0,33.31,3.7,27.28,55.85
Singapore,Central,2023-11-06,29.18,14.14,1.0,33.2,2.91,26.28,51.28
Singapore,East,2023-11-07,27.28,12.99,1.0,34.5,3.21,20.09,48.7
Singapore,North,2023-11-08,24.08,11.59,1.0,41.44,3.97,18.6,45.42
Singapore,North-East,2023-11-09,27.52,14.9,1.0,36.38,5.38,23.75,51.9
Singapore,West,2023-11-10,24.17,11.62,1.0,33.38,3.82,24.68,44.52
Singapore,Central,2023-11-11,26.54,12.9,1.0,29.66,3.48,32.73,47.66
Singapore,East,2023-11-12,36.81,21.96,1.0,25.02,4.88,33.18,61.64
Singapore,North,2023-11-13,32.15,18.04,1.0,29.34,3.01,32.12,56.88
Singapore,North-East,2023-11-14,30.05,16.26,1.0,32.87,3.12,19.7,55.05
Singapore,West,2023-11-15,25.04,12.05,1.0,32.55,4.12,26.46,46.98
Singapore,Central,2023-11-16,22.47,10.28,1.0,31.99,4.21,26.96,41.44
Singapore,East,2023-11-17,22.82,10.32,1.0,31.44,2.98,23.27,42.26
Singapore,North,2023-11-18,21.61,9.31,1.0,22.57,2.68,20.77,38.18
Singapore,North-East,2023-11-19,15.87,6.28,1.0,15.06,2.0,30.78,26.31
Singapore,West,2023-11-20,16.67,6.47,1.0,23.28,3.18,42.19,27.56
Singapore,Central,2023-11-21,20.19,7.98,1.0,27.81,3.48,26.12,33.35
Singapore,East,2023-11-22,19.28,8.27,1.0,30.78,2.87,27.32,34.57
Singapore,North,2023-11-23,21.28,9.62,1.0,24.74,3.5,39.08,40.12
Singapore,North-East,2023-11-24,17.0,6.89,1.0,23.16,3.01,31.37,28.9
Singapore,West,2023-11-25,16.25,6.38,1.0,30.92,2.65,23.94,26.49
Singapore,Central,2023-11-26,22.72,11.16,1.0,26.92,3.19,33.11,44.66
Singapore,East,2023-11-27,20.45,9.85,1.0,31.62,3.05,27.86,40.72
Singapore,North,2023-11-28,23.9,11.18,1.0,26.64,3.4,20.44,43.37
Singapore,North-East,2023-11-29,18.67,7.94,1.0,23.74,3.28,22.6,33.02
Singapore,West,2023-11-30,19.72,8.61,1.0,25.39,4.4,19.7,35.81
Singapore,Central,2023-12-01,14.47,6.45,1.0,28.19,5.22,16.88,27.48
Singapore,East,2023-12-02,17.98,7.19,1.0,25.12,3.75,21.43,29.95
Singapore,North,2023-12-03,18.22,8.03,1.0,30.08,4.64,15.52,33.49
Singapore,North-East,2023-12-04,18.95,9.08,1.0,30.85,4.9,16.49,37.67
Singapore,West,2023-12-05,22.95,11.24,1.0,30.3,4.93,26.46,44.68
Singapore,Central,2023-12-06,20.79,9.27,1.0,23.82,3.38,18.65,37.97
Singapore,East,2023-12-07,18.86,7.87,1.0,26.14,2.83,16.49,32.83
Singapore,North,2023-12-08,17.81,7.62,1.0,17.08,2.69,18.87,31.75
Singapore,North-East,2023-12-09,14.82,5.87,1.0,17.11,2.4,23.91,24.35
Singapore,West,2023-12-10,16.71,6.8,1.0,12.98,2.33,26.42,28.38
