Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,West,2019-02-03,22.72,9.25,0.38,8.48,3.42,27.9,38.62
Singapore,Central,2019-02-04,24.56,10.47,0.39,10.38,3.91,32.64,42.65
Singapore,East,2019-02-05,25.81,10.98,0.41,7.69,5.01,27.44,44.44
Singapore,North,2019-02-06,22.9,9.22,0.39,7.38,3.87,35.38,38.76
Singapore,North-East,2019-02-07,24.25,10.58,0.41,13.25,3.92,40.17,43.33
Singapore,West,2019-02-08,29.27,14.83,0.4,11.92,5.15,37.54,47.96
Singapore,Central,2019-02-09,27.58,13.94,0.42,10.74,5.49,29.71,48.19
Singapore,East,2019-02-10,24.81,12.22,0.4,7.69,4.63,26.26,45.74
Singapore,North,2019-02-11,23.81,11.35,0.38,9.6,3.6,33.92,44.34
Singapore,North-East,2019-02-12,24.36,11.69,0.42,13.71,4.41,36.66,47.25
Singapore,West,2019-02-13,25.16,11.55,0.43,9.02,3.77,32.44,47.26
Singapore,Central,2019-02-14,26.01,10.23,0.39,10.3,2.9,29.34,42.38
Singapore,East,2019-02-15,28.78,12.1,0.43,12.12,2.98,34.07,46.9
Singapore,North,2019-02-16,25.88,11.58,0.47,10.58,3.02,33.97,46.24
Singapore,North-East,2019-02-17,26.94,12.24,0.51,14.73,3.81,32.74,49.03
Singapore,West,2019-02-18,27.22,13.88,0.61,26.83,5.28,31.53,52.62
Singapore,Central,2019-02-19,24.52,13.1,0.51,21.02,5.13,30.8,51.36
Singapore,East,2019-02-20,25.78,12.66,0.47,17.91,5.22,20.76,50.06
Singapore,North,2019-02-21,25.63,13.01,0.41,13.78,4.36,29.01,50.04
Singapore,North-East,2019-02-22,27.94,12.6,0.44,15.25,3.66,29.67,49.04
Singapore,West,2019-02-23,27.93,13.29,0.44,12.87,4.26,32.36,51.01
Singapore,Central,2019-02-24,27.47,13.28,0.44,12.18,4.73,39.86,50.78
Singapore,East,2019-02-25,27.02,13.7,0.46,14.78,4.19,32.26,52.42
Singapore,North,2019-02-26,26.58,12.99,0.44,11.58,3.56,25.93,48.66
Singapore,North-East,2019-02-27,26.97,10.99,0.42,11.63,3.62,35.55,44.8
Singapore,West,2019-02-28,32.99,14.29,0.47,14.58,3.65,33.47,52.41
Singapore,Central,2019-03-01,34.52,15.91,0.44,14.68,3.68,35.93,55.34
Singapore,East,2019-03-02,29.83,13.53,0.4,12.51,3.88,48.83,51.69
Singapore,North,2019-03-03,28.62,13.88,0.39,12.69,11.38,50.1,52.1
Singapore,North-East,2019-03-04,29.01,15.9,0.44,18.36,11.55,53.33,55.34
Singapore,West,2019-03-05,31.17,17.29,0.49,25.19,6.52,53.18,56.88
Singapore,Central,2019-03-06,32.58,19.15,0.46,16.03,7.31,33.83,58.83
Singapore,East,2019-03-07,26.23,13.58,0.44,20.25,3.22,32.42,51.58
Singapore,North,2019-03-08,32.62,18.4,0.5,19.49,5.03,34.32,58.15
Singapore,North-East,2019-03-09,32.43,20.21,0.49,17.33,4.76,40.7,60.2
Singapore,West,2019-03-10,24.07,13.82,0.42,17.92,5.36,28.68,51.6
Singapore,Central,2019-03-11,24.11,13.69,0.54,30.62,7.12,22.58,51.69
Singapore,East,2019-03-12,30.0,16.53,0.7,32.79,5.49,25.94,54.59
Singapore,North,2019-03-13,26.62,14.51,0.53,22.99,4.83,29.9,52.64
Singapore,North-East,2019-03-14,26.39,14.68,0.47,16.91,3.09,31.14,53.67
Singapore,West,2019-03-15,28.38,15.34,0.49,22.27,3.23,37.08,54.44
Singapore,Central,2019-03-16,27.68,15.22,0.48,20.47,5.24,32.24,54.44
Singapore,East,2019-03-17,27.86,15.32,0.48,14.69,4.06,42.79,54.56
Singapore,North,2019-03-18,32.65,19.22,0.51,23.73,4.28,41.49,59.07
Singapore,North-East,2019-03-19,32.58,18.08,0.53,17.12,4.31,35.67,57.72
Singapore,West,2019-03-20,30.72,17.43,0.52,16.88,3.39,38.01,57.05
Singapore,Central,2019-03-21,28.51,15.72,0.52,23.75,3.69,39.83,54.86
Singapore,East,2019-03-22,27.93,15.54,0.67,32.21,4.09,36.92,53.51
Singapore,North,2019-03-23,39.23,24.36,0.58,23.52,5.08,35.89,64.85
Singapore,North-East,2019-03-24,32.46,18.99,0.52,22.14,5.22,33.53,58.76
Singapore,West,2019-03-25,33.69,21.4,0.59,25.96,4.22,24.75,61.52
Singapore,Central,2019-03-26,27.61,15.89,0.49,16.63,3.09,20.54,55.03
Singapore,East,2019-03-27,27.84,14.83,0.44,15.97,2.83,26.65,53.77
Singapore,North,2019-03-28,35.24,19.83,0.51,26.97,3.73,24.31,59.77
Singapore,North-East,2019-03-29,32.44,17.35,0.69,35.05,7.47,22.06,56.9
Singapore,West,2019-03-30,31.51,17.83,0.5,41.18,11.28,25.62,57.49
Singapore,Central,2019-03-31,40.33,26.08,0.65,43.63,22.45,29.75,66.81
Singapore,East,2019-04-01,31.24,19.17,0.53,35.81,13.38,24.44,58.86
Singapore,North,2019-04-02,28.37,15.08,0.58,37.79,7.81,32.83,52.99
Singapore,North-East,2019-04-03,29.1,16.31,0.55,38.07,6.93,30.3,55.38
Singapore,West,2019-04-04,23.4,10.84,0.47,23.93,6.91,30.38,44.95
Singapore,Central,2019-04-05,23.44,11.24,0.46,30.97,5.06,30.93,46.44
Singapore,East,2019-04-06,25.33,12.69,0.42,22.08,6.51,28.31,51.01
Singapore,North,2019-04-07,26.84,13.77,0.43,21.83,6.52,37.62,51.92
Singapore,North-East,2019-04-08,23.73,12.95,0.42,18.26,6.11,32.59,50.26
Singapore,West,2019-04-09,24.89,13.44,0.48,25.72,3.73,28.14,50.79
Singapore,Central,2019-04-10,28.25,15.83,0.58,41.65,4.12,24.94,54.86
Singapore,East,2019-04-11,36.49,21.88,0.75,50.88,6.51,11.1,62.12
Singapore,North,2019-04-12,33.52,20.38,0.6,49.51,11.48,17.78,60.44
Singapore,North-East,2019-04-13,31.21,17.91,0.55,39.42,16.99,23.01,57.51
Singapore,West,2019-04-14,20.29,10.93,0.5,27.98,12.28,17.86,45.13
Singapore,Central,2019-04-15,19.41,10.06,0.56,36.12,8.94,19.01,41.92
Singapore,East,2019-04-16,20.82,10.26,0.43,29.84,10.67,21.71,42.61
Singapore,North,2019-04-17,25.24,13.98,0.47,28.85,9.59,24.52,52.56
Singapore,North-East,2019-04-18,30.5,18.82,0.48,29.47,8.19,28.97,58.56
Singapore,West,2019-04-19,27.49,16.84,0.46,29.26,6.42,28.68,56.51
Singapore,Central,2019-04-20,31.67,18.79,0.73,48.54,9.41,11.83,58.6
Singapore,East,2019-04-21,34.56,21.26,0.64,35.22,9.06,27.55,61.38
Singapore,North,2019-04-22,25.01,15.03,0.48,35.87,10.38,23.6,54.13
Singapore,North-East,2019-04-23,28.35,16.47,0.72,45.48,9.24,9.62,55.92
Singapore,West,2019-04-24,27.17,15.47,0.68,44.44,8.96,22.68,53.31
Singapore,Central,2019-04-25,31.15,18.19,0.58,43.19,10.78,20.08,57.87
Singapore,East,2019-04-26,31.4,19.49,0.67,41.04,6.73,9.59,59.31
Singapore,North,2019-04-27,21.16,11.15,0.54,35.9,6.18,10.52,44.45
Singapore,North-East,2019-04-28,24.85,10.72,0.48,43.26,15.72,30.52,42.6
Singapore,West,2019-04-29,30.26,15.04,0.43,29.69,15.84,36.35,53.89
Singapore,Central,2019-04-30,27.58,13.17,0.54,41.65,6.27,19.08,50.66
Singapore,East,2019-05-01,39.95,20.17,0.71,43.54,13.72,30.09,59.78
Singapore,North,2019-05-02,38.94,22.32,0.58,51.1,17.67,37.84,62.4
Singapore,North-East,2019-05-03,46.95,32.22,0.65,49.26,15.29,33.2,73.69
Singapore,West,2019-05-04,38.15,24.58,0.6,40.99,12.28,20.8,65.12
Singapore,Central,2019-05-05,32.52,18.78,0.61,29.77,11.72,24.38,58.51
Singapore,East,2019-05-06,22.3,10.17,0.39,21.04,10.71,28.28,40.37
Singapore,North,2019-05-07,24.39,11.53,0.45,28.44,10.69,31.47,46.48
Singapore,North-East,2019-05-08,24.92,13.22,0.45,31.98,15.16,16.01,50.62
Singapore,West,2019-05-09,27.08,13.47,0.52,29.17,16.14,17.28,50.61
Singapore,Central,2019-05-10,27.06,13.69,0.44,29.9,14.55,26.72,51.27
Singapore,East,2019-05-11,36.6,19.37,0.67,44.17,15.73,13.44,59.06
Singapore,North,2019-05-12,36.44,21.1,0.63,34.01,19.38,24.61,61.2
Singapore,North-East,2019-05-13,32.22,20.08,0.62,36.53,10.38,22.03,59.94
Singapore,West,2019-05-14,34.33,19.86,0.76,36.21,8.47,17.5,59.65
Singapore,Central,2019-05-15,28.06,14.9,0.66,36.39,9.29,13.76,54.16
Singapore,East,2019-05-16,24.7,13.13,0.5,34.4,10.82,15.31,50.76
Singapore,North,2019-05-17,28.78,13.99,0.47,35.32,17.56,21.22,51.49
Singapore,North-East,2019-05-18,25.5,12.49,0.47,30.39,14.6,20.11,49.23
Singapore,West,2019-05-19,20.53,11.12,0.41,28.15,10.28,18.92,45.47
Singapore,Central,2019-05-20,22.17,11.74,0.54,28.87,11.97,21.22,47.36
Singapore,East,2019-05-21,20.93,11.19,0.66,34.94,11.33,20.26,46.06
Singapore,North,2019-05-22,26.35,13.86,0.82,39.15,10.99,10.62,52.31
Singapore,North-East,2019-05-23,20.98,10.25,0.48,27.94,13.3,19.26,41.67
Singapore,West,2019-05-24,20.97,9.95,0.46,23.44,11.17,20.94,41.35
Singapore,Central,2019-05-25,19.73,9.38,0.43,25.2,11.52,14.09,39.12
Singapore,East,2019-05-26,16.77,7.35,0.41,19.22,9.08,21.36,30.69
Singapore,North,2019-05-27,17.47,7.6,0.43,22.58,8.19,18.01,31.59
Singapore,North-East,2019-05-28,17.49,6.97,0.41,19.24,7.52,15.85,28.84
Singapore,West,2019-05-29,18.85,7.78,0.44,25.42,8.9,16.85,32.42
Singapore,Central,2019-05-30,21.16,10.3,0.51,35.24,13.78,10.66,42.79
Singapore,East,2019-05-31,21.47,11.04,0.53,32.58,12.81,12.98,45.06
Singapore,North,2019-06-01,19.44,10.19,0.58,27.01,13.04,17.08,41.65
Singapore,North-East,2019-06-02,18.24,9.41,0.46,26.27,13.89,29.17,39.12
Singapore,West,2019-06-03,18.95,10.17,0.47,31.24,15.21,16.41,42.03
Singapore,Central,2019-06-04,21.03,11.28,0.6,39.08,15.24,15.25,45.6
Singapore,East,2019-06-05,20.88,11.49,0.51,24.59,14.67,15.22,45.66
Singapore,North,2019-06-06,19.5,10.13,0.57,29.74,10.67,8.34,41.71
Singapore,North-East,2019-06-07,17.77,9.04,0.5,30.26,10.71,7.9,37.69
Singapore,West,2019-06-08,24.59,13.49,0.78,32.32,14.49,6.92,50.51
Singapore,Central,2019-06-09,21.29,11.44,0.51,24.22,14.22,10.35,46.58
Singapore,East,2019-06-10,21.03,11.04,0.52,22.77,13.59,14.81,45.99
Singapore,North,2019-06-11,21.27,10.57,0.46,22.95,12.62,14.89,44.12
Singapore,North-East,2019-06-12,16.06,7.24,0.43,20.31,10.94,12.27,30.14
Singapore,West,2019-06-13,15.93,7.76,0.45,21.95,11.19,10.89,32.12
Singapore,Central,2019-06-14,17.21,7.77,0.47,18.88,10.66,8.53,32.12
Singapore,East,2019-06-15,18.0,8.59,0.47,25.02,11.08,14.71,35.92
Singapore,North,2019-06-16,19.56,10.17,0.46,20.34,14.85,14.5,42.29
Singapore,North-East,2019-06-17,16.14,7.56,0.42,22.75,11.83,15.13,31.4
Singapore,West,2019-06-18,18.32,8.78,0.46,25.45,11.28,7.35,36.39
Singapore,Central,2019-06-19,20.07,10.15,0.51,31.69,13.28,6.32,42.22
Singapore,East,2019-06-20,20.26,10.39,0.45,24.67,15.92,8.97,42.79
Singapore,North,2019-06-21,20.4,9.36,0.48,26.77,9.8,12.78,39.05
Singapore,North-East,2019-06-22,19.17,9.25,0.44,30.52,11.48,13.13,38.4
Singapore,West,2019-06-23,19.06,9.49,0.45,22.5,11.9,18.42,39.67
Singapore,Central,2019-06-24,18.59,8.73,0.43,26.08,13.58,15.53,36.4
Singapore,East,2019-06-25,28.54,15.43,0.39,23.53,13.76,23.26,54.42
Singapore,North,2019-06-26,30.83,16.57,0.38,27.53,12.46,14.85,55.94
Singapore,North-East,2019-06-27,31.21,17.46,0.5,28.2,18.39,14.13,56.95
Singapore,West,2019-06-28,26.33,13.23,0.38,22.62,14.03,17.49,51.1
Singapore,Central,2019-06-29,29.95,15.14,0.44,23.88,11.53,24.35,54.1
Singapore,East,2019-06-30,29.39,15.26,0.44,22.72,12.01,19.65,54.49
Singapore,North,2019-07-01,26.28,12.57,0.4,22.37,13.4,22.97,50.9
Singapore,North-East,2019-07-02,31.06,14.83,0.42,25.35,12.56,26.83,54.14
Singapore,West,2019-07-03,36.8,20.22,0.48,35.82,11.9,25.85,60.18
Singapore,Central,2019-07-04,37.66,21.12,0.56,33.12,12.97,18.75,61.22
Singapore,East,2019-07-05,28.97,15.56,0.45,22.98,11.67,16.28,54.6
Singapore,North,2019-07-06,22.85,10.41,0.42,21.58,11.91,16.06,43.08
Singapore,North-East,2019-07-07,22.49,11.33,0.52,27.08,12.38,13.59,46.02
Singapore,West,2019-07-08,22.47,12.15,0.57,28.97,12.31,10.88,47.44
Singapore,Central,2019-07-09,24.83,12.94,0.66,32.02,12.18,11.35,50.09
Singapore,East,2019-07-10,27.76,12.88,0.45,20.64,11.44,27.44,51.42
Singapore,North,2019-07-11,28.06,11.9,0.41,21.19,8.5,31.52,49.08
Singapore,North-East,2019-07-12,25.5,11.32,0.43,22.79,11.26,20.94,47.22
Singapore,West,2019-07-13,23.81,11.08,0.44,22.34,11.49,18.22,46.42
Singapore,Central,2019-07-14,24.58,11.21,0.42,18.08,10.41,25.99,46.62
Singapore,East,2019-07-15,28.93,15.76,0.5,28.58,9.51,30.28,55.07
Singapore,North,2019-07-16,27.57,15.15,0.49,25.54,9.78,29.56,54.28
Singapore,North-East,2019-07-17,33.28,17.52,0.46,26.41,9.46,35.26,57.15
Singapore,West,2019-07-18,33.59,16.95,0.38,22.81,9.26,40.75,56.46
Singapore,Central,2019-07-19,32.75,14.98,0.35,22.82,9.55,31.49,54.11
Singapore,East,2019-07-20,30.0,13.03,0.39,25.88,11.85,25.75,51.76
Singapore,North,2019-07-21,30.25,15.53,0.46,27.94,13.36,20.36,54.9
Singapore,North-East,2019-07-22,23.75,12.73,0.44,30.02,12.72,20.37,49.38
Singapore,West,2019-07-23,21.87,11.48,0.52,34.66,12.08,10.07,46.25
Singapore,Central,2019-07-24,25.78,13.34,0.59,25.97,11.94,12.42,50.05
Singapore,East,2019-07-25,28.56,13.56,0.4,27.05,12.33,22.79,51.89
Singapore,North,2019-07-26,28.62,13.63,0.42,25.1,11.85,26.24,52.44
Singapore,North-East,2019-07-27,29.49,13.73,0.42,23.49,11.83,26.91,52.83
Singapore,West,2019-07-28,28.45,13.55,0.47,20.11,10.65,21.08,52.53
Singapore,Central,2019-07-29,27.07,12.71,0.44,21.9,10.03,27.5,50.56
Singapore,East,2019-07-30,34.54,18.27,0.45,24.92,9.77,33.18,58.0
Singapore,North,2019-07-31,36.99,20.36,0.42,21.99,9.65,40.31,60.38
Singapore,North-East,2019-08-01,34.58,17.3,0.44,23.97,10.24,35.13,56.86
Singapore,West,2019-08-02,35.08,17.88,0.4,24.29,10.2,39.15,57.54
Singapore,Central,2019-08-03,33.97,16.44,0.41,21.67,10.09,28.61,55.99
Singapore,East,2019-08-04,33.38,15.51,0.4,18.17,10.67,25.83,54.85
Singapore,North,2019-08-05,33.97,16.54,0.44,22.6,11.38,36.24,56.06
Singapore,North-East,2019-08-06,44.53,24.22,0.49,23.56,10.73,42.68,64.65
Singapore,West,2019-08-07,46.08,24.05,0.49,25.88,10.63,41.05,64.58
Singapore,Central,2019-08-08,46.12,25.01,0.5,24.93,11.16,47.99,65.69
Singapore,East,2019-08-09,43.19,25.17,0.47,18.51,11.39,49.68,65.74
Singapore,North,2019-08-10,42.02,24.23,0.44,20.58,11.28,44.85,64.75
Singapore,North-East,2019-08-11,39.34,20.55,0.43,19.58,11.7,39.01,60.58
Singapore,West,2019-08-12,36.41,19.25,0.41,18.9,11.03,38.72,59.17
Singapore,Central,2019-08-13,36.28,18.92,0.45,21.8,11.27,34.06,58.64
Singapore,East,2019-08-14,34.93,16.95,0.44,22.78,15.02,27.91,56.44
Singapore,North,2019-08-15,36.92,18.48,0.5,24.54,12.85,20.39,58.23
Singapore,North-East,2019-08-16,38.02,18.69,0.47,22.99,15.01,27.52,58.49
Singapore,West,2019-08-17,41.94,20.69,0.49,21.31,14.57,34.41,60.69
Singapore,Central,2019-08-18,43.03,21.42,0.45,14.12,10.97,38.7,61.56
Singapore,East,2019-08-19,35.47,16.85,0.44,19.71,10.38,27.58,56.36
Singapore,North,2019-08-20,37.76,19.43,0.46,19.88,12.11,33.68,59.26
Singapore,North-East,2019-08-21,39.03,19.08,0.42,19.34,9.62,37.6,58.87
Singapore,West,2019-08-22,36.5,17.09,0.46,19.72,12.93,23.78,56.69
Singapore,Central,2019-08-23,33.93,14.85,0.4,17.7,12.48,27.11,54.1
Singapore,East,2019-08-24,40.14,17.56,0.42,18.44,10.9,35.98,57.2
Singapore,North,2019-08-25,42.1,20.12,0.49,22.38,13.83,33.47,60.09
Singapore,North-East,2019-08-26,51.08,30.06,0.71,33.55,12.23,27.31,71.31
Singapore,West,2019-08-27,38.03,22.28,0.78,42.94,12.42,15.22,62.51
Singapore,Central,2019-08-28,33.1,19.8,0.66,34.24,20.56,10.05,59.76
Singapore,East,2019-08-29,31.15,17.68,0.51,21.4,16.54,25.83,57.33
Singapore,North,2019-08-30,35.03,18.1,0.44,21.92,20.23,29.34,57.83
Singapore,North-East,2019-08-31,39.06,17.69,0.41,21.62,19.56,34.3,57.28
Singapore,West,2019-09-01,44.41,22.18,0.49,22.58,23.87,38.27,62.44
Singapore,Central,2019-09-02,43.17,23.66,0.51,23.57,17.67,33.03,64.02
Singapore,East,2019-09-03,43.17,23.12,0.53,22.09,14.58,28.6,63.5
Singapore,North,2019-09-04,39.01,20.96,0.54,21.9,13.89,28.4,60.99
Singapore,North-East,2019-09-05,40.86,21.74,0.54,21.2,14.62,40.67,61.91
Singapore,West,2019-09-06,46.22,25.88,0.53,20.85,13.88,41.76,66.56
Singapore,Central,2019-09-07,48.24,27.53,0.54,16.76,13.92,51.28,68.54
Singapore,East,2019-09-08,47.34,27.13,0.54,13.72,13.32,52.78,68.05
Singapore,North,2019-09-09,55.74,35.05,0.67,19.72,15.75,46.2,76.98
Singapore,North-East,2019-09-10,67.29,45.03,0.75,20.26,15.26,42.77,88.29
Singapore,West,2019-09-11,55.1,35.56,0.58,23.69,13.37,36.54,77.58
Singapore,Central,2019-09-12,52.33,33.13,0.66,26.75,14.94,41.73,74.85
Singapore,East,2019-09-13,71.19,47.98,0.78,24.78,16.23,43.12,91.61
Singapore,North,2019-09-14,72.99,49.2,0.91,23.1,13.75,40.97,93.03
Singapore,North-East,2019-09-15,91.1,63.26,0.81,18.75,12.08,56.64,108.87
Singapore,West,2019-09-16,64.28,39.69,0.65,25.52,15.6,48.54,82.23
Singapore,Central,2019-09-17,70.48,46.4,0.67,22.28,16.29,48.13,89.99
Singapore,East,2019-09-18,95.31,67.83,0.87,23.49,15.59,48.78,113.66
Singapore,North,2019-09-19,102.1,73.53,0.68,22.18,12.91,41.55,119.48
Singapore,North-East,2019-09-20,47.07,25.04,0.46,22.36,10.79,33.65,65.56
Singapore,West,2019-09-21,71.91,48.75,0.72,19.93,13.42,49.14,92.62
Singapore,Central,2019-09-22,84.14,59.9,0.89,16.41,10.08,57.53,105.16
Singapore,East,2019-09-23,90.39,66.04,0.85,23.77,8.15,38.44,111.76
Singapore,North,2019-09-24,64.8,46.74,0.84,19.56,6.99,29.84,90.27
Singapore,North-East,2019-09-25,42.87,29.47,0.65,33.31,7.01,14.4,70.65
Singapore,West,2019-09-26,36.37,23.96,0.87,35.68,10.93,35.58,64.4
Singapore,Central,2019-09-27,45.12,31.4,0.67,33.93,13.55,42.22,72.83
Singapore,East,2019-09-28,43.49,29.97,0.79,35.9,10.51,36.67,71.19
Singapore,North,2019-09-29,44.84,30.92,0.73,28.55,13.17,27.84,72.35
Singapore,North-East,2019-09-30,29.0,18.54,0.72,35.77,9.82,19.35,58.17
Singapore,West,2019-10-01,33.51,20.56,0.72,34.4,13.7,13.81,60.58
Singapore,Central,2019-10-02,35.85,20.3,0.74,35.88,12.27,14.08,60.24
Singapore,East,2019-10-03,33.7,19.96,0.62,33.62,11.76,15.85,59.88
Singapore,North,2019-10-04,26.41,14.94,0.57,31.86,14.08,15.5,52.42
Singapore,North-East,2019-10-05,22.31,11.31,0.46,23.79,11.88,23.24,46.8
Singapore,West,2019-10-06,26.35,13.03,0.48,28.6,15.26,25.75,51.42
Singapore,Central,2019-10-07,29.24,16.08,0.58,35.07,12.48,14.38,55.42
Singapore,East,2019-10-08,26.81,14.6,0.63,39.42,14.35,12.79,53.54
Singapore,North,2019-10-09,29.85,17.17,0.64,38.55,11.91,14.42,56.72
Singapore,North-East,2019-10-10,31.55,18.76,0.74,48.06,9.39,30.59,58.55
Singapore,West,2019-10-11,37.23,23.11,0.67,36.91,9.43,24.15,63.44
Singapore,Central,2019-10-12,28.33,16.1,0.55,37.01,10.54,20.76,55.1
Singapore,East,2019-10-13,33.58,19.83,0.69,32.2,12.09,15.53,59.66
Singapore,North,2019-10-14,29.13,16.1,0.6,31.09,13.15,22.67,55.47
Singapore,North-East,2019-10-15,34.48,18.87,0.73,39.72,12.31,21.19,58.66
Singapore,West,2019-10-16,31.57,16.65,0.62,27.98,8.31,25.85,56.06
Singapore,Central,2019-10-17,24.87,12.35,0.61,33.95,7.92,13.75,48.11
Singapore,East,2019-10-18,31.24,17.31,0.73,37.24,11.16,12.24,56.84
Singapore,North,2019-10-19,34.76,20.1,0.69,33.76,15.94,22.94,59.97
Singapore,North-East,2019-10-20,38.49,22.38,0.63,29.01,10.64,21.17,62.67
Singapore,West,2019-10-21,26.05,14.45,0.62,31.22,11.27,11.52,52.73
Singapore,Central,2019-10-22,26.46,13.72,0.78,30.28,12.08,5.31,51.85
Singapore,East,2019-10-23,25.19,13.9,0.81,41.21,17.28,17.38,51.31
Singapore,North,2019-10-24,40.9,23.87,0.91,44.76,17.91,15.14,64.3
Singapore,North-East,2019-10-25,36.15,20.08,0.69,34.22,12.81,21.33,60.02
Singapore,West,2019-10-26,28.49,15.27,0.73,37.71,14.36,13.88,54.35
Singapore,Central,2019-10-27,25.56,13.43,0.74,27.13,8.1,26.92,50.46
Singapore,East,2019-10-28,23.58,11.38,0.61,24.74,9.65,25.56,45.19
Singapore,North,2019-10-29,29.0,16.55,0.8,39.65,14.42,38.56,54.9
Singapore,North-East,2019-10-30,39.57,24.88,0.71,36.81,17.58,41.45,65.49
Singapore,West,2019-10-31,43.15,26.13,0.93,47.19,14.94,16.78,66.8
Singapore,Central,2019-11-01,38.39,23.38,0.77,30.97,16.53,33.28,63.76
Singapore,East,2019-11-02,39.46,26.56,0.79,35.96,18.44,32.8,67.34
Singapore,North,2019-11-03,35.1,22.38,0.63,33.7,19.25,31.2,62.6
Singapore,North-East,2019-11-04,36.76,24.32,0.81,51.0,27.12,27.67,64.86
Singapore,West,2019-11-05,52.56,36.28,0.83,52.22,21.25,38.08,78.33
Singapore,Central,2019-11-06,48.35,33.87,0.79,35.55,23.85,25.24,75.6
Singapore,East,2019-11-07,48.69,34.03,0.82,35.83,15.19,37.43,75.83
Singapore,North,2019-11-08,42.36,27.69,0.66,26.24,11.56,29.12,68.68
Singapore,West,2019-11-10,37.32,22.85,0.63,39.86,23.76,53.21,63.28
Singapore,Central,2019-11-11,38.31,24.3,0.73,38.47,25.02,33.56,64.67
Singapore,East,2019-11-12,42.52,27.59,0.85,43.94,15.01,27.17,68.51
Singapore,North,2019-11-13,68.03,47.19,1.13,53.85,10.94,40.81,90.81
Singapore,North-East,2019-11-14,51.17,35.1,0.78,30.51,10.08,31.76,76.95
Singapore,West,2019-11-15,27.26,14.79,0.73,27.58,4.15,24.26,53.58
Singapore,Central,2019-11-16,24.33,11.01,0.7,31.4,4.31,28.76,44.7
Singapore,East,2019-11-17,31.68,15.54,0.72,25.4,7.26,32.19,54.83
Singapore,North,2019-11-18,30.76,15.35,0.67,30.24,8.47,32.37,54.69
Singapore,North-East,2019-11-19,30.31,14.69,0.74,27.88,5.72,17.31,53.97
Singapore,West,2019-11-20,25.72,12.28,0.73,27.85,4.7,11.6,49.39
Singapore,Central,2019-11-21,23.36,10.81,0.67,27.25,5.65,12.24,43.42
Singapore,East,2019-11-22,19.34,8.22,0.6,28.7,3.58,21.1,34.02
Singapore,North,2019-11-23,18.72,7.65,0.64,28.36,3.72,16.7,31.91
