Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,East,2018-11-22,20.47,9.95,0.54,26.51,7.0,26.49,41.76
Singapore,North,2018-11-23,22.89,11.52,0.52,23.08,4.86,17.67,46.56
Singapore,North-East,2018-11-24,24.13,11.8,0.53,20.1,4.88,22.96,48.17
Singapore,West,2018-11-25,25.25,13.04,0.51,25.2,8.33,25.35,50.1
Singapore,Central,2018-11-26,25.39,13.55,0.5,28.11,14.77,25.84,50.31
Singapore,East,2018-11-27,25.68,13.03,0.48,26.11,15.94,20.14,50.41
Singapore,North,2018-11-28,24.56,12.73,0.53,24.99,13.61,25.12,49.15
Singapore,North-East,2018-11-29,26.21,12.94,0.54,21.01,5.62,19.72,50.65
Singapore,West,2018-11-30,22.97,10.91,0.53,18.35,4.71,13.07,44.61
Singapore,Central,2018-12-01,19.94,8.92,0.48,16.04,3.71,17.65,37.35
Singapore,East,2018-12-02,17.68,7.64,0.44,12.69,3.33,15.83,31.63
Singapore,North,2018-12-03,17.94,7.35,0.49,22.36,3.38,13.4,30.49
Singapore,North-East,2018-12-04,24.02,11.19,0.56,20.38,5.26,20.33,45.82
Singapore,West,2018-12-05,22.15,10.15,0.51,22.6,5.72,18.95,42.38
Singapore,Central,2018-12-06,23.81,11.44,0.68,29.62,4.86,14.12,46.08
Singapore,East,2018-12-07,24.55,12.64,0.59,32.06,6.35,17.27,49.66
Singapore,North,2018-12-08,23.47,11.99,0.53,26.71,8.94,17.85,46.35
Singapore,North-East,2018-12-09,25.19,11.95,0.64,21.08,7.01,19.15,47.52
Singapore,West,2018-12-10,21.91,10.17,0.52,20.44,5.08,17.65,42.1
Singapore,Central,2018-12-11,23.01,10.03,0.55,20.73,4.95,12.28,41.56
Singapore,East,2018-12-12,20.49,10.12,0.6,21.95,5.09,13.51,42.19
Singapore,North,2018-12-13,21.5,10.37,0.59,19.74,5.37,10.64,42.7
Singapore,North-East,2018-12-14,19.19,8.05,0.46,16.97,4.82,19.24,33.51
Singapore,West,2018-12-15,22.85,9.7,0.49,21.38,3.9,23.15,40.19
Singapore,Central,2018-12-16,21.85,9.45,0.49,21.06,5.46,31.5,39.44
Singapore,East,2018-12-17,20.38,9.43,0.5,26.68,8.62,28.23,39.14
Singapore,North,2018-12-18,22.69,11.39,0.47,19.36,9.94,33.55,46.83
Singapore,North-East,2018-12-19,25.33,12.56,0.48,25.92,5.86,35.08,48.88
Singapore,West,2018-12-20,27.53,13.53,0.5,23.2,5.75,25.85,51.03
Singapore,Central,2018-12-21,24.49,10.83,0.58,17.61,5.21,20.47,44.06
Singapore,East,2018-12-22,29.32,13.25,0.65,16.02,4.02,23.69,49.82
Singapore,North,2018-12-23,39.6,21.67,0.72,17.23,5.44,53.01,61.83
Singapore,North-East,2018-12-24,41.27,24.01,0.72,24.38,8.12,50.49,64.5
Singapore,West,2018-12-25,35.08,19.93,0.66,14.46,9.41,41.71,59.83
Singapore,Central,2018-12-26,26.92,14.76,0.59,15.56,6.6,37.29,53.19
Singapore,East,2018-12-27,21.81,11.31,0.48,17.31,5.67,39.78,46.71
Singapore,North,2018-12-28,26.17,15.36,0.48,19.67,4.66,56.75,53.88
Singapore,North-East,2018-12-29,26.27,14.25,0.54,18.66,4.74,42.6,52.45
Singapore,West,2018-12-30,27.96,15.51,0.51,17.59,4.81,43.02,54.39
Singapore,Central,2018-12-31,21.22,9.92,0.45,18.32,5.47,28.2,40.67
