Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,West,2021-02-13,30.86,11.17,0.53,11.98,3.81,45.38,42.78
Singapore,Central,2021-02-14,35.01,14.43,0.57,14.01,4.5,58.2,52.23
Singapore,East,2021-02-15,37.59,16.91,0.55,17.75,4.01,64.98,54.83
Singapore,North,2021-02-16,43.13,20.94,0.57,18.91,3.9,70.36,59.42
Singapore,North-East,2021-02-17,42.02,20.28,0.48,16.73,4.16,65.25,58.88
Singapore,West,2021-02-18,36.46,15.9,0.38,12.76,4.2,53.13,53.68
Singapore,Central,2021-02-19,34.35,11.77,0.38,12.09,4.12,42.66,44.03
Singapore,East,2021-02-20,42.07,14.84,0.43,11.19,4.17,39.84,52.03
Singapore,North,2021-02-21,42.62,14.7,0.43,9.82,4.24,44.06,52.58
Singapore,North-East,2021-02-22,41.18,14.99,0.45,14.01,4.53,43.08,51.89
Singapore,West,2021-02-23,36.55,14.35,0.46,19.14,5.54,47.86,51.4
Singapore,Central,2021-02-24,38.33,15.33,0.46,13.9,7.5,44.33,54.1
Singapore,Central,2021-03-01,45.98,24.27,0.52,28.28,7.09,60.3,62.94
Singapore,East,2021-03-02,42.6,24.67,0.48,16.74,5.89,45.12,63.35
Singapore,North,2021-03-03,30.67,15.94,0.42,19.09,4.41,32.68,53.37
Singapore,North-East,2021-03-04,28.62,13.57,0.38,14.62,4.6,23.92,49.12
Singapore,West,2021-03-05,29.51,12.2,0.34,13.27,3.84,23.72,47.51
Singapore,Central,2021-03-06,28.85,10.92,0.36,12.83,3.93,23.59,43.17
Singapore,East,2021-03-07,29.38,11.89,0.38,17.86,4.29,22.03,42.62
Singapore,North,2021-03-08,25.27,10.36,0.45,23.27,4.62,21.08,35.55
Singapore,North-East,2021-03-09,29.79,13.96,0.46,14.4,4.35,31.08,45.84
Singapore,West,2021-03-10,35.33,17.03,0.49,15.75,4.27,35.31,52.99
Singapore,Central,2021-03-11,33.93,15.48,0.47,14.81,4.42,31.8,51.74
Singapore,East,2021-03-12,25.78,10.72,0.46,24.12,4.37,22.08,37.44
Singapore,North,2021-03-13,24.67,10.14,0.48,21.03,4.44,18.39,36.47
Singapore,North-East,2021-03-14,27.31,12.42,0.5,15.85,4.31,22.28,45.38
Singapore,West,2021-03-15,31.05,13.17,0.48,19.28,4.6,28.09,48.25
Singapore,Central,2021-03-16,32.81,12.91,0.48,22.64,5.33,25.62,49.88
Singapore,East,2021-03-17,31.76,13.93,0.48,31.62,5.66,27.1,51.88
Singapore,North,2021-03-18,31.32,13.99,0.54,31.83,4.92,24.95,52.55
Singapore,North-East,2021-03-19,33.19,15.35,0.54,28.78,5.03,31.71,53.76
Singapore,West,2021-03-20,32.66,15.37,0.53,26.15,5.03,29.28,52.77
Singapore,Central,2021-03-21,33.99,14.33,0.54,24.21,4.68,28.74,51.0
Singapore,East,2021-03-22,25.93,11.74,0.49,16.57,5.13,23.55,46.6
Singapore,North,2021-03-23,24.89,10.26,0.43,18.49,4.6,18.79,40.09
Singapore,North-East,2021-03-24,23.08,8.47,0.44,22.22,4.44,11.36,31.45
Singapore,West,2021-03-25,23.05,8.97,0.48,22.07,4.19,9.35,34.84
Singapore,Central,2021-03-26,22.49,7.81,0.42,21.76,4.12,19.77,30.81
Singapore,East,2021-03-27,22.22,7.66,0.41,29.06,5.22,18.36,29.76
Singapore,North,2021-03-28,29.59,13.62,0.61,37.56,9.7,41.72,51.03
Singapore,North-East,2021-03-29,26.5,12.42,0.48,31.08,6.51,27.67,46.56
Singapore,West,2021-03-30,26.28,12.49,0.65,42.83,6.1,25.16,46.85
Singapore,Central,2021-03-31,28.21,13.19,0.49,31.06,9.23,23.44,50.66
Singapore,East,2021-04-01,25.26,9.21,0.42,19.94,6.28,22.88,38.35
Singapore,North,2021-04-02,27.17,11.83,0.48,25.48,4.47,49.29,47.27
Singapore,North-East,2021-04-03,28.75,13.35,0.52,39.8,4.56,41.98,51.21
Singapore,West,2021-04-04,28.19,12.24,0.51,23.9,4.6,35.18,49.18
Singapore,Central,2021-04-05,29.75,13.33,0.58,37.89,3.94,24.11,51.24
Singapore,East,2021-04-06,29.28,12.2,0.56,35.9,3.85,17.75,48.28
Singapore,North,2021-04-07,33.16,12.06,0.36,25.99,4.99,30.49,46.74
Singapore,North-East,2021-04-08,31.85,12.56,0.36,29.46,5.32,41.07,47.61
Singapore,West,2021-04-09,32.09,13.72,0.45,39.86,6.04,26.01,51.55
Singapore,Central,2021-04-10,36.86,16.41,0.45,25.53,5.94,29.06,55.94
Singapore,East,2021-04-11,40.35,20.1,0.44,15.73,4.75,35.27,59.96
Singapore,North,2021-04-12,37.75,18.41,0.46,32.73,5.93,44.03,58.12
Singapore,North-East,2021-04-13,38.11,17.32,0.46,31.94,6.55,28.56,56.86
Singapore,West,2021-04-14,36.28,16.55,0.49,39.4,7.62,35.61,56.0
Singapore,Central,2021-04-15,34.45,14.6,0.52,47.78,8.67,35.62,53.7
Singapore,East,2021-04-16,36.82,17.92,0.71,56.88,5.23,20.84,57.6
Singapore,North,2021-04-17,40.89,19.85,0.62,40.7,5.97,19.64,59.81
Singapore,North-East,2021-04-18,32.85,15.52,0.68,47.08,9.23,35.91,53.36
Singapore,West,2021-04-19,38.17,19.79,0.6,45.56,10.28,36.37,59.67
Singapore,Central,2021-04-20,43.28,21.99,0.61,48.63,10.77,41.92,62.1
Singapore,East,2021-04-21,35.94,16.9,0.45,36.97,8.76,39.23,56.0
Singapore,North,2021-04-22,35.64,17.1,0.53,39.28,6.06,14.84,56.53
Singapore,North-East,2021-04-23,22.51,9.74,0.41,33.38,9.26,19.31,38.94
Singapore,West,2021-04-24,24.09,8.66,0.47,38.55,13.65,9.75,36.05
Singapore,Central,2021-04-25,26.49,11.49,0.51,34.54,8.86,22.94,46.31
Singapore,East,2021-04-26,33.22,16.44,0.49,32.87,8.32,21.72,55.88
Singapore,North,2021-04-27,32.56,16.78,0.61,46.53,6.46,13.42,56.22
Singapore,North-East,2021-04-28,36.53,20.51,0.59,45.48,6.4,22.5,60.54
Singapore,West,2021-04-29,33.04,16.35,0.52,40.03,5.34,17.56,55.62
Singapore,Central,2021-04-30,33.49,16.37,0.64,51.94,5.0,20.77,55.77
Singapore,East,2021-05-01,33.24,16.8,0.6,35.74,5.08,27.59,56.35
Singapore,North,2021-05-02,26.25,9.35,0.44,22.21,3.59,28.17,38.66
Singapore,North-East,2021-05-03,22.99,8.4,0.42,28.56,3.51,29.1,35.1
Singapore,West,2021-05-04,25.44,11.03,0.49,32.8,3.59,28.99,44.54
Singapore,Central,2021-05-05,24.75,10.66,0.53,29.67,3.56,28.11,44.03
Singapore,East,2021-05-06,26.24,11.41,0.58,50.69,4.22,15.17,46.67
Singapore,North,2021-05-07,33.05,18.09,0.62,40.51,6.28,23.96,57.84
Singapore,North-East,2021-05-08,26.56,11.76,0.5,44.42,3.18,32.75,47.31
Singapore,West,2021-05-09,25.96,11.63,0.51,33.92,3.9,34.0,47.73
Singapore,Central,2021-05-10,29.81,13.41,0.51,38.29,5.33,26.31,51.23
Singapore,East,2021-05-11,24.07,8.58,0.36,35.25,5.75,26.31,36.11
Singapore,North,2021-05-12,26.3,11.65,0.46,40.19,5.85,20.94,46.98
Singapore,North-East,2021-05-13,36.32,21.36,0.54,34.45,4.88,19.81,61.49
Singapore,West,2021-05-14,26.31,13.02,0.46,38.18,5.81,14.84,47.33
Singapore,Central,2021-05-15,25.1,11.21,0.48,42.49,6.44,21.99,45.01
Singapore,East,2021-05-16,23.04,8.75,0.46,27.99,9.54,25.9,36.62
Singapore,North,2021-05-17,21.18,8.01,0.46,32.32,9.64,14.87,33.3
Singapore,North-East,2021-05-18,23.06,9.51,0.46,27.99,5.26,17.47,39.69
Singapore,West,2021-05-19,24.16,9.4,0.44,40.67,5.89,14.07,39.08
Singapore,Central,2021-05-20,32.35,16.16,0.53,46.55,6.51,25.52,54.92
Singapore,East,2021-05-21,27.82,12.3,0.43,35.86,6.6,15.72,46.92
Singapore,North,2021-05-22,30.85,13.9,0.62,32.46,4.58,11.19,52.07
Singapore,North-East,2021-05-23,27.33,11.74,0.44,23.94,6.08,23.82,46.03
Singapore,West,2021-05-24,28.36,11.95,0.43,27.03,7.94,24.83,47.88
Singapore,Central,2021-05-25,27.09,11.23,0.4,23.65,9.85,23.97,45.42
Singapore,East,2021-05-26,25.17,10.45,0.39,22.93,6.95,22.34,43.33
Singapore,North,2021-05-27,24.29,10.22,0.39,30.28,3.83,18.12,42.13
Singapore,North-East,2021-05-28,33.83,15.49,0.4,35.81,6.28,26.22,54.54
Singapore,West,2021-05-29,31.46,14.83,0.36,40.85,8.44,18.57,52.22
Singapore,Central,2021-05-30,23.22,10.57,0.32,31.11,9.01,23.24,43.12
Singapore,East,2021-05-31,24.81,12.06,0.37,40.46,9.64,22.83,47.33
Singapore,North,2021-06-01,25.49,12.04,0.36,38.25,10.26,16.93,47.47
Singapore,North-East,2021-06-02,27.42,12.74,0.37,30.38,5.8,15.85,48.23
Singapore,West,2021-06-03,27.69,12.83,0.43,27.42,5.38,15.42,49.12
Singapore,Central,2021-06-04,23.06,10.19,0.36,25.63,7.4,18.01,42.06
Singapore,East,2021-06-05,28.36,14.04,0.41,26.25,9.03,19.47,52.28
Singapore,North,2021-06-06,34.87,20.24,0.44,21.85,5.23,33.12,60.27
Singapore,North-East,2021-06-07,30.44,16.32,0.39,26.53,8.19,30.62,54.38
Singapore,West,2021-06-08,35.69,19.66,0.44,29.71,9.53,25.53,58.74
Singapore,Central,2021-06-09,32.78,17.97,0.41,31.19,9.6,24.99,56.35
Singapore,East,2021-06-10,40.79,22.86,0.5,34.66,6.48,24.97,62.78
Singapore,North,2021-06-11,37.65,19.67,0.43,34.56,8.58,24.91,58.96
Singapore,North-East,2021-06-12,33.03,18.33,0.37,27.52,8.03,30.85,56.83
Singapore,West,2021-06-13,29.01,14.38,0.37,24.58,7.42,19.36,50.81
Singapore,Central,2021-06-14,20.26,8.28,0.36,34.79,10.47,19.42,34.24
Singapore,East,2021-06-15,26.35,11.56,0.51,40.12,8.0,18.44,43.47
Singapore,North,2021-06-16,28.8,13.36,0.51,45.15,6.97,23.67,50.28
Singapore,North-East,2021-06-17,28.91,14.78,0.44,40.74,11.17,29.2,52.1
Singapore,West,2021-06-18,24.79,10.7,0.42,42.54,8.03,10.89,43.01
Singapore,Central,2021-06-19,24.31,11.69,0.43,42.4,7.65,24.59,45.12
Singapore,East,2021-06-20,30.96,15.67,0.46,39.26,7.0,22.03,53.33
Singapore,North,2021-06-21,27.05,13.41,0.34,34.01,9.33,26.92,50.22
Singapore,North-East,2021-06-22,36.52,16.53,0.4,34.49,9.49,25.11,55.55
Singapore,West,2021-06-23,29.41,13.06,0.39,25.57,9.55,25.07,49.08
Singapore,Central,2021-06-24,23.34,10.24,0.44,36.87,9.15,37.12,41.61
Singapore,East,2021-06-25,27.97,15.12,0.56,45.29,7.81,26.03,52.35
Singapore,North,2021-06-26,30.01,15.66,0.56,43.46,7.88,18.86,53.18
Singapore,North-East,2021-06-27,23.35,11.24,0.52,38.08,9.74,20.3,44.38
Singapore,West,2021-06-28,24.23,12.44,0.59,37.61,5.95,16.12,46.15
Singapore,Central,2021-06-29,22.72,9.35,0.47,30.97,7.99,13.72,38.29
Singapore,East,2021-06-30,21.41,9.03,0.41,22.93,8.15,22.52,37.62
Singapore,North,2021-07-01,19.12,7.76,0.41,22.21,11.09,20.62,32.42
Singapore,North-East,2021-07-02,18.94,6.89,0.4,26.7,7.35,18.76,28.67
Singapore,West,2021-07-03,22.97,9.15,0.44,30.01,4.44,14.12,38.12
Singapore,Central,2021-07-04,28.51,8.81,0.43,32.3,6.13,12.67,39.94
Singapore,East,2021-07-05,22.02,9.66,0.42,26.99,8.3,13.36,40.12
Singapore,North,2021-07-06,26.13,12.17,0.42,33.67,10.43,23.03,46.83
Singapore,North-East,2021-07-07,40.17,24.47,0.51,43.15,6.41,21.15,65.03
Singapore,West,2021-07-08,39.25,22.53,0.47,32.4,5.74,28.41,62.55
Singapore,Central,2021-07-09,29.92,13.54,0.42,27.5,6.28,26.47,49.72
Singapore,East,2021-07-10,24.56,10.15,0.46,34.15,3.49,10.01,42.13
Singapore,North,2021-07-11,21.8,9.99,0.47,21.73,2.24,13.95,41.64
Singapore,North-East,2021-07-12,18.01,7.83,0.42,21.5,2.26,18.96,32.57
Singapore,West,2021-07-13,16.64,6.23,0.42,29.83,3.92,9.8,26.15
Singapore,Central,2021-07-14,21.53,8.72,0.46,32.58,6.4,13.84,36.15
Singapore,East,2021-07-15,31.71,13.55,0.53,29.76,4.83,20.24,49.86
Singapore,North,2021-07-16,30.67,13.13,0.43,28.67,5.86,31.12,49.62
Singapore,North-East,2021-07-17,31.62,14.24,0.41,25.48,6.22,35.37,51.14
Singapore,West,2021-07-18,33.82,16.24,0.42,25.69,8.08,34.22,54.18
Singapore,Central,2021-07-19,30.39,14.47,0.42,33.99,7.88,19.83,51.68
Singapore,East,2021-07-20,30.59,14.56,0.44,29.59,5.32,22.71,52.95
Singapore,North,2021-07-21,30.05,14.67,0.41,27.03,8.97,25.01,52.53
Singapore,North-East,2021-07-22,28.1,13.32,0.39,25.98,9.44,24.4,50.33
Singapore,West,2021-07-23,29.84,14.31,0.41,27.4,10.69,22.69,51.12
Singapore,Central,2021-07-24,28.56,12.06,0.38,25.09,9.46,24.0,47.33
Singapore,East,2021-07-25,24.52,11.66,0.34,20.81,11.03,32.26,46.3
Singapore,North,2021-07-26,27.57,11.9,0.34,23.31,10.24,24.63,46.84
Singapore,North-East,2021-07-27,30.01,12.02,0.38,25.95,13.15,22.05,47.49
Singapore,West,2021-07-28,31.51,12.62,0.37,23.95,11.14,25.14,48.78
Singapore,Central,2021-07-29,32.21,13.94,0.4,21.85,13.29,36.9,51.06
Singapore,East,2021-07-30,35.69,17.48,0.42,25.78,9.94,36.69,56.12
Singapore,North,2021-07-31,35.02,17.43,0.44,30.88,8.53,26.12,56.11
Singapore,North-East,2021-08-01,27.57,12.94,0.42,31.93,8.76,11.81,49.12
Singapore,West,2021-08-02,21.8,9.3,0.43,29.73,8.22,14.13,38.13
Singapore,Central,2021-08-03,26.13,12.91,0.43,30.24,8.03,22.33,48.49
Singapore,East,2021-08-04,26.18,10.81,0.38,25.24,9.5,15.1,43.77
Singapore,North,2021-08-05,22.89,9.65,0.37,24.82,6.51,19.9,39.95
Singapore,North-East,2021-08-06,26.16,11.4,0.36,31.7,9.07,15.83,45.99
Singapore,West,2021-08-07,30.09,12.07,0.41,35.9,7.15,13.83,46.33
Singapore,Central,2021-08-08,30.55,13.22,0.55,32.48,4.94,10.81,48.16
Singapore,East,2021-08-09,26.11,10.9,0.52,29.12,7.15,13.5,42.61
Singapore,North,2021-08-10,22.88,9.2,0.4,23.76,7.04,19.06,37.82
Singapore,North-East,2021-08-11,23.02,8.71,0.31,27.61,8.77,17.63,36.33
Singapore,West,2021-08-12,27.4,10.56,0.33,28.59,12.85,16.58,44.06
Singapore,Central,2021-08-13,29.67,12.06,0.38,32.44,8.51,12.19,47.72
Singapore,East,2021-08-14,23.86,10.15,0.34,31.55,5.87,13.81,41.81
Singapore,North,2021-08-15,24.57,10.37,0.43,22.67,3.9,14.6,43.17
Singapore,North-East,2021-08-16,20.94,8.41,0.32,23.91,2.87,16.77,35.23
Singapore,West,2021-08-17,22.63,9.17,0.38,32.34,4.6,13.33,37.89
Singapore,Central,2021-08-18,21.59,8.77,0.34,27.31,7.31,12.69,36.24
Singapore,East,2021-08-19,19.97,7.19,0.34,21.7,6.88,18.81,29.78
Singapore,North,2021-08-20,20.58,7.71,0.38,35.16,7.64,12.85,32.19
Singapore,North-East,2021-08-21,23.65,11.19,0.45,32.22,7.18,14.67,44.46
Singapore,West,2021-08-22,18.93,8.82,0.36,26.53,6.69,17.09,36.79
Singapore,Central,2021-08-23,20.6,9.72,0.43,30.76,5.89,14.92,39.6
Singapore,East,2021-08-24,19.67,8.62,0.39,32.78,7.21,7.06,35.62
Singapore,North,2021-08-25,20.17,8.78,0.48,30.47,6.79,10.93,36.74
Singapore,North-East,2021-08-26,25.42,11.27,0.48,35.01,7.67,18.45,44.49
Singapore,West,2021-08-27,31.01,14.76,0.57,27.85,6.78,12.88,50.76
Singapore,Central,2021-08-28,25.47,11.65,0.4,22.35,6.55,22.92,45.88
Singapore,East,2021-08-29,22.95,10.6,0.4,25.08,4.91,17.31,43.9
Singapore,North,2021-08-30,21.31,9.85,0.49,30.03,3.44,7.82,40.71
Singapore,North-East,2021-08-31,18.16,7.66,0.39,31.21,5.52,12.03,31.81
Singapore,West,2021-09-01,21.31,9.4,0.37,25.94,6.31,22.56,39.13
Singapore,Central,2021-09-02,21.32,8.1,0.39,25.37,7.01,12.72,33.56
Singapore,East,2021-09-03,19.57,7.06,0.44,31.1,8.4,16.11,30.1
Singapore,North,2021-09-04,24.62,10.18,0.4,27.81,9.24,28.16,42.15
Singapore,North-East,2021-09-05,22.58,9.49,0.41,24.0,5.9,23.94,39.8
Singapore,West,2021-09-06,24.17,10.58,0.44,31.61,5.95,18.88,42.31
Singapore,Central,2021-09-07,30.87,13.0,0.52,36.83,6.03,18.56,47.44
Singapore,East,2021-09-08,28.39,11.01,0.38,27.97,8.78,22.15,43.28
Singapore,North,2021-09-09,24.52,9.22,0.4,25.9,5.67,24.17,37.96
Singapore,North-East,2021-09-10,28.74,12.44,0.42,31.87,8.2,24.33,47.06
Singapore,West,2021-09-11,28.85,11.32,0.47,33.51,24.96,26.17,43.87
Singapore,Central,2021-09-12,34.59,14.05,0.44,29.63,21.36,25.17,50.33
Singapore,East,2021-09-13,27.8,10.46,0.47,32.58,7.04,15.69,42.53
Singapore,North,2021-09-14,29.95,13.31,0.47,34.25,7.46,22.79,47.93
Singapore,North-East,2021-09-15,31.7,13.41,0.45,29.33,8.42,23.15,48.31
Singapore,West,2021-09-16,25.47,8.05,0.4,25.72,5.3,22.81,33.62
Singapore,Central,2021-09-17,24.41,7.49,0.39,24.85,4.23,23.34,31.31
Singapore,East,2021-09-18,23.74,7.4,0.4,24.06,4.18,21.77,31.06
Singapore,North,2021-09-19,26.47,9.1,0.46,26.51,5.56,10.17,37.66
Singapore,North-East,2021-09-20,27.72,10.4,0.51,25.33,5.53,19.86,42.0
Singapore,West,2021-09-21,32.24,12.57,0.41,32.49,6.48,29.37,47.55
Singapore,Central,2021-09-22,34.16,14.42,0.44,29.57,8.01,25.94,50.28
Singapore,East,2021-09-23,29.92,11.75,0.43,27.99,8.15,24.9,45.22
Singapore,North,2021-09-24,26.71,9.62,0.46,36.15,7.85,23.03,39.86
Singapore,North-East,2021-09-25,35.4,14.97,0.55,36.25,6.03,26.64,51.57
Singapore,West,2021-09-26,36.84,17.11,0.48,23.63,5.19,36.09,55.17
Singapore,Central,2021-09-27,26.36,10.26,0.44,31.81,3.42,19.4,41.46
Singapore,East,2021-09-28,28.1,10.87,0.5,37.98,3.89,25.74,43.47
Singapore,North,2021-09-29,31.59,14.19,0.54,47.72,5.44,28.26,50.8
Singapore,North-East,2021-09-30,29.37,12.95,0.39,24.93,5.96,17.64,46.68
Singapore,North-East,2021-10-05,35.67,16.48,0.45,49.08,7.77,25.56,54.75
Singapore,West,2021-10-06,33.48,13.6,0.45,20.84,9.15,27.78,50.42
Singapore,Central,2021-10-07,31.12,11.1,0.41,15.39,4.37,33.59,45.53
Singapore,East,2021-10-08,31.07,11.55,0.45,25.52,4.88,31.53,45.98
Singapore,North,2021-10-09,30.15,12.83,0.46,24.89,7.1,31.06,49.34
Singapore,North-East,2021-10-10,33.39,15.92,0.53,29.88,6.81,31.35,54.68
Singapore,West,2021-10-11,28.53,11.8,0.46,23.72,5.4,20.54,45.61
Singapore,Central,2021-10-12,29.17,10.96,0.49,34.27,6.86,27.12,44.26
Singapore,East,2021-10-13,37.12,18.62,0.48,38.84,6.55,27.24,58.21
Singapore,North,2021-10-14,32.89,16.31,0.43,25.21,10.09,38.04,54.4
Singapore,North-East,2021-10-15,35.49,17.59,0.43,32.91,10.91,35.5,57.01
Singapore,West,2021-10-16,38.28,19.12,0.45,33.97,8.51,34.88,58.76
Singapore,Central,2021-10-17,39.85,19.77,0.52,32.79,6.38,26.75,59.42
Singapore,East,2021-10-18,33.01,16.43,0.53,33.38,3.67,33.56,55.34
Singapore,North,2021-10-19,33.12,15.24,0.51,31.65,3.97,34.45,53.59
Singapore,North-East,2021-10-20,28.71,12.33,0.48,31.46,4.38,23.9,47.31
Singapore,West,2021-10-21,23.76,8.35,0.47,30.39,4.19,21.92,34.99
Singapore,Central,2021-10-22,32.55,13.0,0.56,41.9,4.84,32.31,49.18
Singapore,East,2021-10-23,37.5,16.92,0.6,48.28,5.11,27.73,55.37
Singapore,North,2021-10-24,38.94,18.06,0.68,52.67,5.17,19.36,57.67
Singapore,West,2021-10-26,37.02,17.24,0.54,45.94,3.59,62.85,56.43
Singapore,Central,2021-10-27,33.42,14.83,0.5,32.51,5.34,25.71,51.97
Singapore,East,2021-10-28,26.86,9.7,0.51,33.06,7.62,14.43,39.99
Singapore,North,2021-10-29,26.19,8.88,0.47,31.28,6.21,20.36,37.13
Singapore,North-East,2021-10-30,24.95,8.51,0.46,31.47,3.64,24.68,35.59
Singapore,West,2021-10-31,28.86,10.47,0.54,26.19,3.1,29.0,42.94
Singapore,Central,2021-11-01,28.17,11.11,0.59,34.48,2.96,16.92,44.67
Singapore,East,2021-11-02,28.52,10.46,0.59,27.27,3.04,15.96,42.89
Singapore,North,2021-11-03,23.64,7.92,0.46,26.92,2.85,26.09,33.01
Singapore,North-East,2021-11-04,28.9,12.41,0.57,30.66,3.26,34.03,46.04
Singapore,West,2021-11-05,27.55,11.63,0.52,34.01,4.16,23.8,45.26
Singapore,Central,2021-11-06,29.9,12.97,0.57,39.74,5.16,27.82,47.91
Singapore,East,2021-11-07,36.18,18.1,0.54,34.56,5.6,35.83,57.29
Singapore,North,2021-11-08,32.07,13.65,0.53,32.66,4.31,17.35,50.28
Singapore,North-East,2021-11-09,31.55,13.11,0.49,28.7,3.26,20.98,50.27
Singapore,West,2021-11-10,26.04,9.64,0.43,23.08,3.17,10.36,39.89
Singapore,Central,2021-11-11,21.26,6.31,0.35,22.45,4.14,21.78,26.34
Singapore,East,2021-11-12,25.21,7.55,0.39,24.85,7.08,19.35,32.06
Singapore,North,2021-11-13,25.34,8.28,0.45,27.74,7.66,18.19,34.98
Singapore,North-East,2021-11-14,25.27,9.58,0.45,26.88,6.64,25.69,40.15
Singapore,West,2021-11-15,31.35,13.69,0.46,37.72,6.1,28.92,50.49
Singapore,Central,2021-11-16,33.74,14.51,0.48,40.51,7.02,24.0,50.99
Singapore,East,2021-11-17,34.55,15.61,0.49,31.65,5.89,28.67,52.2
Singapore,North,2021-11-18,35.9,15.58,0.48,34.46,4.78,25.38,53.4
Singapore,North-East,2021-11-19,29.97,12.07,0.51,29.98,6.88,30.21,46.55
Singapore,West,2021-11-20,29.22,11.91,0.5,30.8,3.88,27.85,47.16
Singapore,Central,2021-11-21,32.31,14.29,0.6,27.61,3.34,28.88,51.17
Singapore,East,2021-11-22,31.15,12.22,0.46,31.83,5.26,24.4,46.41
Singapore,North,2021-11-23,33.62,13.86,0.48,33.39,6.99,22.4,50.83
Singapore,North-East,2021-11-24,35.68,15.23,0.61,37.05,4.19,8.49,52.76
Singapore,West,2021-11-25,32.14,13.04,0.54,29.06,4.06,27.17,49.26
Singapore,Central,2021-11-26,27.56,9.78,0.49,17.85,4.03,35.07,40.74
Singapore,East,2021-11-27,26.99,9.35,0.47,20.36,3.49,32.07,39.13
Singapore,North,2021-11-28,26.07,8.87,0.49,20.86,3.98,32.5,37.57
Singapore,North-East,2021-11-29,27.08,9.42,0.44,18.38,7.56,25.88,39.99
Singapore,West,2021-11-30,29.35,10.24,0.58,28.12,7.0,33.49,42.51
Singapore,Central,2021-12-01,30.17,11.04,0.56,32.26,9.01,26.02,44.58
Singapore,East,2021-12-02,28.02,10.15,0.56,29.07,6.06,28.45,42.15
Singapore,North,2021-12-03,26.47,9.74,0.54,20.23,4.42,22.98,40.59
