Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,East,2024-01-31,31.68,12.37,1.0,11.79,4.48,22.74,46.82
Singapore,North,2024-02-01,23.83,9.83,1.0,9.54,3.81,20.19,39.99
Singapore,North-East,2024-02-02,23.89,9.93,1.0,12.7,2.25,16.02,40.5
Singapore,West,2024-02-03,26.03,11.67,1.0,13.09,2.14,16.96,45.72
Singapore,Central,2024-02-04,25.16,11.42,1.0,10.68,2.36,21.48,45.23
Singapore,East,2024-02-05,24.13,11.32,1.0,10.81,2.17,20.78,45.4
Singapore,North,2024-02-06,23.13,10.01,1.0,17.25,2.59,15.07,40.96
Singapore,North-East,2024-02-07,21.58,9.98,1.0,14.03,2.76,14.08,40.84
Singapore,West,2024-02-08,19.12,8.38,1.0,15.14,2.85,15.01,34.9
Singapore,Central,2024-02-09,23.5,9.32,1.0,11.56,2.92,14.96,38.81
Singapore,East,2024-02-10,29.55,12.69,1.0,9.07,2.78,18.35,49.65
Singapore,North,2024-02-11,34.1,12.77,1.0,6.98,2.91,24.88,52.33
Singapore,North-East,2024-02-12,36.12,14.95,1.0,7.52,3.0,28.47,54.02
Singapore,West,2024-02-13,26.29,12.59,1.0,9.56,3.0,28.15,48.79
Singapore,Central,2024-02-14,30.27,13.25,1.0,11.94,2.72,19.33,50.52
Singapore,East,2024-02-15,32.75,11.42,1.0,11.88,2.78,19.28,46.45
Singapore,North,2024-02-16,35.03,14.02,1.0,10.48,2.76,20.2,52.96
Singapore,North-East,2024-02-17,40.98,13.91,1.0,10.96,2.73,18.5,54.65
Singapore,West,2024-02-18,49.54,16.18,1.0,9.12,2.96,24.45,60.02
Singapore,Central,2024-02-19,48.47,13.08,1.0,12.18,2.96,22.63,57.78
Singapore,East,2024-02-20,28.13,10.03,1.0,14.72,3.16,21.98,43.23
Singapore,North,2024-02-21,23.94,9.8,1.0,16.07,3.35,23.39,40.88
Singapore,North-East,2024-02-22,23.73,9.38,1.0,18.52,3.27,27.03,39.08
Singapore,West,2024-02-23,25.22,10.04,1.0,14.41,3.16,22.34,41.92
Singapore,Central,2024-02-24,26.82,8.76,1.0,12.15,3.0,22.71,40.2
Singapore,East,2024-02-25,26.26,9.37,1.0,8.16,3.24,26.6,39.43
Singapore,North,2024-02-26,33.38,14.83,1.0,10.36,3.14,23.03,51.17
Singapore,North-East,2024-02-27,39.63,15.98,1.0,12.64,3.11,20.6,53.54
Singapore,West,2024-02-28,29.18,11.68,1.0,12.4,3.08,23.02,46.37
Singapore,Central,2024-02-29,29.25,10.51,1.0,11.89,3.32,24.11,43.45
Singapore,East,2024-03-01,27.46,9.91,1.0,12.9,3.32,21.53,40.21
Singapore,North,2024-03-02,28.53,10.51,1.0,12.36,3.2,23.98,43.34
Singapore,North-East,2024-03-03,21.96,8.52,1.0,10.65,3.91,15.73,36.24
Singapore,West,2024-03-04,30.53,12.91,1.0,14.93,3.66,14.32,47.05
Singapore,Central,2024-03-05,26.83,12.48,1.0,23.06,3.52,11.69,46.71
Singapore,East,2024-03-06,23.18,9.44,1.0,27.67,3.13,17.87,38.98
Singapore,North,2024-03-07,30.1,12.62,1.0,24.44,3.2,14.0,47.17
Singapore,North-East,2024-03-08,25.91,11.27,1.0,19.55,3.34,13.78,45.03
Singapore,West,2024-03-09,24.72,11.58,1.0,19.18,3.4,19.81,45.79
Singapore,Central,2024-03-10,21.95,10.3,1.0,11.38,3.38,19.32,41.45
Singapore,East,2024-03-11,36.08,17.95,1.0,15.81,3.21,28.87,56.76
Singapore,North,2024-03-12,34.21,16.5,1.0,12.49,3.2,22.73,54.12
Singapore,North-East,2024-03-13,30.2,14.22,1.0,13.08,3.25,29.15,50.73
Singapore,West,2024-03-14,30.82,13.97,1.0,14.65,3.62,30.55,50.77
Singapore,Central,2024-03-15,30.88,14.23,1.0,14.5,3.77,33.39,51.02
Singapore,East,2024-03-16,28.04,11.89,1.0,12.22,3.8,33.83,45.85
Singapore,North,2024-03-17,28.66,13.58,1.0,9.49,4.01,33.43,49.69
Singapore,North-East,2024-03-18,25.88,11.48,1.0,12.24,4.15,34.62,44.88
Singapore,West,2024-03-19,24.92,10.14,1.0,12.47,4.0,33.8,41.76
Singapore,Central,2024-03-20,28.68,11.07,1.0,11.26,3.95,29.01,44.37
Singapore,East,2024-03-21,38.74,15.66,1.0,12.5,3.8,31.52,54.48
Singapore,North,2024-03-22,36.31,18.38,1.0,11.74,3.74,35.49,58.08
Singapore,North-East,2024-03-23,30.58,14.23,1.0,14.3,4.13,37.88,52.97
Singapore,West,2024-03-24,29.01,14.72,1.0,13.39,4.09,35.14,53.61
Singapore,Central,2024-03-25,25.15,12.29,1.0,13.15,4.03,34.74,48.71
Singapore,East,2024-03-26,27.72,12.47,1.0,13.02,3.54,29.97,49.3
Singapore,North,2024-03-27,27.62,13.01,1.0,13.01,3.57,28.72,49.35
Singapore,North-East,2024-03-28,26.24,12.03,1.0,16.1,3.4,29.07,47.32
Singapore,West,2024-03-29,22.98,9.81,1.0,15.47,3.58,17.6,40.48
Singapore,Central,2024-03-30,15.63,6.16,1.0,16.28,3.96,22.08,25.46
Singapore,East,2024-03-31,19.92,8.9,1.0,20.88,3.8,31.63,37.24
Singapore,North,2024-04-01,26.57,12.22,1.0,26.24,4.33,24.5,48.98
Singapore,North-East,2024-04-02,23.65,10.88,1.0,25.48,3.63,30.84,44.5
Singapore,West,2024-04-03,21.48,8.99,1.0,26.54,3.81,23.27,37.5
Singapore,Central,2024-04-04,28.64,14.02,1.0,32.19,3.68,34.96,51.33
Singapore,East,2024-04-05,34.48,16.88,1.0,24.97,3.94,25.89,56.23
Singapore,North,2024-04-06,26.48,11.82,1.0,17.04,4.06,32.58,46.35
Singapore,North-East,2024-04-07,22.48,9.82,1.0,12.53,3.6,30.98,40.88
Singapore,West,2024-04-08,21.62,9.46,1.0,20.9,3.76,19.74,39.28
Singapore,Central,2024-04-09,29.33,14.09,1.0,18.65,4.12,17.87,51.94
Singapore,East,2024-04-10,23.46,11.82,1.0,11.92,3.98,12.68,46.5
Singapore,North,2024-04-11,18.76,8.83,1.0,14.48,3.6,9.32,36.64
Singapore,North-East,2024-04-12,22.12,9.94,1.0,15.92,3.8,10.06,41.45
Singapore,West,2024-04-13,19.42,8.34,1.0,16.13,3.84,14.27,34.52
Singapore,Central,2024-04-14,22.56,8.15,1.0,14.36,4.0,17.18,35.1
Singapore,East,2024-04-15,22.74,8.12,1.0,17.63,4.24,15.35,36.0
Singapore,North,2024-04-16,20.16,7.82,1.0,25.76,4.28,12.78,32.62
Singapore,North-East,2024-04-17,23.91,9.87,1.0,30.43,4.7,18.03,40.72
Singapore,West,2024-04-18,33.23,13.25,1.0,37.06,4.88,21.2,50.57
Singapore,Central,2024-04-19,30.86,14.81,1.0,32.34,3.98,24.18,52.54
Singapore,East,2024-04-20,24.72,10.62,1.0,33.38,3.68,11.83,42.63
Singapore,North,2024-04-21,22.62,10.44,1.02,32.97,4.77,23.6,42.84
Singapore,North-East,2024-04-22,29.17,16.52,1.0,41.76,4.12,24.88,55.58
Singapore,West,2024-04-23,34.69,17.3,1.0,36.94,3.23,22.39,56.62
Singapore,Central,2024-04-24,30.6,13.16,1.0,29.21,3.54,21.52,49.19
Singapore,East,2024-04-25,24.57,8.43,1.0,27.62,3.59,18.59,37.13
Singapore,North,2024-04-26,32.62,12.74,1.0,34.83,3.05,23.92,50.16
Singapore,North-East,2024-04-27,29.15,12.67,1.0,33.59,3.24,32.87,47.8
Singapore,West,2024-04-28,22.05,9.95,1.0,23.28,3.81,21.18,40.2
Singapore,Central,2024-04-29,15.77,6.9,1.0,23.33,5.78,14.99,28.88
Singapore,East,2024-04-30,18.77,8.01,1.0,26.18,6.04,16.71,33.48
Singapore,North,2024-05-01,18.68,8.29,1.0,22.96,5.04,17.55,34.58
Singapore,North-East,2024-05-02,18.23,7.52,1.0,31.32,4.15,15.95,31.85
Singapore,West,2024-05-03,28.4,13.4,1.0,37.01,4.03,15.54,48.32
Singapore,Central,2024-05-04,22.68,11.35,1.0,30.22,3.83,11.88,43.7
Singapore,East,2024-05-05,17.51,8.91,1.0,25.51,4.79,16.98,36.9
Singapore,North,2024-05-06,15.98,7.03,1.0,27.68,4.91,15.72,29.23
Singapore,North-East,2024-05-07,17.45,7.72,1.0,36.76,4.0,13.51,31.89
Singapore,West,2024-05-08,29.62,14.4,1.0,58.72,4.43,19.74,52.85
Singapore,Central,2024-05-09,23.83,11.98,1.0,28.0,4.36,33.08,47.67
Singapore,East,2024-05-10,19.19,8.62,1.0,22.27,3.68,24.62,35.57
Singapore,North,2024-05-11,26.28,12.16,1.0,22.22,4.16,16.11,47.86
Singapore,North-East,2024-05-12,21.32,9.46,1.0,21.37,3.78,18.17,39.1
Singapore,West,2024-05-13,19.77,9.14,1.0,29.97,3.98,17.42,37.88
Singapore,Central,2024-05-14,24.44,12.15,1.0,33.45,3.42,29.19,47.7
Singapore,East,2024-05-15,26.01,14.2,1.0,39.29,3.72,17.52,52.24
Singapore,North,2024-05-16,24.25,12.63,1.0,27.78,3.52,12.38,48.37
Singapore,North-East,2024-05-17,25.11,11.64,1.0,25.56,3.94,9.87,47.32
Singapore,West,2024-05-18,25.3,13.2,1.0,26.06,4.04,10.91,51.2
Singapore,Central,2024-05-19,18.62,9.49,1.0,17.92,4.08,11.42,39.2
Singapore,East,2024-05-20,12.12,5.37,1.0,24.51,3.62,9.79,21.93
Singapore,North,2024-05-21,15.13,6.65,1.0,22.18,3.83,12.32,27.72
Singapore,North-East,2024-05-22,21.6,10.07,1.0,25.1,4.62,9.49,41.8
Singapore,West,2024-05-23,19.73,9.46,1.0,28.53,4.77,16.4,39.0
Singapore,Central,2024-05-24,22.8,11.34,1.0,41.71,4.04,27.02,45.73
Singapore,East,2024-05-25,26.18,12.67,1.0,36.2,4.34,27.04,50.11
Singapore,North,2024-05-26,17.74,7.73,1.0,26.22,3.61,25.5,32.42
Singapore,North-East,2024-05-27,15.16,7.02,1.0,23.15,3.88,24.54,28.95
Singapore,West,2024-05-28,20.25,9.41,1.0,24.86,3.68,12.49,38.84
Singapore,Central,2024-05-29,29.18,14.22,1.0,23.12,3.57,13.32,52.65
Singapore,East,2024-05-30,23.38,10.35,1.0,20.34,3.72,13.62,42.33
Singapore,North,2024-05-31,20.4,9.43,1.0,26.44,3.62,13.6,39.23
Singapore,North-East,2024-06-01,21.9,10.12,1.0,24.3,3.35,11.82,42.15
Singapore,West,2024-06-02,17.65,8.86,1.0,22.72,3.02,17.76,37.28
Singapore,Central,2024-06-03,17.84,8.9,1.0,30.67,3.78,20.3,37.62
Singapore,East,2024-06-04,23.14,11.62,1.0,30.86,4.08,17.32,47.01
Singapore,North,2024-06-05,21.75,11.18,1.0,28.42,3.78,14.1,45.04
Singapore,North-East,2024-06-06,17.12,8.54,1.0,25.98,3.83,13.37,35.55
Singapore,West,2024-06-07,25.23,13.46,1.0,42.72,3.03,9.66,50.0
Singapore,Central,2024-06-08,27.11,14.07,1.0,35.89,3.07,12.64,51.59
Singapore,East,2024-06-09,25.06,12.58,1.0,26.08,3.29,10.9,48.23
Singapore,North,2024-06-10,19.68,9.85,1.0,26.39,3.37,13.89,40.67
Singapore,North-East,2024-06-11,30.66,14.89,1.0,31.76,3.6,32.08,52.82
Singapore,West,2024-06-12,28.73,14.36,1.0,37.37,3.53,19.41,52.88
Singapore,Central,2024-06-13,28.21,14.39,1.0,36.22,3.7,25.55,52.47
Singapore,East,2024-06-14,27.0,14.5,1.0,34.17,3.5,19.54,51.7
Singapore,North,2024-06-15,34.98,18.05,1.0,31.73,3.54,13.66,57.69
Singapore,North-East,2024-06-16,26.72,13.49,1.0,22.57,4.08,22.52,50.77
Singapore,West,2024-06-17,18.77,9.25,1.0,16.54,4.29,22.08,38.76
Singapore,Central,2024-06-18,19.49,9.04,1.0,24.68,5.13,13.4,38.05
Singapore,East,2024-06-19,25.83,13.13,1.0,24.8,3.58,12.37,50.64
Singapore,North,2024-06-20,27.31,13.78,1.0,24.09,3.74,12.44,51.47
Singapore,North-East,2024-06-21,21.07,9.4,1.0,21.08,4.56,12.35,38.6
Singapore,West,2024-06-22,17.56,8.3,1.0,20.96,4.13,9.37,34.55
Singapore,Central,2024-06-23,20.07,9.28,1.0,16.22,4.47,14.21,37.61
Singapore,East,2024-06-24,29.82,14.02,1.0,21.12,4.26,16.67,51.32
Singapore,North,2024-06-25,27.31,12.52,1.0,21.18,3.73,10.89,47.92
Singapore,North-East,2024-06-26,19.07,8.68,1.0,19.51,3.32,11.36,35.58
Singapore,West,2024-06-27,23.76,10.9,1.0,24.05,3.26,8.19,44.68
Singapore,Central,2024-06-28,21.52,10.12,1.0,25.89,3.54,8.79,41.16
Singapore,East,2024-06-29,24.54,11.84,1.0,25.56,3.69,8.18,46.52
Singapore,North,2024-06-30,19.53,9.52,1.0,22.09,4.58,6.94,39.09
Singapore,North-East,2024-07-01,21.63,10.21,1.0,33.04,4.73,10.62,41.12
Singapore,West,2024-07-02,32.75,18.12,1.0,31.81,3.63,8.69,57.72
Singapore,Central,2024-07-03,22.57,11.42,1.0,24.98,3.17,9.78,44.44
Singapore,East,2024-07-04,21.82,10.71,1.0,19.97,3.47,17.24,42.97
Singapore,North,2024-07-05,24.17,12.18,1.0,31.18,3.81,12.12,46.49
Singapore,North-East,2024-07-06,35.81,19.08,1.0,27.12,4.91,18.07,58.78
Singapore,West,2024-07-07,27.27,14.82,1.0,22.62,5.61,18.53,53.56
Singapore,Central,2024-07-08,19.38,10.92,1.0,28.22,6.95,9.12,43.82
Singapore,East,2024-07-09,19.16,9.47,1.0,24.89,5.97,9.75,39.08
Singapore,North,2024-07-10,17.32,8.15,1.0,21.99,4.1,10.98,33.91
Singapore,North-East,2024-07-11,19.38,9.74,1.0,22.18,3.33,14.2,40.36
Singapore,West,2024-07-12,22.2,11.02,1.0,27.58,4.04,13.54,45.3
Singapore,Central,2024-07-13,24.35,12.12,1.06,26.08,3.88,16.4,46.93
Singapore,East,2024-07-14,34.82,18.21,1.0,19.04,3.97,28.48,57.9
Singapore,North,2024-07-15,36.42,19.71,1.0,23.01,4.5,27.68,59.59
Singapore,North-East,2024-07-16,33.33,16.95,1.0,20.28,4.78,26.58,56.38
Singapore,West,2024-07-17,31.69,16.0,1.0,21.93,5.03,22.23,55.36
Singapore,Central,2024-07-18,32.01,16.58,1.0,19.4,4.87,20.27,56.02
Singapore,East,2024-07-19,31.46,14.63,1.0,18.56,4.72,19.27,53.09
Singapore,North,2024-07-20,32.48,14.39,1.0,17.82,4.92,18.42,52.63
Singapore,North-East,2024-07-21,31.32,14.16,1.0,15.1,5.23,17.77,52.64
Singapore,West,2024-07-22,33.56,16.23,1.0,19.43,5.19,22.02,55.48
Singapore,Central,2024-07-23,43.66,22.19,1.0,21.45,4.96,25.53,62.37
Singapore,East,2024-07-24,47.23,25.24,1.0,21.22,4.99,25.86,65.92
Singapore,North,2024-07-25,41.32,21.21,1.0,21.46,4.78,26.42,61.3
Singapore,North-East,2024-07-26,46.82,26.18,1.0,20.8,4.16,31.13,66.93
Singapore,West,2024-07-27,39.11,20.63,1.0,18.5,3.84,24.2,60.7
Singapore,Central,2024-07-28,33.94,15.19,1.0,15.2,4.03,20.07,53.84
Singapore,East,2024-07-29,31.46,14.31,1.0,18.09,4.11,18.31,52.69
Singapore,North,2024-07-30,33.87,16.43,1.0,18.56,4.02,18.27,55.96
Singapore,North-East,2024-07-31,31.06,14.98,1.0,21.92,3.82,16.52,53.75
Singapore,West,2024-08-01,25.8,13.38,1.0,27.83,3.99,11.48,50.17
Singapore,Central,2024-08-02,22.67,11.16,1.0,25.7,4.38,11.49,45.56
Singapore,East,2024-08-03,19.98,9.51,1.0,22.33,4.08,12.62,39.32
Singapore,North,2024-08-04,19.12,9.4,1.0,19.42,3.88,9.65,39.02
Singapore,North-East,2024-08-05,23.41,13.33,1.0,25.36,4.13,9.07,50.12
Singapore,West,2024-08-06,29.43,14.38,1.0,22.38,4.25,14.63,53.38
Singapore,Central,2024-08-07,28.59,13.3,1.0,23.7,4.15,14.97,51.92
Singapore,East,2024-08-08,24.92,11.77,1.0,22.27,3.93,13.23,47.0
Singapore,North,2024-08-09,16.68,7.49,1.0,18.76,3.72,11.98,31.11
Singapore,North-East,2024-08-10,19.3,10.19,1.0,25.61,3.64,6.41,41.56
Singapore,West,2024-08-11,23.75,12.04,1.0,19.74,3.74,9.82,47.12
Singapore,Central,2024-08-12,23.37,10.93,1.0,23.13,4.12,12.7,44.69
Singapore,East,2024-08-13,29.93,13.88,1.0,19.97,3.87,23.8,52.02
Singapore,North,2024-08-14,30.79,14.65,1.0,27.74,3.98,16.41,52.92
Singapore,North-East,2024-08-15,25.08,13.6,1.15,25.28,4.7,11.16,50.56
Singapore,West,2024-08-16,25.37,12.13,1.0,21.36,4.72,12.82,47.73
Singapore,Central,2024-08-17,23.14,10.97,1.0,21.04,4.51,14.53,44.73
Singapore,East,2024-08-18,24.71,12.69,1.0,20.91,4.87,14.6,49.27
Singapore,North,2024-08-19,21.87,11.38,1.0,23.07,5.92,13.88,44.48
Singapore,North-East,2024-08-20,21.6,10.38,1.0,22.12,6.11,10.8,42.26
Singapore,West,2024-08-21,21.02,10.19,1.0,27.02,4.8,12.41,42.16
Singapore,Central,2024-08-22,24.62,13.44,1.0,27.79,4.93,16.92,51.41
Singapore,East,2024-08-23,22.38,12.38,1.0,26.34,4.07,15.43,48.23
Singapore,North,2024-08-24,18.62,9.65,1.0,22.83,3.49,10.85,40.17
Singapore,North-East,2024-08-25,19.34,11.14,1.0,23.43,3.62,13.9,44.2
Singapore,West,2024-08-26,29.87,18.2,1.0,24.76,3.72,18.05,57.74
Singapore,Central,2024-08-27,31.71,19.76,1.0,26.95,3.28,13.96,59.72
Singapore,East,2024-08-28,24.54,14.99,1.0,25.2,3.95,11.97,53.17
Singapore,North,2024-08-29,25.28,14.15,1.0,25.22,4.63,15.22,50.64
Singapore,North-East,2024-08-30,30.58,16.84,1.0,23.73,3.74,20.98,55.72
Singapore,West,2024-08-31,28.88,14.72,1.0,21.97,3.56,22.2,52.99
Singapore,Central,2024-09-01,29.54,15.19,1.0,20.62,3.38,18.61,53.5
Singapore,East,2024-09-02,29.19,15.16,1.0,19.06,3.48,24.37,53.85
Singapore,North,2024-09-03,32.82,17.21,1.0,25.29,3.52,22.44,56.83
Singapore,North-East,2024-09-04,35.37,20.53,1.0,31.13,3.47,18.16,60.62
Singapore,West,2024-09-05,31.93,19.02,1.0,30.38,4.42,17.16,58.84
Singapore,Central,2024-09-06,34.93,20.52,1.0,23.88,3.95,21.08,60.5
Singapore,East,2024-09-07,32.08,15.12,1.0,17.8,3.51,16.23,53.73
Singapore,North,2024-09-08,31.92,15.02,1.0,20.02,3.41,17.27,53.25
Singapore,North-East,2024-09-09,23.15,12.31,1.0,31.31,4.28,11.05,48.62
Singapore,West,2024-09-10,17.48,9.85,1.0,25.57,4.26,12.37,40.5
Singapore,Central,2024-09-11,17.34,9.11,1.0,28.65,4.44,13.2,37.81
Singapore,East,2024-09-12,19.67,10.63,1.0,20.07,3.32,13.08,43.87
Singapore,North,2024-09-13,15.49,8.62,1.0,19.46,3.48,14.78,35.83
Singapore,North-East,2024-09-14,20.2,11.68,1.0,24.01,3.76,18.65,47.09
Singapore,West,2024-09-15,28.04,15.51,1.0,27.14,3.99,15.18,54.35
Singapore,Central,2024-09-16,27.49,16.53,1.0,25.11,4.22,16.61,55.92
Singapore,East,2024-09-17,25.13,15.11,1.0,18.64,4.29,21.55,54.24
Singapore,North,2024-09-18,18.69,9.02,1.0,18.77,5.92,11.77,37.58
Singapore,North-East,2024-09-19,25.8,14.03,1.0,26.37,4.92,18.5,50.32
Singapore,West,2024-09-20,36.95,22.52,1.0,22.78,4.33,30.0,62.8
Singapore,Central,2024-09-21,30.32,19.0,1.0,27.9,4.91,18.72,58.81
Singapore,East,2024-09-22,30.28,18.2,1.0,27.18,4.88,20.92,57.88
Singapore,North,2024-09-23,28.87,17.91,1.0,24.05,4.18,24.12,57.58
Singapore,North-East,2024-09-24,29.91,16.29,1.0,34.07,3.51,14.22,55.7
Singapore,West,2024-09-25,28.51,14.93,1.0,39.72,3.47,12.04,54.12
Singapore,Central,2024-09-26,23.28,11.94,1.0,26.14,4.31,12.05,46.78
Singapore,East,2024-09-27,22.88,10.41,1.0,28.31,6.61,17.15,42.95
Singapore,North,2024-09-28,21.68,11.68,1.0,22.83,4.25,17.79,45.79
Singapore,North-East,2024-09-29,18.63,10.19,1.0,22.92,3.93,15.24,40.95
Singapore,West,2024-09-30,18.07,9.98,1.0,26.77,4.17,14.59,41.6
Singapore,Central,2024-10-01,20.63,11.47,1.0,28.01,4.58,8.41,43.65
Singapore,East,2024-10-02,21.36,10.9,1.0,25.53,4.92,12.63,43.66
Singapore,North,2024-10-03,20.87,10.63,1.0,28.52,3.88,10.43,42.99
Singapore,North-East,2024-10-04,29.53,15.42,1.0,37.43,3.82,18.29,54.18
Singapore,West,2024-10-05,26.81,14.88,1.05,33.66,5.62,15.88,53.16
Singapore,Central,2024-10-06,18.5,9.9,1.03,27.86,5.81,17.85,40.35
Singapore,East,2024-10-07,22.15,12.54,1.0,28.0,4.9,13.7,47.14
Singapore,North,2024-10-08,23.64,12.71,1.0,26.21,4.29,16.37,48.9
Singapore,North-East,2024-10-09,23.53,11.91,1.0,26.39,4.18,14.58,46.55
Singapore,West,2024-10-10,22.48,11.12,1.0,29.65,4.47,12.67,44.75
Singapore,Central,2024-10-11,25.14,13.09,1.0,38.05,4.55,9.51,48.28
Singapore,East,2024-10-12,29.82,16.98,1.08,39.73,4.15,8.82,54.65
Singapore,North,2024-10-13,29.12,14.1,1.0,31.52,4.37,16.36,52.47
Singapore,North-East,2024-10-14,18.28,8.44,1.0,27.48,5.85,11.28,35.12
Singapore,West,2024-10-15,20.26,9.73,1.0,30.64,7.88,12.62,39.99
Singapore,Central,2024-10-16,18.66,8.85,1.0,28.96,5.98,14.4,36.72
Singapore,East,2024-10-17,29.49,15.08,1.0,39.88,5.54,9.13,52.88
Singapore,North,2024-10-18,35.81,19.62,1.0,37.21,4.87,14.46,59.52
Singapore,North-East,2024-10-19,39.78,21.59,1.0,36.02,4.73,16.9,61.82
Singapore,West,2024-10-20,28.44,15.68,1.0,29.52,5.09,17.91,54.15
Singapore,Central,2024-10-21,29.94,15.9,1.0,35.26,6.0,24.86,55.11
Singapore,East,2024-10-22,29.34,16.03,1.0,34.66,6.34,30.72,55.03
Singapore,North,2024-10-23,31.82,17.12,1.0,30.72,8.18,28.41,56.52
Singapore,North-East,2024-10-24,38.3,20.73,1.0,36.2,5.89,33.08,60.8
Singapore,West,2024-10-25,42.37,22.13,1.0,35.12,5.44,17.36,62.35
Singapore,Central,2024-10-26,27.01,13.35,1.0,29.22,6.47,22.42,50.29
Singapore,East,2024-10-27,28.5,15.17,1.0,26.32,8.23,25.48,54.37
Singapore,North,2024-10-28,25.35,12.92,1.0,31.75,8.09,17.54,51.46
Singapore,North-East,2024-10-29,33.32,17.94,1.0,37.72,5.38,27.92,57.62
Singapore,West,2024-10-30,41.91,22.24,1.0,30.24,4.98,23.55,62.48
Singapore,Central,2024-10-31,43.31,24.37,1.0,21.62,5.08,26.43,64.82
Singapore,East,2024-11-01,29.25,17.09,1.0,21.54,4.03,26.07,54.97
Singapore,North,2024-11-02,29.18,15.75,1.0,25.36,3.49,13.06,54.01
Singapore,North-East,2024-11-03,21.8,11.07,1.0,21.46,3.9,15.61,44.07
Singapore,West,2024-11-04,27.68,14.76,1.0,33.75,3.83,10.87,52.99
Singapore,Central,2024-11-05,27.89,14.49,1.0,35.21,4.68,10.98,52.7
Singapore,East,2024-11-06,27.32,14.52,1.0,28.92,4.33,16.59,52.76
Singapore,North,2024-11-07,23.68,12.68,1.0,32.24,4.96,19.86,50.78
Singapore,North-East,2024-11-08,29.0,14.46,1.0,36.08,5.73,14.22,53.68
Singapore,West,2024-11-09,24.52,12.47,1.0,30.82,8.35,12.8,48.63
Singapore,Central,2024-11-10,25.84,14.06,1.0,26.2,3.88,20.8,51.3
Singapore,East,2024-11-11,21.24,10.72,1.0,39.06,4.05,16.64,43.12
Singapore,North,2024-11-12,33.78,18.91,1.0,34.48,3.98,16.85,58.61
Singapore,North-East,2024-11-13,31.59,16.41,1.0,35.93,4.06,11.66,55.87
Singapore,West,2024-11-14,27.44,13.47,1.0,27.2,3.22,14.4,51.79
Singapore,Central,2024-11-15,27.22,13.13,1.0,36.28,3.65,16.32,49.72
Singapore,East,2024-11-16,31.82,16.16,1.0,31.42,4.04,18.17,55.49
Singapore,North,2024-11-17,21.98,11.54,1.0,19.22,3.22,11.62,46.08
Singapore,North-East,2024-11-18,14.34,6.76,1.0,14.51,3.0,9.6,28.12
Singapore,West,2024-11-19,14.33,6.56,1.0,16.38,3.18,8.46,27.24
Singapore,Central,2024-11-20,17.51,8.07,1.0,17.58,3.2,7.91,33.88
