Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,North,2022-11-28,23.69,11.25,0.6,28.4,4.43,31.61,43.54
Singapore,North-East,2022-11-29,22.67,9.85,0.63,27.99,5.06,20.83,40.22
Singapore,West,2022-11-30,22.58,9.57,0.68,31.04,5.67,24.74,39.55
Singapore,Central,2022-12-01,17.99,8.04,0.6,24.65,3.25,12.56,33.51
Singapore,East,2022-12-02,17.62,8.05,0.59,26.41,3.22,14.97,33.61
Singapore,North,2022-12-03,18.3,8.48,0.56,26.88,3.78,20.97,35.4
Singapore,North-East,2022-12-04,17.38,8.08,0.45,26.89,4.89,25.31,33.48
Singapore,West,2022-12-05,22.01,11.13,0.59,37.18,4.37,13.23,42.94
Singapore,Central,2022-12-06,26.81,12.16,0.64,37.15,3.84,20.1,46.31
Singapore,East,2022-12-07,24.47,10.52,0.53,27.16,3.3,16.2,40.22
Singapore,North,2022-12-08,21.99,8.97,0.57,23.66,2.89,14.89,36.98
Singapore,North-East,2022-12-09,15.03,6.28,0.48,19.65,3.07,21.86,26.32
Singapore,West,2022-12-10,15.9,6.56,0.51,30.92,3.62,19.24,27.43
Singapore,Central,2022-12-11,17.6,7.72,0.47,24.66,4.52,17.11,32.17
Singapore,East,2022-12-12,18.77,9.14,0.67,31.55,4.4,18.28,36.92
Singapore,North,2022-12-13,18.72,8.58,0.48,22.73,4.31,24.15,35.05
Singapore,North-East,2022-12-14,13.88,5.76,0.53,22.87,3.47,22.19,23.95
Singapore,West,2022-12-15,14.46,5.99,0.55,24.75,3.5,22.66,24.96
Singapore,Central,2022-12-16,18.17,7.21,0.6,24.29,3.82,25.99,29.66
Singapore,East,2022-12-17,17.76,6.87,0.69,21.41,4.0,22.37,28.48
Singapore,North,2022-12-18,16.74,6.7,0.6,21.28,3.62,29.68,28.8
Singapore,North-East,2022-12-19,16.42,7.44,0.54,24.17,3.56,15.42,31.02
Singapore,West,2022-12-20,15.87,6.33,0.46,22.75,4.0,25.59,26.32
Singapore,Central,2022-12-21,18.88,7.66,0.54,26.35,3.76,24.19,31.74
Singapore,East,2022-12-22,16.99,7.18,0.49,19.77,3.82,24.74,29.95
Singapore,North,2022-12-23,17.01,6.85,0.46,20.31,3.65,29.27,28.65
Singapore,North-East,2022-12-24,28.99,10.45,0.51,16.05,3.67,43.78,41.63
Singapore,West,2022-12-25,30.35,11.76,0.44,10.48,3.68,50.17,45.1
Singapore,Central,2022-12-26,30.78,10.57,0.44,9.81,3.76,50.44,42.56
Singapore,East,2022-12-27,32.61,11.67,0.46,15.05,3.97,51.19,45.61
Singapore,North,2022-12-28,28.76,10.66,0.43,16.07,3.92,42.03,43.49
Singapore,North-East,2022-12-29,29.47,11.87,0.47,19.19,3.97,39.31,45.37
Singapore,West,2022-12-30,30.33,11.99,0.48,17.51,3.61,46.97,45.99
Singapore,Central,2022-12-31,27.64,11.9,0.47,14.42,3.6,50.44,45.37
