Country,Region,Date,pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI
Singapore,North-East,2020-01-28,22.74,9.76,0.5,17.15,3.44,33.32,40.55
Singapore,West,2020-01-29,21.37,9.77,0.51,19.77,3.24,28.18,40.63
Singapore,Central,2020-01-30,15.88,6.72,0.5,17.03,3.17,24.5,27.83
Singapore,East,2020-01-31,19.37,8.71,0.46,14.21,3.19,33.33,36.1
Singapore,North,2020-02-01,24.02,9.79,0.54,10.96,3.42,43.38,40.81
Singapore,North-East,2020-02-02,30.6,12.77,0.58,9.9,3.21,46.08,49.01
Singapore,West,2020-02-03,34.36,15.51,0.54,12.34,3.42,46.35,54.65
Singapore,Central,2020-02-04,32.47,14.69,0.59,16.13,3.33,43.21,53.72
Singapore,East,2020-02-05,31.44,14.1,0.59,16.88,3.46,35.52,52.92
Singapore,North,2020-02-06,28.11,11.24,0.53,13.1,3.55,37.87,46.6
Singapore,North-East,2020-02-07,28.51,10.87,0.51,12.75,3.5,37.31,45.2
Singapore,West,2020-02-08,32.41,13.81,0.52,14.18,3.62,41.0,52.67
Singapore,Central,2020-02-09,27.58,11.84,0.55,16.38,3.67,24.06,47.95
Singapore,East,2020-02-10,15.28,6.15,0.54,18.93,3.58,28.97,25.6
Singapore,North,2020-02-11,18.31,7.65,0.54,18.86,3.94,16.82,31.73
Singapore,North-East,2020-02-12,20.43,7.98,0.57,17.9,3.53,19.27,33.19
Singapore,West,2020-02-13,26.93,10.22,0.57,15.38,3.5,24.69,42.47
Singapore,Central,2020-02-14,29.35,12.07,0.57,16.94,3.62,28.71,46.04
Singapore,East,2020-02-15,27.19,10.69,0.62,22.31,3.97,34.67,43.83
Singapore,North,2020-02-16,26.95,12.1,0.64,22.76,5.22,46.0,47.46
Singapore,North-East,2020-02-17,26.56,12.9,0.65,16.32,5.61,28.31,48.4
Singapore,West,2020-02-18,18.84,7.85,0.52,16.47,3.92,21.12,32.58
Singapore,Central,2020-02-19,25.97,10.16,0.54,14.68,4.33,26.35,41.7
Singapore,East,2020-02-20,27.51,10.83,0.51,12.47,3.76,38.58,44.26
Singapore,North,2020-02-21,26.18,9.64,0.48,17.06,3.32,29.99,40.02
Singapore,North-East,2020-02-22,29.11,10.96,0.42,12.51,3.53,34.74,44.02
Singapore,West,2020-02-23,31.56,11.93,0.48,10.08,4.17,35.42,46.85
Singapore,Central,2020-02-24,28.86,11.6,0.49,12.39,4.15,29.22,46.09
Singapore,East,2020-02-25,34.47,12.26,0.49,12.49,4.15,32.41,49.22
Singapore,North,2020-02-26,29.97,11.47,0.48,11.83,3.92,29.58,47.25
Singapore,North-East,2020-02-27,25.59,9.99,0.47,13.88,3.58,28.22,41.78
Singapore,West,2020-02-28,29.19,10.56,0.46,13.97,4.02,25.56,43.84
Singapore,Central,2020-02-29,28.78,11.47,0.52,13.22,4.27,32.58,46.16
Singapore,East,2020-03-01,27.35,11.81,0.51,10.88,4.69,32.22,48.26
Singapore,North,2020-03-02,21.97,8.78,0.5,13.13,4.58,26.93,36.52
Singapore,North-East,2020-03-03,21.33,9.01,0.5,14.06,4.15,27.71,37.42
Singapore,West,2020-03-04,22.56,9.58,0.52,17.49,4.21,27.27,39.92
Singapore,Central,2020-03-05,25.17,11.92,0.57,35.44,5.17,25.36,48.3
Singapore,East,2020-03-06,27.06,13.85,0.62,25.59,7.26,22.46,52.27
Singapore,North,2020-03-07,23.56,10.12,0.52,18.28,4.27,25.44,41.85
Singapore,North-East,2020-03-08,24.53,10.37,0.55,21.07,3.58,28.31,42.94
Singapore,West,2020-03-09,29.38,15.0,0.61,33.71,5.91,39.58,53.53
Singapore,Central,2020-03-10,37.68,18.96,0.55,32.62,7.91,41.6,58.77
Singapore,East,2020-03-11,34.56,17.75,0.6,24.05,6.69,38.68,57.46
Singapore,North,2020-03-12,34.26,18.99,0.64,17.19,4.21,40.27,58.8
Singapore,North-East,2020-03-13,26.54,13.68,0.51,18.12,3.97,30.61,50.98
Singapore,West,2020-03-14,21.64,9.64,0.49,15.7,4.86,29.9,39.99
Singapore,Central,2020-03-15,22.57,10.6,0.5,13.41,4.05,26.86,42.39
Singapore,East,2020-03-16,20.49,8.51,0.45,12.9,3.76,27.41,35.51
Singapore,North,2020-03-17,26.26,10.74,0.42,13.08,3.55,32.5,43.24
Singapore,North-East,2020-03-18,28.64,12.91,0.46,14.22,3.6,32.04,49.2
Singapore,West,2020-03-19,24.97,11.99,0.45,15.69,3.67,37.8,44.59
Singapore,Central,2020-03-20,24.19,12.04,0.46,20.47,3.98,38.4,43.45
Singapore,East,2020-03-21,23.07,11.33,0.43,21.0,3.39,34.25,43.11
Singapore,North,2020-03-22,28.64,11.25,0.49,21.44,3.38,24.74,42.91
Singapore,North-East,2020-03-23,24.0,11.59,0.52,31.05,4.06,14.05,43.45
Singapore,West,2020-03-24,20.76,11.32,0.57,22.97,3.32,17.38,44.21
Singapore,Central,2020-03-25,21.01,11.07,0.47,20.04,3.0,21.3,42.34
Singapore,East,2020-03-26,23.38,12.34,0.49,14.81,3.47,24.67,45.12
Singapore,North,2020-03-27,22.68,10.14,0.52,16.89,3.55,21.99,40.18
Singapore,North-East,2020-03-28,23.62,11.66,0.41,18.29,4.13,28.13,43.33
Singapore,West,2020-03-29,24.01,12.28,0.41,12.39,4.47,35.78,44.48
Singapore,Central,2020-03-30,23.55,12.29,0.43,19.66,3.99,36.69,45.11
Singapore,East,2020-03-31,24.2,13.24,0.49,19.56,4.56,32.79,48.08
Singapore,North,2020-04-01,25.09,14.0,0.51,21.01,4.83,38.67,49.97
Singapore,North-East,2020-04-02,23.39,11.91,0.52,22.03,4.92,31.47,46.82
Singapore,West,2020-04-03,22.57,12.04,0.55,20.99,3.57,18.71,47.41
Singapore,Central,2020-04-04,21.8,11.71,0.53,16.33,3.97,20.46,46.11
Singapore,East,2020-04-05,23.52,11.81,0.52,16.37,3.46,25.19,47.04
Singapore,North,2020-04-06,25.83,13.25,0.58,20.52,3.39,14.66,49.83
Singapore,North-East,2020-04-07,21.77,10.03,0.52,27.56,3.6,23.63,39.21
Singapore,West,2020-04-08,21.73,10.97,0.54,23.47,4.06,26.67,41.03
Singapore,Central,2020-04-09,22.92,12.38,0.51,15.06,4.65,25.93,48.32
Singapore,East,2020-04-10,23.4,11.62,0.4,13.47,4.01,38.02,46.8
Singapore,North,2020-04-11,24.47,13.0,0.4,12.78,4.28,38.85,48.82
Singapore,North-East,2020-04-12,22.49,11.1,0.4,13.15,3.76,30.51,43.27
Singapore,West,2020-04-13,23.06,10.88,0.43,19.46,3.68,25.3,43.19
Singapore,Central,2020-04-14,24.03,12.17,0.45,12.62,3.57,33.09,44.32
Singapore,East,2020-04-15,26.48,13.67,0.49,11.63,3.49,33.75,49.86
Singapore,North,2020-04-16,25.24,12.53,0.5,10.92,3.71,30.29,45.74
Singapore,North-East,2020-04-17,25.35,11.96,0.54,12.38,3.83,34.53,46.83
Singapore,West,2020-04-18,24.91,11.84,0.53,11.85,3.99,37.29,47.64
Singapore,Central,2020-04-19,25.1,11.52,0.55,10.19,4.09,33.69,46.49
Singapore,East,2020-04-20,21.83,9.99,0.55,11.0,3.83,29.02,38.74
Singapore,North,2020-04-21,22.77,10.17,0.58,15.4,3.86,25.77,40.01
Singapore,North-East,2020-04-22,22.53,10.7,0.59,13.25,3.85,19.37,42.12
Singapore,West,2020-04-23,22.02,10.32,0.6,17.65,3.97,17.13,40.81
Singapore,Central,2020-04-24,25.83,11.44,0.57,18.33,4.15,19.15,44.42
Singapore,East,2020-04-25,23.42,9.43,0.53,23.08,4.21,13.75,37.29
Singapore,North,2020-04-26,26.2,10.82,0.55,18.74,5.08,22.03,42.53
Singapore,North-East,2020-04-27,22.69,8.87,0.52,17.97,4.78,16.38,35.03
Singapore,West,2020-04-28,23.63,8.99,0.53,14.22,6.42,24.19,34.12
Singapore,Central,2020-04-29,22.27,7.94,0.49,16.46,4.74,29.85,30.85
Singapore,East,2020-04-30,23.98,9.95,0.47,23.81,5.91,34.6,40.49
Singapore,North,2020-05-01,20.9,8.16,0.55,16.01,5.08,22.17,32.63
Singapore,North-East,2020-05-02,24.06,9.27,0.57,16.61,5.72,25.64,35.95
Singapore,West,2020-05-03,22.13,8.51,0.52,16.3,5.44,26.12,33.5
Singapore,Central,2020-05-04,23.53,9.42,0.53,23.03,6.13,20.01,36.4
Singapore,East,2020-05-05,28.46,11.64,0.57,27.1,4.22,29.82,43.83
Singapore,North,2020-05-06,27.1,11.98,0.56,24.97,5.59,23.48,46.35
Singapore,North-East,2020-05-07,24.24,11.44,0.54,19.99,6.86,35.0,46.19
Singapore,West,2020-05-08,28.26,13.78,0.53,21.25,7.11,26.44,50.62
Singapore,Central,2020-05-09,20.13,7.02,0.46,13.85,8.47,25.2,28.44
Singapore,East,2020-05-10,18.91,6.5,0.43,13.17,5.1,20.5,26.29
Singapore,North,2020-05-11,18.86,5.97,0.43,16.94,3.83,16.15,24.31
Singapore,North-East,2020-05-12,19.78,6.22,0.41,14.67,7.15,26.53,24.72
Singapore,West,2020-05-13,22.54,8.1,0.43,22.65,8.77,24.42,31.58
Singapore,Central,2020-05-14,27.74,11.51,0.49,19.56,6.72,29.85,42.36
Singapore,East,2020-05-15,29.56,14.21,0.47,14.59,6.16,40.48,50.74
Singapore,North,2020-05-16,22.14,7.97,0.43,13.24,7.39,18.51,31.59
Singapore,North-East,2020-05-17,21.09,8.45,0.49,18.06,4.67,18.74,32.97
Singapore,West,2020-05-18,20.14,8.06,0.49,23.22,6.86,23.99,31.64
Singapore,Central,2020-05-19,25.25,10.92,0.49,24.89,7.9,27.57,42.19
Singapore,East,2020-05-20,25.91,11.94,0.5,31.87,8.08,20.36,45.01
Singapore,North,2020-05-21,27.12,11.65,0.55,36.35,13.63,27.94,43.86
Singapore,North-East,2020-05-22,35.29,17.45,0.65,28.81,4.93,27.29,55.56
Singapore,West,2020-05-23,26.87,11.94,0.54,38.09,5.38,23.33,45.59
Singapore,Central,2020-05-24,29.69,14.88,0.54,24.07,8.54,31.22,48.61
Singapore,East,2020-05-25,28.13,12.89,0.56,19.34,5.33,33.76,46.9
Singapore,North,2020-05-26,32.18,14.14,0.57,22.58,5.19,31.58,52.08
Singapore,North-East,2020-05-27,29.91,12.62,0.48,20.51,5.61,28.41,46.86
Singapore,West,2020-05-28,26.73,10.85,0.51,22.81,4.64,25.72,41.69
Singapore,Central,2020-05-29,23.36,8.78,0.47,24.44,4.9,19.63,35.09
Singapore,East,2020-05-30,28.33,12.24,0.58,31.17,8.07,19.98,44.66
Singapore,North,2020-05-31,31.55,14.26,0.6,26.57,4.92,19.06,51.06
Singapore,North-East,2020-06-01,32.03,13.93,0.55,24.41,4.58,11.79,48.96
Singapore,West,2020-06-02,24.33,9.78,0.54,23.51,5.23,18.97,37.66
Singapore,Central,2020-06-03,25.69,9.91,0.5,21.63,5.83,16.26,37.53
Singapore,East,2020-06-04,19.18,6.83,0.43,17.77,5.86,17.33,27.29
Singapore,North,2020-06-05,17.09,6.0,0.43,14.63,5.66,15.6,24.06
Singapore,North-East,2020-06-06,19.2,6.74,0.43,21.48,4.6,17.08,26.48
Singapore,West,2020-06-07,29.25,13.34,0.55,23.06,6.14,20.49,47.81
Singapore,Central,2020-06-08,25.82,11.1,0.5,24.42,5.93,30.73,40.83
Singapore,East,2020-06-09,24.7,10.73,0.5,17.56,6.31,22.66,40.78
Singapore,North,2020-06-10,22.92,8.72,0.5,17.04,5.92,26.59,33.77
Singapore,North-East,2020-06-11,24.78,9.21,0.57,27.78,5.99,17.3,34.16
Singapore,West,2020-06-12,24.26,9.88,0.52,23.76,5.59,18.74,37.81
Singapore,Central,2020-06-13,23.52,9.83,0.55,22.88,5.53,14.61,38.12
Singapore,East,2020-06-14,22.01,9.42,0.62,20.16,6.51,18.35,36.06
Singapore,North,2020-06-15,24.12,10.67,0.53,20.44,8.94,19.24,41.93
Singapore,North-East,2020-06-16,23.38,10.45,0.59,21.88,5.85,15.97,40.5
Singapore,West,2020-06-17,22.15,9.15,0.58,28.31,4.94,13.33,36.06
Singapore,Central,2020-06-18,22.81,10.73,0.56,30.9,6.69,14.74,40.45
Singapore,East,2020-06-19,19.96,8.09,0.54,21.53,6.92,16.1,31.49
Singapore,North,2020-06-20,19.78,7.17,0.45,22.32,6.05,11.04,27.72
Singapore,North-East,2020-06-21,21.43,7.85,0.48,20.65,7.78,11.32,30.15
Singapore,West,2020-06-22,22.12,9.26,0.5,24.72,5.68,11.6,35.99
Singapore,Central,2020-06-23,20.73,7.93,0.45,22.53,5.19,11.12,29.64
Singapore,East,2020-06-24,17.92,5.87,0.4,21.54,8.6,11.0,22.53
Singapore,North,2020-06-25,21.35,8.28,0.44,21.01,9.09,16.11,32.39
Singapore,North-East,2020-06-26,23.71,8.88,0.43,22.66,9.44,19.4,35.28
Singapore,West,2020-06-27,28.62,11.51,0.52,20.12,6.77,23.44,43.51
Singapore,Central,2020-06-28,27.45,10.27,0.69,17.61,7.78,20.31,40.85
Singapore,East,2020-06-29,26.14,9.52,0.52,17.86,10.42,21.6,37.44
Singapore,North,2020-06-30,29.9,11.72,0.41,18.89,8.14,24.71,45.31
Singapore,North-East,2020-07-01,27.15,9.42,0.46,22.28,11.62,16.22,36.62
Singapore,West,2020-07-02,23.99,8.49,0.47,17.76,16.96,20.53,34.12
Singapore,Central,2020-07-03,20.16,6.83,0.44,17.69,9.76,21.1,27.05
Singapore,East,2020-07-04,19.2,6.47,0.39,15.85,8.65,21.17,25.24
Singapore,North,2020-07-05,23.27,8.29,0.44,21.26,6.54,21.91,31.49
Singapore,North-East,2020-07-06,24.57,9.18,0.48,20.67,5.53,19.49,35.4
Singapore,West,2020-07-07,24.14,9.42,0.49,21.24,4.66,12.65,35.85
Singapore,Central,2020-07-08,24.33,8.6,0.47,24.75,6.29,10.05,32.47
Singapore,East,2020-07-09,22.56,7.59,0.4,18.71,9.34,11.54,28.56
Singapore,North,2020-07-10,22.12,7.69,0.41,23.41,6.97,17.26,29.6
Singapore,North-East,2020-07-11,24.01,9.54,0.49,25.88,6.56,14.16,36.28
Singapore,West,2020-07-12,24.97,9.87,0.46,17.37,6.15,21.42,38.96
Singapore,Central,2020-07-13,22.72,8.65,0.42,18.81,5.87,17.4,33.85
Singapore,East,2020-07-14,20.06,6.96,0.39,22.75,4.9,17.0,27.13
Singapore,North,2020-07-15,21.42,6.85,0.4,22.63,4.95,14.31,25.99
Singapore,North-East,2020-07-16,21.84,7.98,0.43,23.33,6.96,13.69,30.14
Singapore,West,2020-07-17,24.28,9.22,0.49,25.38,5.51,16.85,35.0
Singapore,Central,2020-07-18,22.06,7.99,0.42,22.47,5.72,11.36,30.78
Singapore,East,2020-07-19,25.42,9.19,0.5,20.29,6.74,16.28,37.67
Singapore,North,2020-07-20,20.49,7.08,0.4,18.31,7.53,18.79,27.69
Singapore,North-East,2020-07-21,19.59,6.38,0.4,20.66,5.72,22.28,24.58
Singapore,West,2020-07-22,21.47,7.62,0.45,25.15,7.03,12.12,30.41
Singapore,Central,2020-07-23,24.35,9.82,0.48,24.91,5.58,14.03,38.32
Singapore,East,2020-07-24,23.51,9.03,0.45,24.16,5.19,12.4,36.01
Singapore,North,2020-07-25,20.46,8.26,0.43,21.89,5.49,9.47,32.72
Singapore,North-East,2020-07-26,22.95,9.49,0.44,21.76,6.24,16.31,37.41
Singapore,West,2020-07-27,30.9,13.69,0.48,27.36,5.47,18.88,51.99
Singapore,Central,2020-07-28,28.12,12.93,0.56,25.42,5.28,16.04,46.02
Singapore,East,2020-07-29,30.03,13.82,0.46,38.9,5.18,16.64,51.74
Singapore,North,2020-07-30,36.71,20.74,0.58,30.36,5.69,16.12,59.9
Singapore,North-East,2020-07-31,32.09,16.39,0.43,18.37,7.01,30.97,55.18
Singapore,West,2020-08-01,30.96,16.95,0.44,22.42,7.25,31.92,55.25
Singapore,Central,2020-08-02,35.4,20.22,0.46,21.92,7.68,40.83,58.94
Singapore,East,2020-08-03,32.62,18.07,0.44,24.22,5.19,37.32,56.69
Singapore,North,2020-08-04,25.76,12.01,0.41,24.64,7.1,15.48,44.66
Singapore,North-East,2020-08-05,19.45,7.75,0.42,21.2,10.19,17.53,30.4
Singapore,West,2020-08-06,21.87,9.36,0.45,23.9,8.44,19.16,36.88
Singapore,Central,2020-08-07,24.72,11.65,0.46,25.13,6.6,23.73,44.33
Singapore,East,2020-08-08,24.74,12.24,0.45,22.15,6.4,28.27,46.6
Singapore,North,2020-08-09,26.92,13.32,0.47,22.47,6.74,27.46,48.97
Singapore,North-East,2020-08-10,32.52,18.15,0.47,17.13,6.24,33.66,56.83
Singapore,West,2020-08-11,34.18,19.62,0.49,23.88,8.5,32.68,58.67
Singapore,Central,2020-08-12,35.05,19.33,0.49,30.19,7.21,21.88,58.36
Singapore,East,2020-08-13,29.79,14.24,0.46,29.11,3.94,18.57,52.19
Singapore,North,2020-08-14,22.38,10.56,0.46,28.72,4.9,11.49,39.72
Singapore,North-East,2020-08-15,28.65,14.71,0.56,32.11,4.25,18.68,52.07
Singapore,West,2020-08-16,26.66,13.65,0.46,26.38,7.65,22.67,49.92
Singapore,Central,2020-08-17,22.34,9.99,0.44,28.94,9.49,16.29,39.17
Singapore,East,2020-08-18,22.95,10.23,0.5,25.46,6.67,11.14,39.09
Singapore,North,2020-08-19,26.31,13.04,0.62,28.03,5.96,12.89,48.03
Singapore,North-East,2020-08-20,28.35,13.11,0.47,24.19,4.53,13.7,49.83
Singapore,West,2020-08-21,26.01,11.41,0.4,21.92,5.47,28.77,46.42
Singapore,Central,2020-08-22,27.49,12.19,0.44,25.01,6.58,25.05,48.06
Singapore,East,2020-08-23,29.68,14.59,0.63,28.53,4.85,6.93,52.64
Singapore,North,2020-08-24,25.45,12.03,0.61,24.17,4.33,16.67,45.26
Singapore,North-East,2020-08-25,25.01,10.05,0.47,26.72,4.86,15.58,39.67
Singapore,West,2020-08-26,21.56,8.89,0.42,26.32,9.42,20.85,35.42
Singapore,Central,2020-08-27,22.12,9.1,0.47,25.72,9.1,20.07,36.49
Singapore,East,2020-08-28,29.47,12.65,0.39,23.62,9.22,29.03,48.37
Singapore,North,2020-08-29,32.22,13.84,0.44,28.98,6.64,20.01,52.44
Singapore,North-East,2020-08-30,27.88,12.65,0.51,23.19,6.31,19.87,49.01
Singapore,West,2020-08-31,24.1,9.56,0.48,21.94,7.21,21.61,37.67
Singapore,Central,2020-09-01,29.28,12.3,0.5,23.56,6.9,20.7,48.15
Singapore,East,2020-09-02,28.06,12.12,0.47,26.86,5.91,17.98,48.37
Singapore,North,2020-09-03,27.33,12.43,0.54,36.9,6.39,11.22,47.44
Singapore,North-East,2020-09-04,23.71,10.08,0.47,25.76,7.71,13.47,39.78
Singapore,West,2020-09-05,27.33,12.28,0.56,28.37,5.74,5.71,44.03
Singapore,Central,2020-09-06,24.66,10.14,0.44,22.44,7.17,13.77,38.9
Singapore,East,2020-09-07,27.1,11.3,0.51,24.35,4.94,18.09,44.72
Singapore,North,2020-09-08,28.62,11.92,0.36,24.44,5.97,20.22,46.19
Singapore,North-East,2020-09-09,25.85,9.78,0.43,28.66,6.28,15.7,38.91
Singapore,West,2020-09-10,26.81,11.33,0.48,30.12,7.1,16.15,44.06
Singapore,Central,2020-09-11,21.43,9.08,0.4,23.15,8.97,18.16,34.99
Singapore,East,2020-09-12,22.14,9.38,0.41,28.87,8.35,9.97,36.13
Singapore,North,2020-09-13,31.35,14.01,0.6,31.75,8.56,9.1,50.16
Singapore,North-East,2020-09-14,30.61,15.38,0.55,30.44,6.33,8.83,54.21
Singapore,West,2020-09-15,28.22,14.42,0.68,29.77,5.59,19.75,52.65
Singapore,Central,2020-09-16,26.22,13.56,0.49,27.08,8.07,20.08,49.77
Singapore,East,2020-09-17,25.49,11.93,0.53,27.29,6.37,29.02,46.04
Singapore,North,2020-09-18,26.48,12.03,0.51,28.36,7.6,32.42,46.99
Singapore,North-East,2020-09-19,28.87,13.13,0.48,24.81,6.72,38.34,48.65
Singapore,West,2020-09-20,26.55,12.26,0.54,22.19,8.6,31.78,47.36
Singapore,Central,2020-09-21,24.98,10.67,0.53,27.52,3.33,19.15,41.93
Singapore,East,2020-09-22,21.85,8.43,0.44,29.8,5.39,21.38,32.65
Singapore,North,2020-09-23,31.61,13.26,0.58,33.55,5.09,20.68,48.9
Singapore,North-East,2020-09-24,26.82,11.08,0.49,24.22,5.4,25.17,42.97
Singapore,West,2020-09-25,26.88,11.78,0.55,28.15,5.2,27.4,46.87
Singapore,Central,2020-09-26,25.78,11.08,0.41,21.65,5.28,20.9,42.83
Singapore,East,2020-09-27,20.91,8.6,0.43,24.72,5.92,21.9,32.74
Singapore,North,2020-09-28,25.76,11.24,0.5,24.58,7.58,20.62,44.31
Singapore,North-East,2020-09-29,24.63,10.78,0.53,30.25,9.64,12.3,43.07
Singapore,West,2020-09-30,26.12,9.99,0.57,25.03,9.37,15.48,40.49
Singapore,Central,2020-10-01,26.45,10.78,0.53,32.7,6.49,11.8,42.01
Singapore,East,2020-10-02,26.33,12.44,0.42,31.82,7.14,20.65,44.59
Singapore,North,2020-10-03,23.69,9.32,0.4,21.4,7.38,19.13,36.51
Singapore,North-East,2020-10-04,22.82,9.62,0.46,26.68,9.58,25.53,38.16
Singapore,West,2020-10-05,32.5,17.92,0.6,31.1,6.95,25.32,56.56
Singapore,Central,2020-10-06,33.79,17.74,0.55,26.74,6.59,25.47,56.81
Singapore,East,2020-10-07,28.87,14.62,0.46,25.02,8.01,26.5,52.2
Singapore,North,2020-10-08,21.71,8.78,0.36,18.77,7.51,20.29,33.59
Singapore,North-East,2020-10-09,21.89,8.69,0.38,28.9,8.96,15.85,33.04
Singapore,West,2020-10-10,22.83,9.68,0.43,29.64,7.6,14.04,37.51
Singapore,Central,2020-10-11,23.33,10.11,0.43,24.47,7.44,23.32,38.92
Singapore,East,2020-10-12,19.47,7.53,0.38,17.65,8.36,22.02,29.7
Singapore,North,2020-10-13,23.56,8.78,0.4,25.78,10.35,27.2,34.25
Singapore,North-East,2020-10-14,31.57,15.75,0.46,30.81,7.59,26.64,52.86
Singapore,West,2020-10-15,30.12,14.1,0.44,28.94,7.62,28.67,51.48
Singapore,Central,2020-10-16,32.25,17.56,0.47,27.54,7.67,38.46,55.86
Singapore,East,2020-10-17,35.9,22.19,0.52,31.21,7.28,31.08,60.58
Singapore,North,2020-10-18,33.27,18.65,0.47,27.18,7.79,28.38,57.49
Singapore,North-East,2020-10-19,28.2,13.41,0.46,37.96,8.34,41.2,51.81
Singapore,West,2020-10-20,30.43,14.56,0.52,35.75,9.21,21.06,52.47
Singapore,Central,2020-10-21,36.05,20.37,0.6,38.11,8.56,42.42,59.22
Singapore,East,2020-10-22,28.41,15.37,0.4,23.02,6.68,25.83,49.06
Singapore,North,2020-10-23,22.95,9.9,0.42,28.32,5.93,26.01,35.67
Singapore,North-East,2020-10-24,31.57,16.68,0.51,37.78,5.98,34.89,53.36
Singapore,West,2020-10-25,27.28,13.22,0.47,23.44,7.17,22.03,44.67
Singapore,Central,2020-10-26,24.47,10.66,0.49,28.15,6.21,18.56,38.86
Singapore,East,2020-10-27,26.74,13.1,0.43,31.41,7.6,25.1,44.92
Singapore,North,2020-10-28,31.56,16.58,0.55,42.13,10.88,9.94,51.83
Singapore,North-East,2020-10-29,30.92,15.8,0.55,33.08,6.93,16.3,53.49
Singapore,West,2020-10-30,29.81,13.11,0.57,33.91,5.47,18.74,49.47
Singapore,Central,2020-10-31,28.85,12.23,0.6,30.38,4.84,33.84,47.61
Singapore,East,2020-11-01,27.0,13.47,0.71,30.21,4.74,26.22,50.87
Singapore,North,2020-11-02,26.04,11.91,0.56,27.44,6.4,31.25,41.98
Singapore,North-East,2020-11-03,25.59,12.05,0.6,34.15,3.01,16.03,43.42
Singapore,West,2020-11-04,25.27,11.27,0.51,32.85,2.89,11.91,43.56
Singapore,Central,2020-11-05,26.89,13.22,0.54,35.63,3.79,34.9,45.99
Singapore,East,2020-11-06,28.93,13.45,0.49,32.76,6.81,28.46,49.31
Singapore,North,2020-11-07,25.33,11.76,0.55,31.13,4.72,12.19,43.14
Singapore,North-East,2020-11-08,26.69,13.32,0.68,27.49,4.23,14.43,46.38
Singapore,West,2020-11-09,27.37,14.19,0.65,32.3,4.42,18.61,46.02
Singapore,Central,2020-11-10,26.85,13.62,0.5,34.47,4.97,16.8,47.23
Singapore,East,2020-11-11,33.67,17.42,0.62,33.71,6.64,19.4,55.11
Singapore,North,2020-11-12,25.31,11.71,0.48,21.01,4.88,31.3,42.46
Singapore,North-East,2020-11-13,24.51,10.76,0.55,19.35,2.94,33.67,41.35
Singapore,West,2020-11-14,26.28,12.55,0.61,16.51,3.05,34.04,46.1
Singapore,Central,2020-11-15,25.44,11.95,0.62,18.31,2.82,23.7,43.33
Singapore,East,2020-11-16,21.38,9.4,0.46,16.87,2.69,29.81,35.9
Singapore,North,2020-11-17,22.4,10.56,0.41,22.99,2.86,22.4,39.19
Singapore,North-East,2020-11-18,27.01,12.03,0.51,34.15,4.94,27.76,43.2
Singapore,West,2020-11-19,30.06,15.19,0.54,27.81,6.61,25.01,51.07
Singapore,Central,2020-11-20,25.47,12.81,0.58,30.42,3.51,16.44,45.28
