date,overall_aqi
08/12/2022,171.91
09/12/2022,168.3
10/12/2022,163.13
11/12/2022,160.55
12/12/2022,167.26
13/12/2022,166.23
14/12/2022,174.49
15/12/2022,178.62
16/12/2022,193.6
17/12/2022,179.14
18/12/2022,161.58
19/12/2022,169.33
20/12/2022,175.53
21/12/2022,186.37
22/12/2022,182.75
23/12/2022,180.17
24/12/2022,175.01
25/12/2022,167.78
26/12/2022,169.33
27/12/2022,173.98
28/12/2022,185.34
29/12/2022,181.72
30/12/2022,166.23
31/12/2022,169.33
01/01/2023,166.75
02/01/2023,175.53
03/01/2023,172.94
04/01/2023,162.62
05/01/2023,164.68
06/01/2023,154.87
07/01/2023,157.97
08/01/2023,166.75
09/01/2023,177.59
10/01/2023,172.43
11/01/2023,155.39
12/01/2023,161.07
13/01/2023,159.0
14/01/2023,156.94
15/01/2023,160.55
16/01/2023,164.17
17/01/2023,168.81
18/01/2023,162.62
19/01/2023,162.62
20/01/2023,164.68
21/01/2023,160.55
22/01/2023,164.17
23/01/2023,186.37
24/01/2023,180.69
25/01/2023,160.55
26/01/2023,182.75
27/01/2023,248.35
28/01/2023,424.0
29/01/2023,369.92
30/01/2023,234.0
31/01/2023,217.35
01/02/2023,232.22
02/02/2023,224.29
03/02/2023,184.82
04/02/2023,167.26
05/02/2023,162.1
06/02/2023,160.55
07/02/2023,156.94
08/02/2023,156.94
09/02/2023,161.07
10/02/2023,160.04
11/02/2023,178.62
12/02/2023,168.81
13/02/2023,160.04
14/02/2023,163.13
15/02/2023,175.53
16/02/2023,166.75
17/02/2023,181.72
18/02/2023,187.4
19/02/2023,194.11
20/02/2023,178.11
21/02/2023,180.69
22/02/2023,188.95
23/02/2023,197.73
24/02/2023,203.48
25/02/2023,192.05
26/02/2023,171.4
27/02/2023,182.24
28/02/2023,199.28
01/03/2023,206.45
02/03/2023,197.21
03/03/2023,184.3
04/03/2023,210.41
05/03/2023,208.43
06/03/2023,213.39
07/03/2023,228.25
08/03/2023,229.24
09/03/2023,193.6
10/03/2023,192.56
11/03/2023,186.89
12/03/2023,180.17
13/03/2023,191.02
14/03/2023,190.5
15/03/2023,199.28
16/03/2023,183.27
17/03/2023,180.17
18/03/2023,179.14
19/03/2023,164.68
20/03/2023,162.62
21/03/2023,168.3
22/03/2023,168.81
23/03/2023,161.58
24/03/2023,162.62
25/03/2023,162.62
26/03/2023,161.58
27/03/2023,158.49
28/03/2023,159.0
29/03/2023,155.91
30/03/2023,157.97
31/03/2023,159.0
01/04/2023,161.58
02/04/2023,168.81
03/04/2023,180.17
04/04/2023,189.47
05/04/2023,194.11
06/04/2023,191.02
07/04/2023,171.4
08/04/2023,161.58
09/04/2023,163.13
10/04/2023,158.49
11/04/2023,173.46
12/04/2023,177.59
13/04/2023,188.95
14/04/2023,197.73
15/04/2023,205.46
16/04/2023,204.47
17/04/2023,202.49
18/04/2023,198.24
19/04/2023,201.5
20/04/2023,198.24
21/04/2023,195.66
22/04/2023,199.28
23/04/2023,183.27
24/04/2023,186.89
25/04/2023,168.3
26/04/2023,163.13
27/04/2023,183.27
28/04/2023,168.81
29/04/2023,170.36
30/04/2023,160.55
01/05/2023,165.2
02/05/2023,167.78
03/05/2023,160.04
04/05/2023,157.97
05/05/2023,173.98
06/05/2023,166.75
07/05/2023,166.75
08/05/2023,162.1
09/05/2023,162.62
10/05/2023,159.52
11/05/2023,161.58
12/05/2023,154.36
13/05/2023,154.87
14/05/2023,139.17
15/05/2023,165.2
16/05/2023,178.11
17/05/2023,171.91
18/05/2023,171.4
19/05/2023,167.26
20/05/2023,170.88
21/05/2023,171.91
22/05/2023,167.78
23/05/2023,169.33
24/05/2023,166.23
25/05/2023,165.72
26/05/2023,170.88
27/05/2023,167.26
28/05/2023,162.1
29/05/2023,157.45
30/05/2023,159.52
31/05/2023,161.58
01/06/2023,164.17
02/06/2023,164.68
03/06/2023,161.07
04/06/2023,146.55
05/06/2023,136.7
06/06/2023,162.62
07/06/2023,156.94
08/06/2023,152.81
09/06/2023,141.63
10/06/2023,141.63
11/06/2023,139.17
12/06/2023,146.55
13/06/2023,141.63
14/06/2023,152.29
15/06/2023,126.85
16/06/2023,134.24
17/06/2023,129.32
18/06/2023,114.54
19/06/2023,104.69
20/06/2023,156.94
21/06/2023,152.81
22/06/2023,158.49
23/06/2023,158.49
24/06/2023,152.81
25/06/2023,141.63
26/06/2023,136.7
27/06/2023,151.77
28/06/2023,153.32
29/06/2023,155.39
30/06/2023,149.02
01/07/2023,124.39
02/07/2023,80.23
03/07/2023,124.39
04/07/2023,154.36
05/07/2023,157.97
06/07/2023,154.87
07/07/2023,151.77
08/07/2023,144.09
09/07/2023,155.91
10/07/2023,141.63
11/07/2023,131.78
12/07/2023,152.81
13/07/2023,149.02
14/07/2023,146.55
15/07/2023,155.91
16/07/2023,154.87
17/07/2023,97.06
18/07/2023,121.93
19/07/2023,151.26
20/07/2023,160.04
21/07/2023,156.94
22/07/2023,153.32
23/07/2023,139.17
24/07/2023,151.26
25/07/2023,149.02
26/07/2023,152.29
27/07/2023,144.09
28/07/2023,153.32
29/07/2023,149.02
30/07/2023,152.29
31/07/2023,146.55
01/08/2023,153.32
02/08/2023,156.94
03/08/2023,159.52
04/08/2023,162.62
05/08/2023,154.87
06/08/2023,154.36
07/08/2023,153.32
08/08/2023,153.84
09/08/2023,155.39
10/08/2023,158.49
11/08/2023,153.32
12/08/2023,160.04
13/08/2023,156.42
14/08/2023,156.94
15/08/2023,157.45
16/08/2023,154.87
17/08/2023,153.84
18/08/2023,154.87
19/08/2023,156.94
20/08/2023,157.45
21/08/2023,149.02
22/08/2023,153.84
23/08/2023,154.87
24/08/2023,156.42
25/08/2023,154.36
26/08/2023,156.42
27/08/2023,146.55
28/08/2023,146.55
29/08/2023,144.09
30/08/2023,149.02
31/08/2023,158.49
01/09/2023,156.42
02/09/2023,160.04
03/09/2023,155.39
04/09/2023,141.63
05/09/2023,114.54
06/09/2023,141.63
07/09/2023,155.39
08/09/2023,139.17
09/09/2023,146.55
10/09/2023,119.47
11/09/2023,94.95
12/09/2023,94.95
13/09/2023,112.08
14/09/2023,73.92
15/09/2023,82.33
16/09/2023,67.61
17/09/2023,84.44
18/09/2023,119.47
19/09/2023,159.52
20/09/2023,158.49
21/09/2023,146.55
22/09/2023,157.45
23/09/2023,160.55
24/09/2023,163.13
25/09/2023,154.36
26/09/2023,129.32
27/09/2023,102.23
28/09/2023,159.52
29/09/2023,119.47
30/09/2023,152.81
01/10/2023,152.29
02/10/2023,94.95
03/10/2023,129.32
04/10/2023,156.42
05/10/2023,159.0
06/10/2023,119.47
07/10/2023,124.39
08/10/2023,149.02
09/10/2023,159.52
10/10/2023,153.84
11/10/2023,119.47
12/10/2023,153.84
13/10/2023,166.75
14/10/2023,157.45
15/10/2023,161.58
16/10/2023,167.26
17/10/2023,179.66
18/10/2023,186.37
19/10/2023,170.88
20/10/2023,182.75
21/10/2023,167.26
22/10/2023,157.45
23/10/2023,170.36
24/10/2023,176.56
25/10/2023,168.3
26/10/2023,162.62
27/10/2023,157.97
28/10/2023,162.1
29/10/2023,165.2
30/10/2023,157.97
31/10/2023,152.29
01/11/2023,159.52
02/11/2023,165.72
03/11/2023,172.43
04/11/2023,182.75
05/11/2023,167.78
06/11/2023,167.26
07/11/2023,155.39
08/11/2023,161.58
09/11/2023,163.13
10/11/2023,168.3
11/11/2023,162.1
12/11/2023,158.49
13/11/2023,159.0
14/11/2023,152.81
15/11/2023,153.32
16/11/2023,151.26
17/11/2023,144.09
18/11/2023,165.72
19/11/2023,175.01
20/11/2023,176.04
21/11/2023,175.53
22/11/2023,183.79
23/11/2023,179.66
24/11/2023,179.14
25/11/2023,165.72
26/11/2023,173.98
27/11/2023,160.55
28/11/2023,176.56
29/11/2023,191.02
30/11/2023,183.79
01/12/2023,165.72
02/12/2023,157.97
03/12/2023,159.52
04/12/2023,160.04
05/12/2023,173.98
06/12/2023,168.81
07/12/2023,152.29
08/12/2023,155.39
09/12/2023,179.14
10/12/2023,197.21
11/12/2023,179.66
12/12/2023,189.98
13/12/2023,179.66
14/12/2023,163.65
15/12/2023,179.66
16/12/2023,182.24
17/12/2023,174.49
18/12/2023,160.55
19/12/2023,171.91
20/12/2023,169.33
21/12/2023,156.94
22/12/2023,161.58
23/12/2023,171.91
24/12/2023,176.56
25/12/2023,181.72
26/12/2023,189.98
27/12/2023,186.89
28/12/2023,184.82
29/12/2023,182.75
30/12/2023,186.37
31/12/2023,183.27
01/01/2024,172.94
02/01/2024,174.49
03/01/2024,166.23
04/01/2024,173.98
05/01/2024,172.43
06/01/2024,178.11
07/01/2024,178.11
08/01/2024,182.24
09/01/2024,210.41
10/01/2024,189.47
11/01/2024,178.11
12/01/2024,173.98
13/01/2024,173.98
14/01/2024,179.14
15/01/2024,177.59
16/01/2024,171.4
17/01/2024,188.43
18/01/2024,196.18
19/01/2024,205.46
20/01/2024,195.15
21/01/2024,183.79
22/01/2024,187.92
23/01/2024,194.63
24/01/2024,174.49
25/01/2024,172.43
26/01/2024,180.69
27/01/2024,192.05
28/01/2024,198.76
29/01/2024,187.4
30/01/2024,210.41
31/01/2024,210.41
01/02/2024,178.11
02/02/2024,168.3
03/02/2024,169.85
04/02/2024,171.91
05/02/2024,179.66
06/02/2024,173.98
07/02/2024,170.88
08/02/2024,168.3
09/02/2024,167.26
10/02/2024,180.69
11/02/2024,185.85
12/02/2024,201.5
13/02/2024,206.45
14/02/2024,215.37
15/02/2024,204.47
16/02/2024,178.11
17/02/2024,169.85
18/02/2024,163.13
19/02/2024,161.07
20/02/2024,154.87
21/02/2024,157.97
22/02/2024,159.0
23/02/2024,159.52
24/02/2024,161.07
25/02/2024,161.07
26/02/2024,170.88
27/02/2024,182.24
28/02/2024,168.3
29/02/2024,163.65
01/03/2024,164.68
02/03/2024,171.4
03/03/2024,171.4
04/03/2024,168.81
05/03/2024,166.75
06/03/2024,165.2
07/03/2024,172.43
08/03/2024,167.78
09/03/2024,166.23
10/03/2024,160.04
11/03/2024,180.69
12/03/2024,173.46
13/03/2024,167.78
14/03/2024,164.68
15/03/2024,162.62
16/03/2024,162.62
17/03/2024,164.17
18/03/2024,169.85
19/03/2024,172.43
20/03/2024,176.04
21/03/2024,192.05
22/03/2024,195.15
23/03/2024,163.13
24/03/2024,163.13
25/03/2024,167.78
26/03/2024,162.1
27/03/2024,161.07
28/03/2024,161.58
29/03/2024,167.26
30/03/2024,159.0
31/03/2024,158.49
01/04/2024,173.46
02/04/2024,171.4
03/04/2024,170.88
04/04/2024,167.78
05/04/2024,170.88
06/04/2024,169.33
07/04/2024,164.17
08/04/2024,161.58
09/04/2024,153.84
10/04/2024,162.1
11/04/2024,197.21
12/04/2024,172.43
13/04/2024,169.85
14/04/2024,169.33
15/04/2024,167.78
16/04/2024,164.68
17/04/2024,164.68
18/04/2024,167.26
19/04/2024,176.56
20/04/2024,185.85
21/04/2024,189.47
22/04/2024,181.21
23/04/2024,172.94
24/04/2024,163.13
25/04/2024,155.39
26/04/2024,157.97
27/04/2024,159.0
28/04/2024,154.87
29/04/2024,152.29
30/04/2024,171.4
01/05/2024,185.85
02/05/2024,185.34
03/05/2024,180.69
04/05/2024,175.01
05/05/2024,187.4
06/05/2024,181.21
07/05/2024,164.68
08/05/2024,165.2
09/05/2024,160.04
10/05/2024,160.04
11/05/2024,159.0
12/05/2024,172.43
13/05/2024,161.07
14/05/2024,164.68
15/05/2024,180.17
16/05/2024,162.62
17/05/2024,157.97
18/05/2024,155.91
19/05/2024,152.81
20/05/2024,155.39
21/05/2024,151.26
22/05/2024,144.09
23/05/2024,136.7
24/05/2024,126.85
25/05/2024,136.7
26/05/2024,117.01
27/05/2024,141.63
28/05/2024,152.81
29/05/2024,152.81
30/05/2024,152.29
31/05/2024,141.63
01/06/2024,121.93
02/06/2024,109.62
03/06/2024,141.63
04/06/2024,156.94
05/06/2024,149.02
06/06/2024,144.09
07/06/2024,153.32
08/06/2024,154.87
09/06/2024,129.32
10/06/2024,112.08
11/06/2024,134.24
12/06/2024,126.85
13/06/2024,154.87
14/06/2024,152.29
15/06/2024,155.39
16/06/2024,152.81
17/06/2024,151.77
18/06/2024,154.87
19/06/2024,154.36
20/06/2024,141.63
21/06/2024,139.17
22/06/2024,129.32
23/06/2024,126.85
24/06/2024,136.7
25/06/2024,121.93
26/06/2024,134.24
27/06/2024,154.87
28/06/2024,152.29
29/06/2024,151.77
30/06/2024,136.7
01/07/2024,126.85
02/07/2024,146.55
03/07/2024,151.26
04/07/2024,152.81
05/07/2024,119.47
06/07/2024,153.84
07/07/2024,144.09
08/07/2024,144.09
09/07/2024,152.81
10/07/2024,146.55
11/07/2024,151.26
12/07/2024,139.17
13/07/2024,154.36
14/07/2024,151.26
15/07/2024,152.81
16/07/2024,151.26
17/07/2024,136.7
18/07/2024,136.7
19/07/2024,131.78
20/07/2024,136.7
21/07/2024,152.81
22/07/2024,156.94
23/07/2024,157.97
24/07/2024,121.93
25/07/2024,139.17
26/07/2024,152.29
27/07/2024,146.55
28/07/2024,124.39
29/07/2024,78.13
30/07/2024,136.7
31/07/2024,136.7
01/08/2024,141.63
02/08/2024,156.94
03/08/2024,153.32
04/08/2024,151.77
05/08/2024,131.78
06/08/2024,153.84
07/08/2024,144.09
08/08/2024,155.91
09/08/2024,151.77
10/08/2024,139.17
11/08/2024,126.85
12/08/2024,121.93
13/08/2024,141.63
14/08/2024,156.94
15/08/2024,146.55
16/08/2024,144.09
17/08/2024,126.85
18/08/2024,139.17
19/08/2024,131.78
20/08/2024,151.26
21/08/2024,141.63
22/08/2024,152.29
23/08/2024,139.17
24/08/2024,152.81
25/08/2024,144.09
26/08/2024,139.17
27/08/2024,141.63
28/08/2024,129.32
29/08/2024,134.24
30/08/2024,151.77
31/08/2024,88.64
01/09/2024,129.32
02/09/2024,139.17
03/09/2024,146.55
04/09/2024,151.77
05/09/2024,153.32
06/09/2024,156.42
07/09/2024,156.42
08/09/2024,139.17
09/09/2024,136.7
10/09/2024,146.55
11/09/2024,141.63
12/09/2024,151.77
13/09/2024,154.36
14/09/2024,153.84
15/09/2024,151.77
16/09/2024,159.0
17/09/2024,165.72
18/09/2024,153.84
19/09/2024,160.04
20/09/2024,146.55
21/09/2024,45.83
22/09/2024,52.89
23/09/2024,154.36
24/09/2024,152.81
25/09/2024,159.52
26/09/2024,166.23
27/09/2024,171.4
28/09/2024,162.62
29/09/2024,151.26
30/09/2024,141.63
01/10/2024,139.17
02/10/2024,121.93
03/10/2024,139.17
04/10/2024,141.63
05/10/2024,162.1
06/10/2024,167.78
07/10/2024,159.0
08/10/2024,149.02
09/10/2024,154.87
10/10/2024,165.2
11/10/2024,160.55
12/10/2024,169.33
13/10/2024,156.42
14/10/2024,160.55
15/10/2024,169.85
16/10/2024,163.65
17/10/2024,169.85
18/10/2024,156.42
19/10/2024,121.93
20/10/2024,82.33
21/10/2024,131.78
22/10/2024,151.77
23/10/2024,154.87
24/10/2024,171.4
25/10/2024,183.79
26/10/2024,160.55
27/10/2024,155.39
28/10/2024,157.97
29/10/2024,162.1
30/10/2024,157.45
31/10/2024,161.58
01/11/2024,161.58
02/11/2024,169.33
03/11/2024,167.26
04/11/2024,167.26
05/11/2024,157.97
06/11/2024,154.87
07/11/2024,162.1
08/11/2024,164.68
09/11/2024,173.46
10/11/2024,188.43
11/11/2024,176.56
12/11/2024,184.3
13/11/2024,186.37
14/11/2024,182.75
15/11/2024,168.81
16/11/2024,165.72
17/11/2024,161.58
18/11/2024,161.58
19/11/2024,160.04
20/11/2024,160.04
21/11/2024,155.39
22/11/2024,163.13
23/11/2024,156.94
24/11/2024,154.36
25/11/2024,158.49
26/11/2024,154.87
27/11/2024,156.94
28/11/2024,154.36
29/11/2024,157.97
30/11/2024,170.88
01/12/2024,183.79
02/12/2024,191.02
03/12/2024,187.92
04/12/2024,179.66
05/12/2024,169.33
06/12/2024,171.4
07/12/2024,173.46
08/12/2024,165.72
09/12/2024,163.13
10/12/2024,175.53
11/12/2024,175.53
12/12/2024,166.23
13/12/2024,158.49
14/12/2024,155.91
15/12/2024,156.94
16/12/2024,158.49
17/12/2024,170.36
18/12/2024,178.11
19/12/2024,169.33
20/12/2024,178.11
21/12/2024,185.34
22/12/2024,170.88
23/12/2024,180.69
24/12/2024,184.3
25/12/2024,182.75
26/12/2024,186.89
27/12/2024,186.37
28/12/2024,167.26
29/12/2024,162.1
31/12/2024,47.22
