Country,Region,Date,Temperature,reading_type,station_name
Singapore,Central,2018-01-30,26.32,DBT 1M F,Singapore_National
Singapore,East,2018-01-31,26.47,DBT 1M F,Singapore_National
Singapore,North,2018-02-01,26.28,DBT 1M F,Singapore_National
Singapore,North-East,2018-02-02,25.39,DBT 1M F,Singapore_National
Singapore,West,2018-02-03,25.59,DBT 1M F,Singapore_National
Singapore,Central,2018-02-04,25.68,DBT 1M F,Singapore_National
Singapore,East,2018-02-05,25.21,DBT 1M F,Singapore_National
Singapore,North,2018-02-06,25.02,DBT 1M F,Singapore_National
Singapore,North-East,2018-02-07,24.8,DBT 1M F,Singapore_National
Singapore,West,2018-02-08,24.79,DBT 1M F,Singapore_National
Singapore,Central,2018-02-09,24.82,DBT 1M F,Singapore_National
Singapore,East,2018-02-10,25.06,DBT 1M F,Singapore_National
Singapore,North,2018-02-11,25.24,DBT 1M F,Singapore_National
Singapore,North-East,2018-02-12,25.23,DBT 1M F,Singapore_National
Singapore,West,2018-02-13,25.33,DBT 1M F,Singapore_National
Singapore,Central,2018-02-14,25.48,DBT 1M F,Singapore_National
Singapore,East,2018-02-15,26.4,DBT 1M F,Singapore_National
Singapore,North,2018-02-16,26.83,DBT 1M F,Singapore_National
Singapore,North-East,2018-02-17,25.99,DBT 1M F,Singapore_National
Singapore,West,2018-02-18,26.19,DBT 1M F,Singapore_National
Singapore,Central,2018-02-19,26.35,DBT 1M F,Singapore_National
Singapore,East,2018-02-20,26.94,DBT 1M F,Singapore_National
Singapore,North,2018-02-21,26.85,DBT 1M F,Singapore_National
Singapore,North-East,2018-02-22,27.33,DBT 1M F,Singapore_National
Singapore,West,2018-02-23,25.77,DBT 1M F,Singapore_National
Singapore,Central,2018-02-24,25.97,DBT 1M F,Singapore_National
Singapore,East,2018-02-25,26.23,DBT 1M F,Singapore_National
Singapore,North,2018-02-26,25.83,DBT 1M F,Singapore_National
Singapore,North-East,2018-02-27,26.43,DBT 1M F,Singapore_National
Singapore,West,2018-02-28,26.92,DBT 1M F,Singapore_National
Singapore,Central,2018-03-01,26.65,DBT 1M F,Singapore_National
Singapore,East,2018-03-02,27.07,DBT 1M F,Singapore_National
Singapore,North,2018-03-03,26.68,DBT 1M F,Singapore_National
Singapore,North-East,2018-03-04,26.61,DBT 1M F,Singapore_National
Singapore,West,2018-03-05,26.87,DBT 1M F,Singapore_National
Singapore,Central,2018-03-06,26.77,DBT 1M F,Singapore_National
Singapore,East,2018-03-07,26.24,DBT 1M F,Singapore_National
Singapore,North,2018-03-08,26.41,DBT 1M F,Singapore_National
Singapore,North-East,2018-03-09,26.97,DBT 1M F,Singapore_National
Singapore,West,2018-03-10,25.93,DBT 1M F,Singapore_National
Singapore,Central,2018-03-11,26.58,DBT 1M F,Singapore_National
Singapore,East,2018-03-12,25.89,DBT 1M F,Singapore_National
Singapore,North,2018-03-13,26.21,DBT 1M F,Singapore_National
Singapore,North-East,2018-03-14,27.12,DBT 1M F,Singapore_National
Singapore,West,2018-03-15,27.71,DBT 1M F,Singapore_National
Singapore,Central,2018-03-16,27.27,DBT 1M F,Singapore_National
Singapore,East,2018-03-17,27.06,DBT 1M F,Singapore_National
Singapore,North,2018-03-18,27.04,DBT 1M F,Singapore_National
Singapore,North-East,2018-03-19,27.54,DBT 1M F,Singapore_National
Singapore,West,2018-03-20,26.96,DBT 1M F,Singapore_National
Singapore,Central,2018-03-21,26.82,DBT 1M F,Singapore_National
Singapore,East,2018-03-22,27.18,DBT 1M F,Singapore_National
Singapore,North,2018-03-23,27.13,DBT 1M F,Singapore_National
Singapore,North-East,2018-03-24,27.75,DBT 1M F,Singapore_National
Singapore,West,2018-03-25,26.24,DBT 1M F,Singapore_National
Singapore,Central,2018-03-26,25.99,DBT 1M F,Singapore_National
Singapore,East,2018-03-27,24.95,DBT 1M F,Singapore_National
Singapore,North,2018-03-28,26.22,DBT 1M F,Singapore_National
Singapore,North-East,2018-03-29,26.38,DBT 1M F,Singapore_National
Singapore,West,2018-03-30,26.25,DBT 1M F,Singapore_National
Singapore,Central,2018-03-31,26.31,DBT 1M F,Singapore_National
Singapore,East,2018-04-01,26.05,DBT 1M F,Singapore_National
Singapore,North,2018-04-02,26.44,DBT 1M F,Singapore_National
Singapore,North-East,2018-04-03,26.61,DBT 1M F,Singapore_National
Singapore,West,2018-04-04,26.85,DBT 1M F,Singapore_National
Singapore,Central,2018-04-05,26.81,DBT 1M F,Singapore_National
Singapore,East,2018-04-06,26.71,DBT 1M F,Singapore_National
Singapore,North,2018-04-07,26.74,DBT 1M F,Singapore_National
Singapore,North-East,2018-04-08,26.33,DBT 1M F,Singapore_National
Singapore,West,2018-04-09,26.64,DBT 1M F,Singapore_National
Singapore,Central,2018-04-10,26.65,DBT 1M F,Singapore_National
Singapore,East,2018-04-11,27.13,DBT 1M F,Singapore_National
Singapore,North,2018-04-12,26.97,DBT 1M F,Singapore_National
Singapore,North-East,2018-04-13,26.52,DBT 1M F,Singapore_National
Singapore,West,2018-04-14,26.23,DBT 1M F,Singapore_National
Singapore,Central,2018-04-15,26.36,DBT 1M F,Singapore_National
Singapore,East,2018-04-16,25.37,DBT 1M F,Singapore_National
Singapore,North,2018-04-17,26.1,DBT 1M F,Singapore_National
Singapore,North-East,2018-04-18,26.46,DBT 1M F,Singapore_National
Singapore,West,2018-04-19,26.32,DBT 1M F,Singapore_National
Singapore,Central,2018-04-20,26.49,DBT 1M F,Singapore_National
Singapore,East,2018-04-21,26.18,DBT 1M F,Singapore_National
Singapore,North,2018-04-22,26.73,DBT 1M F,Singapore_National
Singapore,North-East,2018-04-23,26.39,DBT 1M F,Singapore_National
Singapore,West,2018-04-24,26.68,DBT 1M F,Singapore_National
Singapore,Central,2018-04-25,27.51,DBT 1M F,Singapore_National
Singapore,East,2018-04-26,26.85,DBT 1M F,Singapore_National
Singapore,North,2018-04-27,26.0,DBT 1M F,Singapore_National
Singapore,North-East,2018-04-28,27.18,DBT 1M F,Singapore_National
Singapore,West,2018-04-29,27.64,DBT 1M F,Singapore_National
Singapore,Central,2018-04-30,26.95,DBT 1M F,Singapore_National
Singapore,East,2018-05-01,26.13,DBT 1M F,Singapore_National
Singapore,North,2018-05-02,26.78,DBT 1M F,Singapore_National
Singapore,North-East,2018-05-03,27.17,DBT 1M F,Singapore_National
Singapore,West,2018-05-04,27.06,DBT 1M F,Singapore_National
Singapore,Central,2018-05-05,27.05,DBT 1M F,Singapore_National
Singapore,East,2018-05-06,27.41,DBT 1M F,Singapore_National
Singapore,North,2018-05-07,27.56,DBT 1M F,Singapore_National
Singapore,North-East,2018-05-08,28.16,DBT 1M F,Singapore_National
Singapore,West,2018-05-09,27.77,DBT 1M F,Singapore_National
Singapore,Central,2018-05-10,27.06,DBT 1M F,Singapore_National
Singapore,East,2018-05-11,27.11,DBT 1M F,Singapore_National
Singapore,North,2018-05-12,26.77,DBT 1M F,Singapore_National
Singapore,North-East,2018-05-13,26.43,DBT 1M F,Singapore_National
Singapore,West,2018-05-14,26.65,DBT 1M F,Singapore_National
Singapore,Central,2018-05-15,26.47,DBT 1M F,Singapore_National
Singapore,East,2018-05-16,26.69,DBT 1M F,Singapore_National
Singapore,North,2018-05-17,27.0,DBT 1M F,Singapore_National
Singapore,North-East,2018-05-18,26.58,DBT 1M F,Singapore_National
Singapore,West,2018-05-19,26.43,DBT 1M F,Singapore_National
Singapore,Central,2018-05-20,26.3,DBT 1M F,Singapore_National
Singapore,East,2018-05-21,26.88,DBT 1M F,Singapore_National
Singapore,North,2018-05-22,26.52,DBT 1M F,Singapore_National
Singapore,North-East,2018-05-23,26.17,DBT 1M F,Singapore_National
Singapore,West,2018-05-24,27.31,DBT 1M F,Singapore_National
Singapore,Central,2018-05-25,26.86,DBT 1M F,Singapore_National
Singapore,East,2018-05-26,26.37,DBT 1M F,Singapore_National
Singapore,North,2018-05-27,26.22,DBT 1M F,Singapore_National
Singapore,North-East,2018-05-28,27.13,DBT 1M F,Singapore_National
Singapore,West,2018-05-29,27.03,DBT 1M F,Singapore_National
Singapore,Central,2018-05-30,26.87,DBT 1M F,Singapore_National
Singapore,East,2018-05-31,26.64,DBT 1M F,Singapore_National
Singapore,North,2018-06-01,26.49,DBT 1M F,Singapore_National
Singapore,North-East,2018-06-02,26.39,DBT 1M F,Singapore_National
Singapore,West,2018-06-03,27.59,DBT 1M F,Singapore_National
Singapore,Central,2018-06-04,27.85,DBT 1M F,Singapore_National
Singapore,East,2018-06-05,27.35,DBT 1M F,Singapore_National
Singapore,North,2018-06-06,28.19,DBT 1M F,Singapore_National
Singapore,North-East,2018-06-07,27.84,DBT 1M F,Singapore_National
Singapore,West,2018-06-08,27.35,DBT 1M F,Singapore_National
Singapore,Central,2018-06-09,28.3,DBT 1M F,Singapore_National
Singapore,East,2018-06-10,28.11,DBT 1M F,Singapore_National
Singapore,North,2018-06-11,27.62,DBT 1M F,Singapore_National
Singapore,North-East,2018-06-12,28.07,DBT 1M F,Singapore_National
Singapore,West,2018-06-13,26.81,DBT 1M F,Singapore_National
Singapore,Central,2018-06-14,27.13,DBT 1M F,Singapore_National
Singapore,East,2018-06-15,27.16,DBT 1M F,Singapore_National
Singapore,North,2018-06-16,27.61,DBT 1M F,Singapore_National
Singapore,North-East,2018-06-17,27.13,DBT 1M F,Singapore_National
Singapore,West,2018-06-18,27.0,DBT 1M F,Singapore_National
Singapore,Central,2018-06-19,27.6,DBT 1M F,Singapore_National
Singapore,East,2018-06-20,26.85,DBT 1M F,Singapore_National
Singapore,North,2018-06-21,26.34,DBT 1M F,Singapore_National
Singapore,North-East,2018-06-22,26.86,DBT 1M F,Singapore_National
Singapore,West,2018-06-23,25.85,DBT 1M F,Singapore_National
Singapore,Central,2018-06-24,26.27,DBT 1M F,Singapore_National
Singapore,East,2018-06-25,25.64,DBT 1M F,Singapore_National
Singapore,North,2018-06-26,25.88,DBT 1M F,Singapore_National
Singapore,North-East,2018-06-27,25.91,DBT 1M F,Singapore_National
Singapore,West,2018-06-28,25.81,DBT 1M F,Singapore_National
Singapore,Central,2018-06-29,25.44,DBT 1M F,Singapore_National
Singapore,East,2018-06-30,26.54,DBT 1M F,Singapore_National
Singapore,North,2018-07-01,26.29,DBT 1M F,Singapore_National
Singapore,North-East,2018-07-02,26.28,DBT 1M F,Singapore_National
Singapore,West,2018-07-03,25.79,DBT 1M F,Singapore_National
Singapore,Central,2018-07-04,26.86,DBT 1M F,Singapore_National
Singapore,East,2018-07-05,27.27,DBT 1M F,Singapore_National
Singapore,North,2018-07-06,27.09,DBT 1M F,Singapore_National
Singapore,North-East,2018-07-07,26.57,DBT 1M F,Singapore_National
Singapore,West,2018-07-08,27.29,DBT 1M F,Singapore_National
Singapore,Central,2018-07-09,26.61,DBT 1M F,Singapore_National
Singapore,East,2018-07-10,26.87,DBT 1M F,Singapore_National
Singapore,North,2018-07-11,26.88,DBT 1M F,Singapore_National
Singapore,North-East,2018-07-12,27.29,DBT 1M F,Singapore_National
Singapore,West,2018-07-13,26.96,DBT 1M F,Singapore_National
Singapore,Central,2018-07-14,26.87,DBT 1M F,Singapore_National
Singapore,East,2018-07-15,26.49,DBT 1M F,Singapore_National
Singapore,North,2018-07-16,27.25,DBT 1M F,Singapore_National
Singapore,North-East,2018-07-17,27.67,DBT 1M F,Singapore_National
Singapore,West,2018-07-18,27.65,DBT 1M F,Singapore_National
Singapore,Central,2018-07-19,27.23,DBT 1M F,Singapore_National
Singapore,East,2018-07-20,27.38,DBT 1M F,Singapore_National
Singapore,North,2018-07-21,27.41,DBT 1M F,Singapore_National
Singapore,North-East,2018-07-22,27.71,DBT 1M F,Singapore_National
Singapore,West,2018-07-23,27.22,DBT 1M F,Singapore_National
Singapore,Central,2018-07-24,27.46,DBT 1M F,Singapore_National
Singapore,East,2018-07-25,26.75,DBT 1M F,Singapore_National
Singapore,North,2018-07-26,27.68,DBT 1M F,Singapore_National
Singapore,North-East,2018-07-27,27.88,DBT 1M F,Singapore_National
Singapore,West,2018-07-28,27.61,DBT 1M F,Singapore_National
Singapore,Central,2018-07-29,26.8,DBT 1M F,Singapore_National
Singapore,East,2018-07-30,26.39,DBT 1M F,Singapore_National
Singapore,North,2018-07-31,26.29,DBT 1M F,Singapore_National
Singapore,North-East,2018-08-01,25.59,DBT 1M F,Singapore_National
Singapore,West,2018-08-02,26.54,DBT 1M F,Singapore_National
Singapore,Central,2018-08-03,27.03,DBT 1M F,Singapore_National
Singapore,East,2018-08-04,26.6,DBT 1M F,Singapore_National
Singapore,North,2018-08-05,26.58,DBT 1M F,Singapore_National
Singapore,North-East,2018-08-06,26.48,DBT 1M F,Singapore_National
Singapore,West,2018-08-07,26.56,DBT 1M F,Singapore_National
Singapore,Central,2018-08-08,26.01,DBT 1M F,Singapore_National
Singapore,East,2018-08-09,26.94,DBT 1M F,Singapore_National
Singapore,North,2018-08-10,27.37,DBT 1M F,Singapore_National
Singapore,North-East,2018-08-11,27.14,DBT 1M F,Singapore_National
Singapore,West,2018-08-12,27.46,DBT 1M F,Singapore_National
Singapore,Central,2018-08-13,27.77,DBT 1M F,Singapore_National
Singapore,East,2018-08-14,27.72,DBT 1M F,Singapore_National
Singapore,North,2018-08-15,27.69,DBT 1M F,Singapore_National
Singapore,North-East,2018-08-16,27.76,DBT 1M F,Singapore_National
Singapore,West,2018-08-17,27.51,DBT 1M F,Singapore_National
Singapore,Central,2018-08-18,27.6,DBT 1M F,Singapore_National
Singapore,East,2018-08-19,27.55,DBT 1M F,Singapore_National
Singapore,North,2018-08-20,27.7,DBT 1M F,Singapore_National
Singapore,North-East,2018-08-21,27.37,DBT 1M F,Singapore_National
Singapore,West,2018-08-22,26.66,DBT 1M F,Singapore_National
Singapore,Central,2018-08-23,27.26,DBT 1M F,Singapore_National
Singapore,East,2018-08-24,26.97,DBT 1M F,Singapore_National
Singapore,North,2018-08-25,26.69,DBT 1M F,Singapore_National
Singapore,North-East,2018-08-26,27.85,DBT 1M F,Singapore_National
Singapore,West,2018-08-27,27.17,DBT 1M F,Singapore_National
Singapore,Central,2018-08-28,26.78,DBT 1M F,Singapore_National
Singapore,East,2018-08-29,26.37,DBT 1M F,Singapore_National
Singapore,North,2018-08-30,27.32,DBT 1M F,Singapore_National
Singapore,North-East,2018-08-31,26.11,DBT 1M F,Singapore_National
Singapore,West,2018-09-01,27.02,DBT 1M F,Singapore_National
Singapore,Central,2018-09-02,26.46,DBT 1M F,Singapore_National
Singapore,East,2018-09-03,26.4,DBT 1M F,Singapore_National
Singapore,North,2018-09-04,25.63,DBT 1M F,Singapore_National
Singapore,North-East,2018-09-05,26.36,DBT 1M F,Singapore_National
Singapore,West,2018-09-06,26.62,DBT 1M F,Singapore_National
Singapore,Central,2018-09-07,26.23,DBT 1M F,Singapore_National
Singapore,East,2018-09-08,25.31,DBT 1M F,Singapore_National
Singapore,North,2018-09-09,26.12,DBT 1M F,Singapore_National
Singapore,North-East,2018-09-10,25.94,DBT 1M F,Singapore_National
Singapore,West,2018-09-11,25.78,DBT 1M F,Singapore_National
Singapore,Central,2018-09-12,26.48,DBT 1M F,Singapore_National
Singapore,East,2018-09-13,26.98,DBT 1M F,Singapore_National
Singapore,North,2018-09-14,27.1,DBT 1M F,Singapore_National
Singapore,North-East,2018-09-15,26.74,DBT 1M F,Singapore_National
Singapore,West,2018-09-16,26.96,DBT 1M F,Singapore_National
Singapore,Central,2018-09-17,27.04,DBT 1M F,Singapore_National
Singapore,East,2018-09-18,26.43,DBT 1M F,Singapore_National
Singapore,North,2018-09-19,26.39,DBT 1M F,Singapore_National
Singapore,North-East,2018-09-20,26.26,DBT 1M F,Singapore_National
Singapore,West,2018-09-21,26.03,DBT 1M F,Singapore_National
Singapore,Central,2018-09-22,26.72,DBT 1M F,Singapore_National
Singapore,East,2018-09-23,27.36,DBT 1M F,Singapore_National
Singapore,North,2018-09-24,27.15,DBT 1M F,Singapore_National
Singapore,North-East,2018-09-25,27.23,DBT 1M F,Singapore_National
Singapore,West,2018-09-26,27.22,DBT 1M F,Singapore_National
Singapore,Central,2018-09-27,27.32,DBT 1M F,Singapore_National
Singapore,East,2018-09-28,27.72,DBT 1M F,Singapore_National
Singapore,North,2018-09-29,27.97,DBT 1M F,Singapore_National
Singapore,North-East,2018-09-30,27.92,DBT 1M F,Singapore_National
Singapore,West,2018-10-01,27.43,DBT 1M F,Singapore_National
Singapore,Central,2018-10-02,27.48,DBT 1M F,Singapore_National
Singapore,East,2018-10-03,27.64,DBT 1M F,Singapore_National
Singapore,North,2018-10-04,27.45,DBT 1M F,Singapore_National
Singapore,North-East,2018-10-05,27.45,DBT 1M F,Singapore_National
Singapore,West,2018-10-06,26.61,DBT 1M F,Singapore_National
Singapore,Central,2018-10-07,26.15,DBT 1M F,Singapore_National
Singapore,East,2018-10-08,26.21,DBT 1M F,Singapore_National
Singapore,North,2018-10-09,25.63,DBT 1M F,Singapore_National
Singapore,North-East,2018-10-10,25.57,DBT 1M F,Singapore_National
Singapore,West,2018-10-11,25.42,DBT 1M F,Singapore_National
Singapore,Central,2018-10-12,25.6,DBT 1M F,Singapore_National
Singapore,East,2018-10-13,25.54,DBT 1M F,Singapore_National
Singapore,North,2018-10-14,24.92,DBT 1M F,Singapore_National
Singapore,North-East,2018-10-15,26.35,DBT 1M F,Singapore_National
Singapore,West,2018-10-16,25.7,DBT 1M F,Singapore_National
Singapore,Central,2018-10-17,26.03,DBT 1M F,Singapore_National
Singapore,East,2018-10-18,26.2,DBT 1M F,Singapore_National
Singapore,North,2018-10-19,26.45,DBT 1M F,Singapore_National
Singapore,North-East,2018-10-20,26.98,DBT 1M F,Singapore_National
Singapore,West,2018-10-21,26.49,DBT 1M F,Singapore_National
Singapore,Central,2018-10-22,26.71,DBT 1M F,Singapore_National
Singapore,East,2018-10-23,26.03,DBT 1M F,Singapore_National
Singapore,North,2018-10-24,25.99,DBT 1M F,Singapore_National
Singapore,North-East,2018-10-25,26.36,DBT 1M F,Singapore_National
Singapore,West,2018-10-26,26.31,DBT 1M F,Singapore_National
Singapore,Central,2018-10-27,26.22,DBT 1M F,Singapore_National
Singapore,East,2018-10-28,26.16,DBT 1M F,Singapore_National
Singapore,North,2018-10-29,26.74,DBT 1M F,Singapore_National
Singapore,North-East,2018-10-30,25.9,DBT 1M F,Singapore_National
Singapore,West,2018-10-31,25.3,DBT 1M F,Singapore_National
Singapore,Central,2018-11-01,25.73,DBT 1M F,Singapore_National
Singapore,East,2018-11-02,25.48,DBT 1M F,Singapore_National
Singapore,North,2018-11-03,25.36,DBT 1M F,Singapore_National
Singapore,North-East,2018-11-04,25.27,DBT 1M F,Singapore_National
Singapore,West,2018-11-05,25.78,DBT 1M F,Singapore_National
Singapore,Central,2018-11-06,26.01,DBT 1M F,Singapore_National
Singapore,East,2018-11-07,26.1,DBT 1M F,Singapore_National
Singapore,North,2018-11-08,26.62,DBT 1M F,Singapore_National
Singapore,North-East,2018-11-09,25.89,DBT 1M F,Singapore_National
Singapore,West,2018-11-10,26.66,DBT 1M F,Singapore_National
Singapore,Central,2018-11-11,25.96,DBT 1M F,Singapore_National
Singapore,East,2018-11-12,25.73,DBT 1M F,Singapore_National
Singapore,North,2018-11-13,25.41,DBT 1M F,Singapore_National
Singapore,North-East,2018-11-14,26.17,DBT 1M F,Singapore_National
Singapore,West,2018-11-15,25.65,DBT 1M F,Singapore_National
Singapore,Central,2018-11-16,26.69,DBT 1M F,Singapore_National
Singapore,East,2018-11-17,26.64,DBT 1M F,Singapore_National
Singapore,North,2018-11-18,25.86,DBT 1M F,Singapore_National
Singapore,North-East,2018-11-19,26.28,DBT 1M F,Singapore_National
Singapore,West,2018-11-20,26.31,DBT 1M F,Singapore_National
Singapore,Central,2018-11-21,24.95,DBT 1M F,Singapore_National
Singapore,East,2018-11-22,25.38,DBT 1M F,Singapore_National
Singapore,North,2018-11-23,26.14,DBT 1M F,Singapore_National
Singapore,North-East,2018-11-24,26.5,DBT 1M F,Singapore_National
Singapore,West,2018-11-25,26.17,DBT 1M F,Singapore_National
Singapore,Central,2018-11-26,26.38,DBT 1M F,Singapore_National
Singapore,East,2018-11-27,25.68,DBT 1M F,Singapore_National
Singapore,North,2018-11-28,26.35,DBT 1M F,Singapore_National
Singapore,North-East,2018-11-29,26.05,DBT 1M F,Singapore_National
Singapore,West,2018-11-30,25.77,DBT 1M F,Singapore_National
Singapore,Central,2018-12-01,25.34,DBT 1M F,Singapore_National
Singapore,East,2018-12-02,25.52,DBT 1M F,Singapore_National
Singapore,North,2018-12-03,25.92,DBT 1M F,Singapore_National
Singapore,North-East,2018-12-04,26.05,DBT 1M F,Singapore_National
Singapore,West,2018-12-05,25.59,DBT 1M F,Singapore_National
Singapore,Central,2018-12-06,25.76,DBT 1M F,Singapore_National
Singapore,East,2018-12-07,25.84,DBT 1M F,Singapore_National
Singapore,North,2018-12-08,25.86,DBT 1M F,Singapore_National
Singapore,North-East,2018-12-09,25.9,DBT 1M F,Singapore_National
Singapore,West,2018-12-10,26.23,DBT 1M F,Singapore_National
Singapore,Central,2018-12-11,25.75,DBT 1M F,Singapore_National
Singapore,East,2018-12-12,25.64,DBT 1M F,Singapore_National
Singapore,North,2018-12-13,25.24,DBT 1M F,Singapore_National
Singapore,North-East,2018-12-14,25.04,DBT 1M F,Singapore_National
Singapore,West,2018-12-15,25.46,DBT 1M F,Singapore_National
Singapore,Central,2018-12-16,25.93,DBT 1M F,Singapore_National
Singapore,East,2018-12-17,26.24,DBT 1M F,Singapore_National
Singapore,North,2018-12-18,26.36,DBT 1M F,Singapore_National
Singapore,North-East,2018-12-19,26.58,DBT 1M F,Singapore_National
Singapore,West,2018-12-20,27.08,DBT 1M F,Singapore_National
Singapore,Central,2018-12-21,26.56,DBT 1M F,Singapore_National
Singapore,East,2018-12-22,26.26,DBT 1M F,Singapore_National
Singapore,North,2018-12-23,25.94,DBT 1M F,Singapore_National
Singapore,North-East,2018-12-24,26.07,DBT 1M F,Singapore_National
Singapore,West,2018-12-25,26.18,DBT 1M F,Singapore_National
Singapore,Central,2018-12-26,26.56,DBT 1M F,Singapore_National
Singapore,East,2018-12-27,26.17,DBT 1M F,Singapore_National
Singapore,North,2018-12-28,26.69,DBT 1M F,Singapore_National
Singapore,North-East,2018-12-29,25.87,DBT 1M F,Singapore_National
Singapore,West,2018-12-30,26.73,DBT 1M F,Singapore_National
Singapore,Central,2018-12-31,26.05,DBT 1M F,Singapore_National
