Country,Region,Date,Temperature,reading_type,station_name
Singapore,East,2019-06-10,27.73,DBT 1M F,Singapore_National
Singapore,North,2019-06-11,26.79,DBT 1M F,Singapore_National
Singapore,North-East,2019-06-12,27.42,DBT 1M F,Singapore_National
Singapore,West,2019-06-13,26.88,DBT 1M F,Singapore_National
Singapore,Central,2019-06-14,27.04,DBT 1M F,Singapore_National
Singapore,East,2019-06-15,27.06,DBT 1M F,Singapore_National
Singapore,North,2019-06-16,27.71,DBT 1M F,Singapore_National
Singapore,North-East,2019-06-17,26.4,DBT 1M F,Singapore_National
Singapore,West,2019-06-18,25.98,DBT 1M F,Singapore_National
Singapore,Central,2019-06-19,26.56,DBT 1M F,Singapore_National
Singapore,East,2019-06-20,27.04,DBT 1M F,Singapore_National
Singapore,North,2019-06-21,26.31,DBT 1M F,Singapore_National
Singapore,North-East,2019-06-22,26.63,DBT 1M F,Singapore_National
Singapore,West,2019-06-23,27.43,DBT 1M F,Singapore_National
Singapore,Central,2019-06-24,27.39,DBT 1M F,Singapore_National
Singapore,East,2019-06-25,27.61,DBT 1M F,Singapore_National
Singapore,North,2019-06-26,26.91,DBT 1M F,Singapore_National
Singapore,North-East,2019-06-27,27.61,DBT 1M F,Singapore_National
Singapore,West,2019-06-28,27.82,DBT 1M F,Singapore_National
Singapore,Central,2019-06-29,26.8,DBT 1M F,Singapore_National
Singapore,East,2019-06-30,26.9,DBT 1M F,Singapore_National
Singapore,North,2019-07-01,27.56,DBT 1M F,Singapore_National
Singapore,North-East,2019-07-02,27.81,DBT 1M F,Singapore_National
Singapore,West,2019-07-03,26.47,DBT 1M F,Singapore_National
Singapore,Central,2019-07-04,26.4,DBT 1M F,Singapore_National
Singapore,East,2019-07-05,27.37,DBT 1M F,Singapore_National
Singapore,North,2019-07-06,26.91,DBT 1M F,Singapore_National
Singapore,North-East,2019-07-07,26.98,DBT 1M F,Singapore_National
Singapore,West,2019-07-08,26.68,DBT 1M F,Singapore_National
Singapore,Central,2019-07-09,26.6,DBT 1M F,Singapore_National
Singapore,East,2019-07-10,27.44,DBT 1M F,Singapore_National
Singapore,North,2019-07-11,27.5,DBT 1M F,Singapore_National
Singapore,North-East,2019-07-12,27.41,DBT 1M F,Singapore_National
Singapore,West,2019-07-13,27.3,DBT 1M F,Singapore_National
Singapore,Central,2019-07-14,27.07,DBT 1M F,Singapore_National
Singapore,East,2019-07-15,26.19,DBT 1M F,Singapore_National
Singapore,North,2019-07-16,26.99,DBT 1M F,Singapore_National
Singapore,North-East,2019-07-17,27.33,DBT 1M F,Singapore_National
Singapore,West,2019-07-18,27.54,DBT 1M F,Singapore_National
Singapore,Central,2019-07-19,27.16,DBT 1M F,Singapore_National
Singapore,East,2019-07-20,27.31,DBT 1M F,Singapore_National
Singapore,North,2019-07-21,27.14,DBT 1M F,Singapore_National
Singapore,North-East,2019-07-22,25.86,DBT 1M F,Singapore_National
Singapore,West,2019-07-23,25.98,DBT 1M F,Singapore_National
Singapore,Central,2019-07-24,26.34,DBT 1M F,Singapore_National
Singapore,East,2019-07-25,26.74,DBT 1M F,Singapore_National
Singapore,North,2019-07-26,26.87,DBT 1M F,Singapore_National
Singapore,North-East,2019-07-27,27.03,DBT 1M F,Singapore_National
Singapore,West,2019-07-28,26.36,DBT 1M F,Singapore_National
Singapore,Central,2019-07-29,27.38,DBT 1M F,Singapore_National
Singapore,East,2019-07-30,26.75,DBT 1M F,Singapore_National
Singapore,North,2019-07-31,27.12,DBT 1M F,Singapore_National
Singapore,North-East,2019-08-01,27.38,DBT 1M F,Singapore_National
Singapore,West,2019-08-02,27.65,DBT 1M F,Singapore_National
Singapore,Central,2019-08-03,27.79,DBT 1M F,Singapore_National
Singapore,East,2019-08-04,27.58,DBT 1M F,Singapore_National
Singapore,North,2019-08-05,27.34,DBT 1M F,Singapore_National
Singapore,North-East,2019-08-06,27.28,DBT 1M F,Singapore_National
Singapore,West,2019-08-07,27.34,DBT 1M F,Singapore_National
Singapore,Central,2019-08-08,27.48,DBT 1M F,Singapore_National
Singapore,East,2019-08-09,27.59,DBT 1M F,Singapore_National
Singapore,North,2019-08-10,27.61,DBT 1M F,Singapore_National
Singapore,North-East,2019-08-11,28.04,DBT 1M F,Singapore_National
Singapore,West,2019-08-12,27.94,DBT 1M F,Singapore_National
Singapore,Central,2019-08-13,27.85,DBT 1M F,Singapore_National
Singapore,East,2019-08-14,27.42,DBT 1M F,Singapore_National
Singapore,North,2019-08-15,27.09,DBT 1M F,Singapore_National
Singapore,North-East,2019-08-16,27.44,DBT 1M F,Singapore_National
Singapore,West,2019-08-17,27.5,DBT 1M F,Singapore_National
Singapore,Central,2019-08-18,27.53,DBT 1M F,Singapore_National
Singapore,East,2019-08-19,28.12,DBT 1M F,Singapore_National
Singapore,North,2019-08-20,28.34,DBT 1M F,Singapore_National
Singapore,North-East,2019-08-21,27.74,DBT 1M F,Singapore_National
Singapore,West,2019-08-22,27.13,DBT 1M F,Singapore_National
Singapore,Central,2019-08-23,27.35,DBT 1M F,Singapore_National
Singapore,East,2019-08-24,27.53,DBT 1M F,Singapore_National
Singapore,North,2019-08-25,27.15,DBT 1M F,Singapore_National
Singapore,North-East,2019-08-26,27.09,DBT 1M F,Singapore_National
Singapore,West,2019-08-27,26.34,DBT 1M F,Singapore_National
Singapore,Central,2019-08-28,26.66,DBT 1M F,Singapore_National
Singapore,East,2019-08-29,27.24,DBT 1M F,Singapore_National
Singapore,North,2019-08-30,26.83,DBT 1M F,Singapore_National
Singapore,North-East,2019-08-31,27.18,DBT 1M F,Singapore_National
Singapore,West,2019-09-01,28.04,DBT 1M F,Singapore_National
Singapore,Central,2019-09-02,28.35,DBT 1M F,Singapore_National
Singapore,East,2019-09-03,28.25,DBT 1M F,Singapore_National
Singapore,North,2019-09-04,27.4,DBT 1M F,Singapore_National
Singapore,North-East,2019-09-05,27.66,DBT 1M F,Singapore_National
Singapore,West,2019-09-06,28.05,DBT 1M F,Singapore_National
Singapore,Central,2019-09-07,27.93,DBT 1M F,Singapore_National
Singapore,East,2019-09-08,28.15,DBT 1M F,Singapore_National
Singapore,North,2019-09-09,28.03,DBT 1M F,Singapore_National
Singapore,North-East,2019-09-10,27.63,DBT 1M F,Singapore_National
Singapore,West,2019-09-11,28.14,DBT 1M F,Singapore_National
Singapore,Central,2019-09-12,27.93,DBT 1M F,Singapore_National
Singapore,East,2019-09-13,28.08,DBT 1M F,Singapore_National
Singapore,North,2019-09-14,27.16,DBT 1M F,Singapore_National
Singapore,North-East,2019-09-15,27.58,DBT 1M F,Singapore_National
Singapore,West,2019-09-16,28.05,DBT 1M F,Singapore_National
Singapore,Central,2019-09-17,28.35,DBT 1M F,Singapore_National
Singapore,East,2019-09-18,28.17,DBT 1M F,Singapore_National
Singapore,North,2019-09-19,28.49,DBT 1M F,Singapore_National
Singapore,North-East,2019-09-20,27.73,DBT 1M F,Singapore_National
Singapore,West,2019-09-21,28.25,DBT 1M F,Singapore_National
Singapore,Central,2019-09-22,28.72,DBT 1M F,Singapore_National
Singapore,East,2019-09-23,27.23,DBT 1M F,Singapore_National
Singapore,North,2019-09-24,27.31,DBT 1M F,Singapore_National
Singapore,North-East,2019-09-25,25.51,DBT 1M F,Singapore_National
Singapore,West,2019-09-26,26.79,DBT 1M F,Singapore_National
Singapore,Central,2019-09-27,26.45,DBT 1M F,Singapore_National
Singapore,East,2019-09-28,26.94,DBT 1M F,Singapore_National
Singapore,North,2019-09-29,26.27,DBT 1M F,Singapore_National
Singapore,North-East,2019-09-30,26.02,DBT 1M F,Singapore_National
Singapore,West,2019-10-01,26.03,DBT 1M F,Singapore_National
Singapore,Central,2019-10-02,25.49,DBT 1M F,Singapore_National
Singapore,East,2019-10-03,26.31,DBT 1M F,Singapore_National
Singapore,North,2019-10-04,25.65,DBT 1M F,Singapore_National
Singapore,North-East,2019-10-05,26.59,DBT 1M F,Singapore_National
Singapore,West,2019-10-06,26.88,DBT 1M F,Singapore_National
Singapore,Central,2019-10-07,26.13,DBT 1M F,Singapore_National
Singapore,East,2019-10-08,26.3,DBT 1M F,Singapore_National
Singapore,North,2019-10-09,26.32,DBT 1M F,Singapore_National
Singapore,North-East,2019-10-10,26.53,DBT 1M F,Singapore_National
Singapore,West,2019-10-11,26.91,DBT 1M F,Singapore_National
Singapore,Central,2019-10-12,27.18,DBT 1M F,Singapore_National
Singapore,East,2019-10-13,26.35,DBT 1M F,Singapore_National
Singapore,North,2019-10-14,26.39,DBT 1M F,Singapore_National
Singapore,North-East,2019-10-15,26.84,DBT 1M F,Singapore_National
Singapore,West,2019-10-16,27.26,DBT 1M F,Singapore_National
Singapore,Central,2019-10-17,26.13,DBT 1M F,Singapore_National
Singapore,East,2019-10-18,25.64,DBT 1M F,Singapore_National
Singapore,North,2019-10-19,26.5,DBT 1M F,Singapore_National
Singapore,North-East,2019-10-20,26.42,DBT 1M F,Singapore_National
Singapore,West,2019-10-21,26.4,DBT 1M F,Singapore_National
Singapore,Central,2019-10-22,25.19,DBT 1M F,Singapore_National
Singapore,East,2019-10-23,26.37,DBT 1M F,Singapore_National
Singapore,North,2019-10-24,26.51,DBT 1M F,Singapore_National
Singapore,North-East,2019-10-25,26.1,DBT 1M F,Singapore_National
Singapore,West,2019-10-26,25.75,DBT 1M F,Singapore_National
Singapore,Central,2019-10-27,25.5,DBT 1M F,Singapore_National
Singapore,East,2019-10-28,25.52,DBT 1M F,Singapore_National
Singapore,North,2019-10-29,26.41,DBT 1M F,Singapore_National
Singapore,North-East,2019-10-30,26.55,DBT 1M F,Singapore_National
Singapore,West,2019-10-31,26.49,DBT 1M F,Singapore_National
Singapore,Central,2019-11-01,27.14,DBT 1M F,Singapore_National
Singapore,East,2019-11-02,27.2,DBT 1M F,Singapore_National
Singapore,North,2019-11-03,26.66,DBT 1M F,Singapore_National
Singapore,North-East,2019-11-04,27.48,DBT 1M F,Singapore_National
Singapore,West,2019-11-05,27.0,DBT 1M F,Singapore_National
Singapore,Central,2019-11-06,26.81,DBT 1M F,Singapore_National
Singapore,East,2019-11-07,27.37,DBT 1M F,Singapore_National
Singapore,North,2019-11-08,25.34,DBT 1M F,Singapore_National
Singapore,North-East,2019-11-09,26.72,DBT 1M F,Singapore_National
Singapore,West,2019-11-10,27.11,DBT 1M F,Singapore_National
Singapore,Central,2019-11-11,26.82,DBT 1M F,Singapore_National
Singapore,East,2019-11-12,26.95,DBT 1M F,Singapore_National
Singapore,North,2019-11-13,26.66,DBT 1M F,Singapore_National
Singapore,North-East,2019-11-14,25.52,DBT 1M F,Singapore_National
Singapore,West,2019-11-15,25.34,DBT 1M F,Singapore_National
Singapore,Central,2019-11-16,26.54,DBT 1M F,Singapore_National
Singapore,East,2019-11-17,27.24,DBT 1M F,Singapore_National
Singapore,North,2019-11-18,26.67,DBT 1M F,Singapore_National
Singapore,North-East,2019-11-19,25.8,DBT 1M F,Singapore_National
Singapore,West,2019-11-20,25.3,DBT 1M F,Singapore_National
Singapore,Central,2019-11-21,25.3,DBT 1M F,Singapore_National
Singapore,East,2019-11-22,25.14,DBT 1M F,Singapore_National
Singapore,North,2019-11-23,25.19,DBT 1M F,Singapore_National
Singapore,North-East,2019-11-24,25.93,DBT 1M F,Singapore_National
Singapore,West,2019-11-25,25.73,DBT 1M F,Singapore_National
Singapore,Central,2019-11-26,26.1,DBT 1M F,Singapore_National
Singapore,East,2019-11-27,25.69,DBT 1M F,Singapore_National
Singapore,North,2019-11-28,26.35,DBT 1M F,Singapore_National
Singapore,North-East,2019-11-29,26.0,DBT 1M F,Singapore_National
Singapore,West,2019-11-30,26.41,DBT 1M F,Singapore_National
Singapore,Central,2019-12-01,25.89,DBT 1M F,Singapore_National
Singapore,East,2019-12-02,25.59,DBT 1M F,Singapore_National
Singapore,North,2019-12-03,25.97,DBT 1M F,Singapore_National
Singapore,North-East,2019-12-04,26.32,DBT 1M F,Singapore_National
Singapore,West,2019-12-05,26.04,DBT 1M F,Singapore_National
Singapore,Central,2019-12-06,26.34,DBT 1M F,Singapore_National
Singapore,East,2019-12-07,25.82,DBT 1M F,Singapore_National
Singapore,North,2019-12-08,24.78,DBT 1M F,Singapore_National
Singapore,North-East,2019-12-09,24.45,DBT 1M F,Singapore_National
Singapore,West,2019-12-10,25.19,DBT 1M F,Singapore_National
Singapore,Central,2019-12-11,24.21,DBT 1M F,Singapore_National
Singapore,East,2019-12-12,25.35,DBT 1M F,Singapore_National
Singapore,North,2019-12-13,24.58,DBT 1M F,Singapore_National
Singapore,North-East,2019-12-14,24.59,DBT 1M F,Singapore_National
Singapore,West,2019-12-15,24.6,DBT 1M F,Singapore_National
Singapore,Central,2019-12-16,24.9,DBT 1M F,Singapore_National
Singapore,East,2019-12-17,24.86,DBT 1M F,Singapore_National
Singapore,North,2019-12-18,25.18,DBT 1M F,Singapore_National
Singapore,North-East,2019-12-19,25.74,DBT 1M F,Singapore_National
Singapore,West,2019-12-20,25.93,DBT 1M F,Singapore_National
Singapore,Central,2019-12-21,25.42,DBT 1M F,Singapore_National
Singapore,East,2019-12-22,25.35,DBT 1M F,Singapore_National
Singapore,North,2019-12-23,26.3,DBT 1M F,Singapore_National
Singapore,North-East,2019-12-24,26.02,DBT 1M F,Singapore_National
Singapore,West,2019-12-25,25.82,DBT 1M F,Singapore_National
Singapore,Central,2019-12-26,26.1,DBT 1M F,Singapore_National
Singapore,East,2019-12-27,26.36,DBT 1M F,Singapore_National
Singapore,North,2019-12-28,26.1,DBT 1M F,Singapore_National
Singapore,North-East,2019-12-29,26.31,DBT 1M F,Singapore_National
Singapore,West,2019-12-30,26.51,DBT 1M F,Singapore_National
Singapore,Central,2019-12-31,26.15,DBT 1M F,Singapore_National
