Country,Region,Date,Temperature,reading_type,station_name
Singapore,East,2022-02-10,23.13,DBT 1M F,Singapore_National
Singapore,North,2022-02-11,24.35,DBT 1M F,Singapore_National
Singapore,North-East,2022-02-12,25.59,DBT 1M F,Singapore_National
Singapore,West,2022-02-13,26.03,DBT 1M F,Singapore_National
Singapore,Central,2022-02-14,26.5,DBT 1M F,Singapore_National
Singapore,East,2022-02-15,26.12,DBT 1M F,Singapore_National
Singapore,North,2022-02-16,26.12,DBT 1M F,Singapore_National
Singapore,North-East,2022-02-17,26.91,DBT 1M F,Singapore_National
Singapore,West,2022-02-18,26.96,DBT 1M F,Singapore_National
Singapore,Central,2022-02-19,26.99,DBT 1M F,Singapore_National
Singapore,East,2022-02-20,26.12,DBT 1M F,Singapore_National
Singapore,North,2022-02-21,26.58,DBT 1M F,Singapore_National
Singapore,North-East,2022-02-22,26.82,DBT 1M F,Singapore_National
Singapore,West,2022-02-23,25.6,DBT 1M F,Singapore_National
Singapore,Central,2022-02-24,24.03,DBT 1M F,Singapore_National
Singapore,East,2022-02-25,25.68,DBT 1M F,Singapore_National
Singapore,North,2022-02-26,26.02,DBT 1M F,Singapore_National
Singapore,North-East,2022-02-27,25.88,DBT 1M F,Singapore_National
Singapore,West,2022-02-28,26.18,DBT 1M F,Singapore_National
Singapore,Central,2022-03-01,26.06,DBT 1M F,Singapore_National
Singapore,East,2022-03-02,26.1,DBT 1M F,Singapore_National
Singapore,North,2022-03-03,26.13,DBT 1M F,Singapore_National
Singapore,North-East,2022-03-04,25.78,DBT 1M F,Singapore_National
Singapore,West,2022-03-05,25.66,DBT 1M F,Singapore_National
Singapore,Central,2022-03-06,26.1,DBT 1M F,Singapore_National
Singapore,East,2022-03-07,25.75,DBT 1M F,Singapore_National
Singapore,North,2022-03-08,26.59,DBT 1M F,Singapore_National
Singapore,North-East,2022-03-09,26.31,DBT 1M F,Singapore_National
Singapore,West,2022-03-10,25.82,DBT 1M F,Singapore_National
Singapore,Central,2022-03-11,25.96,DBT 1M F,Singapore_National
Singapore,East,2022-03-12,25.89,DBT 1M F,Singapore_National
Singapore,North,2022-03-13,27.32,DBT 1M F,Singapore_National
Singapore,North-East,2022-03-14,27.01,DBT 1M F,Singapore_National
Singapore,West,2022-03-15,26.59,DBT 1M F,Singapore_National
Singapore,Central,2022-03-16,26.86,DBT 1M F,Singapore_National
Singapore,East,2022-03-17,25.99,DBT 1M F,Singapore_National
Singapore,North,2022-03-18,26.85,DBT 1M F,Singapore_National
Singapore,North-East,2022-03-19,28.1,DBT 1M F,Singapore_National
Singapore,West,2022-03-20,27.4,DBT 1M F,Singapore_National
Singapore,Central,2022-03-21,27.55,DBT 1M F,Singapore_National
Singapore,East,2022-03-22,27.52,DBT 1M F,Singapore_National
Singapore,North,2022-03-23,27.24,DBT 1M F,Singapore_National
Singapore,North-East,2022-03-24,27.62,DBT 1M F,Singapore_National
Singapore,West,2022-03-25,27.72,DBT 1M F,Singapore_National
Singapore,Central,2022-03-26,26.96,DBT 1M F,Singapore_National
Singapore,East,2022-03-27,27.06,DBT 1M F,Singapore_National
Singapore,North,2022-03-28,26.54,DBT 1M F,Singapore_National
Singapore,North-East,2022-03-29,26.78,DBT 1M F,Singapore_National
Singapore,West,2022-03-30,26.92,DBT 1M F,Singapore_National
Singapore,Central,2022-03-31,26.61,DBT 1M F,Singapore_National
Singapore,East,2022-04-01,26.73,DBT 1M F,Singapore_National
Singapore,North,2022-04-02,26.8,DBT 1M F,Singapore_National
Singapore,North-East,2022-04-03,25.63,DBT 1M F,Singapore_National
Singapore,West,2022-04-04,26.68,DBT 1M F,Singapore_National
Singapore,Central,2022-04-05,25.82,DBT 1M F,Singapore_National
Singapore,East,2022-04-06,26.29,DBT 1M F,Singapore_National
Singapore,North,2022-04-07,25.39,DBT 1M F,Singapore_National
Singapore,North-East,2022-04-08,26.34,DBT 1M F,Singapore_National
Singapore,West,2022-04-09,26.08,DBT 1M F,Singapore_National
Singapore,Central,2022-04-10,26.36,DBT 1M F,Singapore_National
Singapore,East,2022-04-11,26.59,DBT 1M F,Singapore_National
Singapore,North,2022-04-12,27.08,DBT 1M F,Singapore_National
Singapore,North-East,2022-04-13,27.33,DBT 1M F,Singapore_National
Singapore,West,2022-04-14,27.3,DBT 1M F,Singapore_National
Singapore,Central,2022-04-15,26.97,DBT 1M F,Singapore_National
Singapore,East,2022-04-16,27.55,DBT 1M F,Singapore_National
Singapore,North,2022-04-17,26.7,DBT 1M F,Singapore_National
Singapore,North-East,2022-04-18,26.41,DBT 1M F,Singapore_National
Singapore,West,2022-04-19,26.52,DBT 1M F,Singapore_National
Singapore,Central,2022-04-20,26.05,DBT 1M F,Singapore_National
Singapore,East,2022-04-21,26.6,DBT 1M F,Singapore_National
Singapore,North,2022-04-22,27.39,DBT 1M F,Singapore_National
Singapore,North-East,2022-04-23,26.9,DBT 1M F,Singapore_National
Singapore,West,2022-04-24,27.43,DBT 1M F,Singapore_National
Singapore,Central,2022-04-25,27.45,DBT 1M F,Singapore_National
Singapore,East,2022-04-26,27.41,DBT 1M F,Singapore_National
Singapore,North,2022-04-27,26.83,DBT 1M F,Singapore_National
Singapore,North-East,2022-04-28,27.3,DBT 1M F,Singapore_National
Singapore,West,2022-04-29,27.56,DBT 1M F,Singapore_National
Singapore,Central,2022-04-30,27.12,DBT 1M F,Singapore_National
Singapore,East,2022-05-01,27.54,DBT 1M F,Singapore_National
Singapore,North,2022-05-02,27.32,DBT 1M F,Singapore_National
Singapore,North-East,2022-05-03,27.14,DBT 1M F,Singapore_National
Singapore,West,2022-05-04,27.43,DBT 1M F,Singapore_National
Singapore,Central,2022-05-05,27.64,DBT 1M F,Singapore_National
Singapore,East,2022-05-06,27.77,DBT 1M F,Singapore_National
Singapore,North,2022-05-07,27.75,DBT 1M F,Singapore_National
Singapore,North-East,2022-05-08,27.88,DBT 1M F,Singapore_National
Singapore,West,2022-05-09,27.85,DBT 1M F,Singapore_National
Singapore,Central,2022-05-10,28.18,DBT 1M F,Singapore_National
Singapore,East,2022-05-11,27.38,DBT 1M F,Singapore_National
Singapore,North,2022-05-12,27.57,DBT 1M F,Singapore_National
Singapore,North-East,2022-05-13,27.34,DBT 1M F,Singapore_National
Singapore,West,2022-05-14,27.06,DBT 1M F,Singapore_National
Singapore,Central,2022-05-15,27.87,DBT 1M F,Singapore_National
Singapore,East,2022-05-16,26.45,DBT 1M F,Singapore_National
Singapore,North,2022-05-17,27.73,DBT 1M F,Singapore_National
Singapore,North-East,2022-05-18,27.61,DBT 1M F,Singapore_National
Singapore,West,2022-05-19,26.43,DBT 1M F,Singapore_National
Singapore,Central,2022-05-20,27.1,DBT 1M F,Singapore_National
Singapore,East,2022-05-21,27.18,DBT 1M F,Singapore_National
Singapore,North,2022-05-22,27.63,DBT 1M F,Singapore_National
Singapore,North-East,2022-05-23,27.89,DBT 1M F,Singapore_National
Singapore,West,2022-05-24,27.11,DBT 1M F,Singapore_National
Singapore,Central,2022-05-25,25.9,DBT 1M F,Singapore_National
Singapore,East,2022-05-26,27.33,DBT 1M F,Singapore_National
Singapore,North,2022-05-27,27.8,DBT 1M F,Singapore_National
Singapore,North-East,2022-05-28,27.09,DBT 1M F,Singapore_National
Singapore,West,2022-05-29,27.5,DBT 1M F,Singapore_National
Singapore,Central,2022-05-30,27.68,DBT 1M F,Singapore_National
Singapore,East,2022-05-31,26.71,DBT 1M F,Singapore_National
Singapore,North,2022-06-01,26.81,DBT 1M F,Singapore_National
Singapore,North-East,2022-06-02,26.95,DBT 1M F,Singapore_National
Singapore,West,2022-06-03,26.83,DBT 1M F,Singapore_National
Singapore,Central,2022-06-04,26.7,DBT 1M F,Singapore_National
Singapore,East,2022-06-05,26.07,DBT 1M F,Singapore_National
Singapore,North,2022-06-06,26.75,DBT 1M F,Singapore_National
Singapore,North-East,2022-06-07,26.06,DBT 1M F,Singapore_National
Singapore,West,2022-06-08,25.72,DBT 1M F,Singapore_National
Singapore,Central,2022-06-09,25.75,DBT 1M F,Singapore_National
Singapore,East,2022-06-10,26.5,DBT 1M F,Singapore_National
Singapore,North,2022-06-11,25.21,DBT 1M F,Singapore_National
Singapore,North-East,2022-06-12,25.29,DBT 1M F,Singapore_National
Singapore,West,2022-06-13,26.18,DBT 1M F,Singapore_National
Singapore,Central,2022-06-14,26.51,DBT 1M F,Singapore_National
Singapore,East,2022-06-15,25.45,DBT 1M F,Singapore_National
Singapore,North,2022-06-16,25.9,DBT 1M F,Singapore_National
Singapore,North-East,2022-06-17,26.18,DBT 1M F,Singapore_National
Singapore,West,2022-06-18,25.73,DBT 1M F,Singapore_National
Singapore,Central,2022-06-19,25.99,DBT 1M F,Singapore_National
Singapore,East,2022-06-20,25.27,DBT 1M F,Singapore_National
Singapore,North,2022-06-21,26.05,DBT 1M F,Singapore_National
Singapore,North-East,2022-06-22,26.01,DBT 1M F,Singapore_National
Singapore,West,2022-06-23,25.81,DBT 1M F,Singapore_National
Singapore,Central,2022-06-24,25.61,DBT 1M F,Singapore_National
Singapore,East,2022-06-25,25.75,DBT 1M F,Singapore_National
Singapore,North,2022-06-26,26.85,DBT 1M F,Singapore_National
Singapore,North-East,2022-06-27,26.92,DBT 1M F,Singapore_National
Singapore,West,2022-06-28,26.61,DBT 1M F,Singapore_National
Singapore,Central,2022-06-29,27.31,DBT 1M F,Singapore_National
Singapore,East,2022-06-30,26.46,DBT 1M F,Singapore_National
Singapore,North,2022-07-01,27.59,DBT 1M F,Singapore_National
Singapore,North-East,2022-07-02,27.54,DBT 1M F,Singapore_National
Singapore,West,2022-07-03,27.2,DBT 1M F,Singapore_National
Singapore,Central,2022-07-04,27.54,DBT 1M F,Singapore_National
Singapore,East,2022-07-05,26.76,DBT 1M F,Singapore_National
Singapore,North,2022-07-06,26.86,DBT 1M F,Singapore_National
Singapore,North-East,2022-07-07,27.68,DBT 1M F,Singapore_National
Singapore,West,2022-07-08,27.12,DBT 1M F,Singapore_National
Singapore,Central,2022-07-09,27.59,DBT 1M F,Singapore_National
Singapore,East,2022-07-10,26.74,DBT 1M F,Singapore_National
Singapore,North,2022-07-11,27.37,DBT 1M F,Singapore_National
Singapore,North-East,2022-07-12,27.22,DBT 1M F,Singapore_National
Singapore,West,2022-07-13,27.38,DBT 1M F,Singapore_National
Singapore,Central,2022-07-14,26.56,DBT 1M F,Singapore_National
Singapore,East,2022-07-15,26.98,DBT 1M F,Singapore_National
Singapore,North,2022-07-16,28.08,DBT 1M F,Singapore_National
Singapore,North-East,2022-07-17,27.84,DBT 1M F,Singapore_National
Singapore,West,2022-07-18,28.28,DBT 1M F,Singapore_National
Singapore,Central,2022-07-19,27.08,DBT 1M F,Singapore_National
Singapore,East,2022-07-20,26.17,DBT 1M F,Singapore_National
Singapore,North,2022-07-21,26.29,DBT 1M F,Singapore_National
Singapore,North-East,2022-07-22,25.7,DBT 1M F,Singapore_National
Singapore,West,2022-07-23,26.27,DBT 1M F,Singapore_National
Singapore,Central,2022-07-24,26.3,DBT 1M F,Singapore_National
Singapore,East,2022-07-25,26.87,DBT 1M F,Singapore_National
Singapore,North,2022-07-26,26.22,DBT 1M F,Singapore_National
Singapore,North-East,2022-07-27,27.36,DBT 1M F,Singapore_National
Singapore,West,2022-07-28,26.6,DBT 1M F,Singapore_National
Singapore,Central,2022-07-29,26.29,DBT 1M F,Singapore_National
Singapore,East,2022-07-30,26.73,DBT 1M F,Singapore_National
Singapore,North,2022-07-31,26.32,DBT 1M F,Singapore_National
Singapore,North-East,2022-08-01,26.46,DBT 1M F,Singapore_National
Singapore,West,2022-08-02,25.46,DBT 1M F,Singapore_National
Singapore,Central,2022-08-03,25.24,DBT 1M F,Singapore_National
Singapore,East,2022-08-04,25.49,DBT 1M F,Singapore_National
Singapore,North,2022-08-05,25.89,DBT 1M F,Singapore_National
Singapore,North-East,2022-08-06,26.75,DBT 1M F,Singapore_National
Singapore,West,2022-08-07,26.88,DBT 1M F,Singapore_National
Singapore,Central,2022-08-08,27.1,DBT 1M F,Singapore_National
Singapore,East,2022-08-09,27.53,DBT 1M F,Singapore_National
Singapore,North,2022-08-10,27.71,DBT 1M F,Singapore_National
Singapore,North-East,2022-08-11,28.31,DBT 1M F,Singapore_National
Singapore,West,2022-08-12,27.07,DBT 1M F,Singapore_National
Singapore,Central,2022-08-13,26.09,DBT 1M F,Singapore_National
Singapore,East,2022-08-14,26.89,DBT 1M F,Singapore_National
Singapore,North,2022-08-15,26.71,DBT 1M F,Singapore_National
Singapore,North-East,2022-08-16,26.51,DBT 1M F,Singapore_National
Singapore,West,2022-08-17,27.0,DBT 1M F,Singapore_National
Singapore,Central,2022-08-18,26.66,DBT 1M F,Singapore_National
Singapore,East,2022-08-19,27.16,DBT 1M F,Singapore_National
Singapore,North,2022-08-20,25.67,DBT 1M F,Singapore_National
Singapore,North-East,2022-08-21,26.25,DBT 1M F,Singapore_National
Singapore,West,2022-08-22,27.03,DBT 1M F,Singapore_National
Singapore,Central,2022-08-23,25.87,DBT 1M F,Singapore_National
Singapore,East,2022-08-24,26.37,DBT 1M F,Singapore_National
Singapore,North,2022-08-25,26.1,DBT 1M F,Singapore_National
Singapore,North-East,2022-08-26,25.01,DBT 1M F,Singapore_National
Singapore,West,2022-08-27,25.7,DBT 1M F,Singapore_National
Singapore,Central,2022-08-28,25.86,DBT 1M F,Singapore_National
Singapore,East,2022-08-29,25.29,DBT 1M F,Singapore_National
Singapore,North,2022-08-30,26.2,DBT 1M F,Singapore_National
Singapore,North-East,2022-08-31,27.29,DBT 1M F,Singapore_National
Singapore,West,2022-09-01,26.96,DBT 1M F,Singapore_National
Singapore,Central,2022-09-02,26.51,DBT 1M F,Singapore_National
Singapore,East,2022-09-03,26.83,DBT 1M F,Singapore_National
Singapore,North,2022-09-04,27.03,DBT 1M F,Singapore_National
Singapore,North-East,2022-09-05,26.34,DBT 1M F,Singapore_National
Singapore,West,2022-09-06,27.04,DBT 1M F,Singapore_National
Singapore,Central,2022-09-07,25.58,DBT 1M F,Singapore_National
Singapore,East,2022-09-08,27.05,DBT 1M F,Singapore_National
Singapore,North,2022-09-09,25.55,DBT 1M F,Singapore_National
Singapore,North-East,2022-09-10,26.29,DBT 1M F,Singapore_National
Singapore,West,2022-09-11,25.74,DBT 1M F,Singapore_National
Singapore,Central,2022-09-12,26.41,DBT 1M F,Singapore_National
Singapore,East,2022-09-13,26.62,DBT 1M F,Singapore_National
Singapore,North,2022-09-14,26.12,DBT 1M F,Singapore_National
Singapore,North-East,2022-09-15,26.34,DBT 1M F,Singapore_National
Singapore,West,2022-09-16,27.05,DBT 1M F,Singapore_National
Singapore,Central,2022-09-17,26.07,DBT 1M F,Singapore_National
Singapore,East,2022-09-18,25.27,DBT 1M F,Singapore_National
Singapore,North,2022-09-19,26.63,DBT 1M F,Singapore_National
Singapore,North-East,2022-09-20,26.32,DBT 1M F,Singapore_National
Singapore,West,2022-09-21,26.8,DBT 1M F,Singapore_National
Singapore,Central,2022-09-22,25.21,DBT 1M F,Singapore_National
Singapore,East,2022-09-23,26.78,DBT 1M F,Singapore_National
Singapore,North,2022-09-24,26.36,DBT 1M F,Singapore_National
Singapore,North-East,2022-09-25,26.06,DBT 1M F,Singapore_National
Singapore,West,2022-09-26,26.41,DBT 1M F,Singapore_National
Singapore,Central,2022-09-27,26.74,DBT 1M F,Singapore_National
Singapore,East,2022-09-28,26.8,DBT 1M F,Singapore_National
Singapore,North,2022-09-29,26.41,DBT 1M F,Singapore_National
Singapore,North-East,2022-09-30,26.57,DBT 1M F,Singapore_National
Singapore,West,2022-10-01,25.92,DBT 1M F,Singapore_National
Singapore,Central,2022-10-02,25.6,DBT 1M F,Singapore_National
Singapore,East,2022-10-03,25.9,DBT 1M F,Singapore_National
Singapore,North,2022-10-04,25.97,DBT 1M F,Singapore_National
Singapore,North-East,2022-10-05,25.1,DBT 1M F,Singapore_National
Singapore,West,2022-10-06,25.87,DBT 1M F,Singapore_National
Singapore,Central,2022-10-07,24.78,DBT 1M F,Singapore_National
Singapore,East,2022-10-08,25.44,DBT 1M F,Singapore_National
Singapore,North,2022-10-09,25.88,DBT 1M F,Singapore_National
Singapore,North-East,2022-10-10,25.45,DBT 1M F,Singapore_National
Singapore,West,2022-10-11,26.28,DBT 1M F,Singapore_National
Singapore,Central,2022-10-12,25.41,DBT 1M F,Singapore_National
Singapore,East,2022-10-13,26.56,DBT 1M F,Singapore_National
Singapore,North,2022-10-14,26.93,DBT 1M F,Singapore_National
Singapore,North-East,2022-10-15,26.6,DBT 1M F,Singapore_National
Singapore,West,2022-10-16,26.53,DBT 1M F,Singapore_National
Singapore,Central,2022-10-17,26.46,DBT 1M F,Singapore_National
Singapore,East,2022-10-18,27.26,DBT 1M F,Singapore_National
Singapore,North,2022-10-19,26.81,DBT 1M F,Singapore_National
Singapore,North-East,2022-10-20,27.61,DBT 1M F,Singapore_National
Singapore,West,2022-10-21,26.4,DBT 1M F,Singapore_National
Singapore,Central,2022-10-22,25.72,DBT 1M F,Singapore_National
Singapore,East,2022-10-23,25.84,DBT 1M F,Singapore_National
Singapore,North,2022-10-24,25.78,DBT 1M F,Singapore_National
Singapore,North-East,2022-10-25,25.03,DBT 1M F,Singapore_National
Singapore,West,2022-10-26,25.3,DBT 1M F,Singapore_National
Singapore,Central,2022-10-27,26.3,DBT 1M F,Singapore_National
Singapore,East,2022-10-28,26.1,DBT 1M F,Singapore_National
Singapore,North,2022-10-29,26.28,DBT 1M F,Singapore_National
Singapore,North-East,2022-10-30,26.19,DBT 1M F,Singapore_National
Singapore,West,2022-10-31,26.13,DBT 1M F,Singapore_National
Singapore,Central,2022-11-01,25.9,DBT 1M F,Singapore_National
Singapore,East,2022-11-02,25.83,DBT 1M F,Singapore_National
Singapore,North,2022-11-03,26.11,DBT 1M F,Singapore_National
Singapore,North-East,2022-11-04,26.67,DBT 1M F,Singapore_National
Singapore,West,2022-11-05,25.58,DBT 1M F,Singapore_National
Singapore,Central,2022-11-06,25.71,DBT 1M F,Singapore_National
Singapore,East,2022-11-07,25.41,DBT 1M F,Singapore_National
Singapore,North,2022-11-08,24.91,DBT 1M F,Singapore_National
Singapore,North-East,2022-11-09,25.04,DBT 1M F,Singapore_National
Singapore,West,2022-11-10,24.85,DBT 1M F,Singapore_National
Singapore,Central,2022-11-11,24.81,DBT 1M F,Singapore_National
Singapore,East,2022-11-12,25.05,DBT 1M F,Singapore_National
Singapore,North,2022-11-13,25.94,DBT 1M F,Singapore_National
Singapore,North-East,2022-11-14,26.14,DBT 1M F,Singapore_National
Singapore,West,2022-11-15,26.34,DBT 1M F,Singapore_National
Singapore,Central,2022-11-16,26.23,DBT 1M F,Singapore_National
Singapore,East,2022-11-17,26.67,DBT 1M F,Singapore_National
Singapore,North,2022-11-18,26.22,DBT 1M F,Singapore_National
Singapore,North-East,2022-11-19,25.56,DBT 1M F,Singapore_National
Singapore,West,2022-11-20,26.81,DBT 1M F,Singapore_National
Singapore,Central,2022-11-21,27.24,DBT 1M F,Singapore_National
Singapore,East,2022-11-22,27.1,DBT 1M F,Singapore_National
Singapore,North,2022-11-23,26.33,DBT 1M F,Singapore_National
Singapore,North-East,2022-11-24,27.12,DBT 1M F,Singapore_National
Singapore,West,2022-11-25,26.2,DBT 1M F,Singapore_National
Singapore,Central,2022-11-26,26.56,DBT 1M F,Singapore_National
Singapore,East,2022-11-27,25.75,DBT 1M F,Singapore_National
Singapore,North,2022-11-28,25.86,DBT 1M F,Singapore_National
Singapore,North-East,2022-11-29,25.91,DBT 1M F,Singapore_National
Singapore,West,2022-11-30,25.7,DBT 1M F,Singapore_National
Singapore,Central,2022-12-01,25.61,DBT 1M F,Singapore_National
Singapore,East,2022-12-02,25.43,DBT 1M F,Singapore_National
Singapore,North,2022-12-03,26.29,DBT 1M F,Singapore_National
Singapore,North-East,2022-12-04,25.79,DBT 1M F,Singapore_National
Singapore,West,2022-12-05,25.4,DBT 1M F,Singapore_National
Singapore,Central,2022-12-06,25.66,DBT 1M F,Singapore_National
Singapore,East,2022-12-07,25.6,DBT 1M F,Singapore_National
Singapore,North,2022-12-08,25.39,DBT 1M F,Singapore_National
Singapore,North-East,2022-12-09,25.25,DBT 1M F,Singapore_National
Singapore,West,2022-12-10,25.47,DBT 1M F,Singapore_National
Singapore,Central,2022-12-11,24.52,DBT 1M F,Singapore_National
Singapore,East,2022-12-12,25.41,DBT 1M F,Singapore_National
Singapore,North,2022-12-13,25.26,DBT 1M F,Singapore_National
Singapore,North-East,2022-12-14,24.91,DBT 1M F,Singapore_National
Singapore,West,2022-12-15,24.44,DBT 1M F,Singapore_National
Singapore,Central,2022-12-16,25.73,DBT 1M F,Singapore_National
Singapore,East,2022-12-17,25.19,DBT 1M F,Singapore_National
Singapore,North,2022-12-18,25.34,DBT 1M F,Singapore_National
Singapore,North-East,2022-12-19,24.56,DBT 1M F,Singapore_National
Singapore,West,2022-12-20,25.26,DBT 1M F,Singapore_National
Singapore,Central,2022-12-21,25.53,DBT 1M F,Singapore_National
Singapore,East,2022-12-22,24.71,DBT 1M F,Singapore_National
Singapore,North,2022-12-23,24.7,DBT 1M F,Singapore_National
Singapore,North-East,2022-12-24,25.37,DBT 1M F,Singapore_National
Singapore,West,2022-12-25,25.61,DBT 1M F,Singapore_National
Singapore,Central,2022-12-26,25.49,DBT 1M F,Singapore_National
Singapore,East,2022-12-27,25.66,DBT 1M F,Singapore_National
Singapore,North,2022-12-28,25.42,DBT 1M F,Singapore_National
Singapore,North-East,2022-12-29,25.08,DBT 1M F,Singapore_National
Singapore,West,2022-12-30,25.72,DBT 1M F,Singapore_National
Singapore,Central,2022-12-31,25.9,DBT 1M F,Singapore_National
