Country,Region,Date,Temperature,reading_type,station_name
Singapore,North-East,2021-03-19,26.74,DBT 1M F,Singapore_National
Singapore,West,2021-03-20,26.62,DBT 1M F,Singapore_National
Singapore,Central,2021-03-21,26.98,DBT 1M F,Singapore_National
Singapore,East,2021-03-22,26.67,DBT 1M F,Singapore_National
Singapore,North,2021-03-23,25.59,DBT 1M F,Singapore_National
Singapore,North-East,2021-03-24,25.51,DBT 1M F,Singapore_National
Singapore,West,2021-03-25,25.06,DBT 1M F,Singapore_National
Singapore,Central,2021-03-26,26.48,DBT 1M F,Singapore_National
Singapore,East,2021-03-27,26.11,DBT 1M F,Singapore_National
Singapore,North,2021-03-28,26.74,DBT 1M F,Singapore_National
Singapore,North-East,2021-03-29,25.85,DBT 1M F,Singapore_National
Singapore,West,2021-03-30,26.94,DBT 1M F,Singapore_National
Singapore,Central,2021-03-31,27.23,DBT 1M F,Singapore_National
Singapore,East,2021-04-01,27.15,DBT 1M F,Singapore_National
Singapore,North,2021-04-02,27.1,DBT 1M F,Singapore_National
Singapore,North-East,2021-04-03,26.44,DBT 1M F,Singapore_National
Singapore,West,2021-04-04,26.15,DBT 1M F,Singapore_National
Singapore,Central,2021-04-05,26.35,DBT 1M F,Singapore_National
Singapore,East,2021-04-06,26.55,DBT 1M F,Singapore_National
Singapore,North,2021-04-07,26.75,DBT 1M F,Singapore_National
Singapore,North-East,2021-04-08,26.46,DBT 1M F,Singapore_National
Singapore,West,2021-04-09,25.94,DBT 1M F,Singapore_National
Singapore,Central,2021-04-10,27.0,DBT 1M F,Singapore_National
Singapore,East,2021-04-11,27.07,DBT 1M F,Singapore_National
Singapore,North,2021-04-12,26.9,DBT 1M F,Singapore_National
Singapore,North-East,2021-04-13,27.09,DBT 1M F,Singapore_National
Singapore,West,2021-04-14,26.41,DBT 1M F,Singapore_National
Singapore,Central,2021-04-15,26.57,DBT 1M F,Singapore_National
Singapore,East,2021-04-16,26.74,DBT 1M F,Singapore_National
Singapore,North,2021-04-17,25.5,DBT 1M F,Singapore_National
Singapore,North-East,2021-04-18,26.6,DBT 1M F,Singapore_National
Singapore,West,2021-04-19,26.43,DBT 1M F,Singapore_National
Singapore,Central,2021-04-20,27.1,DBT 1M F,Singapore_National
Singapore,East,2021-04-21,27.03,DBT 1M F,Singapore_National
Singapore,North,2021-04-22,26.0,DBT 1M F,Singapore_National
Singapore,North-East,2021-04-23,27.33,DBT 1M F,Singapore_National
Singapore,West,2021-04-24,25.54,DBT 1M F,Singapore_National
Singapore,Central,2021-04-25,27.56,DBT 1M F,Singapore_National
Singapore,East,2021-04-26,26.76,DBT 1M F,Singapore_National
Singapore,North,2021-04-27,26.3,DBT 1M F,Singapore_National
Singapore,North-East,2021-04-28,26.78,DBT 1M F,Singapore_National
Singapore,West,2021-04-29,26.96,DBT 1M F,Singapore_National
Singapore,Central,2021-04-30,26.0,DBT 1M F,Singapore_National
Singapore,East,2021-05-01,26.59,DBT 1M F,Singapore_National
Singapore,North,2021-05-02,27.68,DBT 1M F,Singapore_National
Singapore,North-East,2021-05-03,26.85,DBT 1M F,Singapore_National
Singapore,West,2021-05-04,26.51,DBT 1M F,Singapore_National
Singapore,Central,2021-05-05,26.12,DBT 1M F,Singapore_National
Singapore,East,2021-05-06,25.73,DBT 1M F,Singapore_National
Singapore,North,2021-05-07,26.61,DBT 1M F,Singapore_National
Singapore,North-East,2021-05-08,26.14,DBT 1M F,Singapore_National
Singapore,West,2021-05-09,26.55,DBT 1M F,Singapore_National
Singapore,Central,2021-05-10,27.96,DBT 1M F,Singapore_National
Singapore,East,2021-05-11,26.98,DBT 1M F,Singapore_National
Singapore,North,2021-05-12,26.05,DBT 1M F,Singapore_National
Singapore,North-East,2021-05-13,27.38,DBT 1M F,Singapore_National
Singapore,West,2021-05-14,26.93,DBT 1M F,Singapore_National
Singapore,Central,2021-05-15,26.6,DBT 1M F,Singapore_National
Singapore,East,2021-05-16,26.88,DBT 1M F,Singapore_National
Singapore,North,2021-05-17,25.81,DBT 1M F,Singapore_National
Singapore,North-East,2021-05-18,25.95,DBT 1M F,Singapore_National
Singapore,West,2021-05-19,25.83,DBT 1M F,Singapore_National
Singapore,Central,2021-05-20,27.05,DBT 1M F,Singapore_National
Singapore,East,2021-05-21,27.03,DBT 1M F,Singapore_National
Singapore,North,2021-05-22,26.43,DBT 1M F,Singapore_National
Singapore,North-East,2021-05-23,27.79,DBT 1M F,Singapore_National
Singapore,West,2021-05-24,28.14,DBT 1M F,Singapore_National
Singapore,Central,2021-05-25,27.95,DBT 1M F,Singapore_National
Singapore,East,2021-05-26,27.89,DBT 1M F,Singapore_National
Singapore,North,2021-05-27,26.87,DBT 1M F,Singapore_National
Singapore,North-East,2021-05-28,27.42,DBT 1M F,Singapore_National
Singapore,West,2021-05-29,26.87,DBT 1M F,Singapore_National
Singapore,Central,2021-05-30,27.57,DBT 1M F,Singapore_National
Singapore,East,2021-05-31,27.33,DBT 1M F,Singapore_National
Singapore,North,2021-06-01,27.58,DBT 1M F,Singapore_National
Singapore,North-East,2021-06-02,27.25,DBT 1M F,Singapore_National
Singapore,West,2021-06-03,27.7,DBT 1M F,Singapore_National
Singapore,Central,2021-06-04,27.62,DBT 1M F,Singapore_National
Singapore,East,2021-06-05,27.07,DBT 1M F,Singapore_National
Singapore,North,2021-06-06,28.0,DBT 1M F,Singapore_National
Singapore,North-East,2021-06-07,27.11,DBT 1M F,Singapore_National
Singapore,West,2021-06-08,27.5,DBT 1M F,Singapore_National
Singapore,Central,2021-06-09,27.46,DBT 1M F,Singapore_National
Singapore,East,2021-06-10,26.86,DBT 1M F,Singapore_National
Singapore,North,2021-06-11,27.23,DBT 1M F,Singapore_National
Singapore,North-East,2021-06-12,27.16,DBT 1M F,Singapore_National
Singapore,West,2021-06-13,27.02,DBT 1M F,Singapore_National
Singapore,Central,2021-06-14,26.59,DBT 1M F,Singapore_National
Singapore,East,2021-06-15,25.93,DBT 1M F,Singapore_National
Singapore,North,2021-06-16,26.75,DBT 1M F,Singapore_National
Singapore,North-East,2021-06-17,27.62,DBT 1M F,Singapore_National
Singapore,West,2021-06-18,25.43,DBT 1M F,Singapore_National
Singapore,Central,2021-06-19,26.47,DBT 1M F,Singapore_National
Singapore,East,2021-06-20,26.67,DBT 1M F,Singapore_National
Singapore,North,2021-06-21,27.39,DBT 1M F,Singapore_National
Singapore,North-East,2021-06-22,26.87,DBT 1M F,Singapore_National
Singapore,West,2021-06-23,27.17,DBT 1M F,Singapore_National
Singapore,Central,2021-06-24,26.52,DBT 1M F,Singapore_National
Singapore,East,2021-06-25,25.85,DBT 1M F,Singapore_National
Singapore,North,2021-06-26,26.45,DBT 1M F,Singapore_National
Singapore,North-East,2021-06-27,26.04,DBT 1M F,Singapore_National
Singapore,West,2021-06-28,26.93,DBT 1M F,Singapore_National
Singapore,Central,2021-06-29,25.09,DBT 1M F,Singapore_National
Singapore,East,2021-06-30,26.57,DBT 1M F,Singapore_National
Singapore,North,2021-07-01,26.13,DBT 1M F,Singapore_National
Singapore,North-East,2021-07-02,26.45,DBT 1M F,Singapore_National
Singapore,West,2021-07-03,26.2,DBT 1M F,Singapore_National
Singapore,Central,2021-07-04,26.37,DBT 1M F,Singapore_National
Singapore,East,2021-07-05,26.64,DBT 1M F,Singapore_National
Singapore,North,2021-07-06,26.56,DBT 1M F,Singapore_National
Singapore,North-East,2021-07-07,26.55,DBT 1M F,Singapore_National
Singapore,West,2021-07-08,26.97,DBT 1M F,Singapore_National
Singapore,Central,2021-07-09,26.33,DBT 1M F,Singapore_National
Singapore,East,2021-07-10,25.24,DBT 1M F,Singapore_National
Singapore,North,2021-07-11,25.09,DBT 1M F,Singapore_National
Singapore,North-East,2021-07-12,25.69,DBT 1M F,Singapore_National
Singapore,West,2021-07-13,24.5,DBT 1M F,Singapore_National
Singapore,Central,2021-07-14,25.0,DBT 1M F,Singapore_National
Singapore,East,2021-07-15,26.91,DBT 1M F,Singapore_National
Singapore,North,2021-07-16,27.16,DBT 1M F,Singapore_National
Singapore,North-East,2021-07-17,27.52,DBT 1M F,Singapore_National
Singapore,West,2021-07-18,27.08,DBT 1M F,Singapore_National
Singapore,Central,2021-07-19,26.64,DBT 1M F,Singapore_National
Singapore,East,2021-07-20,27.61,DBT 1M F,Singapore_National
Singapore,North,2021-07-21,28.02,DBT 1M F,Singapore_National
Singapore,North-East,2021-07-22,27.84,DBT 1M F,Singapore_National
Singapore,West,2021-07-23,26.99,DBT 1M F,Singapore_National
Singapore,Central,2021-07-24,27.56,DBT 1M F,Singapore_National
Singapore,East,2021-07-25,28.04,DBT 1M F,Singapore_National
Singapore,North,2021-07-26,27.67,DBT 1M F,Singapore_National
Singapore,North-East,2021-07-27,27.76,DBT 1M F,Singapore_National
Singapore,West,2021-07-28,28.21,DBT 1M F,Singapore_National
Singapore,Central,2021-07-29,28.15,DBT 1M F,Singapore_National
Singapore,East,2021-07-30,27.84,DBT 1M F,Singapore_National
Singapore,North,2021-07-31,27.07,DBT 1M F,Singapore_National
Singapore,North-East,2021-08-01,26.84,DBT 1M F,Singapore_National
Singapore,West,2021-08-02,27.05,DBT 1M F,Singapore_National
Singapore,Central,2021-08-03,27.06,DBT 1M F,Singapore_National
Singapore,East,2021-08-04,26.6,DBT 1M F,Singapore_National
Singapore,North,2021-08-05,27.59,DBT 1M F,Singapore_National
Singapore,North-East,2021-08-06,27.05,DBT 1M F,Singapore_National
Singapore,West,2021-08-07,27.01,DBT 1M F,Singapore_National
Singapore,Central,2021-08-08,25.98,DBT 1M F,Singapore_National
Singapore,East,2021-08-09,27.32,DBT 1M F,Singapore_National
Singapore,North,2021-08-10,26.95,DBT 1M F,Singapore_National
Singapore,North-East,2021-08-11,26.81,DBT 1M F,Singapore_National
Singapore,West,2021-08-12,27.04,DBT 1M F,Singapore_National
Singapore,Central,2021-08-13,26.38,DBT 1M F,Singapore_National
Singapore,East,2021-08-14,26.36,DBT 1M F,Singapore_National
Singapore,North,2021-08-15,26.14,DBT 1M F,Singapore_National
Singapore,North-East,2021-08-16,26.37,DBT 1M F,Singapore_National
Singapore,West,2021-08-17,25.1,DBT 1M F,Singapore_National
Singapore,Central,2021-08-18,24.8,DBT 1M F,Singapore_National
Singapore,East,2021-08-19,25.44,DBT 1M F,Singapore_National
Singapore,North,2021-08-20,24.45,DBT 1M F,Singapore_National
Singapore,North-East,2021-08-21,26.1,DBT 1M F,Singapore_National
Singapore,West,2021-08-22,25.03,DBT 1M F,Singapore_National
Singapore,Central,2021-08-23,25.97,DBT 1M F,Singapore_National
Singapore,East,2021-08-24,25.79,DBT 1M F,Singapore_National
Singapore,North,2021-08-25,25.61,DBT 1M F,Singapore_National
Singapore,North-East,2021-08-26,25.97,DBT 1M F,Singapore_National
Singapore,West,2021-08-27,26.45,DBT 1M F,Singapore_National
Singapore,Central,2021-08-28,26.54,DBT 1M F,Singapore_National
Singapore,East,2021-08-29,26.18,DBT 1M F,Singapore_National
Singapore,North,2021-08-30,25.85,DBT 1M F,Singapore_National
Singapore,North-East,2021-08-31,26.2,DBT 1M F,Singapore_National
Singapore,West,2021-09-01,25.96,DBT 1M F,Singapore_National
Singapore,Central,2021-09-02,24.66,DBT 1M F,Singapore_National
Singapore,East,2021-09-03,26.28,DBT 1M F,Singapore_National
Singapore,North,2021-09-04,26.45,DBT 1M F,Singapore_National
Singapore,North-East,2021-09-05,26.99,DBT 1M F,Singapore_National
Singapore,West,2021-09-06,26.94,DBT 1M F,Singapore_National
Singapore,Central,2021-09-07,26.75,DBT 1M F,Singapore_National
Singapore,East,2021-09-08,26.51,DBT 1M F,Singapore_National
Singapore,North,2021-09-09,27.05,DBT 1M F,Singapore_National
Singapore,North-East,2021-09-10,26.39,DBT 1M F,Singapore_National
Singapore,West,2021-09-11,27.35,DBT 1M F,Singapore_National
Singapore,Central,2021-09-12,27.1,DBT 1M F,Singapore_National
Singapore,East,2021-09-13,25.65,DBT 1M F,Singapore_National
Singapore,North,2021-09-14,26.64,DBT 1M F,Singapore_National
Singapore,North-East,2021-09-15,27.24,DBT 1M F,Singapore_National
Singapore,West,2021-09-16,27.1,DBT 1M F,Singapore_National
Singapore,Central,2021-09-17,27.4,DBT 1M F,Singapore_National
Singapore,East,2021-09-18,26.95,DBT 1M F,Singapore_National
Singapore,North,2021-09-19,25.8,DBT 1M F,Singapore_National
Singapore,North-East,2021-09-20,27.08,DBT 1M F,Singapore_National
Singapore,West,2021-09-21,26.81,DBT 1M F,Singapore_National
Singapore,Central,2021-09-22,27.38,DBT 1M F,Singapore_National
Singapore,East,2021-09-23,27.13,DBT 1M F,Singapore_National
Singapore,North,2021-09-24,26.98,DBT 1M F,Singapore_National
Singapore,North-East,2021-09-25,26.91,DBT 1M F,Singapore_National
Singapore,West,2021-09-26,27.19,DBT 1M F,Singapore_National
Singapore,Central,2021-09-27,25.99,DBT 1M F,Singapore_National
Singapore,East,2021-09-28,26.39,DBT 1M F,Singapore_National
Singapore,North,2021-09-29,26.37,DBT 1M F,Singapore_National
Singapore,North-East,2021-09-30,25.89,DBT 1M F,Singapore_National
Singapore,West,2021-10-01,25.58,DBT 1M F,Singapore_National
Singapore,Central,2021-10-02,25.56,DBT 1M F,Singapore_National
Singapore,East,2021-10-03,26.59,DBT 1M F,Singapore_National
Singapore,North,2021-10-04,27.24,DBT 1M F,Singapore_National
Singapore,North-East,2021-10-05,26.64,DBT 1M F,Singapore_National
Singapore,West,2021-10-06,27.53,DBT 1M F,Singapore_National
Singapore,Central,2021-10-07,27.25,DBT 1M F,Singapore_National
Singapore,East,2021-10-08,27.87,DBT 1M F,Singapore_National
Singapore,North,2021-10-09,27.99,DBT 1M F,Singapore_National
Singapore,North-East,2021-10-10,27.17,DBT 1M F,Singapore_National
Singapore,West,2021-10-11,27.94,DBT 1M F,Singapore_National
Singapore,Central,2021-10-12,27.24,DBT 1M F,Singapore_National
Singapore,East,2021-10-13,28.03,DBT 1M F,Singapore_National
Singapore,North,2021-10-14,27.83,DBT 1M F,Singapore_National
Singapore,North-East,2021-10-15,27.49,DBT 1M F,Singapore_National
Singapore,West,2021-10-16,27.72,DBT 1M F,Singapore_National
Singapore,Central,2021-10-17,26.23,DBT 1M F,Singapore_National
Singapore,East,2021-10-18,25.46,DBT 1M F,Singapore_National
Singapore,North,2021-10-19,27.08,DBT 1M F,Singapore_National
Singapore,North-East,2021-10-20,25.35,DBT 1M F,Singapore_National
Singapore,West,2021-10-21,25.8,DBT 1M F,Singapore_National
Singapore,Central,2021-10-22,25.34,DBT 1M F,Singapore_National
Singapore,East,2021-10-23,25.62,DBT 1M F,Singapore_National
Singapore,North,2021-10-24,25.78,DBT 1M F,Singapore_National
Singapore,North-East,2021-10-25,26.19,DBT 1M F,Singapore_National
Singapore,West,2021-10-26,26.25,DBT 1M F,Singapore_National
Singapore,Central,2021-10-27,27.31,DBT 1M F,Singapore_National
Singapore,East,2021-10-28,26.96,DBT 1M F,Singapore_National
Singapore,North,2021-10-29,26.7,DBT 1M F,Singapore_National
Singapore,North-East,2021-10-30,25.88,DBT 1M F,Singapore_National
Singapore,West,2021-10-31,25.61,DBT 1M F,Singapore_National
Singapore,Central,2021-11-01,25.2,DBT 1M F,Singapore_National
Singapore,East,2021-11-02,25.28,DBT 1M F,Singapore_National
Singapore,North,2021-11-03,25.35,DBT 1M F,Singapore_National
Singapore,North-East,2021-11-04,25.37,DBT 1M F,Singapore_National
Singapore,West,2021-11-05,25.53,DBT 1M F,Singapore_National
Singapore,Central,2021-11-06,26.68,DBT 1M F,Singapore_National
Singapore,East,2021-11-07,26.24,DBT 1M F,Singapore_National
Singapore,North,2021-11-08,26.23,DBT 1M F,Singapore_National
Singapore,North-East,2021-11-09,26.13,DBT 1M F,Singapore_National
Singapore,West,2021-11-10,25.3,DBT 1M F,Singapore_National
Singapore,Central,2021-11-11,26.39,DBT 1M F,Singapore_National
Singapore,East,2021-11-12,26.71,DBT 1M F,Singapore_National
Singapore,North,2021-11-13,25.97,DBT 1M F,Singapore_National
Singapore,North-East,2021-11-14,26.53,DBT 1M F,Singapore_National
Singapore,West,2021-11-15,26.54,DBT 1M F,Singapore_National
Singapore,Central,2021-11-16,26.99,DBT 1M F,Singapore_National
Singapore,East,2021-11-17,26.05,DBT 1M F,Singapore_National
Singapore,North,2021-11-18,25.81,DBT 1M F,Singapore_National
Singapore,North-East,2021-11-19,26.23,DBT 1M F,Singapore_National
Singapore,West,2021-11-20,26.03,DBT 1M F,Singapore_National
Singapore,Central,2021-11-21,25.91,DBT 1M F,Singapore_National
Singapore,East,2021-11-22,26.23,DBT 1M F,Singapore_National
Singapore,North,2021-11-23,25.78,DBT 1M F,Singapore_National
Singapore,North-East,2021-11-24,25.03,DBT 1M F,Singapore_National
Singapore,West,2021-11-25,26.12,DBT 1M F,Singapore_National
Singapore,Central,2021-11-26,26.25,DBT 1M F,Singapore_National
Singapore,East,2021-11-27,25.65,DBT 1M F,Singapore_National
Singapore,North,2021-11-28,26.33,DBT 1M F,Singapore_National
Singapore,North-East,2021-11-29,27.2,DBT 1M F,Singapore_National
Singapore,West,2021-11-30,27.52,DBT 1M F,Singapore_National
Singapore,Central,2021-12-01,27.48,DBT 1M F,Singapore_National
Singapore,East,2021-12-02,24.56,DBT 1M F,Singapore_National
Singapore,North,2021-12-03,25.62,DBT 1M F,Singapore_National
Singapore,North-East,2021-12-04,25.65,DBT 1M F,Singapore_National
Singapore,West,2021-12-05,25.06,DBT 1M F,Singapore_National
Singapore,Central,2021-12-06,25.92,DBT 1M F,Singapore_National
Singapore,East,2021-12-07,26.63,DBT 1M F,Singapore_National
Singapore,North,2021-12-08,26.01,DBT 1M F,Singapore_National
Singapore,North-East,2021-12-09,26.77,DBT 1M F,Singapore_National
Singapore,West,2021-12-10,25.42,DBT 1M F,Singapore_National
Singapore,Central,2021-12-11,25.56,DBT 1M F,Singapore_National
Singapore,East,2021-12-12,25.15,DBT 1M F,Singapore_National
Singapore,North,2021-12-13,25.73,DBT 1M F,Singapore_National
Singapore,North-East,2021-12-14,26.27,DBT 1M F,Singapore_National
Singapore,West,2021-12-15,25.52,DBT 1M F,Singapore_National
Singapore,Central,2021-12-16,26.81,DBT 1M F,Singapore_National
Singapore,East,2021-12-17,25.1,DBT 1M F,Singapore_National
Singapore,North,2021-12-18,25.53,DBT 1M F,Singapore_National
Singapore,North-East,2021-12-19,25.38,DBT 1M F,Singapore_National
Singapore,West,2021-12-20,26.36,DBT 1M F,Singapore_National
Singapore,Central,2021-12-21,26.45,DBT 1M F,Singapore_National
Singapore,East,2021-12-22,25.93,DBT 1M F,Singapore_National
Singapore,North,2021-12-23,25.18,DBT 1M F,Singapore_National
Singapore,North-East,2021-12-24,25.35,DBT 1M F,Singapore_National
Singapore,West,2021-12-25,25.53,DBT 1M F,Singapore_National
Singapore,Central,2021-12-26,26.03,DBT 1M F,Singapore_National
Singapore,East,2021-12-27,26.25,DBT 1M F,Singapore_National
Singapore,North,2021-12-28,26.48,DBT 1M F,Singapore_National
Singapore,North-East,2021-12-29,26.06,DBT 1M F,Singapore_National
Singapore,West,2021-12-30,25.73,DBT 1M F,Singapore_National
Singapore,Central,2021-12-31,24.28,DBT 1M F,Singapore_National
